Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;25491;"Diabetes Care";journal;"19355548, 01495992";"American Diabetes Association Inc.";No;No;6,566;Q1;449;378;1369;12654;16811;1058;12,84;33,48;50,35;13;United States;Northern America;"American Diabetes Association Inc.";"1978-2026";"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Medicine; Nursing"
2;20618;"Stroke";journal;"15244628, 00392499";"Wolters Kluwer Health";No;No;2,659;Q1;382;442;1759;13987;10223;1543;6,01;31,64;37,97;0;United Kingdom;Western Europe;"Wolters Kluwer Health";"1970-2026";"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)";"Medicine; Neuroscience; Nursing"
3;21172;"Complementary Therapies in Medicine";journal;"18736963, 09652299";"Elsevier Ltd";Yes;No;1,018;Q1;93;100;377;5550;1473;345;3,30;55,50;46,77;0;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2026";"Advanced and Specialized Nursing (Q1); Complementary and Alternative Medicine (Q1); Complementary and Manual Therapy (Q1)";"Health Professions; Medicine; Nursing"
4;27682;"European Journal of Cardiovascular Nursing";journal;"14745151, 18731953";"Oxford University Press";No;No;0,936;Q1;71;200;356;5569;1142;296;2,93;27,85;58,67;3;United Kingdom;Western Europe;"Oxford University Press";"2002-2025";"Advanced and Specialized Nursing (Q1); Medical and Surgical Nursing (Q1); Medicine (miscellaneous) (Q1); Cardiology and Cardiovascular Medicine (Q2)";"Medicine; Nursing"
5;21100823212;"Echo Research and Practice";journal;"20550464";"BioMed Central Ltd";Yes;No;0,804;Q1;31;28;40;1004;135;38;2,48;35,86;30,48;2;United Kingdom;Western Europe;"BioMed Central Ltd";"2014-2026";"Advanced and Specialized Nursing (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Health Professions; Medicine; Nursing"
6;21100936973;"Palliative Care and Social Practice";journal;"26323524";"SAGE Publications Ltd";Yes;No;0,697;Q1;20;82;130;4125;289;119;1,93;50,30;73,02;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"2019-2026";"Advanced and Specialized Nursing (Q1)";"Nursing"
7;27644;"Curationis";journal;"22236279, 03798577";"AOSIS (Pty) Ltd";Yes;No;0,673;Q1;33;47;88;1861;216;88;2,50;39,60;78,57;0;South Africa;Africa;"AOSIS (Pty) Ltd";"1978-2026";"Advanced and Specialized Nursing (Q1); Fundamentals and Skills (Q1); Nurse Assisting (Q1); Assessment and Diagnosis (Q2); Immunology (Q3)";"Immunology and Microbiology; Nursing"
8;19016;"Methods of Information in Medicine";journal;"00261270, 2511705X";"Georg Thieme Verlag";No;No;0,663;Q1;77;10;95;331;255;91;2,48;33,10;31,03;0;Germany;Western Europe;"Georg Thieme Verlag";"1962-2026";"Advanced and Specialized Nursing (Q1); Health Informatics (Q2); Health Information Management (Q3)";"Health Professions; Medicine; Nursing"
9;21937;"Pain Management Nursing";journal;"15249042, 15328635";"W.B. Saunders";No;No;0,639;Q1;66;150;356;5910;716;324;1,91;39,40;70,65;3;United States;Northern America;"W.B. Saunders";"2000-2026";"Advanced and Specialized Nursing (Q1)";"Nursing"
10;23849;"Journal of Cardiovascular Nursing";journal;"08894655, 15505049";"Lippincott Williams and Wilkins Ltd.";No;No;0,611;Q1;76;89;270;3946;514;243;2,01;44,34;69,83;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1986-2026";"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q2)";"Medicine; Nursing"
11;21101091651;"Journal of Pediatric Hematology/Oncology Nursing";journal;"27527549, 27527530";"SAGE Publications Inc.";No;No;0,599;Q1;64;38;114;1329;235;112;1,80;34,97;87,50;0;United States;Northern America;"SAGE Publications Inc.";"2022-2026";"Advanced and Specialized Nursing (Q1); Medicine (miscellaneous) (Q2); Pediatrics (Q2); Oncology (nursing) (Q3)";"Medicine; Nursing"
12;11000153718;"Journal of Renal Care";journal;"17556678, 17556686";"Wiley-Blackwell";No;No;0,588;Q1;37;49;95;1930;174;77;1,93;39,39;68,16;0;United States;Northern America;"Wiley-Blackwell";"2006-2026";"Advanced and Specialized Nursing (Q1); Nephrology (Q2)";"Medicine; Nursing"
13;21792;"Journal of the Association of Nurses in AIDS Care";journal;"15526917, 10553290";"Lippincott Williams and Wilkins";No;No;0,573;Q1;60;61;221;2019;311;184;1,13;33,10;58,99;0;United States;Northern America;"Lippincott Williams and Wilkins";"1991-2026";"Advanced and Specialized Nursing (Q1)";"Nursing"
14;21100217607;"International Journal of MS Care";journal;"15372073";"Consortium of Multiple Sclerosis";No;No;0,536;Q1;41;57;144;1650;243;122;1,63;28,95;57,40;0;United States;Northern America;"Consortium of Multiple Sclerosis";"2012-2026";"Advanced and Specialized Nursing (Q1); Neurology (clinical) (Q3)";"Medicine; Nursing"
15;21743;"Journal of Wound, Ostomy and Continence Nursing";journal;"15283976, 10715754";"Lippincott Williams and Wilkins";No;No;0,525;Q1;67;87;284;1562;350;231;1,09;17,95;67,77;0;United States;Northern America;"Lippincott Williams and Wilkins";"1977-1979, 1982-2026";"Advanced and Specialized Nursing (Q1); Medical and Surgical Nursing (Q1)";"Nursing"
