Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100220495;"The Lancet Respiratory Medicine";journal;"22132619, 22132600";"Elsevier Ltd";No;No;7,965;Q1;212;282;958;5209;12003;438;11,63;18,47;43,02;0;United Kingdom;Western Europe;"Elsevier Ltd";"2013-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
2;6400153137;"Journal of Thoracic Oncology";journal;"15561380, 15560864";"Elsevier Inc.";No;No;7,879;Q1;204;254;800;6398;7502;393;9,75;25,19;39,01;23;United States;Northern America;"Elsevier Inc.";"2006-2026";"Medicine (miscellaneous) (Q1); Oncology (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
3;18000;"American Journal of Respiratory and Critical Care Medicine";journal;"1073449X, 15354970";"American Thoracic Society";No;No;5,336;Q1;450;629;2135;12108;12200;778;5,60;19,25;40,01;0;United States;Northern America;"American Thoracic Society";"1991, 1994-2026";"Critical Care and Intensive Care Medicine (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
4;18458;"European Respiratory Journal";journal;"09031936, 13993003";"European Respiratory Society";No;No;3,810;Q1;310;366;1757;12824;13370;981;7,27;35,04;43,57;39;Switzerland;Western Europe;"European Respiratory Society";"1988-2026";"Medicine (miscellaneous) (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
5;19837;"Sleep Medicine Reviews";journal;"15322955, 10870792";"W.B. Saunders Ltd";No;No;3,561;Q1;204;102;337;6938;3603;267;10,61;68,02;48,49;8;United Kingdom;Western Europe;"W.B. Saunders Ltd";"1997-2026";"Neurology (Q1); Neurology (clinical) (Q1); Physiology (medical) (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine; Neuroscience"
6;19104;"Thorax";journal;"14683296, 00406376";"BMJ Publishing Group";No;No;3,001;Q1;270;220;680;7276;4056;496;6,25;33,07;40,77;33;United Kingdom;Western Europe;"BMJ Publishing Group";"1946-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
7;18476;"European Respiratory Review";journal;"16000617, 09059180";"European Respiratory Society";Yes;No;2,893;Q1;115;99;306;8877;2681;282;8,93;89,67;47,50;11;Switzerland;Western Europe;"European Respiratory Society";"1992-2002, 2004-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
8;21684;"Journal of Heart and Lung Transplantation";journal;"15573117, 10532498";"Elsevier Inc.";No;No;2,505;Q1;171;224;690;7322;3423;459;4,87;32,69;34,70;15;United States;Northern America;"Elsevier Inc.";"1991-2026";"Cardiology and Cardiovascular Medicine (Q1); Pulmonary and Respiratory Medicine (Q1); Surgery (Q1); Transplantation (Q1)";"Medicine"
9;18429;"Chest";journal;"00123692, 19313543";"Elsevier Inc.";No;No;2,123;Q1;348;558;2487;12803;9677;1491;3,55;22,94;39,03;35;United States;Northern America;"Elsevier Inc.";"1970-2026";"Cardiology and Cardiovascular Medicine (Q1); Critical Care and Intensive Care Medicine (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
10;25294;"Journal of Cystic Fibrosis";journal;"15691993, 18735010";"Elsevier B.V.";No;No;2,043;Q1;103;182;622;5590;3012;516;5,00;30,71;56,55;14;Netherlands;Western Europe;"Elsevier B.V.";"2002-2026";"Pediatrics, Perinatology and Child Health (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
11;21100241659;"Annals of the American Thoracic Society";journal;"23256621, 23296933";"American Thoracic Society";No;No;2,012;Q1;154;287;998;8490;3787;614;3,67;29,58;42,06;0;United States;Northern America;"American Thoracic Society";"2013-2025";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
12;18004;"American Journal of Respiratory Cell and Molecular Biology";journal;"10441549, 15354989";"American Thoracic Society";No;No;1,816;Q1;187;169;608;5969;2068;351;3,16;35,32;38,76;0;United States;Northern America;"American Thoracic Society";"1989-2025";"Cell Biology (Q1); Clinical Biochemistry (Q1); Molecular Biology (Q1); Pulmonary and Respiratory Medicine (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
13;12391;"Lung Cancer";journal;"01695002, 18728332";"Elsevier Ireland Ltd";No;No;1,761;Q1;160;228;892;9202;3898;788;4,26;40,36;40,32;13;Ireland;Western Europe;"Elsevier Ireland Ltd";"1985-2026";"Cancer Research (Q1); Oncology (Q1); Pulmonary and Respiratory Medicine (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
14;21731;"Journal of Thoracic and Cardiovascular Surgery";journal;"00225223, 1097685X";"Elsevier Inc.";No;No;1,744;Q1;234;898;3830;16095;4748;928;1,25;17,92;26,04;15;United States;Northern America;"Elsevier Inc.";"1959-2026";"Cardiology and Cardiovascular Medicine (Q1); Pulmonary and Respiratory Medicine (Q1); Surgery (Q1)";"Medicine"
15;19062;"Respirology";journal;"14401843, 13237799";"John Wiley and Sons Inc";No;No;1,559;Q1;120;214;698;4824;1997;332;2,65;22,54;36,01;12;United States;Northern America;"John Wiley and Sons Inc";"1996-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
16;18440;"Clinics in Chest Medicine";journal;"02725231, 15578216";"W.B. Saunders";No;No;1,526;Q1;105;72;213;5875;1100;189;2,76;81,60;44,86;8;United States;Northern America;"W.B. Saunders";"1980-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
17;18640;"Respiratory Research";journal;"1465993X, 14659921";"BioMed Central Ltd";Yes;No;1,498;Q1;139;313;993;14305;5029;938;4,60;45,70;41,13;11;United Kingdom;Western Europe;"BioMed Central Ltd";"2000-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
18;13900154714;"Influenza and other Respiratory Viruses";journal;"17502640, 17502659";"Wiley-Blackwell Publishing Ltd";Yes;No;1,485;Q1;86;176;329;4996;1377;303;4,19;28,39;49,43;36;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2007-2026";"Epidemiology (Q1); Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
19;18578;"Paediatric Respiratory Reviews";journal;"15260550, 15260542";"W.B. Saunders Ltd";No;No;1,420;Q1;84;39;179;2111;853;159;4,22;54,13;45,10;2;United Kingdom;Western Europe;"W.B. Saunders Ltd";"2000-2026";"Pediatrics, Perinatology and Child Health (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
20;23326;"American Journal of Physiology - Lung Cellular and Molecular Physiology";journal;"15221504, 10400605";"American Physiological Society";No;No;1,339;Q1;190;144;621;8139;2321;542;3,35;56,52;43,93;4;United States;Northern America;"American Physiological Society";"1989-2026";"Physiology (Q1); Physiology (medical) (Q1); Pulmonary and Respiratory Medicine (Q1); Cell Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine"
21;21100782247;"BMJ Open Respiratory Research";journal;"20524439";"BMJ Publishing Group";Yes;No;1,338;Q1;51;154;386;6380;1480;382;3,64;41,43;40,09;4;United Kingdom;Western Europe;"BMJ Publishing Group";"2014-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
22;21101051861;"JTO Clinical and Research Reports";journal;"26663643";"Elsevier Inc.";Yes;No;1,321;Q1;31;141;336;3122;1004;313;3,03;22,14;35,49;7;United States;Northern America;"Elsevier Inc.";"2020-2026";"Oncology (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
23;21100398775;"Clinical and Translational Allergy";journal;"20457022";"John Wiley &amp; Sons Inc.";Yes;No;1,309;Q1;60;97;233;3880;1001;197;4,15;40,00;52,03;2;United Kingdom;Western Europe;"John Wiley &amp; Sons Inc.";"2011-2026";"Immunology and Allergy (Q1); Pulmonary and Respiratory Medicine (Q1); Immunology (Q2)";"Immunology and Microbiology; Medicine"
24;18533;"Lung";journal;"14321750, 03412040";"Springer";No;No;1,293;Q1;78;70;293;2822;1376;265;4,21;40,31;37,27;3;United States;Northern America;"Springer";"1959, 1964, 1976-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
25;21100868271;"Pulmonology";journal;"25310429, 25310437";"Taylor and Francis Ltd.";Yes;Yes;1,284;Q1;48;132;311;2930;1022;123;3,46;22,20;44,02;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
26;20753;"Current Allergy and Asthma Reports";journal;"15297322, 15346315";"Springer";No;No;1,270;Q1;89;66;149;4995;989;149;5,94;75,68;51,46;10;United States;Northern America;"Springer";"2001-2026";"Pulmonary and Respiratory Medicine (Q1); Immunology (Q2); Immunology and Allergy (Q2)";"Immunology and Microbiology; Medicine"
27;29265;"Clinical Lung Cancer";journal;"19380690, 15257304";"Elsevier Inc.";No;No;1,263;Q1;83;135;530;3962;1802;487;3,33;29,35;37,33;4;United States;Northern America;"Elsevier Inc.";"2000-2026";"Oncology (Q1); Pulmonary and Respiratory Medicine (Q1); Cancer Research (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine"
