Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;19064;"Resuscitation";journal;"18731570, 03009572";"Elsevier Ireland Ltd";No;No;2,032;Q1;168;364;1225;9746;3969;734;2,74;26,77;32,93;16;Ireland;Western Europe;"Elsevier Ireland Ltd";"1972-1976, 1978-2026";"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)";"Medicine; Nursing"
2;21101039773;"Burns and Trauma";journal;"23213868, 23213876";"Oxford University Press";Yes;No;1,809;Q1;55;74;175;6311;1569;172;9,56;85,28;36,56;1;United Kingdom;Western Europe;"Oxford University Press";"2013-2026";"Biomedical Engineering (Q1); Critical Care and Intensive Care Medicine (Q1); Dermatology (Q1); Emergency Medicine (Q1); Immunology and Allergy (Q1); Surgery (Q1)";"Engineering; Medicine"
3;21100463103;"Advances in Wound Care";journal;"21621934, 21621918";"Mary Ann Liebert Inc.";No;No;1,754;Q1;56;60;147;3597;1350;145;6,46;59,95;47,37;0;United States;Northern America;"Mary Ann Liebert Inc.";"2012, 2015-2026";"Critical Care and Intensive Care Medicine (Q1); Emergency Medicine (Q1)";"Medicine"
4;5700191211;"World Journal of Emergency Surgery";journal;"17497922";"BioMed Central Ltd";Yes;No;1,607;Q1;78;39;171;2284;1105;168;5,67;58,56;29,66;1;United Kingdom;Western Europe;"BioMed Central Ltd";"2006-2026";"Emergency Medicine (Q1); Surgery (Q1)";"Medicine"
5;4000148301;"Current Heart Failure Reports";journal;"15469530, 15469549";"Springer";No;No;1,421;Q1;59;53;128;4215;527;128;3,66;79,53;35,71;0;United States;Northern America;"Springer";"2004-2026";"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Physiology (medical) (Q1)";"Medicine"
6;15185;"Academic Emergency Medicine";journal;"15532712, 10696563";"Wiley-Blackwell";No;No;1,225;Q1;154;198;639;4769;1306;381;1,82;24,09;40,68;0;United States;Northern America;"Wiley-Blackwell";"1994-2026";"Emergency Medicine (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
7;12978;"Prehospital Emergency Care";journal;"15450066, 10903127";"Taylor and Francis Ltd.";No;No;0,916;Q1;80;144;363;4650;840;350;2,09;32,29;31,78;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2026";"Emergency Medicine (Q1); Emergency Nursing (Q1)";"Medicine; Nursing"
8;21101041516;"Intensive Care Medicine Experimental";journal;"2197425X";"Springer Nature";Yes;No;0,911;Q1;44;117;208;3972;551;186;2,75;33,95;33,50;0;Switzerland;Western Europe;"Springer Nature";"2013-2026";"Critical Care and Intensive Care Medicine (Q1); Emergency Medicine (Q1); Physiology (medical) (Q2)";"Medicine"
9;18944;"Shock";journal;"10732322, 15400514";"Lippincott Williams and Wilkins";No;No;0,909;Q1;140;213;653;9183;1931;611;2,92;43,11;35,98;0;United States;Northern America;"Lippincott Williams and Wilkins";"1994-2026";"Critical Care and Intensive Care Medicine (Q1); Emergency Medicine (Q1)";"Medicine"
10;19700187806;"Journal of Child and Adolescent Trauma";journal;"19361521, 1936153X";"Springer Science and Business Media Deutschland GmbH";No;No;0,904;Q1;39;93;250;5661;694;247;2,39;60,87;71,86;4;Switzerland;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2009-2026";"Critical Care and Intensive Care Medicine (Q1); Emergency Medicine (Q1)";"Medicine"
