Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100773746;"Horticulture Research";journal;"26626810, 20527276";"Oxford University Press";Yes;No;1,805;Q1;97;298;598;20341;5548;597;8,89;68,26;41,96;6;United Kingdom;Western Europe;"Oxford University Press";"2014-2026";"Biochemistry (Q1); Biotechnology (Q1); Genetics (Q1); Horticulture (Q1); Plant Science (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology"
2;21101045748;"Plants People Planet";journal;"25722611";"Wiley-Blackwell Publishing Ltd";Yes;No;1,611;Q1;41;63;180;3575;1039;148;6,15;56,75;40,86;19;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2019-2026";"Ecology, Evolution, Behavior and Systematics (Q1); Forestry (Q1); Horticulture (Q1); Plant Science (Q1)";"Agricultural and Biological Sciences"
3;30441;"Computers and Electronics in Agriculture";journal;"01681699";"Elsevier B.V.";No;No;1,587;Q1;209;818;1776;39384;18405;1775;9,97;48,15;28,49;37;Netherlands;Western Europe;"Elsevier B.V.";"1985-2026";"Agronomy and Crop Science (Q1); Animal Science and Zoology (Q1); Computer Science Applications (Q1); Forestry (Q1); Horticulture (Q1)";"Agricultural and Biological Sciences; Computer Science"
4;16132;"Postharvest Biology and Technology";journal;"09255214";"Elsevier B.V.";No;No;1,282;Q1;186;295;792;15227;6627;790;8,05;51,62;42,81;1;Netherlands;Western Europe;"Elsevier B.V.";"1991-2026";"Agronomy and Crop Science (Q1); Food Science (Q1); Horticulture (Q1)";"Agricultural and Biological Sciences"
5;21100900275;"Horticultural Plant Journal";journal;"20959885, 24680141";"KeAi Communications Co.";Yes;No;1,199;-;47;70;134;4137;934;133;7,11;59,10;40,84;0;China;Asiatic Region;"KeAi Communications Co.";"2017-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Plant Science (Q1); Renewable Energy, Sustainability and the Environment (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Energy; Environmental Science"
6;21100823384;"Annals of Agricultural Sciences";journal;"05701783, 20908377";"Faculty of Agriculture, Ain-Shams University";Yes;No;0,984;Q1;60;24;87;1194;649;87;6,75;49,75;36,97;1;Egypt;Africa/Middle East;"Faculty of Agriculture, Ain-Shams University";"2011-2025";"Agronomy and Crop Science (Q1); Animal Science and Zoology (Q1); Food Science (Q1); Horticulture (Q1); Plant Science (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences"
7;21100941001;"Frontiers in Sustainable Food Systems";journal;"2571581X";"Frontiers Media SA";Yes;No;0,879;Q1;87;685;930;46959;5147;902;4,96;68,55;42,33;178;Switzerland;Western Europe;"Frontiers Media SA";"2017-2026";"Agronomy and Crop Science (Q1); Ecology (Q1); Food Science (Q1); Horticulture (Q1); Global and Planetary Change (Q2); Management, Monitoring, Policy and Law (Q2)";"Agricultural and Biological Sciences; Environmental Science"
8;26751;"Scientia Horticulturae";journal;"03044238";"Elsevier B.V.";Yes;No;0,838;Q1;169;787;2411;45556;12798;2411;5,17;57,89;41,23;15;Netherlands;Western Europe;"Elsevier B.V.";"1973-2026";"Horticulture (Q1)";"Agricultural and Biological Sciences"
9;20954;"Journal of Stored Products Research";journal;"0022474X";"Elsevier Ltd";No;No;0,724;Q1;100;106;393;5485;1287;393;3,25;51,75;37,13;4;United Kingdom;Western Europe;"Elsevier Ltd";"1965-2026";"Agronomy and Crop Science (Q1); Food Science (Q1); Horticulture (Q1); Insect Science (Q1)";"Agricultural and Biological Sciences"
10;16614;"Plant Pathology";journal;"00320862, 13653059";"Wiley-Blackwell Publishing Ltd";No;No;0,718;Q1;114;163;504;8253;1557;498;3,04;50,63;43,57;21;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1952-2026";"Agronomy and Crop Science (Q1); Horticulture (Q1); Plant Science (Q1); Genetics (Q2)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology"
