Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;13124;"Trauma, Violence, and Abuse";journal;"15248380, 15528324";"SAGE Publications Ltd";No;No;2,896;Q1;131;218;603;16787;6489;603;10,04;77,00;71,02;10;United Kingdom;Western Europe;"SAGE Publications Ltd";"2000-2026";"Applied Psychology (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Social Work (Q1)";"Medicine; Psychology; Social Sciences"
2;24456;"Child Development";journal;"14678624, 00093920";"Wiley-Blackwell Publishing Ltd";No;No;1,924;Q1;309;149;471;10006;2473;466;4,46;67,15;67,22;1;United States;Northern America;"Wiley-Blackwell Publishing Ltd";"1945-1948, 1950-2025";"Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1)";"Medicine; Psychology; Social Sciences"
3;15653;"Journal of Marriage and Family";journal;"17413737, 00222445";"Wiley-Blackwell Publishing Ltd";No;No;1,821;Q1;199;129;207;8711;1023;207;4,72;67,53;67,61;5;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1973-1981, 1985, 1987, 1996-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)";"Arts and Humanities; Social Sciences"
4;24451;"Child Abuse and Neglect";journal;"01452134, 18737757";"Elsevier Ltd";No;No;1,421;Q1;192;461;1164;27435;5229;1107;4,00;59,51;64,51;7;United Kingdom;Western Europe;"Elsevier Ltd";"1977-2026";"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1); Social Work (Q1)";"Medicine; Psychology; Social Sciences"
5;12282;"Journal of Social Policy";journal;"14697823, 00472794";"Cambridge University Press";No;No;1,335;Q1;87;82;162;4305;719;161;3,88;52,50;43,84;0;United Kingdom;Western Europe;"Cambridge University Press";"1973, 1976, 1978-1984, 1986-2026";"Management, Monitoring, Policy and Law (Q1); Public Administration (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)";"Environmental Science; Social Sciences"
6;16925;"American Journal of Community Psychology";journal;"00910562, 15732770";"John Wiley and Sons Inc";No;No;1,195;Q1;143;99;213;5551;851;200;3,07;56,07;72,67;4;United States;Northern America;"John Wiley and Sons Inc";"1973-2026";"Applied Psychology (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Social Work (Q1)";"Medicine; Psychology; Social Sciences"
7;20848;"Health and Social Care in the Community";journal;"09660410, 13652524";"John Wiley and Sons Ltd";No;No;0,984;Q1;91;160;1088;9660;3583;1087;1,94;60,38;70,14;5;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1993-2026";"Health Policy (Q1); Public Health, Environmental and Occupational Health (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1); Sociology and Political Science (Q1)";"Medicine; Social Sciences"
8;24469;"Child Maltreatment";journal;"10775595, 15526119";"SAGE Publications Inc.";No;No;0,953;Q1;107;90;198;5070;686;183;3,16;56,33;72,89;4;United States;Northern America;"SAGE Publications Inc.";"1996-2026";"Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1); Developmental and Educational Psychology (Q2)";"Medicine; Psychology; Social Sciences"
9;28710;"British Journal of Social Work";journal;"00453102, 1468263X";"Oxford University Press";No;No;0,898;Q1;105;229;717;10225;2001;685;2,60;44,65;71,90;5;United Kingdom;Western Europe;"Oxford University Press";"1971-2026";"Health (social science) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)";"Social Sciences"
10;5700163050;"Qualitative Social Work";journal;"17413117, 14733250";"SAGE Publications Inc.";No;No;0,893;Q1;64;57;211;2215;562;188;2,37;38,86;77,78;0;United States;Northern America;"SAGE Publications Inc.";"2002-2026";"Health (social science) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)";"Social Sciences"
11;28149;"Affilia - Feminist Inquiry in Social Work";journal;"15523020, 08861099";"SAGE Publications Inc.";No;No;0,880;Q1;51;46;134;2477;429;122;2,82;53,85;81,48;0;United States;Northern America;"SAGE Publications Inc.";"1986-2026";"Gender Studies (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)";"Social Sciences"
12;5600153659;"European Journal of Social Work";journal;"13691457, 14682664";"Routledge";No;No;0,869;Q1;42;140;277;5931;741;259;2,41;42,36;68,35;1;United Kingdom;Western Europe;"Routledge";"2008-2026";"Social Sciences (miscellaneous) (Q1); Social Work (Q1); Sociology and Political Science (Q1)";"Social Sciences"
13;14573;"Social Policy and Administration";journal;"01445596, 14679515";"Wiley-Blackwell Publishing Ltd";No;No;0,847;Q1;86;130;211;7482;764;211;3,38;57,55;58,22;11;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1967-2026";"Development (Q1); Public Administration (Q1); Social Work (Q1); Sociology and Political Science (Q1)";"Social Sciences"
