Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;20191;"Academy of Management Journal";journal;"00014273";"Academy of Management";No;No;10,910;Q1;410;79;223;9033;2521;222;9,10;114,34;40,65;7;United States;Northern America;"Academy of Management";"1961, 1966-1968, 1973, 1975-2025";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
2;20206;"Academy of Management Review";journal;"03637425";"Academy of Management";No;No;10,687;Q1;334;40;167;3583;1954;153;12,05;89,58;30,11;3;United States;Northern America;"Academy of Management";"1976-1991, 1993-2025";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
3;24379;"Journal of Financial Economics";journal;"0304405X";"Elsevier B.V.";No;No;10,601;Q1;355;201;495;11672;4338;491;7,83;58,07;21,02;148;Netherlands;Western Europe;"Elsevier B.V.";"1974-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
4;23157;"Strategic Management Journal";journal;"10970266, 01432095";"John Wiley and Sons Ltd";No;No;8,497;Q1;370;102;272;8259;2516;269;7,85;80,97;29,34;21;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1980-2026";"Business and International Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
5;20635;"Journal of Management";journal;"01492063, 15571211";"SAGE Publications Inc.";No;No;7,213;Q1;315;77;252;8684;3713;241;13,69;112,78;32,33;13;United States;Northern America;"SAGE Publications Inc.";"1975-2026";"Finance (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
6;21789;"Manufacturing and Service Operations Management";journal;"15265498, 15234614";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;7,126;Q1;123;186;232;9102;1850;229;7,40;48,94;27,01;10;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1999-2026";"Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
7;22324;"Organization Science";journal;"15265455, 10477039";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;6,541;Q1;308;106;226;11044;1349;226;4,56;104,19;32,84;7;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1992-1994, 1996-2026";"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
8;21307;"Management Science";journal;"00251909, 15265501";"INFORMS Inst.for Operations Res.and the Management Sciences";Yes;No;5,322;Q1;321;442;1000;23387;6239;992;5,42;52,91;25,07;142;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1965-1966, 1968-2025";"Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
9;24392;"Journal of International Business Studies";journal;"00472506, 14786990";"Palgrave Macmillan";No;No;5,093;Q1;254;104;232;10378;2735;198;10,09;99,79;35,29;19;United Kingdom;Western Europe;"Palgrave Macmillan";"1975-2026";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
10;4700152287;"Academy of Management Perspectives";journal;"15589080";"Academy of Management";No;No;4,840;Q1;177;25;104;2499;877;99;8,51;99,96;25,00;5;United States;Northern America;"Academy of Management";"1988, 1990, 1992-1993, 2006-2025";"Business and International Management (Q1); Marketing (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
