Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;25754;"Economic Geology";journal;"15540774, 03610128";"Society of Economic Geologists, Inc";No;No;2,372;Q1;157;84;256;8173;1476;251;5,31;97,30;24,63;5;United States;Northern America;"Society of Economic Geologists, Inc";"1905-2025";"Economic Geology (Q1); Geochemistry and Petrology (Q1); Geology (Q1); Geophysics (Q1)";"Earth and Planetary Sciences"
2;17300154720;"Petroleum Exploration and Development";journal;"20964803, 18763804";"KeAi Communications Co.";Yes;Yes;1,934;Q1;101;118;360;4146;2918;359;7,88;35,14;29,73;0;China;Asiatic Region;"KeAi Communications Co.";"2008-2025";"Economic Geology (Q1); Energy Engineering and Power Technology (Q1); Geochemistry and Petrology (Q1); Geology (Q1); Geotechnical Engineering and Engineering Geology (Q1)";"Earth and Planetary Sciences; Energy"
3;25031;"Mineralium Deposita";journal;"00264598, 14321866";"Springer";No;No;1,913;Q1;120;72;240;7167;1283;223;4,93;99,54;20,62;3;Germany;Western Europe;"Springer";"1966-2026";"Economic Geology (Q1); Geochemistry and Petrology (Q1); Geophysics (Q1)";"Earth and Planetary Sciences"
4;27524;"International Journal of Coal Geology";journal;"01665162";"Elsevier B.V.";No;No;1,587;Q1;191;129;412;11521;2577;411;5,99;89,31;29,89;4;Netherlands;Western Europe;"Elsevier B.V.";"1980-2026";"Economic Geology (Q1); Fuel Technology (Q1); Geology (Q1); Stratigraphy (Q1)";"Earth and Planetary Sciences; Energy"
5;21100913557;"Earth Systems and Environment";journal;"25099426, 25099434";"Springer International Publishing AG";No;No;1,521;Q1;49;52;171;3877;1314;170;6,58;74,56;20,88;4;Switzerland;Western Europe;"Springer International Publishing AG";"2017-2026";"Computers in Earth Sciences (Q1); Economic Geology (Q1); Environmental Science (miscellaneous) (Q1); Geology (Q1); Global and Planetary Change (Q1)";"Earth and Planetary Sciences; Environmental Science"
6;24548;"Marine and Petroleum Geology";journal;"02648172, 18734073";"Elsevier Ltd";No;No;1,365;Q1;175;478;1655;41395;7775;1636;4,28;86,60;26,82;4;United Kingdom;Western Europe;"Elsevier Ltd";"1984-2026";"Economic Geology (Q1); Geology (Q1); Geophysics (Q1); Oceanography (Q1); Stratigraphy (Q1)";"Earth and Planetary Sciences"
7;11900154312;"Petroleum Science";journal;"16725107, 19958226";"KeAi Communications Co.";Yes;Yes;1,141;Q1;71;285;499;16173;3082;498;6,52;56,75;29,44;0;China;Asiatic Region;"KeAi Communications Co.";"2008-2026";"Economic Geology (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Geochemistry and Petrology (Q1); Geology (Q1); Geophysics (Q1); Geotechnical Engineering and Engineering Geology (Q1)";"Earth and Planetary Sciences; Energy"
8;21100913307;"Journal of Mining Institute";journal;"25419404, 24113336";"Saint-Petersburg Mining University";Yes;Yes;1,135;Q1;37;80;271;3210;1338;268;5,01;40,13;32,71;0;Russian Federation;Eastern Europe;"Saint-Petersburg Mining University";"2017-2025";"Economic Geology (Q1); Geology (Q1); Geotechnical Engineering and Engineering Geology (Q1)";"Earth and Planetary Sciences"
9;25702;"Ore Geology Reviews";journal;"01691368";"Elsevier B.V.";Yes;No;1,102;Q1;149;499;1678;45132;6413;1656;3,65;90,44;28,98;5;Netherlands;Western Europe;"Elsevier B.V.";"1986-2026";"Economic Geology (Q1); Geochemistry and Petrology (Q1); Geology (Q1)";"Earth and Planetary Sciences"
10;21101044710;"China Geology";journal;"20965192, 25899430";"KeAi Communications Co.";Yes;Yes;1,081;Q1;35;66;206;2974;892;183;4,13;45,06;30,15;2;China;Asiatic Region;"KeAi Communications Co.";"2018-2025";"Computers in Earth Sciences (Q1); Earth-Surface Processes (Q1); Economic Geology (Q1); Geochemistry and Petrology (Q1); Geology (Q1); Geotechnical Engineering and Engineering Geology (Q1); Oceanography (Q1); Paleontology (Q1)";"Earth and Planetary Sciences"
11;27804;"Mineral Processing and Extractive Metallurgy Review";journal;"08827508, 15477401";"Taylor and Francis Ltd.";No;No;0,962;Q1;66;42;164;3565;871;163;5,68;84,88;33,33;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983, 1985, 1987-1998, 2000-2026";"Chemistry (miscellaneous) (Q1); Economic Geology (Q1); Geotechnical Engineering and Engineering Geology (Q1); Mechanical Engineering (Q1)";"Chemistry; Earth and Planetary Sciences; Engineering"
12;21100305261;"Extractive Industries and Society";journal;"22147918, 2214790X";"Elsevier Ltd";No;No;0,883;Q2;67;153;504;10787;2037;466;3,92;70,50;43,73;34;United Kingdom;Western Europe;"Elsevier Ltd";"2014-2026";"Development (Q1); Geography, Planning and Development (Q1); Economic Geology (Q2); Management, Monitoring, Policy and Law (Q2)";"Earth and Planetary Sciences; Environmental Science; Social Sciences"
13;21100890597;"Geomechanics and Geophysics for Geo-Energy and Geo-Resources";journal;"23638427, 23638419";"Springer International Publishing AG";Yes;No;0,859;Q2;47;170;385;8532;1587;381;4,06;50,19;20,90;0;Switzerland;Western Europe;"Springer International Publishing AG";"2015-2026";"Geophysics (Q1); Economic Geology (Q2); Energy (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2)";"Earth and Planetary Sciences; Energy"
14;23222;"Journal of Geochemical Exploration";journal;"03756742";"Elsevier B.V.";No;No;0,825;Q2;121;125;415;10437;1718;413;4,09;83,50;30,26;1;Netherlands;Western Europe;"Elsevier B.V.";"1972-2026";"Economic Geology (Q2); Geochemistry and Petrology (Q2)";"Earth and Planetary Sciences"
