Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;3200147837;"Journal of Exercise Science and Fitness";journal;"1728869X";"Elsevier (Singapore) Pte Ltd";Yes;No;0,991;Q1;39;55;141;3192;519;139;3,99;58,04;39,03;5;Singapore;Asiatic Region;"Elsevier (Singapore) Pte Ltd";"2005-2026";"Pharmaceutical Science (Q1); Pharmacology (nursing) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Public Health, Environmental and Occupational Health (Q1); Sports Science (Q2)";"Health Professions; Medicine; Nursing; Pharmacology, Toxicology and Pharmaceutics"
2;19447;"Journal of the American Pharmacists Association";journal;"15443191, 15443450";"Elsevier B.V.";No;No;0,771;Q1;78;264;782;6657;1425;640;1,82;25,22;62,34;9;United States;Northern America;"Elsevier B.V.";"2003-2026";"Pharmacology (nursing) (Q1); Pharmacy (Q1); Pharmacology (Q2)";"Health Professions; Nursing; Pharmacology, Toxicology and Pharmaceutics"
3;28725;"MCN The American Journal of Maternal/Child Nursing";journal;"15390683, 0361929X";"Lippincott Williams and Wilkins";Yes;No;0,441;Q1;53;87;271;1396;301;157;1,01;16,05;86,11;0;United States;Northern America;"Lippincott Williams and Wilkins";"1976-2026";"Pharmacology (nursing) (Q1); Maternity and Midwifery (Q2)";"Nursing"
4;21101012657;"Journal of Pharmaceutical Health Care and Sciences";journal;"20550294";"BioMed Central Ltd";Yes;No;0,334;Q2;14;80;135;2380;168;134;1,10;29,75;24,71;0;United Kingdom;Western Europe;"BioMed Central Ltd";"2015-2017, 2019-2026";"Pharmacology (nursing) (Q2); Pharmacology (medical) (Q3)";"Medicine; Nursing"
5;4000148821;"International Journal of Pharmaceutical Compounding";journal;"10924221";"";No;No;0,148;Q2;18;113;357;1184;43;207;0,08;10,48;44,30;0;United States;Northern America;"";"2006-2025";"Pharmacology (nursing) (Q2); Pharmacy (Q3); Medicine (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (medical) (Q4)";"Health Professions; Medicine; Nursing; Pharmacology, Toxicology and Pharmaceutics"
6;21100855926;"Australian Journal of Herbal and Naturopathic Medicine";journal;"22091203, 2209119X";"Naturopaths and Herbalists Association of Australia";No;No;0,143;Q3;14;19;55;525;14;32;0,33;27,63;60,00;0;Australia;Pacific Region;"Naturopaths and Herbalists Association of Australia";"2018-2025";"Pharmacology (nursing) (Q3); Complementary and Alternative Medicine (Q4)";"Medicine; Nursing"
7;21101188858;"Farmaceuticos Comunitarios";journal;"18858619, 21739218";"Sociedad Espanola de Farmacia Clinica Familiar y Comunitaria";Yes;Yes;0,141;Q3;5;28;129;727;14;78;0,13;25,96;60,00;0;Spain;Western Europe;"Sociedad Espanola de Farmacia Clinica Familiar y Comunitaria";"2019-2026";"Pharmacology (nursing) (Q3); Pharmacy (Q3); Pharmaceutical Science (Q4); Pharmacology (Q4)";"Health Professions; Nursing; Pharmacology, Toxicology and Pharmaceutics"
8;21100922188;"Farmatsiya i Farmakologiya";journal;"23079266, 24132241";"Volgograd State Medical University, Pyatigorsk Medical and Pharmaceutical Institute";Yes;Yes;0,141;Q3;10;28;135;1205;68;135;0,54;43,04;50,53;0;Russian Federation;Eastern Europe;"Volgograd State Medical University, Pyatigorsk Medical and Pharmaceutical Institute";"2019-2025";"Pharmacology (nursing) (Q3); Pharmacy (Q3); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4)";"Health Professions; Medicine; Nursing; Pharmacology, Toxicology and Pharmaceutics"
9;19700174886;"Arzneimitteltherapie";journal;"07236913";"Wissenschaftliche Verlagsgesellschaft mbH";Yes;No;0,101;Q4;7;68;448;490;4;249;0,00;7,21;48,48;0;Germany;Western Europe;"Wissenschaftliche Verlagsgesellschaft mbH";"2008-2026";"Pharmacology (medical) (Q4); Pharmacology (nursing) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Medicine; Nursing; Pharmacology, Toxicology and Pharmaceutics"
10;26274;"Metiers de la Petite Enfance";journal;"1258780X";"Elsevier Masson s.r.l.";No;No;0,100;Q4;4;134;424;433;3;358;0,01;3,23;90,63;0;France;Western Europe;"Elsevier Masson s.r.l.";"2002-2026";"Developmental and Educational Psychology (Q4); Pharmacology (nursing) (Q4)";"Nursing; Psychology"
11;21101363484;"Safety and Risk of Pharmacotherapy";journal;"26191164, 23127821";"FSBI Scientific Centre for Expert Evaluation of Medicinal Products of the Ministry of Health of the Russian Federation";Yes;No;;-;5;36;99;1241;32;97;0,34;34,47;61,76;0;Russian Federation;Eastern Europe;"FSBI Scientific Centre for Expert Evaluation of Medicinal Products of the Ministry of Health of the Russian Federation";"2021-2025";"Health Professions (miscellaneous); Pharmacology (nursing); Pharmacology, Toxicology and Pharmaceutics (miscellaneous); Pharmacy";"Health Professions; Nursing; Pharmacology, Toxicology and Pharmaceutics"
