Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100258425;"Kidney International Supplements";journal;"21571716, 21571724";"Elsevier B.V.";No;No;12,369;Q1;57;1;21;53;953;18;5,25;53,00;47,62;0;United States;Northern America;"Elsevier B.V.";"2011-2022, 2024-2025";"Nephrology (Q1)";"Medicine"
2;17700156202;"Nature Reviews Nephrology";journal;"1759507X, 17595061";"Nature Research";No;No;10,732;Q1;195;119;387;9197;7579;215;20,07;77,29;41,48;0;United Kingdom;Western Europe;"Nature Research";"2009-2026";"Nephrology (Q1)";"Medicine"
3;19992;"Kidney International";journal;"00852538, 15231755";"Elsevier B.V.";No;No;5,559;Q1;342;381;1130;10587;9273;614;8,94;27,79;43,87;3;Netherlands;Western Europe;"Elsevier B.V.";"1972-2026";"Nephrology (Q1)";"Medicine"
4;19370;"Journal of the American Society of Nephrology";journal;"15333450, 10466673";"Wolters Kluwer Health";No;No;3,421;Q1;342;406;696;13503;4012;486;5,19;33,26;42,45;0;United States;Northern America;"Wolters Kluwer Health";"1990-2026";"Critical Care and Intensive Care Medicine (Q1); Epidemiology (Q1); Medicine (miscellaneous) (Q1); Nephrology (Q1); Transplantation (Q1)";"Medicine"
5;19366;"American Journal of Kidney Diseases";journal;"15236838, 02726386";"W.B. Saunders";No;No;3,098;Q1;256;252;694;6737;4001;409;5,37;26,73;45,88;0;United States;Northern America;"W.B. Saunders";"1981-2026";"Nephrology (Q1)";"Medicine"
6;7600153101;"Clinical Journal of the American Society of Nephrology";journal;"1555905X, 15559041";"Lippincott Williams and Wilkins";No;No;2,491;Q1;208;301;769;8556;3661;534;4,27;28,43;48,73;0;United States;Northern America;"Lippincott Williams and Wilkins";"2006-2026";"Critical Care and Intensive Care Medicine (Q1); Epidemiology (Q1); Nephrology (Q1); Transplantation (Q1)";"Medicine"
7;20021;"Nephrology Dialysis Transplantation";journal;"14602385, 09310509";"Oxford University Press";No;No;2,217;Q1;210;289;890;11369;4904;768;6,22;39,34;40,87;3;United Kingdom;Western Europe;"Oxford University Press";"1986-2026";"Medicine (miscellaneous) (Q1); Nephrology (Q1); Transplantation (Q1)";"Medicine"
8;21100786208;"Kidney International Reports";journal;"24680249";"Elsevier Inc.";Yes;No;1,789;Q1;69;567;1183;14378;4470;899;3,86;25,36;44,57;2;United States;Northern America;"Elsevier Inc.";"2016-2026";"Nephrology (Q1)";"Medicine"
9;21100203116;"Clinical Kidney Journal";journal;"20488505, 20488513";"Oxford University Press";Yes;No;1,665;Q1;77;416;1038;17349;4778;901;4,54;41,70;43,55;1;United Kingdom;Western Europe;"Oxford University Press";"2009, 2011-2026";"Nephrology (Q1); Transplantation (Q1)";"Medicine"
10;20515;"Seminars in Nephrology";journal;"15584488, 02709295";"W.B. Saunders";No;No;1,312;Q1;108;45;181;2991;663;163;2,61;66,47;46,15;0;United States;Northern America;"W.B. Saunders";"1981-2026";"Nephrology (Q1)";"Medicine"
11;21100904990;"Kidney Medicine";journal;"25900595";"Elsevier Inc.";Yes;No;1,305;Q1;36;227;511;6934;1653;420;3,27;30,55;45,40;0;United States;Northern America;"Elsevier Inc.";"2019-2026";"Internal Medicine (Q1); Nephrology (Q1)";"Medicine"
12;21101094829;"Brain, Behavior, and Immunity - Health";journal;"26663546";"Elsevier Inc.";Yes;No;1,169;Q1;44;219;447;15346;1797;437;3,85;70,07;50,09;1;United States;Northern America;"Elsevier Inc.";"2020-2026";"Nephrology (Q1); Psychiatry and Mental Health (Q1)";"Medicine"
13;19367;"American Journal of Nephrology";journal;"14219670, 02508095";"S. Karger AG";No;No;1,166;Q1;109;115;224;4494;782;212;3,74;39,08;39,84;0;Switzerland;Western Europe;"S. Karger AG";"1981-2026";"Nephrology (Q1)";"Medicine"
14;21101192778;"Kidney Diseases";journal;"22969381, 22969357";"S. Karger AG";Yes;No;1,084;Q1;31;71;143;3105;590;142;3,74;43,73;48,73;0;Switzerland;Western Europe;"S. Karger AG";"2019-2026";"Nephrology (Q1)";"Medicine"
