Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;17700156509;"Nature Reviews Cardiology";journal;"17595010, 17595002";"Nature Research";No;No;10,662;Q1;224;138;471;9630;8407;237;15,64;69,78;26,05;5;United Kingdom;Western Europe;"Nature Research";"2009-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
2;22401;"Journal of the American College of Cardiology";journal;"15583597, 07351097";"Elsevier Inc.";No;No;9,015;Q1;531;680;2072;17896;18873;951;9,15;26,32;31,89;23;United States;Northern America;"Elsevier Inc.";"1983-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
3;22581;"Circulation";journal;"00097322, 15244539";"Lippincott Williams and Wilkins";No;No;8,668;Q1;712;604;1763;20262;23991;1165;13,38;33,55;35,06;0;United States;Northern America;"Lippincott Williams and Wilkins";"1950-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (medical) (Q1)";"Medicine"
4;21100826360;"JAMA Cardiology";journal;"23806583, 23806591";"American Medical Association";No;No;5,936;Q1;142;217;798;4634;5195;414;6,05;21,35;31,07;6;United States;Northern America;"American Medical Association";"2016-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
5;23188;"European Journal of Heart Failure";journal;"13889842, 18790844";"John Wiley and Sons Ltd";No;No;5,559;Q1;195;360;1005;10614;6073;526;5,70;29,48;32,17;3;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1999-2025";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
6;11300153407;"JACC: Cardiovascular Imaging";journal;"1936878X, 18767591";"Elsevier Inc.";No;No;5,426;Q1;180;230;995;4564;5278;381;5,70;19,84;29,71;1;United States;Northern America;"Elsevier Inc.";"2008-2026";"Cardiology and Cardiovascular Medicine (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Medicine"
7;21100241219;"JACC: Heart Failure";journal;"22131787, 22131779";"Elsevier Inc.";No;No;5,218;Q1;126;312;612;6144;2607;246;4,14;19,69;34,06;0;United States;Northern America;"Elsevier Inc.";"2013-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
8;23183;"European Heart Journal";journal;"15229645, 0195668X";"Oxford University Press";No;No;4,987;Q1;385;853;2632;20261;19048;1542;7,37;23,75;31,12;26;United Kingdom;Western Europe;"Oxford University Press";"1980-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
9;23063;"Circulation Research";journal;"00097330, 15244571";"Lippincott Williams and Wilkins";No;No;4,897;Q1;420;242;780;17160;9546;683;11,00;70,91;41,86;0;United States;Northern America;"Lippincott Williams and Wilkins";"1953-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
10;21101163245;"Nature Cardiovascular Research";journal;"27310590";"Springer";No;No;4,096;Q1;39;177;375;7062;1433;176;3,82;39,90;39,03;3;Germany;Western Europe;"Springer";"2022-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Cardiology and Cardiovascular Medicine (Q1); Cell Biology (Q1); Medicine (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
11;22570;"Cardiovascular Research";journal;"17553245, 00086363";"Oxford University Press";No;No;3,947;Q1;262;246;935;12911;8261;722;9,54;52,48;39,91;2;United Kingdom;Western Europe;"Oxford University Press";"1967-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
12;21101023287;"JACC: CardioOncology";journal;"26660873";"Elsevier Inc.";Yes;No;3,768;Q1;56;136;341;4226;1879;185;4,98;31,07;39,22;2;United States;Northern America;"Elsevier Inc.";"2019-2026";"Cardiology and Cardiovascular Medicine (Q1); Oncology (Q1)";"Medicine"
13;11300153408;"JACC: Cardiovascular Interventions";journal;"18767605, 19368798";"Elsevier Inc.";No;No;3,527;Q1;174;512;1741;7661;6215;911;3,44;14,96;19,61;4;United States;Northern America;"Elsevier Inc.";"2008-2026";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
14;19300156817;"Circulation: Arrhythmia and Electrophysiology";journal;"19413084, 19413149";"Lippincott Williams and Wilkins";No;No;3,416;Q1;149;112;330;2943;2012;269;6,19;26,28;23,30;0;United States;Northern America;"Lippincott Williams and Wilkins";"2008-2026";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Physiology (medical) (Q1)";"Medicine"
15;25441;"Cardiovascular Diabetology";journal;"14752840";"BioMed Central Ltd";Yes;No;3,353;Q1;135;441;862;22458;8774;841;10,26;50,93;43,12;0;United Kingdom;Western Europe;"BioMed Central Ltd";"2002-2026";"Cardiology and Cardiovascular Medicine (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Medicine"
16;21100228571;"Revista Espanola de Cardiologia (English edition)";journal;"18855857";"Ediciones Doyma, S.L.";No;No;3,267;Q1;11;4;27;0;216;23;9,39;0,00;0,00;0;Spain;Western Europe;"Ediciones Doyma, S.L.";"2013-2024, 2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
17;15000154802;"EuroIntervention";journal;"1774024X, 19696213";"Europa Group";No;No;3,160;Q1;108;245;802;4492;3414;558;4,71;18,33;17,93;0;France;Western Europe;"Europa Group";"2008-2026";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
18;23181;"Europace";journal;"10995129, 15322092";"Oxford University Press";No;No;3,057;Q1;145;311;1119;10666;5639;854;5,32;34,30;24,75;2;United Kingdom;Western Europe;"Oxford University Press";"1999-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (medical) (Q1)";"Medicine"
19;19700166402;"Circulation: Cardiovascular Interventions";journal;"19417632, 19417640";"Lippincott Williams and Wilkins";No;No;3,039;Q1;130;154;418;3247;1972;308;4,95;21,08;35,49;0;United States;Northern America;"Lippincott Williams and Wilkins";"2008-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
20;19400157233;"Circulation: Heart Failure";journal;"19413297, 19413289";"Lippincott Williams and Wilkins";No;No;3,037;Q1;155;161;481;4282;2372;357;4,73;26,60;33,44;0;United States;Northern America;"Lippincott Williams and Wilkins";"2008-2026";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
21;21100415950;"JACC: Clinical Electrophysiology";journal;"24055018, 2405500X";"Elsevier Inc.";No;No;3,027;Q1;87;377;899;7223;3461;493;3,67;19,16;24,59;1;United States;Northern America;"Elsevier Inc.";"2015-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (medical) (Q1)";"Medicine"
22;22488;"Basic Research in Cardiology";journal;"03008428, 14351803";"Springer Science and Business Media Deutschland GmbH";No;No;2,834;Q1;118;57;174;4952;1339;164;7,43;86,88;42,02;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1973-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
23;21100398887;"Journal of Stroke";journal;"22876391, 22876405";"Korean Stroke Society";Yes;Yes;2,702;Q1;61;48;150;1983;825;101;5,82;41,31;22,45;0;South Korea;Asiatic Region;"Korean Stroke Society";"2015-2026";"Cardiology and Cardiovascular Medicine (Q1); Neurology (clinical) (Q1)";"Medicine"
24;20618;"Stroke";journal;"15244628, 00392499";"Wolters Kluwer Health";No;No;2,659;Q1;382;442;1759;13987;10223;1543;6,01;31,64;37,97;0;United Kingdom;Western Europe;"Wolters Kluwer Health";"1970-2026";"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)";"Medicine; Neuroscience; Nursing"
25;22466;"Arteriosclerosis, Thrombosis, and Vascular Biology";journal;"10795642, 15244636";"Lippincott Williams and Wilkins";No;No;2,532;Q1;310;256;723;14075;4427;633;5,86;54,98;41,59;0;United States;Northern America;"Lippincott Williams and Wilkins";"1990-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
26;21100856573;"European Heart Journal - Quality of Care and Clinical Outcomes";journal;"20581742, 20585225";"Oxford University Press";No;No;2,507;Q1;46;82;294;2729;1254;245;4,40;33,28;28,11;6;United Kingdom;Western Europe;"Oxford University Press";"2015-2026";"Cardiology and Cardiovascular Medicine (Q1); Health Policy (Q1)";"Medicine"
27;21100788288;"JACC: Basic to Translational Science";journal;"2452302X";"Elsevier Inc.";Yes;No;2,496;Q1;72;159;460;5624;1679;258;3,31;35,37;34,25;0;United States;Northern America;"Elsevier Inc.";"2016-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
28;21100818712;"European Stroke Journal";journal;"23969881, 23969873";"SAGE Publications Inc.";No;No;2,433;Q1;45;113;262;3778;1377;240;3,54;33,43;34,03;1;United Kingdom;Western Europe;"SAGE Publications Inc.";"2016-2026";"Cardiology and Cardiovascular Medicine (Q1); Neurology (clinical) (Q1)";"Medicine"
29;19700166401;"Circulation: Cardiovascular Quality and Outcomes";journal;"19417705, 19417713";"Lippincott Williams and Wilkins";No;No;2,380;Q1;123;159;385;4727;1559;290;4,19;29,73;37,35;0;United States;Northern America;"Lippincott Williams and Wilkins";"2008-2025";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
30;21684;"Journal of Heart and Lung Transplantation";journal;"15573117, 10532498";"Elsevier Inc.";No;No;2,359;Q1;171;244;675;8031;3428;519;4,54;32,91;36,17;1;United States;Northern America;"Elsevier Inc.";"1991-2026";"Cardiology and Cardiovascular Medicine (Q1); Pulmonary and Respiratory Medicine (Q1); Surgery (Q1); Transplantation (Q1)";"Medicine"
31;20655;"Trends in Cardiovascular Medicine";journal;"10501738, 18732615";"Elsevier Inc.";No;No;2,311;Q1;120;110;295;4027;1339;148;4,96;36,61;24,60;0;United States;Northern America;"Elsevier Inc.";"1991-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
32;21100205761;"European Heart Journal Cardiovascular Imaging";journal;"20472412, 20472404";"Oxford University Press";No;No;2,299;Q1;133;358;979;7209;3134;583;3,30;20,14;30,90;1;United Kingdom;Western Europe;"Oxford University Press";"2012-2026";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Medicine"
33;21100246515;"Journal of the American Heart Association";journal;"20479980";"American Heart Association Inc.";Yes;No;2,189;Q1;167;1276;3206;49563;15837;2880;4,58;38,84;36,20;0;United States;Northern America;"American Heart Association Inc.";"2012-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
34;23826;"Journal of Cardiac Failure";journal;"10719164, 15328414";"Elsevier B.V.";No;No;2,160;Q1;132;252;675;4847;2475;463;3,51;19,23;38,17;0;United States;Northern America;"Elsevier B.V.";"1994-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
35;21100211738;"European Journal of Preventive Cardiology";journal;"20474881, 20474873";"Oxford University Press";No;No;2,119;Q1;139;367;1191;9597;4460;673;3,78;26,15;35,81;6;United Kingdom;Western Europe;"Oxford University Press";"1999-2000, 2003-2026";"Cardiology and Cardiovascular Medicine (Q1); Epidemiology (Q1)";"Medicine"
36;21732;"Journal of Vascular Surgery";journal;"10976809, 07415214";"Elsevier Inc.";No;No;2,075;Q1;234;453;1709;11075;5413;1309;2,99;24,45;27,42;9;United States;Northern America;"Elsevier Inc.";"1984-2026";"Cardiology and Cardiovascular Medicine (Q1); Surgery (Q1)";"Medicine"
37;21100855908;"European Heart Journal - Cardiovascular Pharmacotherapy";journal;"20556837, 20556845";"Oxford University Press";No;No;2,043;Q1;50;104;342;3022;1264;241;4,31;29,06;53,66;3;United Kingdom;Western Europe;"Oxford University Press";"2015-2026";"Cardiology and Cardiovascular Medicine (Q1); Pharmacology (medical) (Q1)";"Medicine"
38;22414;"American Heart Journal";journal;"10976744, 00028703";"Elsevier Inc.";No;No;2,039;Q1;218;200;596;6636;2045;509;3,41;33,18;32,89;2;United States;Northern America;"Elsevier Inc.";"1925-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
39;19064;"Resuscitation";journal;"18731570, 03009572";"Elsevier Ireland Ltd";No;No;2,032;Q1;168;364;1225;9746;3969;734;2,74;26,77;32,93;16;Ireland;Western Europe;"Elsevier Ireland Ltd";"1972-1976, 1978-2026";"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)";"Medicine; Nursing"
40;7700153237;"Journal of Cardiovascular Computed Tomography";journal;"1876861X, 19345925";"Elsevier Inc.";No;No;2,002;Q1;75;112;281;2475;1005;200;3,08;22,10;28,92;0;United States;Northern America;"Elsevier Inc.";"2007-2026";"Cardiology and Cardiovascular Medicine (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Medicine"
41;21101159003;"American Journal of Preventive Cardiology";journal;"26666677";"Elsevier B.V.";Yes;No;2,001;Q1;32;114;218;4385;998;178;4,82;38,46;39,42;2;Netherlands;Western Europe;"Elsevier B.V.";"2020-2026";"Cardiology and Cardiovascular Medicine (Q1)";"Medicine"
