Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;19064;"Resuscitation";journal;"18731570, 03009572";"Elsevier Ireland Ltd";No;No;2,242;Q1;168;379;1453;9448;5032;916;3,56;24,93;31,11;35;Ireland;Western Europe;"Elsevier Ireland Ltd";"1972-1976, 1978-2026";"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)";"Medicine; Nursing"
2;5700191211;"World Journal of Emergency Surgery";journal;"17497922";"BioMed Central Ltd";Yes;No;1,712;Q1;78;58;176;2431;1386;173;7,87;41,91;26,70;9;United Kingdom;Western Europe;"BioMed Central Ltd";"2006-2026";"Emergency Medicine (Q1); Surgery (Q1)";"Medicine"
3;4100151514;"Critical Care and Resuscitation";journal;"26529335, 14412772";"Elsevier B.V.";No;No;1,475;Q1;47;51;171;1242;348;125;2,25;24,35;31,64;0;Australia;Pacific Region;"Elsevier B.V.";"1999, 2002, 2004-2026";"Anesthesiology and Pain Medicine (Q1); Critical Care and Intensive Care Medicine (Q1); Emergency Medicine (Q1)";"Medicine"
4;15185;"Academic Emergency Medicine";journal;"15532712, 10696563";"Wiley-Blackwell";No;No;1,462;Q1;154;212;676;5630;1895;417;3,06;26,56;43,44;23;United States;Northern America;"Wiley-Blackwell";"1994-2026";"Emergency Medicine (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
5;21100371969;"MicroRNA";journal;"22115374, 22115366";"Bentham Science Publishers";No;No;1,296;Q1;32;0;18;0;116;16;0,00;0,00;0,00;0;United Arab Emirates;Middle East;"Bentham Science Publishers";"2012-2019";"Emergency Medicine (Q1); Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1)";"Medicine"
6;11700154712;"Traumatology";journal;"15347656, 10859373";"SAGE Publications Ltd";No;No;1,142;Q1;61;79;165;4751;546;161;3,34;60,14;66,98;4;United States;Northern America;"SAGE Publications Ltd";"1996-1999, 2002-2006, 2008-2025";"Emergency Medicine (Q1); Nursing (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine; Nursing"
7;19700166521;"Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine";journal;"17577241";"BioMed Central Ltd";Yes;No;1,091;Q1;80;76;403;2581;1395;385;3,11;33,96;34,16;11;United Kingdom;Western Europe;"BioMed Central Ltd";"2008-2026";"Critical Care and Intensive Care Medicine (Q1); Emergency Medicine (Q1)";"Medicine"
8;21100463103;"Advances in Wound Care";journal;"21621934, 21621918";"Mary Ann Liebert Inc.";No;No;1,078;Q1;56;48;172;4318;1087;170;6,19;89,96;38,86;2;United States;Northern America;"Mary Ann Liebert Inc.";"2012, 2015-2026";"Critical Care and Intensive Care Medicine (Q1); Emergency Medicine (Q1)";"Medicine"
9;15220;"Annals of Emergency Medicine";journal;"01960644, 10976760";"Elsevier Inc.";No;No;1,005;Q1;184;309;1151;4662;2407;731;2,15;15,09;38,85;18;United States;Northern America;"Elsevier Inc.";"1980-2026";"Emergency Medicine (Q1)";"Medicine"
10;21101041516;"Intensive Care Medicine Experimental";journal;"2197425X";"Springer Nature";Yes;No;0,973;Q1;44;52;202;2114;751;182;3,29;40,65;27,12;4;Switzerland;Western Europe;"Springer Nature";"2013-2026";"Critical Care and Intensive Care Medicine (Q1); Emergency Medicine (Q1); Physiology (medical) (Q2)";"Medicine"
11;19900193277;"Western Journal of Emergency Medicine";journal;"1936900X, 19369018";"eScholarship";Yes;No;0,958;Q1;65;146;593;3591;1736;547;3,03;24,60;49,38;10;United States;Northern America;"eScholarship";"2011-2026";"Emergency Medicine (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
12;21101039773;"Burns and Trauma";journal;"23213868, 23213876";"Oxford University Press";Yes;No;0,928;Q1;55;55;121;4842;658;117;4,94;88,04;40,16;0;United Kingdom;Western Europe;"Oxford University Press";"2013-2026";"Biomedical Engineering (Q1); Critical Care and Intensive Care Medicine (Q1); Dermatology (Q1); Emergency Medicine (Q1); Surgery (Q1); Immunology and Allergy (Q2)";"Engineering; Medicine"
