Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;26756;"Astronomy and Astrophysics Review";journal;"09354956, 14320754";"Springer Science and Business Media Deutschland GmbH";Yes;No;9,465;Q1;89;7;22;2229;655;22;29,15;318,43;31,58;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1989-2000, 2002-2004, 2006-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
2;19700173023;"Living Reviews in Solar Physics";journal;"16144961, 23673648";"Springer International Publishing AG";Yes;Yes;7,431;Q1;79;1;12;804;354;12;30,57;804,00;0,00;0;Switzerland;Western Europe;"Springer International Publishing AG";"2004-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
3;21100826565;"Nature Astronomy";journal;"23973366";"Nature Publishing Group";No;No;4,006;Q1;112;270;809;10370;6215;483;7,79;38,41;28,72;3;United Kingdom;Western Europe;"Nature Publishing Group";"2016-2026";"Astronomy and Astrophysics (Q1)";"Physics and Astronomy"
4;19900192103;"Astrophysical Journal Letters";journal;"20418213, 20418205";"American Astronomical Society";Yes;No;3,713;Q1;227;705;1966;49112;19576;1966;10,85;69,66;28,11;1;United Kingdom;Western Europe;"American Astronomical Society";"1995-2006, 2008-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
5;27732;"New Astronomy Reviews";journal;"13876473";"Elsevier B.V.";No;No;3,697;Q1;72;11;27;2618;385;26;24,92;238,00;40,63;0;Netherlands;Western Europe;"Elsevier B.V.";"1998-2026";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
6;26769;"Astrophysical Journal, Supplement Series";journal;"15384365, 00670049";"American Astronomical Society";Yes;No;3,344;Q1;296;277;905;24815;7362;905;7,82;89,58;28,52;1;United Kingdom;Western Europe;"American Astronomical Society";"1984, 1987-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
7;27781;"Publications of the Astronomical Society of the Pacific";journal;"00046280, 15383873";"Institute of Physics";No;No;2,517;Q1;189;118;337;5908;1956;336;7,23;50,07;22,56;0;United States;Northern America;"Institute of Physics";"1966, 1969, 1972-1974, 1978-1979, 1982-1983, 1986-1988, 1991-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
8;21100318420;"Journal of High Energy Astrophysics";journal;"22144048";"Elsevier B.V.";No;No;2,320;Q1;34;102;89;7589;850;88;11,93;74,40;28,52;0;Netherlands;Western Europe;"Elsevier B.V.";"2014-2026";"Astronomy and Astrophysics (Q1); Nuclear and High Energy Physics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
9;28261;"Space Science Reviews";journal;"15729672, 00386308";"Springer Netherlands";No;No;2,289;Q1;201;91;238;14919;2148;230;6,88;163,95;25,39;1;Netherlands;Western Europe;"Springer Netherlands";"1962-2026";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
10;26704;"Astronomical Journal";journal;"00046256, 15383881";"American Astronomical Society";Yes;No;2,229;Q1;285;585;1685;44883;8581;1685;4,89;76,72;28,02;0;United Kingdom;Western Europe;"American Astronomical Society";"1947, 1965, 1972-2025";"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Physics and Astronomy"
