Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100237403;"The Lancet Diabetes and Endocrinology";journal;"22138595, 22138587";"Elsevier Ltd";No;No;10,247;Q1;207;194;574;4605;7115;221;12,58;23,74;41,93;0;United Kingdom;Western Europe;"Elsevier Ltd";"2013-2026";"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
2;26038;"Endocrine Reviews";journal;"19457189, 0163769X";"Endocrine Society";No;No;7,922;Q1;326;41;94;10376;2380;94;23,06;253,07;42,91;5;United States;Northern America;"Endocrine Society";"1980-2026";"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
3;17700156440;"Nature Reviews Endocrinology";journal;"17595037, 17595029";"Nature Publishing Group";No;No;7,274;Q1;240;147;479;7091;5873;226;10,67;48,24;42,64;2;United Kingdom;Western Europe;"Nature Publishing Group";"2009-2026";"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
4;21100932733;"Nature Metabolism";journal;"25225812";"Nature Research";No;No;7,192;Q1;113;221;516;10133;6317;396;10,79;45,85;40,97;6;United Kingdom;Western Europe;"Nature Research";"2019-2026";"Cell Biology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
5;25491;"Diabetes Care";journal;"19355548, 01495992";"American Diabetes Association Inc.";No;No;5,694;Q1;449;403;1515;14007;16648;1188;11,36;34,76;45,45;38;United States;Northern America;"American Diabetes Association Inc.";"1978-2026";"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Medicine; Nursing"
6;21100398001;"Bone Research";journal;"20954700, 20956231";"Springer Nature";Yes;No;3,378;Q1;90;62;150;7105;1960;148;14,29;114,60;39,12;0;United Kingdom;Western Europe;"Springer Nature";"2013-2026";"Endocrinology, Diabetes and Metabolism (Q1); Histology (Q1); Physiology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
7;25584;"Diabetologia";journal;"0012186X, 14320428";"Springer Science and Business Media Deutschland GmbH";No;No;3,355;Q1;276;199;710;9204;5743;646;7,36;46,25;51,82;17;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1965-2026";"Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Medicine"
8;25545;"Diabetes Technology and Therapeutics";journal;"15209156, 15578593";"Mary Ann Liebert Inc.";No;No;2,957;Q1;116;142;432;4325;2204;389;5,31;30,46;51,99;16;United States;Northern America;"Mary Ann Liebert Inc.";"1999-2026";"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
9;26746;"Trends in Endocrinology and Metabolism";journal;"10432760, 18793061";"Elsevier Inc.";No;No;2,927;Q1;215;79;267;6339;2500;256;8,80;80,24;41,16;1;United States;Northern America;"Elsevier Inc.";"1989-2026";"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
10;13363;"Obesity Reviews";journal;"1467789X, 14677881";"Wiley-Blackwell Publishing Ltd";No;No;2,818;Q1;222;111;512;10538;4621;472;8,53;94,94;58,37;18;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2000-2026";"Endocrinology, Diabetes and Metabolism (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine"
11;26203;"Metabolism: Clinical and Experimental";journal;"00260495, 15328600";"W.B. Saunders";No;No;2,792;Q1;184;137;467;9685;4361;422;10,15;70,69;43,86;4;United States;Northern America;"W.B. Saunders";"1952-2026";"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
12;25441;"Cardiovascular Diabetology";journal;"14752840";"BioMed Central Ltd";Yes;No;2,621;Q1;135;337;733;16119;6002;715;8,01;47,83;39,94;3;United Kingdom;Western Europe;"BioMed Central Ltd";"2002-2026";"Cardiology and Cardiovascular Medicine (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Medicine"
