Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;19897;"European Urology";journal;"18737560, 03022838";"Elsevier B.V.";No;No;6,963;Q1;288;374;1399;5615;10624;454;7,21;15,01;29,42;45;Netherlands;Western Europe;"Elsevier B.V.";"1975-2026";"Urology (Q1)";"Medicine"
2;21100904922;"European Urology Oncology";journal;"25889311";"Elsevier B.V.";No;No;2,597;Q1;63;108;359;0;2069;267;5,92;0,00;26,00;20;Netherlands;Western Europe;"Elsevier B.V.";"2018-2026";"Medicine (miscellaneous) (Q1); Oncology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Surgery (Q1); Urology (Q1)";"Medicine"
3;18300156731;"Nature Reviews Urology";journal;"17594812, 17594820";"Nature Research";No;No;1,960;Q1;128;135;413;7451;2073;232;4,76;55,19;28,13;6;United Kingdom;Western Europe;"Nature Research";"2009-2026";"Urology (Q1)";"Medicine"
4;19975;"Journal of Urology";journal;"00225347, 15273792";"Wolters Kluwer Health";Yes;No;1,945;Q1;299;832;4104;6726;5191;889;1,38;8,08;28,82;1;United Kingdom;Western Europe;"Wolters Kluwer Health";"1932, 1945-2026";"Urology (Q1)";"Medicine"
5;13065;"Prostate Cancer and Prostatic Diseases";journal;"13657852, 14765608";"Springer Nature";No;No;1,676;Q1;85;122;313;3807;1528;281;4,78;31,20;33,56;7;United Kingdom;Western Europe;"Springer Nature";"1997-2026";"Cancer Research (Q1); Oncology (Q1); Urology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
6;21100461914;"LGBT Health";journal;"23258306, 23258292";"Mary Ann Liebert Inc.";No;No;1,644;Q1;68;65;176;2911;930;167;4,53;44,78;51,21;18;United States;Northern America;"Mary Ann Liebert Inc.";"2014-2026";"Dermatology (Q1); Obstetrics and Gynecology (Q1); Psychiatry and Mental Health (Q1); Public Health, Environmental and Occupational Health (Q1); Urology (Q1)";"Medicine"
7;21100406908;"European Urology Focus";journal;"24054569";"Elsevier B.V.";No;No;1,548;Q1;67;262;616;7298;2617;468;4,27;27,85;25,13;40;Netherlands;Western Europe;"Elsevier B.V.";"2015-2026";"Urology (Q1)";"Medicine"
8;19393;"BJU International";journal;"14644096, 1464410X";"John Wiley and Sons Inc";No;No;1,486;Q1;182;255;871;5971;3320;647;3,78;23,42;35,00;33;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1929-1994, 1996-2026";"Urology (Q1)";"Medicine"
9;9500153964;"American Journal of Physiology - Renal Physiology";journal;"15221466, 1931857X";"American Physiological Society";No;No;1,413;Q1;5;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"American Physiological Society";"1992-1996, 2001, 2009";"Physiology (Q1); Urology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
10;21100232419;"Andrology";journal;"20472927, 20472919";"John Wiley &amp; Sons Inc.";No;No;1,068;Q1;85;178;496;7746;2303;471;4,81;43,52;40,54;14;United States;Northern America;"John Wiley &amp; Sons Inc.";"2013-2026";"Endocrinology, Diabetes and Metabolism (Q1); Reproductive Medicine (Q1); Urology (Q1); Endocrinology (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine"
11;21100337102;"Sexual Medicine Reviews";journal;"20500513, 20500521";"Oxford University Press";No;No;1,033;Q1;55;68;189;4734;887;174;3,70;69,62;35,77;12;United Kingdom;Western Europe;"Oxford University Press";"2013-2026";"Dermatology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Obstetrics and Gynecology (Q1); Reproductive Medicine (Q1); Urology (Q1); Endocrinology (Q2); Psychiatry and Mental Health (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine"
12;4000148813;"Clinical Genitourinary Cancer";journal;"15587673, 19380682";"Elsevier Inc.";No;No;1,031;Q1;62;158;515;4584;1532;493;3,15;29,01;27,89;20;United States;Northern America;"Elsevier Inc.";"2005-2026";"Urology (Q1); Oncology (Q2)";"Medicine"
13;20474;"Prostate";journal;"10970045, 02704137";"John Wiley and Sons Inc";No;No;1,015;Q1;141;167;472;6818;1604;462;2,92;40,83;29,97;6;United States;Northern America;"John Wiley and Sons Inc";"1980-2026";"Urology (Q1); Oncology (Q2)";"Medicine"
14;20577;"World Journal of Urology";journal;"07244983, 14338726";"Springer Science and Business Media Deutschland GmbH";No;No;1,014;Q1;111;426;1331;10558;4443;1192;3,37;24,78;24,96;28;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1983-2026";"Urology (Q1)";"Medicine"
15;21101044943;"Minerva Urology and Nephrology";journal;"27246442, 27246051";"Edizioni Minerva Medica";No;No;0,997;Q1;43;152;276;4083;1044;231;3,94;26,86;30,34;0;Italy;Western Europe;"Edizioni Minerva Medica";"2021-2026";"Nephrology (Q1); Urology (Q1)";"Medicine"
16;130029;"Journal of Sexual Medicine";journal;"17436095, 17436109";"Oxford University Press";No;No;0,947;Q1;154;201;728;7811;2527;645;3,44;38,86;44,44;20;United Kingdom;Western Europe;"Oxford University Press";"2004-2026";"Obstetrics and Gynecology (Q1); Reproductive Medicine (Q1); Urology (Q1); Endocrinology (Q2); Endocrinology, Diabetes and Metabolism (Q2); Psychiatry and Mental Health (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine"
17;21100943924;"World Journal of Men's Health";journal;"22874690, 22874208";"Korean Society for Sexual Medicine and Andrology";Yes;Yes;0,920;Q1;42;67;204;2806;1053;190;4,68;41,88;22,76;2;South Korea;Asiatic Region;"Korean Society for Sexual Medicine and Andrology";"2019-2026";"Pharmacology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1); Reproductive Medicine (Q1); Urology (Q1); Health Policy (Q2); Psychiatry and Mental Health (Q2); Aging (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine"
18;19972;"Journal of Endourology";journal;"1557900X, 08927790";"Mary Ann Liebert Inc.";No;No;0,918;Q1;113;246;772;5883;1956;620;2,45;23,91;19,44;15;United States;Northern America;"Mary Ann Liebert Inc.";"1987-2026";"Medicine (miscellaneous) (Q1); Urology (Q1)";"Medicine"
19;13205;"Urologic Oncology: Seminars and Original Investigations";journal;"10781439, 18732496";"Elsevier Inc.";No;No;0,874;Q1;93;324;887;9634;2515;863;2,68;29,73;24,22;20;United States;Northern America;"Elsevier Inc.";"1995-2026";"Urology (Q1); Oncology (Q2)";"Medicine"
20;21100235813;"Kidney Research and Clinical Practice";journal;"22119132, 22119140";"The Korean Society of Nephrology";Yes;Yes;0,820;Q1;41;86;197;3394;541;155;2,38;39,47;34,06;2;South Korea;Asiatic Region;"The Korean Society of Nephrology";"2012-2026";"Urology (Q1); Nephrology (Q2)";"Medicine"
21;20040;"Nephron";journal;"22353186, 16608151";"S. Karger AG";No;No;0,783;Q1;106;86;322;2356;948;301;2,52;27,40;43,86;3;Switzerland;Western Europe;"S. Karger AG";"1964-2003, 2015-2026";"Urology (Q1); Medicine (miscellaneous) (Q2); Nephrology (Q2); Physiology (Q2); Physiology (medical) (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine"
22;21100454916;"Abdominal Radiology";journal;"23660058, 2366004X";"Springer";No;No;0,782;Q1;95;406;1530;13785;3912;1403;2,42;33,95;36,58;10;United States;Northern America;"Springer";"2016-2026";"Urology (Q1); Gastroenterology (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)";"Health Professions; Medicine"
23;19851;"Current Urology Reports";journal;"15346285, 15272737";"Springer";Yes;No;0,772;Q1;60;40;213;2064;684;212;2,76;51,60;31,39;1;United States;Northern America;"Springer";"2000-2026";"Urology (Q1); Medicine (miscellaneous) (Q2)";"Medicine"
24;27525;"International Urogynecology Journal";journal;"09373462, 14333023";"Springer Nature";No;No;0,765;Q1;114;423;1136;10553;2182;964;1,70;24,95;55,21;39;Switzerland;Western Europe;"Springer Nature";"1990-2026";"Urology (Q1); Obstetrics and Gynecology (Q2)";"Medicine"
25;19850;"Current Opinion in Urology";journal;"09630643, 14736586";"Lippincott Williams and Wilkins";No;No;0,738;Q1;70;101;346;4111;889;304;2,50;40,70;24,21;0;United States;Northern America;"Lippincott Williams and Wilkins";"1992-2026";"Urology (Q1)";"Medicine"
26;21100223310;"Urolithiasis";journal;"21947236, 21947228";"Springer Science and Business Media Deutschland GmbH";No;No;0,734;Q1;78;90;214;2500;681;196;3,05;27,78;30,67;4;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1981, 1989, 2013-2026";"Urology (Q1)";"Medicine"
27;21100386506;"Prostate International";journal;"2287903X, 22878882";"Elsevier B.V.";Yes;No;0,730;Q1;29;36;94;1164;267;94;2,95;32,33;15,74;1;Netherlands;Western Europe;"Elsevier B.V.";"2015-2026";"Urology (Q1)";"Medicine"
28;20041;"Neurourology and Urodynamics";journal;"07332467, 15206777";"John Wiley and Sons Inc";No;No;0,721;Q1;116;227;884;5774;1991;803;2,03;25,44;42,02;13;United States;Northern America;"John Wiley and Sons Inc";"1982-2026";"Urology (Q1); Neurology (clinical) (Q2)";"Medicine"
29;21100265662;"CardioRenal Medicine";journal;"16645502, 16643828";"S. Karger AG";Yes;No;0,705;Q2;35;22;121;938;316;117;2,78;42,64;34,29;1;Switzerland;Western Europe;"S. Karger AG";"2011-2026";"Cardiology and Cardiovascular Medicine (Q2); Urology (Q2)";"Medicine"
30;19700175203;"Therapeutic Advances in Urology";journal;"17562872, 17562880";"SAGE Publications Inc.";Yes;No;0,698;Q2;48;44;147;2331;435;143;1,95;52,98;25,86;2;United States;Northern America;"SAGE Publications Inc.";"2009-2026";"Urology (Q2)";"Medicine"
31;19935;"International Journal of Urology";journal;"14422042, 09198172";"Wiley-Blackwell Publishing Ltd";No;No;0,694;Q2;88;321;818;5878;1406;462;1,65;18,31;17,12;3;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1994-2026";"Urology (Q2)";"Medicine"
32;20558;"Urology";journal;"15279995, 00904295";"Elsevier Inc.";No;No;0,686;Q2;203;752;2498;12020;3640;1742;1,32;15,98;31,27;29;United States;Northern America;"Elsevier Inc.";"1973-2026";"Urology (Q2)";"Medicine"
33;3200147817;"Journal of Pediatric Urology";journal;"14775131, 18734898";"Elsevier Ltd";No;No;0,658;Q2;68;312;1080;5452;1803;811;1,62;17,47;40,82;13;United Kingdom;Western Europe;"Elsevier Ltd";"2005-2026";"Pediatrics, Perinatology and Child Health (Q2); Urology (Q2)";"Medicine"
34;20549;"Urologic Clinics of North America";journal;"00940143, 1558318X";"W.B. Saunders";No;No;0,655;Q2;90;64;194;3646;477;162;2,27;56,97;26,24;1;United States;Northern America;"W.B. Saunders";"1974-2026";"Urology (Q2)";"Medicine"
35;11700154736;"Systems Biology in Reproductive Medicine";journal;"19396368, 19396376";"Taylor and Francis Ltd.";No;No;0,654;Q2;64;35;143;2155;443;136;2,61;61,57;47,20;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1978-1981, 1984-1995, 1997-2000, 2002-2003, 2005, 2007-2026";"Reproductive Medicine (Q2); Urology (Q2)";"Medicine"
36;19900194800;"Female Pelvic Medicine and Reconstructive Surgery";journal;"21544212, 21518378";"Lippincott Williams and Wilkins Ltd.";No;No;0,650;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2010-2022";"Medicine (miscellaneous) (Q2); Obstetrics and Gynecology (Q2); Surgery (Q2); Urology (Q2)";"Medicine"
37;21100827522;"Asian Journal of Urology";journal;"22143882, 22143890";"Editorial Office of Asian Journal of Urology";Yes;Yes;0,623;Q2;36;68;177;2584;406;148;2,02;38,00;21,67;2;Singapore;Asiatic Region;"Editorial Office of Asian Journal of Urology";"2014-2026";"Urology (Q2)";"Medicine"
38;27642;"Asian Journal of Andrology";journal;"17457262, 1008682X";"Wolters Kluwer Medknow Publications";Yes;No;0,617;Q2;100;124;335;4151;915;290;2,53;33,48;35,83;4;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"1999-2026";"Medicine (miscellaneous) (Q2); Urology (Q2)";"Medicine"
39;19397;"BMC Urology";journal;"14712490";"BioMed Central Ltd";Yes;No;0,616;Q2;61;210;512;5586;1213;511;2,17;26,60;27,91;5;United Kingdom;Western Europe;"BioMed Central Ltd";"2001-2026";"Medicine (miscellaneous) (Q2); Reproductive Medicine (Q2); Urology (Q2)";"Medicine"
40;21100199786;"International Neurourology Journal";journal;"20934777, 20936931";"Korean Continence Society";Yes;Yes;0,612;Q2;41;65;194;1807;411;157;2,05;27,80;30,74;0;South Korea;Asiatic Region;"Korean Continence Society";"2010-2025";"Neurology (clinical) (Q2); Urology (Q2); Neurology (Q3)";"Medicine; Neuroscience"
41;21100434606;"Sexual Medicine";journal;"20501161";"Oxford University Press";Yes;No;0,607;Q2;40;87;302;3281;841;297;2,65;37,71;38,68;10;United Kingdom;Western Europe;"Oxford University Press";"2013-2026";"Dermatology (Q2); Psychiatry and Mental Health (Q2); Reproductive Medicine (Q2); Urology (Q2); Behavioral Neuroscience (Q3); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
42;19930;"International Braz J Urol";journal;"16776119, 16775538";"Brazilian Society of Urology";Yes;Yes;0,606;Q2;54;150;658;2968;1122;530;1,67;19,79;24,18;0;Brazil;Latin America;"Brazilian Society of Urology";"2000, 2002-2026";"Medicine (miscellaneous) (Q2); Urology (Q2)";"Medicine"
43;21100314711;"Translational Andrology and Urology";journal;"22234691, 22234683";"AME Publishing Company";No;No;0,603;Q2;62;190;1045;5646;2223;929;1,94;29,72;29,94;5;Hong Kong;Asiatic Region;"AME Publishing Company";"2012-2026";"Reproductive Medicine (Q2); Urology (Q2)";"Medicine"
44;21100983136;"European Urology Open Science";journal;"26661683, 26661691";"Elsevier B.V.";Yes;No;0,576;Q2;44;199;167;4701;311;111;1,86;23,62;23,52;20;Netherlands;Western Europe;"Elsevier B.V.";"2020-2026";"Urology (Q2)";"Medicine"
45;21100869982;"Bladder Cancer";journal;"23523735, 23523727";"SAGE Publications Ltd";Yes;No;0,570;Q2;33;42;139;1265;142;123;0,87;30,12;31,18;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2024";"Urology (Q2); Oncology (Q3)";"Medicine"
46;19933;"International Journal of Impotence Research";journal;"14765489, 09559930";"Springer Nature";No;No;0,570;Q2;95;126;308;4242;699;240;2,21;33,67;26,27;13;United Kingdom;Western Europe;"Springer Nature";"1993-2026";"Urology (Q2)";"Medicine"
47;27111;"Andrologia";journal;"03034569, 14390272";"Wiley-VCH Verlag";No;No;0,554;Q2;84;384;1029;15609;2857;1004;2,73;40,65;33,58;14;Germany;Western Europe;"Wiley-VCH Verlag";"1969-2026";"Medicine (miscellaneous) (Q2); Urology (Q2); Endocrinology (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine"
48;19946;"International Urology and Nephrology";journal;"03011623, 15732584";"Springer Science and Business Media B.V.";No;No;0,554;Q2;73;388;894;11609;2010;816;2,09;29,92;37,05;11;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1970-2026";"Nephrology (Q2); Urology (Q2)";"Medicine"
49;21100235631;"Scandinavian Journal of Urology";journal;"21681813, 21681805";"Medical Journals Sweden AB";Yes;No;0,544;Q2;65;83;262;1715;404;238;1,38;20,66;31,55;9;Sweden;Western Europe;"Medical Journals Sweden AB";"2013-2026";"Nephrology (Q2); Urology (Q2)";"Medicine"
50;21100284241;"Basic and Clinical Andrology";journal;"20514190";"BioMed Central Ltd";Yes;No;0,539;Q2;31;23;70;1164;191;70;2,54;50,61;46,36;1;United Kingdom;Western Europe;"BioMed Central Ltd";"2009, 2013-2026";"Reproductive Medicine (Q2); Urology (Q2)";"Medicine"
51;21100453520;"Investigative and Clinical Urology";journal;"2466054X, 24660493";"Korean Urological Association";Yes;Yes;0,538;Q2;33;79;239;2204;531;221;2,33;27,90;21,50;3;South Korea;Asiatic Region;"Korean Urological Association";"2016-2026";"Urology (Q2)";"Medicine"
52;20548;"Urologia Internationalis";journal;"00421138, 14230399";"S. Karger AG";No;No;0,519;Q2;70;173;463;4400;920;444;1,96;25,43;22,08;8;Switzerland;Western Europe;"S. Karger AG";"1955-2026";"Urology (Q2)";"Medicine"
