Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;13030;"Journal of Sound and Vibration";journal;"10958568, 0022460X";"Academic Press";No;No;1,376;Q1;230;515;1629;21296;8547;1615;5,24;41,35;19,24;1;United States;Northern America;"Academic Press";"1964-2026";"Acoustics and Ultrasonics (Q1); Condensed Matter Physics (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)";"Engineering; Physics and Astronomy"
2;13517;"Ultrasonics Sonochemistry";journal;"13504177, 18732828";"Elsevier B.V.";Yes;No;1,350;Q1;197;370;1407;20500;12874;1401;8,89;55,41;38,72;3;Netherlands;Western Europe;"Elsevier B.V.";"1994-2026";"Acoustics and Ultrasonics (Q1); Chemical Engineering (miscellaneous) (Q1); Environmental Chemistry (Q1); Inorganic Chemistry (Q1); Organic Chemistry (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Chemical Engineering; Chemistry; Environmental Science; Medicine; Physics and Astronomy"
3;21100368801;"IEEE/ACM Transactions on Audio Speech and Language Processing";journal;"23299304, 23299290";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,348;Q1;104;251;720;13666;4987;717;6,51;54,45;22,33;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2014-2025";"Acoustics and Ultrasonics (Q1); Computational Mathematics (Q1); Computer Science (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Instrumentation (Q1); Media Technology (Q1); Signal Processing (Q1); Speech and Hearing (Q1)";"Computer Science; Engineering; Health Professions; Mathematics; Physics and Astronomy"
4;13516;"Ultrasonics";journal;"18749968, 0041624X";"Elsevier B.V.";No;No;1,118;Q1;123;178;597;7697;2704;593;4,62;43,24;25,69;0;Netherlands;Western Europe;"Elsevier B.V.";"1963-2026";"Acoustics and Ultrasonics (Q1)";"Physics and Astronomy"
5;12946;"Applied Acoustics";journal;"0003682X, 1872910X";"Elsevier Ltd";No;No;0,864;Q1;122;626;1555;23871;6669;1551;4,30;38,13;27,08;11;United Kingdom;Western Europe;"Elsevier Ltd";"1968-2026";"Acoustics and Ultrasonics (Q1)";"Physics and Astronomy"
6;12998;"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control";journal;"15258955, 08853010";"Institute of Electrical and Electronics Engineers Inc.";No;No;0,841;Q1;162;314;810;13684;3012;803;3,80;43,58;26,13;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1986-2025";"Acoustics and Ultrasonics (Q1); Electrical and Electronic Engineering (Q1); Instrumentation (Q1)";"Engineering; Physics and Astronomy"
7;21100861552;"Noise Mapping";journal;"2084879X";"Walter de Gruyter GmbH";Yes;No;0,759;Q1;27;19;56;1013;228;55;4,10;53,32;32,43;0;Germany;Western Europe;"Walter de Gruyter GmbH";"2014-2026";"Acoustics and Ultrasonics (Q1); Urban Studies (Q1); Management, Monitoring, Policy and Law (Q2)";"Environmental Science; Physics and Astronomy; Social Sciences"
8;12936;"Journal of the Acoustical Society of America";journal;"15208524, 00014966";"Acoustical Society of America";No;No;0,712;Q1;229;676;2453;30567;6703;2433;2,66;45,22;27,62;34;United States;Northern America;"Acoustical Society of America";"1929-2026";"Acoustics and Ultrasonics (Q1); Arts and Humanities (miscellaneous) (Q1)";"Arts and Humanities; Physics and Astronomy"
9;35716;"Ultrasound in Medicine and Biology";journal;"1879291X, 03015629";"Elsevier Inc.";No;No;0,690;Q1;160;227;963;9205;3218;937;3,23;40,55;34,64;4;United States;Northern America;"Elsevier Inc.";"1973-2026";"Acoustics and Ultrasonics (Q1); Biophysics (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Physics and Astronomy"
10;28570;"Journal of Physics D: Applied Physics";journal;"00223727, 13616463";"Institute of Physics";No;No;0,689;Q1;250;1158;3381;64945;11537;3373;3,51;56,08;28,57;2;United Kingdom;Western Europe;"Institute of Physics";"1967-2025";"Acoustics and Ultrasonics (Q1); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2); Surfaces, Coatings and Films (Q2)";"Materials Science; Physics and Astronomy"
11;120005;"Journal of Vibration and Acoustics";journal;"15288927, 10489002";"The American Society of Mechanical Engineers(ASME)";No;No;0,568;Q2;104;90;309;3222;613;307;1,98;35,80;18,61;0;United States;Northern America;"The American Society of Mechanical Engineers(ASME)";"1983-2026";"Acoustics and Ultrasonics (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)";"Engineering; Physics and Astronomy"
12;25672;"Phonetica";journal;"00318388, 14230321";"De Gruyter Mouton";No;No;0,476;Q2;51;16;54;1324;54;50;1,03;82,75;48,84;0;Switzerland;Western Europe;"De Gruyter Mouton";"1957-2026";"Linguistics and Language (Q1); Acoustics and Ultrasonics (Q2)";"Physics and Astronomy; Social Sciences"
13;19700201164;"International Journal of Aeroacoustics";journal;"20484003, 1475472X";"SAGE Publications Inc.";No;No;0,470;Q2;34;38;91;1398;231;85;1,63;36,79;13,19;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"2011-2026";"Acoustics and Ultrasonics (Q2); Aerospace Engineering (Q2)";"Engineering; Physics and Astronomy"
14;5100155036;"Eurasip Journal on Audio, Speech, and Music Processing";journal;"16874722, 16874714";"Springer Publishing Company";Yes;No;0,458;Q2;38;33;88;1702;250;88;2,97;51,58;16,36;0;United States;Northern America;"Springer Publishing Company";"2007-2026";"Acoustics and Ultrasonics (Q2); Electrical and Electronic Engineering (Q2)";"Engineering; Physics and Astronomy"
15;21100871297;"Journal of Theoretical and Computational Acoustics";journal;"25917811, 25917285";"World Scientific";No;No;0,453;Q2;46;40;102;1614;189;100;1,98;40,35;17,31;0;Singapore;Asiatic Region;"World Scientific";"2018-2026";"Acoustics and Ultrasonics (Q2); Applied Mathematics (Q2); Computer Science Applications (Q3)";"Computer Science; Mathematics; Physics and Astronomy"
16;21100364384;"Journal of Vibration Engineering and Technologies";journal;"25233920, 25233939";"Springer International Publishing";No;No;0,449;Q2;36;205;280;8142;744;277;2,64;39,72;23,98;0;Switzerland;Western Europe;"Springer International Publishing";"2014-2026";"Acoustics and Ultrasonics (Q2); Mechanical Engineering (Q2)";"Engineering; Physics and Astronomy"
17;60455;"Acoustics Australia";journal;"18392571, 08146039";"Australian Acoustical Society";No;No;0,408;Q2;33;24;93;806;199;93;2,04;33,58;27,78;2;Australia;Pacific Region;"Australian Acoustical Society";"1986-1991, 1996-2026";"Acoustics and Ultrasonics (Q2)";"Physics and Astronomy"
18;19700188449;"Medical Ultrasonography";journal;"20668643, 18444172";"Societatea Romana de Ultrasonografie in Medicina si Biologie";No;No;0,386;Q2;42;98;269;2164;400;207;1,35;22,08;41,07;2;Romania;Eastern Europe;"Societatea Romana de Ultrasonografie in Medicina si Biologie";"2010-2025";"Acoustics and Ultrasonics (Q2); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)";"Health Professions; Medicine; Physics and Astronomy"
19;19900193250;"Building Acoustics";journal;"1351010X, 20598025";"SAGE Publications Inc.";No;No;0,365;Q2;33;29;65;1361;143;64;2,48;46,93;32,50;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"1997-2026";"Acoustics and Ultrasonics (Q2); Building and Construction (Q3); Mechanical Engineering (Q3)";"Engineering; Physics and Astronomy"
20;12922;"Acoustical Physics";journal;"15626865, 10637710";"Pleiades Publishing";No;No;0,338;Q2;39;70;248;1670;269;248;0,97;23,86;24,81;0;United States;Northern America;"Pleiades Publishing";"1996-2025";"Acoustics and Ultrasonics (Q2)";"Physics and Astronomy"
21;21101052930;"Acta Acustica";journal;"10224793, 26814617";"European Acoustics Association, EAA";Yes;No;0,327;Q2;80;60;212;2553;312;208;1,95;42,55;20,44;1;France;Western Europe;"European Acoustics Association, EAA";"2020-2026";"Acoustics and Ultrasonics (Q2); Computer Science Applications (Q3); Electrical and Electronic Engineering (Q3); Speech and Hearing (Q3)";"Computer Science; Engineering; Health Professions; Physics and Astronomy"
22;13005;"Journal of Low Frequency Noise Vibration and Active Control";journal;"20484046, 14613484";"SAGE Publications Inc.";Yes;No;0,318;Q3;42;102;360;3933;823;360;2,23;38,56;26,51;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"1996-2026";"Acoustics and Ultrasonics (Q3); Building and Construction (Q3); Civil and Structural Engineering (Q3); Geophysics (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3)";"Earth and Planetary Sciences; Engineering; Physics and Astronomy"
