Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;15631;"International Journal of Information Management";journal;"02684012";"Elsevier Ltd";No;No;6,260;Q1;215;85;334;9424;10947;313;31,83;110,87;32,31;8;United Kingdom;Western Europe;"Elsevier Ltd";"1970, 1986-2026";"Artificial Intelligence (Q1); Computer Networks and Communications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
2;15574;"Information Systems Research";journal;"15265536, 10477047";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;4,850;Q1;203;102;235;8480;2434;231;8,70;83,14;29,58;8;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1990-2025";"Computer Networks and Communications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
3;100147317;"Journal of Supply Chain Management";journal;"15232409, 1745493X";"Wiley-Blackwell";No;No;4,562;Q1;125;19;59;1790;844;56;8,78;94,21;32,26;2;United States;Northern America;"Wiley-Blackwell";"1999-2026";"Economics, Econometrics and Finance (miscellaneous) (Q1); Information Systems (Q1); Management Information Systems (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance"
4;12402;"MIS Quarterly: Management Information Systems";journal;"02767783, 21629730";"University of Minnesota";No;No;4,486;Q1;294;71;216;6311;2376;208;7,05;88,89;30,10;0;United States;Northern America;"University of Minnesota";"1980-2025";"Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
5;12396;"Journal of Strategic Information Systems";journal;"09638687";"Elsevier B.V.";No;No;3,765;Q1;120;27;68;2121;810;51;11,67;78,56;40,35;2;Netherlands;Western Europe;"Elsevier B.V.";"1991-2026";"Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
6;15700;"Journal of Management Information Systems";journal;"1557928X, 07421222";"M.E. Sharpe Inc.";No;No;3,652;Q1;189;46;136;3493;1168;125;6,54;75,93;24,19;0;United States;Northern America;"M.E. Sharpe Inc.";"1987-2025";"Computer Science Applications (Q1); Information Systems and Management (Q1); Management Information Systems (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
7;15074;"European Journal of Information Systems";journal;"0960085X, 14769344";"Taylor and Francis Ltd.";No;No;3,459;Q1;151;47;130;4611;1652;120;11,99;98,11;23,61;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2026";"Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
8;19700183600;"Journal of Hospitality Marketing and Management";journal;"19368631, 19368623";"Routledge";No;No;3,212;Q1;95;41;140;3685;2024;135;14,52;89,88;39,32;0;United States;Northern America;"Routledge";"2009-2026";"Management Information Systems (Q1); Marketing (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting"
9;12303;"Information and Management";journal;"03787206";"Elsevier B.V.";No;No;2,920;Q1;214;117;336;12121;4176;333;10,09;103,60;37,47;3;Netherlands;Western Europe;"Elsevier B.V.";"1977-2026";"Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
10;21933;"Decision Support Systems";journal;"01679236";"Elsevier B.V.";No;No;2,366;Q1;203;180;318;11962;3368;315;9,03;66,46;28,23;2;Netherlands;Western Europe;"Elsevier B.V.";"1985-2026";"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Arts and Humanities; Business, Management and Accounting; Computer Science; Decision Sciences; Psychology"
11;21101081610;"International Journal of Information Management Data Insights";journal;"26670968";"Elsevier B.V.";Yes;No;2,302;Q1;61;92;202;7510;3753;201;15,32;81,63;28,21;2;Netherlands;Western Europe;"Elsevier B.V.";"2021-2026";"Artificial Intelligence (Q1); Industrial and Manufacturing Engineering (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering; Social Sciences"
12;24772;"Knowledge-Based Systems";journal;"09507051";"Elsevier B.V.";No;No;1,934;Q1;206;1381;3014;76917;30388;3011;9,61;55,70;29,56;2;Netherlands;Western Europe;"Elsevier B.V.";"1987-2026";"Artificial Intelligence (Q1); Information Systems and Management (Q1); Management Information Systems (Q1); Software (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
13;29745;"Information and Organization";journal;"14717727";"Elsevier Ltd";No;No;1,803;Q1;83;20;58;1760;461;56;6,35;88,00;42,59;0;United Kingdom;Western Europe;"Elsevier Ltd";"1996-1997, 2001-2026";"Information Systems (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Computer Science; Social Sciences"
14;20870;"Telecommunications Policy";journal;"03085961";"Elsevier Ltd";No;No;1,728;Q1;101;105;311;6808;2385;303;7,10;64,84;36,40;17;United Kingdom;Western Europe;"Elsevier Ltd";"1976-2026";"Economics and Econometrics (Q1); Electrical and Electronic Engineering (Q1); Human Factors and Ergonomics (Q1); Information Systems (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1); Management, Monitoring, Policy and Law (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance; Engineering; Environmental Science; Social Sciences"
15;21101109914;"Virtual Economics";journal;"26574047";"";Yes;Yes;1,618;Q1;30;20;60;1529;724;60;14,48;76,45;28,89;1;United Kingdom;Western Europe;"";"2019-2025";"Business and International Management (Q1); Cultural Studies (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Health (social science) (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
16;11400153310;"International Journal of Logistics Research and Applications";journal;"13675567, 1469848X";"Taylor and Francis Ltd.";No;No;1,452;Q1;71;123;178;9371;1861;175;9,36;76,19;30,48;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2003-2026";"Business and International Management (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Information Systems (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering"
17;21101092534;"Data Science and Management";journal;"26667649";"KeAi Communications Co.";Yes;Yes;1,370;Q1;27;34;69;1943;717;64;9,41;57,15;28,87;0;China;Asiatic Region;"KeAi Communications Co.";"2021-2025";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
18;29806;"International Journal of Accounting Information Systems";journal;"14670895";"Elsevier Inc.";No;No;1,367;Q1;74;36;65;3014;614;64;9,23;83,72;39,00;0;United States;Northern America;"Elsevier Inc.";"2000-2026";"Accounting (Q1); Finance (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance"
19;4700152631;"International Entrepreneurship and Management Journal";journal;"15547191, 15551938";"Springer";No;No;1,352;Q1;97;122;223;11325;1645;221;6,06;92,83;40,22;2;United States;Northern America;"Springer";"2006-2026";"Management Information Systems (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting"
20;19170;"Industrial Management and Data Systems";journal;"02635577";"Emerald Group Publishing Ltd.";No;No;1,279;Q1;141;125;358;10254;2485;348;5,89;82,03;37,37;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1980-2026";"Computer Science Applications (Q1); Industrial and Manufacturing Engineering (Q1); Industrial Relations (Q1); Management Information Systems (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Computer Science; Engineering"
21;15136;"Information Society";journal;"01972243, 10876537";"Taylor and Francis Ltd.";No;No;1,245;Q1;95;24;66;1752;310;66;3,06;73,00;48,28;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-1990, 1992-2026";"Cultural Studies (Q1); Information Systems (Q1); Management Information Systems (Q1); Political Science and International Relations (Q1)";"Business, Management and Accounting; Computer Science; Social Sciences"
22;8300153135;"Global Journal of Flexible Systems Management";journal;"09722696, 09740198";"Springer";No;No;1,148;Q1;56;51;110;4592;1017;110;8,68;90,04;38,96;1;India;Asiatic Region;"Springer";"2000-2026";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Management Information Systems (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
23;21101036141;"Journal of Management Science and Engineering";journal;"20962320, 25895532";"KeAi Communications Co.";Yes;Yes;1,098;Q1;29;32;99;1981;644;98;4,09;61,91;26,80;1;China;Asiatic Region;"KeAi Communications Co.";"2016-2026";"Business and International Management (Q1); Control and Systems Engineering (Q1); Decision Sciences (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
24;19900191718;"International Journal of Accounting and Information Management";journal;"17589037, 18347649";"Emerald Publishing";No;No;0,991;Q1;46;41;97;3339;624;97;6,37;81,44;33,33;0;United Kingdom;Western Europe;"Emerald Publishing";"2007-2026";"Accounting (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance"
25;21100200804;"ACM Transactions on Management Information Systems";journal;"21586578, 2158656X";"Association for Computing Machinery";No;No;0,973;Q1;45;17;116;1052;568;111;5,13;61,88;32,14;0;United States;Northern America;"Association for Computing Machinery";"2010-2025";"Computer Science (miscellaneous) (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science"
26;21101020112;"Big Data and Cognitive Computing";journal;"25042289";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,922;Q1;59;198;423;10985;3328;419;8,00;55,48;27,16;5;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2017-2026";"Computer Science Applications (Q1); Information Systems (Q1); Management Information Systems (Q1); Artificial Intelligence (Q2)";"Business, Management and Accounting; Computer Science"
27;22236;"Journal of the Operational Research Society";journal;"01605682, 14769360";"Taylor and Francis Ltd.";No;No;0,917;Q1;134;144;538;8824;2041;533;3,47;61,28;31,93;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1978-2026";"Management Information Systems (Q1); Management Science and Operations Research (Q1); Modeling and Simulation (Q1); Statistics, Probability and Uncertainty (Q1); Marketing (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Decision Sciences; Mathematics"
28;21100356018;"Big Data Research";journal;"22145796, 2214580X";"Elsevier Inc.";No;No;0,914;Q1;51;49;161;1897;926;158;5,26;38,71;27,18;0;United States;Northern America;"Elsevier Inc.";"2014-2026";"Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
29;13896;"Construction Management and Economics";journal;"01446193, 1466433X";"Taylor and Francis Ltd.";No;No;0,909;Q1;121;54;173;4663;792;165;4,19;86,35;34,42;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2026";"Building and Construction (Q1); Industrial and Manufacturing Engineering (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Engineering"
30;144826;"Journal of Business Strategy";journal;"02756668";"Emerald Group Publishing Ltd.";No;No;0,907;Q1;57;49;118;864;465;109;4,29;17,63;35,64;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1980-2026";"Management Information Systems (Q1); Strategy and Management (Q2)";"Business, Management and Accounting"
31;21100901140;"Journal of Innovation and Entrepreneurship";journal;"21925372";"SpringerOpen";Yes;No;0,889;Q1;51;87;203;6904;1467;202;6,32;79,36;38,97;5;Germany;Western Europe;"SpringerOpen";"2014-2015, 2017-2026";"Information Systems (Q1); Management Information Systems (Q1); Sociology and Political Science (Q1); Economics and Econometrics (Q2); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance; Social Sciences"
32;21100446510;"Journal of Humanitarian Logistics and Supply Chain Management";journal;"20426747, 20426755";"Emerald Publishing";Yes;Yes;0,877;Q1;42;27;82;2080;375;80;3,54;77,04;40,32;0;United Kingdom;Western Europe;"Emerald Publishing";"2011-2026";"Management Information Systems (Q1); Management Science and Operations Research (Q2)";"Business, Management and Accounting; Decision Sciences"
33;4900152206;"Data Base for Advances in Information Systems";journal;"23311622, 15320936";"Association for Computing Machinery";No;No;0,872;Q1;73;24;80;2155;253;76;2,08;89,79;24,49;1;United States;Northern America;"Association for Computing Machinery";"1969-2026";"Computer Networks and Communications (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science"
34;4700152908;"Knowledge Management Research and Practice";journal;"14778238, 14778246";"Taylor and Francis Ltd.";No;No;0,822;Q2;62;52;200;3879;1026;191;5,10;74,60;40,56;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2006-2026";"Library and Information Sciences (Q1); Business and International Management (Q2); Management Information Systems (Q2); Management of Technology and Innovation (Q2); Management Science and Operations Research (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
35;21101126970;"Logistics";journal;"23056290";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,789;Q2;39;134;272;8521;1651;267;5,51;63,59;27,40;3;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2019-2026";"Information Systems and Management (Q2); Management Information Systems (Q2); Management Science and Operations Research (Q2); Transportation (Q2)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
36;19900192221;"Journal of Management Control";journal;"2191477X, 21914761";"Physica-Verlag";No;No;0,777;Q2;37;19;54;1568;185;48;3,45;82,53;34,88;0;Germany;Western Europe;"Physica-Verlag";"2011-2026";"Accounting (Q2); Management Information Systems (Q2); Management of Technology and Innovation (Q2); Management Science and Operations Research (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Decision Sciences"
37;4700152801;"Journal of International Consumer Marketing";journal;"08961530, 15287068";"Routledge";No;No;0,776;Q2;63;29;99;2500;418;98;3,66;86,21;36,59;0;United States;Northern America;"Routledge";"1988-1993, 1995-2026";"Management Information Systems (Q2); Marketing (Q2)";"Business, Management and Accounting"
38;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,761;Q2;42;102;112;6377;529;108;3,91;62,52;37,00;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Library and Information Sciences (Q1); Management Information Systems (Q2); Software (Q2)";"Business, Management and Accounting; Computer Science; Social Sciences"
39;21100886529;"International Journal of Systems Science: Operations and Logistics";journal;"23302674, 23302682";"Taylor and Francis Ltd.";No;No;0,755;Q2;36;70;175;4157;728;175;4,09;59,39;25,68;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2026";"Information Systems (Q2); Information Systems and Management (Q2); Management Information Systems (Q2); Management Science and Operations Research (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences"
40;145295;"4OR";journal;"16142411, 16194500";"Springer";No;No;0,749;Q2;50;32;86;940;207;77;2,33;29,38;20,83;0;Germany;Western Europe;"Springer";"2003-2026";"Computational Theory and Mathematics (Q2); Management Information Systems (Q2); Management Science and Operations Research (Q2); Theoretical Computer Science (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences; Mathematics"
41;15688;"Journal of Information Systems";journal;"08887985, 15587959";"American Accounting Association";No;No;0,733;Q2;52;22;87;1294;262;85;2,32;58,82;44,07;0;United States;Northern America;"American Accounting Association";"2006, 2009-2025";"Accounting (Q2); Human-Computer Interaction (Q2); Information Systems (Q2); Information Systems and Management (Q2); Management Information Systems (Q2); Management of Technology and Innovation (Q2); Software (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences"
42;21100450117;"International Journal of Information Systems and Project Management";journal;"21827788, 21827796";"Universidade do Minho";Yes;Yes;0,711;Q2;30;18;53;1053;216;48;3,81;58,50;30,77;0;Portugal;Western Europe;"Universidade do Minho";"2013-2026";"Information Systems and Management (Q2); Management Information Systems (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Decision Sciences"
43;21100899291;"Journal of Financial Reporting and Accounting";journal;"20425856, 19852517";"Emerald Group Publishing Ltd.";No;No;0,683;Q2;42;149;122;12128;866;116;7,68;81,40;39,21;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003, 2007, 2009, 2017-2026";"Economics, Econometrics and Finance (miscellaneous) (Q1); Accounting (Q2); Management Information Systems (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance"
44;20574;"Journal of Contingencies and Crisis Management";journal;"14685973, 09660879";"Wiley-Blackwell Publishing Ltd";No;No;0,658;Q2;76;141;161;8410;552;159;3,05;59,65;42,34;3;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1993-2026";"Management Information Systems (Q2); Management, Monitoring, Policy and Law (Q2)";"Business, Management and Accounting; Environmental Science"
45;23148;"IMA Journal of Management Mathematics";journal;"1471678X, 14716798";"Oxford University Press";No;No;0,622;Q2;43;33;83;1919;249;80;3,54;58,15;27,71;0;United Kingdom;Western Europe;"Oxford University Press";"1986, 1988-1989, 1991-1993, 1995-2026";"Economics, Econometrics and Finance (miscellaneous) (Q1); Applied Mathematics (Q2); Management Information Systems (Q2); Management Science and Operations Research (Q2); Modeling and Simulation (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Mathematics"
46;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,606;-;65;286;569;19887;2286;563;3,96;69,53;35,24;0;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Engineering (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Artificial Intelligence (Q2); Computer Science (miscellaneous) (Q2); Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Information Systems (Q2); Software (Q2); Theoretical Computer Science (Q2)";"Computer Science; Engineering; Mathematics; Social Sciences"
47;21100202719;"Journal of Systems and Information Technology";journal;"17588847, 13287265";"Emerald Publishing";No;No;0,558;Q2;42;26;54;2308;182;53;2,68;88,77;34,33;0;United Kingdom;Western Europe;"Emerald Publishing";"1997-2004, 2007-2026";"Computer Science (miscellaneous) (Q2); Information Systems (Q2); Management Information Systems (Q2)";"Business, Management and Accounting; Computer Science"
48;145328;"Team Performance Management";journal;"13527592";"Emerald Publishing";No;No;0,557;Q2;48;12;73;831;199;73;2,86;69,25;73,53;0;United Kingdom;Western Europe;"Emerald Publishing";"1995-2025";"Management Information Systems (Q2); Management of Technology and Innovation (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting"
49;4700152803;"Journal of Business-to-Business Marketing";journal;"15470628, 1051712X";"Routledge";No;No;0,546;Q2;40;23;70;2070;152;70;2,26;90,00;39,13;0;United States;Northern America;"Routledge";"1992-2026";"Management Information Systems (Q2); Marketing (Q3)";"Business, Management and Accounting"
50;21101071063;"Revista de Gestao";journal;"18092276, 21778736";"Emerald Group Publishing Ltd.";Yes;Yes;0,540;Q2;24;28;78;1153;263;72;3,44;41,18;28,79;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2025";"Business and International Management (Q2); Management Information Systems (Q2); Management of Technology and Innovation (Q2); Marketing (Q3)";"Business, Management and Accounting"
51;21100803571;"Digital Policy, Regulation and Governance";journal;"23985038, 23985046";"Emerald Publishing";No;No;0,528;Q2;48;36;106;2538;407;101;3,60;70,50;42,50;0;United Kingdom;Western Europe;"Emerald Publishing";"2017-2026";"Computer Networks and Communications (Q2); Information Systems (Q2); Information Systems and Management (Q2); Management Information Systems (Q2); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences"
52;21100886537;"Operations and Supply Chain Management";journal;"19793561, 25799363";"Operations and Supply Chain Management Forum";Yes;No;0,524;Q2;25;40;130;3071;509;130;3,38;76,78;28,70;0;Indonesia;Asiatic Region;"Operations and Supply Chain Management Forum";"2018-2025";"Information Systems and Management (Q2); Management Information Systems (Q2); Statistics, Probability and Uncertainty (Q2); Management Science and Operations Research (Q3)";"Business, Management and Accounting; Decision Sciences"
53;21101073717;"Pacific Asia Journal of the Association for Information Systems";journal;"19437536, 19437544";"Association for Information Systems";No;No;0,512;Q2;19;20;66;2147;230;64;4,09;107,35;31,48;0;United States;Northern America;"Association for Information Systems";"2018-2025";"Computer Science Applications (Q2); Information Systems (Q2); Information Systems and Management (Q2); Management Information Systems (Q2); Human-Computer Interaction (Q3)";"Business, Management and Accounting; Computer Science; Decision Sciences"
54;21100421900;"Information and Computer Security";journal;"2056497X, 20564961";"Emerald Publishing";No;No;0,485;Q2;63;38;101;2123;365;100;3,58;55,87;34,31;0;United Kingdom;Western Europe;"Emerald Publishing";"2015-2026";"Computer Networks and Communications (Q2); Information Systems (Q2); Information Systems and Management (Q2); Management Information Systems (Q2); Management of Technology and Innovation (Q2); Software (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences"
55;144815;"Computational Management Science";journal;"1619697X, 16196988";"Springer";No;No;0,483;Q2;44;45;98;1690;191;97;2,26;37,56;22,95;0;Germany;Western Europe;"Springer";"2005-2026";"Business, Management and Accounting (miscellaneous) (Q2); Information Systems (Q2); Management Information Systems (Q2); Management Science and Operations Research (Q3); Statistics, Probability and Uncertainty (Q3)";"Business, Management and Accounting; Computer Science; Decision Sciences"
56;21101026986;"Production Engineering Archives";journal;"23537779, 23535156";"";Yes;No;0,457;Q2;26;51;142;2700;460;142;3,00;52,94;41,57;0;Poland;Eastern Europe;"";"2017-2025";"Industrial and Manufacturing Engineering (Q2); Management Information Systems (Q2); Management of Technology and Innovation (Q2); Safety, Risk, Reliability and Quality (Q2)";"Business, Management and Accounting; Engineering"
57;5700161163;"Organizacija";journal;"15811832, 13185454";"Sciendo";Yes;Yes;0,427;Q2;24;27;67;1272;171;67;2,47;47,11;47,69;0;Poland;Eastern Europe;"Sciendo";"2016-2026";"Business and International Management (Q2); Management Information Systems (Q2); Marketing (Q3); Organizational Behavior and Human Resource Management (Q3); Strategy and Management (Q3); Tourism, Leisure and Hospitality Management (Q3)";"Business, Management and Accounting"
58;21101255028;"Journal of Data, Information and Management";journal;"25246356, 25246364";"Springer International Publishing";No;No;0,419;Q2;21;28;67;1451;203;67;2,68;51,82;40,85;0;Switzerland;Western Europe;"Springer International Publishing";"2019-2026";"Business, Management and Accounting (miscellaneous) (Q2); Management Information Systems (Q2); Information Systems (Q3)";"Business, Management and Accounting; Computer Science"
59;21100884987;"Engineering Management in Production and Services";journal;"25436597, 2543912X";"De Gruyter Open Ltd";Yes;No;0,414;Q2;26;37;106;2169;298;106;3,07;58,62;52,21;0;Poland;Eastern Europe;"De Gruyter Open Ltd";"2016-2025";"Industrial and Manufacturing Engineering (Q2); Management Information Systems (Q2); Management of Technology and Innovation (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Engineering"
