Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;28773;"Ca-A Cancer Journal for Clinicians";journal;"15424863, 00079235";"John Wiley and Sons Inc";No;No;106,094;Q1;236;43;124;3952;35985;89;387,59;91,91;45,26;5;United States;Northern America;"John Wiley and Sons Inc";"1950-2026";"Hematology (Q1); Oncology (Q1)";"Medicine"
2;28711;"Annals of Oncology";journal;"15698041, 09237534";"Elsevier Ltd";No;No;13,942;Q1;331;139;670;4971;13043;362;19,30;35,76;39,13;32;United Kingdom;Western Europe;"Elsevier Ltd";"1990-2026";"Hematology (Q1); Medicine (miscellaneous) (Q1); Oncology (Q1)";"Medicine"
3;17900156736;"Journal of Hematology and Oncology";journal;"17568722";"BioMed Central Ltd";Yes;No;7,522;Q1;194;114;530;11430;12046;412;20,92;100,26;40,58;6;United Kingdom;Western Europe;"BioMed Central Ltd";"2008-2026";"Cancer Research (Q1); Hematology (Q1); Molecular Biology (Q1); Oncology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
4;25454;"Blood";journal;"15280020, 00064971";"Elsevier B.V.";No;No;5,272;Q1;556;806;2615;25068;21079;1651;7,56;31,10;44,32;37;United States;Northern America;"Elsevier B.V.";"1946-2026";"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
5;21101133552;"Blood Cancer Discovery";journal;"26433230, 26433249";"American Association for Cancer Research Inc.";No;No;4,640;Q1;35;42;128;1802;972;125;8,25;42,90;35,11;0;United States;Northern America;"American Association for Cancer Research Inc.";"2020-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Cancer Research (Q1); Hematology (Q1); Oncology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
6;21100205926;"Blood Cancer Journal";journal;"20445385";"Springer Nature";Yes;No;3,974;Q1;94;185;487;5082;3686;297;7,57;27,47;41,23;13;United Kingdom;Western Europe;"Springer Nature";"2011-2026";"Hematology (Q1); Oncology (Q1)";"Medicine"
7;21100370017;"The Lancet Haematology";journal;"23523026, 24519960";"Elsevier Ltd";No;No;3,923;Q1;113;194;597;3147;3427;290;5,01;16,22;39,79;0;United Kingdom;Western Europe;"Elsevier Ltd";"2014-2026";"Hematology (Q1)";"Medicine"
8;26015;"Leukemia";journal;"08876924, 14765551";"Springer Nature";No;No;3,662;Q1;235;325;1117;11379;8637;968;7,79;35,01;43,22;15;United Kingdom;Western Europe;"Springer Nature";"1987-2026";"Anesthesiology and Pain Medicine (Q1); Cancer Research (Q1); Hematology (Q1); Oncology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
9;21100886825;"Blood Advances";journal;"24739529, 24739537";"American Society of Hematology";Yes;No;3,065;Q1;110;811;1829;28678;12226;1654;6,12;35,36;46,29;50;United States;Northern America;"American Society of Hematology";"2016-2026";"Hematology (Q1)";"Medicine"
10;21101094482;"Journal of the National Cancer Center";journal;"20968663, 26670054";"";Yes;No;2,928;Q1;21;40;57;1900;827;52;14,51;47,50;39,24;0;China;Asiatic Region;"";"2021-2025";"Cancer Research (Q1); Hematology (Q1); Oncology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
