Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21101041552;"Clinical and Experimental Pediatrics";journal;"27134148";"Korean Pediatric Society";Yes;Yes;1,205;Q1;50;129;278;4460;926;188;3,11;34,57;52,00;0;South Korea;Asiatic Region;"Korean Pediatric Society";"2020-2026";"Pediatrics (Q1); Pediatrics, Perinatology and Child Health (Q1)";"Medicine; Nursing"
2;21100285069;"Hospital Pediatrics";journal;"21541671, 21541663";"American Academy of Pediatrics";No;No;0,922;Q1;45;238;694;6286;1383;590;1,84;26,41;67,75;0;United States;Northern America;"American Academy of Pediatrics";"2011-2026";"Medicine (miscellaneous) (Q1); Pediatrics (Q1); Pediatrics, Perinatology and Child Health (Q1)";"Medicine; Nursing"
3;3500148005;"Joint Commission Journal on Quality and Patient Safety";journal;"15537250";"Joint Commission Resources, Inc.";No;No;0,915;Q1;92;98;318;2781;666;233;2,14;28,38;59,62;3;United States;Northern America;"Joint Commission Resources, Inc.";"2005-2026";"Dermatology (Q1); Leadership and Management (Q1); Pediatrics (Q1); Pulmonary and Respiratory Medicine (Q1); Gastroenterology (Q2); Immunology and Allergy (Q2)";"Medicine; Nursing"
4;21100901159;"International Journal of Child Care and Education Policy";journal;"19765681, 22886729";"SpringerOpen";Yes;Yes;0,882;Q1;27;24;46;1452;191;45;4,42;60,50;72,50;2;Singapore;Asiatic Region;"SpringerOpen";"2007-2026";"Community and Home Care (Q1); Education (Q1); Pediatrics (Q1); Pediatrics, Perinatology and Child Health (Q1); Sociology and Political Science (Q1)";"Medicine; Nursing; Social Sciences"
5;15097;"Journal of Child Health Care";journal;"17412889, 13674935";"SAGE Publications Inc.";No;No;0,824;Q1;54;93;166;4176;463;154;2,61;44,90;76,59;1;United States;Northern America;"SAGE Publications Inc.";"1997-2026";"Pediatrics (Q1); Pediatrics, Perinatology and Child Health (Q1)";"Medicine; Nursing"
6;28240;"Journal of Pediatric Nursing";journal;"15328449, 08825963";"W.B. Saunders";No;No;0,782;Q1;83;335;1000;14661;2685;953;2,56;43,76;74,68;0;United States;Northern America;"W.B. Saunders";"1986-2026";"Pediatrics (Q1)";"Nursing"
7;21101212792;"EJC Paediatric Oncology";journal;"2772610X";"Elsevier B.V.";Yes;No;0,769;Q1;8;59;118;3234;264;116;2,24;54,81;55,15;1;Netherlands;Western Europe;"Elsevier B.V.";"2023-2026";"Dentistry (miscellaneous) (Q1); Pediatrics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Hematology (Q2); Oncology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)";"Biochemistry, Genetics and Molecular Biology; Dentistry; Medicine; Nursing"
8;7600153113;"Breastfeeding Medicine";journal;"15568253, 15568342";"Mary Ann Liebert Inc.";No;No;0,686;Q2;67;154;448;4156;836;364;1,82;26,99;79,32;0;United States;Northern America;"Mary Ann Liebert Inc.";"2006-2026";"Maternity and Midwifery (Q1); Health Policy (Q2); Medicine (miscellaneous) (Q2); Obstetrics and Gynecology (Q2); Pediatrics (Q2)";"Medicine; Nursing"
9;4000148703;"British Journal of Learning Disabilities";journal;"14683156, 13544187";"Wiley-Blackwell Publishing Ltd";No;No;0,656;Q2;50;60;172;2760;423;157;2,44;46,00;72,20;0;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1994-2026";"Pediatrics (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Nursing"
10;24575;"Early Child Development and Care";journal;"14768275, 03004430";"Taylor and Francis Ltd.";No;No;0,558;Q2;65;103;411;6438;803;408;1,69;62,50;74,13;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1971-1974, 1976, 1978-2026";"Developmental and Educational Psychology (Q2); Pediatrics (Q2); Social Psychology (Q2)";"Nursing; Psychology"
