Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;22951;"Journal of Marketing";journal;"15477185, 00222429";"American Marketing Association";No;No;11,799;Q1;309;49;172;3778;2631;151;14,03;77,10;36,94;11;United States;Northern America;"American Marketing Association";"1939, 1941, 1956, 1958-1959, 1969-1981, 1984-1991, 1993-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
2;24385;"Journal of the Academy of Marketing Science";journal;"00920703, 15527824";"Springer New York";No;No;7,194;Q1;234;66;189;5816;3619;173;12,56;88,12;36,73;6;United States;Northern America;"Springer New York";"1973-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
3;22961;"Journal of Marketing Research";journal;"00222437, 15477193";"SAGE Publications Ltd";No;No;5,984;Q1;221;60;184;4145;1332;180;6,05;69,08;44,85;7;United States;Northern America;"SAGE Publications Ltd";"1967-1968, 1971-1973, 1976-1981, 1983, 1986-1987, 1989-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
4;15631;"International Journal of Information Management";journal;"02684012";"Elsevier Ltd";No;No;5,775;Q1;215;92;464;9481;12340;450;22,94;103,05;28,09;14;United Kingdom;Western Europe;"Elsevier Ltd";"1970, 1986-2026";"Artificial Intelligence (Q1); Computer Networks and Communications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
5;23714;"Marketing Science";journal;"07322399, 1526548X";"INFORMS Institute for Operations Research and the Management Sciences";No;No;5,643;Q1;166;60;176;2494;1014;170;5,30;41,57;27,48;12;United States;Northern America;"INFORMS Institute for Operations Research and the Management Sciences";"1985, 1991, 1993, 1995-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
6;22899;"Journal of Consumer Research";journal;"00935301, 15375277";"Oxford University Press";No;No;5,428;Q1;248;60;164;4278;1238;162;7,20;71,30;52,24;6;United Kingdom;Western Europe;"Oxford University Press";"1975, 1977-1978, 1984, 1988, 1991-1992, 1996-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
7;4700152287;"Academy of Management Perspectives";journal;"15589080";"Academy of Management";No;No;4,569;Q1;177;24;105;2135;1032;102;8,16;88,96;42,86;3;United States;Northern America;"Academy of Management";"1988, 1990, 1992-1993, 2006-2025";"Business and International Management (Q1); Marketing (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
8;22990;"Journal of Retailing";journal;"00224359";"Elsevier B.V.";No;No;3,915;Q1;177;42;140;2992;1412;123;8,19;71,24;36,21;2;United Kingdom;Western Europe;"Elsevier B.V.";"1981, 1985, 1993-2026";"Marketing (Q1)";"Business, Management and Accounting"
9;28181;"Journal of Consumer Psychology";journal;"15327663, 10577408";"John Wiley and Sons Inc";No;No;3,531;Q1;158;53;164;3851;908;157;5,50;72,66;44,94;1;United States;Northern America;"John Wiley and Sons Inc";"1992-2026";"Applied Psychology (Q1); Marketing (Q1)";"Business, Management and Accounting; Psychology"
10;29400;"Journal of World Business";journal;"10909516";"Elsevier Inc.";No;No;3,490;Q1;158;50;190;5909;1842;186;9,68;118,18;36,91;7;United States;Northern America;"Elsevier Inc.";"1997-2026";"Business and International Management (Q1); Finance (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
11;30718;"Annals of Tourism Research";journal;"01607383";"Elsevier Ltd";No;No;3,447;Q1;238;129;529;8173;5289;510;8,05;63,36;40,06;7;United Kingdom;Western Europe;"Elsevier Ltd";"1973-2026";"Business and International Management (Q1); Development (Q1); Marketing (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting; Social Sciences"
12;21100932830;"Journal of Innovation and Knowledge";journal;"2444569X, 25307614";"Elsevier B.V.";Yes;No;3,372;Q1;89;167;177;12969;3045;177;16,58;77,66;38,52;16;Netherlands;Western Europe;"Elsevier B.V.";"2016-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
13;22928;"Journal of Interactive Marketing";journal;"10949968, 15206653";"SAGE Publications Inc.";No;No;3,355;Q1;142;25;99;2460;1215;99;8,04;98,40;42,03;1;United States;Northern America;"SAGE Publications Inc.";"1997-2026";"Business and International Management (Q1); Marketing (Q1)";"Business, Management and Accounting"
14;22833;"International Journal of Research in Marketing";journal;"01678116";"Elsevier B.V.";No;No;3,352;Q1;135;52;176;3429;1289;170;5,76;65,94;31,01;6;Netherlands;Western Europe;"Elsevier B.V.";"1984-2026";"Marketing (Q1)";"Business, Management and Accounting"
15;19700183600;"Journal of Hospitality Marketing and Management";journal;"19368631, 19368623";"Routledge";No;No;3,347;Q1;95;53;140;4592;2045;135;12,63;86,64;38,82;2;United States;Northern America;"Routledge";"2009-2026";"Management Information Systems (Q1); Marketing (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting"
16;100147317;"Journal of Supply Chain Management";journal;"15232409, 1745493X";"Wiley-Blackwell";No;No;3,220;Q1;125;16;59;1713;609;56;10,74;107,06;32,56;4;United States;Northern America;"Wiley-Blackwell";"1999-2026";"Economics, Econometrics and Finance (miscellaneous) (Q1); Information Systems (Q1); Management Information Systems (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance"
17;17167;"Public Administration Review";journal;"00333352, 15406210";"Wiley-Blackwell";No;No;3,148;Q1;196;133;340;8018;2607;281;5,43;60,29;46,04;36;United Kingdom;Western Europe;"Wiley-Blackwell";"1978-1983, 1985, 1988, 1996-2026";"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
18;20550;"Journal of Business Research";journal;"01482963";"Elsevier Inc.";No;No;3,128;Q1;322;852;2720;81454;36421;2673;12,08;95,60;35,74;57;United States;Northern America;"Elsevier Inc.";"1973-2026";"Marketing (Q1)";"Business, Management and Accounting"
19;22992;"Journal of Retailing and Consumer Services";journal;"09696989";"Elsevier Ltd";No;No;2,990;Q1;190;358;1094;31769;14296;1086;12,24;88,74;40,25;9;United Kingdom;Western Europe;"Elsevier Ltd";"1994-2026";"Marketing (Q1)";"Business, Management and Accounting"
20;15823;"Journal of Public Administration Research and Theory";journal;"14779803, 10531858";"Oxford University Press";No;No;2,981;Q1;157;50;130;4110;676;130;5,02;82,20;27,68;13;United Kingdom;Western Europe;"Oxford University Press";"1991-2025";"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
21;28179;"Journal of Advertising";journal;"15577805, 00913367";"Routledge";No;No;2,911;Q1;151;49;133;3450;1011;114;8,07;70,41;43,65;0;United States;Northern America;"Routledge";"1972-2026";"Business and International Management (Q1); Communication (Q1); Marketing (Q1)";"Business, Management and Accounting; Social Sciences"
22;14014;"Psychology and Marketing";journal;"07426046, 15206793";"Wiley-Liss Inc.";No;No;2,760;Q1;166;160;421;13451;3819;412;9,77;84,07;40,63;11;United States;Northern America;"Wiley-Liss Inc.";"1984-2026";"Applied Psychology (Q1); Marketing (Q1)";"Business, Management and Accounting; Psychology"
23;22792;"Industrial Marketing Management";journal;"00198501";"Elsevier Inc.";No;No;2,705;Q1;199;186;748;18556;7274;690;7,60;99,76;35,85;5;United States;Northern America;"Elsevier Inc.";"1971-2026";"Marketing (Q1)";"Business, Management and Accounting"
24;10600153348;"International Journal of Advertising";journal;"17593948, 02650487";"Taylor and Francis Ltd.";No;No;2,581;Q1;95;71;204;4497;1719;181;7,40;63,34;49,12;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1982-2026";"Communication (Q1); Marketing (Q1)";"Business, Management and Accounting; Social Sciences"
25;23665;"International Business Review";journal;"09695931";"Elsevier Ltd";No;No;2,548;Q1;142;94;253;10193;2355;252;6,49;108,44;37,35;8;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2026";"Business and International Management (Q1); Finance (Q1); Marketing (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
26;21100781509;"Journal of Public Policy and Marketing";journal;"07439156, 15477207";"SAGE Publications Ltd";No;No;2,535;Q1;98;27;110;1646;668;77;4,24;60,96;37,10;2;United States;Northern America;"SAGE Publications Ltd";"1984, 1992-1993, 1995-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
27;21100228536;"Journal of Destination Marketing and Management";journal;"2212571X";"Elsevier Ltd";No;No;2,450;Q1;100;44;256;3761;2692;254;9,85;85,48;37,96;5;United Kingdom;Western Europe;"Elsevier Ltd";"2012-2026";"Business and International Management (Q1); Marketing (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting"
28;20209;"Business Horizons";journal;"00076813";"Elsevier Ltd";No;No;2,443;Q1;141;73;221;3059;2115;165;6,64;41,90;29,50;6;United Kingdom;Western Europe;"Elsevier Ltd";"1957-2026";"Business and International Management (Q1); Marketing (Q1)";"Business, Management and Accounting"
29;19700201414;"Journal of Research in Interactive Marketing";journal;"20407122";"Emerald Group Publishing Ltd.";No;No;2,359;Q1;80;52;103;3454;1384;101;12,35;66,42;39,26;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2010-2026";"Marketing (Q1)";"Business, Management and Accounting"
30;21101041413;"AMS Review";journal;"18698182, 1869814X";"Springer New York";No;No;2,236;Q1;38;23;90;1905;493;50;2,65;82,83;30,77;0;United States;Northern America;"Springer New York";"2011-2025";"Marketing (Q1)";"Business, Management and Accounting"
31;22944;"Journal of International Marketing";journal;"15477215, 1069031X";"SAGE Publications Ltd";No;No;2,178;Q1;113;24;67;2260;341;60;5,00;94,17;39,34;0;United States;Northern America;"SAGE Publications Ltd";"1995-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
32;5700167235;"International Journal of Consumer Studies";journal;"14706423, 14706431";"Wiley-Blackwell Publishing Ltd";No;No;2,019;Q1;121;140;261;17167;2918;260;12,08;122,62;38,64;10;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2001-2026";"Applied Psychology (Q1); Economics and Econometrics (Q1); Marketing (Q1); Public Health, Environmental and Occupational Health (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance; Medicine; Psychology"
33;23687;"Marketing Letters";journal;"1573059X, 09230645";"Springer New York";No;No;2,011;Q1;94;49;125;1733;475;119;3,00;35,37;34,53;0;United States;Northern America;"Springer New York";"1989-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
34;16800154723;"Marketing Theory";journal;"14705931, 1741301X";"SAGE Publications Ltd";No;No;1,900;Q1;89;35;95;2670;359;86;4,05;76,29;50,00;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"2001-2026";"Marketing (Q1)";"Business, Management and Accounting"
35;22972;"Journal of Purchasing and Supply Management";journal;"14784092";"Elsevier Ltd";No;No;1,750;Q1;109;29;94;2661;626;90;6,61;91,76;28,89;5;United Kingdom;Western Europe;"Elsevier Ltd";"2003-2026";"Marketing (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
36;144666;"Journal of Product and Brand Management";journal;"10610421";"Emerald Publishing";No;No;1,685;Q1;117;87;231;8239;1679;224;6,05;94,70;43,78;0;United Kingdom;Western Europe;"Emerald Publishing";"1992-2026";"Management of Technology and Innovation (Q1); Marketing (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
37;19600157911;"Electronic Markets";journal;"14228890, 10196781";"Springer Verlag";No;No;1,671;Q1;76;62;249;5847;2299;220;9,24;94,31;28,44;4;Germany;Western Europe;"Springer Verlag";"2009-2026";"Business and International Management (Q1); Computer Science Applications (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance"
38;16051;"American Review of Public Administration";journal;"15523357, 02750740";"SAGE Publications Inc.";No;No;1,583;Q1;90;23;162;1636;864;158;2,39;71,13;25,00;2;United States;Northern America;"SAGE Publications Inc.";"1967-1983, 1987-2026";"Marketing (Q1); Public Administration (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
39;17700155010;"Australasian Marketing Journal";journal;"14413582, 18393349";"SAGE Publications Ltd";No;No;1,557;Q1;67;37;129;2400;926;118;5,75;64,86;45,16;1;Australia;Pacific Region;"SAGE Publications Ltd";"2003-2026";"Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
40;14812;"Journal of Travel and Tourism Marketing";journal;"10548408, 15407306";"Routledge";No;No;1,547;Q1;118;51;162;4689;1511;160;8,98;91,94;42,07;0;United States;Northern America;"Routledge";"1992-2025";"Marketing (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting"
