Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100356804;"The Lancet Psychiatry";journal;"22150374, 22150366";"Elsevier Ltd";No;No;8,167;Q1;176;254;941;4532;11117;316;14,20;17,84;51,29;0;United Kingdom;Western Europe;"Elsevier Ltd";"2014-2026";"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
2;14308;"Biological Psychiatry";journal;"00063223, 18732402";"Elsevier Inc.";No;No;3,768;Q1;380;278;851;15088;5863;514;6,40;54,27;40,86;19;United States;Northern America;"Elsevier Inc.";"1969-2026";"Biological Psychiatry (Q1)";"Neuroscience"
3;19900191866;"Translational Psychiatry";journal;"21583188";"Springer Nature";Yes;No;2,148;Q1;150;511;1353;35551;9591;1341;6,67;69,57;45,33;28;United Kingdom;Western Europe;"Springer Nature";"2011-2026";"Biological Psychiatry (Q1); Cellular and Molecular Neuroscience (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
4;18729;"Psychiatry Research";journal;"01651781, 18727123";"Elsevier Ireland Ltd";No;No;2,139;Q1;198;543;2161;25486;17888;1897;10,27;46,94;49,83;62;Ireland;Western Europe;"Elsevier Ireland Ltd";"1979-2026";"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
5;15370;"Journal of Abnormal Psychology";journal;"0021843X";"American Psychological Association";No;No;2,031;Q1;233;0;245;0;1475;241;4,28;0,00;0,00;0;United States;Northern America;"American Psychological Association";"1946, 1949, 1953-1955, 1957-1958, 1965-2021, 2025";"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience; Psychology"
6;21100445639;"Biological Psychiatry: Cognitive Neuroscience and Neuroimaging";journal;"24519030, 24519022";"Elsevier Inc.";No;No;1,997;Q1;71;155;417;9193;1827;305;4,27;59,31;44,84;9;United States;Northern America;"Elsevier Inc.";"2016-2026";"Biological Psychiatry (Q1); Cognitive Neuroscience (Q1); Neurology (clinical) (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Medicine; Neuroscience"
7;15440;"Dialogues in Clinical Neuroscience";journal;"19585969, 12948322";"Taylor and Francis Ltd.";Yes;No;1,714;Q1;131;2;81;482;662;79;8,45;241,00;31,58;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2002-2026";"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
8;14313;"Bipolar Disorders";journal;"13995618, 13985647";"Blackwell Munksgaard";No;No;1,700;Q1;150;112;387;3025;1151;225;2,94;27,01;46,33;6;Denmark;Western Europe;"Blackwell Munksgaard";"1999-2026";"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
9;21100854140;"Schizophrenia";journal;"2334265X";"Nature Publishing Group";Yes;No;1,610;Q1;49;112;122;7460;649;116;5,18;66,61;47,74;7;United Kingdom;Western Europe;"Nature Publishing Group";"2015-2026";"Biological Psychiatry (Q1); Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience; Psychology"
10;21101098750;"Brain Communications";journal;"26321297";"Oxford University Press";Yes;No;1,570;Q1;52;323;559;19262;2493;529;4,44;59,63;42,89;15;United Kingdom;Western Europe;"Oxford University Press";"2019-2026";"Biological Psychiatry (Q1); Cellular and Molecular Neuroscience (Q1); Neurology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
