Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100389518;"Journal of Building Engineering";journal;"23527102";"Elsevier B.V.";No;No;1,397;Q1;139;2687;4336;157781;33767;4332;7,57;58,72;28,67;26;Netherlands;Western Europe;"Elsevier B.V.";"2015-2026";"Architecture (Q1); Building and Construction (Q1); Civil and Structural Engineering (Q1); Mechanics of Materials (Q1); Safety, Risk, Reliability and Quality (Q1)";"Engineering"
2;21101068014;"Developments in the Built Environment";journal;"26661659";"Elsevier Ltd";Yes;No;1,374;Q1;49;188;97;14210;896;97;6,56;75,59;25,92;10;United Kingdom;Western Europe;"Elsevier Ltd";"2020-2026";"Architecture (Q1); Building and Construction (Q1); Civil and Structural Engineering (Q1); Computer Graphics and Computer-Aided Design (Q1); Computer Science Applications (Q1); Materials Science (miscellaneous) (Q1)";"Computer Science; Engineering; Materials Science"
3;36450;"Design Studies";journal;"0142694X";"Elsevier Ltd";No;No;1,180;Q1;123;34;99;2193;514;96;4,97;64,50;49,49;0;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Architecture (Q1); Arts and Humanities (miscellaneous) (Q1); Computer Science Applications (Q1); Engineering (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Artificial Intelligence (Q2)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
4;19700201037;"CoDesign";journal;"15710882, 17453755";"Taylor and Francis Ltd.";No;No;1,085;Q1;44;20;77;935;254;75;3,33;46,75;71,19;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2026";"Architecture (Q1); Computer Graphics and Computer-Aided Design (Q1); Visual Arts and Performing Arts (Q1)";"Arts and Humanities; Computer Science; Engineering"
5;18800156713;"International Journal of Construction Management";journal;"15623599, 23312327";"Taylor and Francis Ltd.";No;No;1,085;Q1;62;254;421;15123;2484;420;5,83;59,54;22,83;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2026";"Architecture (Q1); Building and Construction (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Engineering"
6;21100372467;"Structures";journal;"23520124";"Elsevier Ltd";No;No;0,964;Q1;82;1983;3126;92844;14007;3123;4,33;46,82;23,99;10;United Kingdom;Western Europe;"Elsevier Ltd";"2015-2026";"Architecture (Q1); Building and Construction (Q1); Civil and Structural Engineering (Q1); Safety, Risk, Reliability and Quality (Q1)";"Engineering"
7;21101021196;"Environment and Planning B: Urban Analytics and City Science";journal;"23998083, 23998091";"SAGE Publications Ltd";No;No;0,929;Q1;123;173;448;7285;1490;407;3,22;42,11;34,44;17;United Kingdom;Western Europe;"SAGE Publications Ltd";"2017-2026";"Architecture (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1); Urban Studies (Q1)";"Engineering; Environmental Science; Social Sciences"
8;15249;"Engineering, Construction and Architectural Management";journal;"1365232X, 09699988";"Emerald Publishing";No;No;0,896;Q1;87;237;484;16710;2567;480;4,85;70,51;33,10;0;United Kingdom;Western Europe;"Emerald Publishing";"1994-2026";"Architecture (Q1); Building and Construction (Q1); Business, Management and Accounting (miscellaneous) (Q1); Civil and Structural Engineering (Q1)";"Business, Management and Accounting; Engineering"
9;21101107314;"Buildings and Cities";journal;"26326655";"Ubiquity Press";Yes;No;0,817;Q1;26;57;159;3292;564;151;2,95;57,75;43,92;9;United Kingdom;Western Europe;"Ubiquity Press";"2020-2026";"Architecture (Q1); Building and Construction (Q1); Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1); Urban Studies (Q1); Management, Monitoring, Policy and Law (Q2)";"Engineering; Environmental Science; Social Sciences"
10;21100385605;"Smart and Sustainable Built Environment";journal;"20466102, 20466099";"Emerald Group Publishing Ltd.";No;No;0,782;Q1;46;53;143;4061;759;141;6,08;76,62;24,16;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2012-2026";"Architecture (Q1); Building and Construction (Q1); Civil and Structural Engineering (Q1); Cultural Studies (Q1); Urban Studies (Q1); Human Factors and Ergonomics (Q2); Management, Monitoring, Policy and Law (Q2); Renewable Energy, Sustainability and the Environment (Q2)";"Energy; Engineering; Environmental Science; Social Sciences"
11;19900191719;"Construction Innovation";journal;"14770857, 14714175";"Emerald Group Publishing Ltd.";No;No;0,754;Q1;64;73;141;5073;669;139;3,88;69,49;19,89;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2001-2026";"Architecture (Q1); Building and Construction (Q1); Civil and Structural Engineering (Q1); Computer Science (miscellaneous) (Q1); Control and Systems Engineering (Q2)";"Computer Science; Engineering"
12;21100201094;"Frontiers of Structural and Civil Engineering";journal;"20952430, 20952449";"Springer Science + Business Media";No;No;0,718;Q1;53;111;313;5323;1084;312;3,18;47,95;27,47;0;United States;Northern America;"Springer Science + Business Media";"2012-2025";"Architecture (Q1); Civil and Structural Engineering (Q2)";"Engineering"
13;19700181322;"International Journal of Architectural Heritage";journal;"15583066, 15583058";"Routledge";No;No;0,698;Q1;58;107;311;4974;1082;306;3,40;46,49;35,37;1;United States;Northern America;"Routledge";"2007-2026";"Architecture (Q1); Conservation (Q1); Visual Arts and Performing Arts (Q1)";"Arts and Humanities; Engineering"
14;18300156719;"Journal of Building Performance Simulation";journal;"19401507, 19401493";"Taylor and Francis Ltd.";No;No;0,663;Q1;58;45;139;2197;446;136;2,66;48,82;23,23;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2026";"Architecture (Q1); Building and Construction (Q1); Computer Science Applications (Q2); Modeling and Simulation (Q2)";"Computer Science; Engineering; Mathematics"
15;17443;"Structural Design of Tall and Special Buildings";journal;"15417808, 15417794";"John Wiley and Sons Ltd";No;No;0,655;Q1;67;54;248;2370;658;248;2,24;43,89;32,43;0;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2003-2026";"Architecture (Q1); Building and Construction (Q2); Civil and Structural Engineering (Q2)";"Engineering"
16;13858;"Research in Engineering Design - Theory, Applications, and Concurrent Engineering";journal;"14356066, 09349839";"Springer London";No;No;0,649;Q1;81;22;73;1926;257;68;2,94;87,55;29,85;0;United Kingdom;Western Europe;"Springer London";"1989-2026";"Architecture (Q1); Civil and Structural Engineering (Q2); Industrial and Manufacturing Engineering (Q2); Mechanical Engineering (Q2)";"Engineering"
17;21100413834;"Frontiers of Architectural Research";journal;"20952635, 20952643";"KeAi Communications Co.";Yes;No;0,639;Q1;53;75;195;4288;809;192;3,49;57,17;40,00;2;China;Asiatic Region;"KeAi Communications Co.";"2012-2026";"Archeology (Q1); Architecture (Q1); Urban Studies (Q1); Building and Construction (Q2)";"Engineering; Social Sciences"
18;21100854451;"Global Journal of Environmental Science and Management";journal;"23833866, 23833572";"";Yes;No;0,628;-;41;85;131;5111;599;131;3,53;60,13;35,32;0;Iran;Middle East;"";"2015-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Environmental Engineering (Q2); Environmental Science (miscellaneous) (Q2); Pollution (Q2); Waste Management and Disposal (Q2)";"Agricultural and Biological Sciences; Environmental Science; Social Sciences"
19;19600156901;"Architectural Engineering and Design Management";journal;"17527589, 17452007";"Taylor and Francis Ltd.";No;No;0,622;Q1;44;40;110;2317;379;107;3,05;57,93;40,60;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2026";"Architecture (Q1); Building and Construction (Q2); Business, Management and Accounting (miscellaneous) (Q2)";"Business, Management and Accounting; Engineering"
20;21100201015;"Archnet-IJAR: International Journal of Architectural Research";journal;"26316862, 19387806";"Emerald Publishing";Yes;No;0,591;Q1;31;44;129;2254;390;128;3,72;51,23;58,06;0;United Kingdom;Western Europe;"Emerald Publishing";"2011-2026";"Architecture (Q1); Urban Studies (Q1)";"Engineering; Social Sciences"
