Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21101215100;"Communications Medicine";journal;"2730664X";"Springer Nature";Yes;No;2,138;Q1;40;535;609;29267;4515;569;7,44;54,70;41,07;4;United Kingdom;Western Europe;"Springer Nature";"2021-2026";"Assessment and Diagnosis (Q1); Epidemiology (Q1); Internal Medicine (Q1); Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine; Nursing"
2;21101039059;"Annals of K-Theory";journal;"23791691, 23791683";"Mathematical Sciences Publishers";No;No;0,974;Q1;11;15;50;458;35;50;0,71;30,53;19,05;0;United States;Northern America;"Mathematical Sciences Publishers";"2016-2025";"Analysis (Q1); Assessment and Diagnosis (Q1); Geometry and Topology (Q1)";"Mathematics; Nursing"
3;5200152805;"Journal of Hospital Medicine";journal;"15535606, 15535592";"John Wiley and Sons Inc";No;No;0,904;Q1;91;316;659;5351;1032;402;1,49;16,93;56,59;0;United States;Northern America;"John Wiley and Sons Inc";"2006-2026";"Assessment and Diagnosis (Q1); Care Planning (Q1); Fundamentals and Skills (Q1); Leadership and Management (Q1); Health Policy (Q2); Internal Medicine (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Nursing"
4;17845;"Radiography";journal;"15322831, 10788174";"W.B. Saunders Ltd";No;No;0,647;Q2;48;312;666;11254;1780;589;2,58;36,07;43,32;4;United Kingdom;Western Europe;"W.B. Saunders Ltd";"1995-2026";"Research and Theory (Q1); Assessment and Diagnosis (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)";"Health Professions; Medicine; Nursing"
5;27644;"Curationis";journal;"22236279, 03798577";"AOSIS (Pty) Ltd";Yes;No;0,508;Q2;33;39;109;1766;230;109;1,37;45,28;55,38;0;South Africa;Africa;"AOSIS (Pty) Ltd";"1978-2026";"Advanced and Specialized Nursing (Q1); Nurse Assisting (Q1); Assessment and Diagnosis (Q2); Fundamentals and Skills (Q2); Immunology (Q3)";"Immunology and Microbiology; Nursing"
6;21100898964;"Iranian Journal of Nursing and Midwifery Research";journal;"17359066, 22285504";"Wolters Kluwer Medknow Publications";Yes;No;0,479;Q2;41;140;323;4480;550;305;1,49;32,00;62,64;0;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2014-2026";"Advanced and Specialized Nursing (Q1); Assessment and Diagnosis (Q2); Issues, Ethics and Legal Aspects (Q2); Maternity and Midwifery (Q2); Nursing (miscellaneous) (Q2)";"Nursing"
7;21101133344;"AJO-DO Clinical Companion";journal;"26664305";"Elsevier Inc.";No;No;0,352;Q2;8;62;181;1323;155;140;0,67;21,34;41,62;0;United States;Northern America;"Elsevier Inc.";"2021-2026";"Assessment and Diagnosis (Q2); Oral Surgery (Q2); Orthodontics (Q2)";"Dentistry; Nursing"
8;12100155517;"Journal of Medical Imaging and Radiation Sciences";journal;"18767982, 19398654";"Elsevier Inc.";No;No;0,318;Q3;32;162;448;4522;643;337;1,62;27,91;51,11;1;United States;Northern America;"Elsevier Inc.";"2008-2026";"Assessment and Diagnosis (Q3); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Research and Theory (Q3)";"Health Professions; Medicine; Nursing"
9;22492;"Blood Pressure Monitoring";journal;"14735725, 13595237";"Lippincott Williams and Wilkins";No;No;0,316;Q3;70;54;197;1060;194;194;1,06;19,63;33,20;0;United States;Northern America;"Lippincott Williams and Wilkins";"1996-2026";"Advanced and Specialized Nursing (Q2); Assessment and Diagnosis (Q3); Cardiology and Cardiovascular Medicine (Q3); Internal Medicine (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Nursing"
10;27598;"Clinical Nurse Specialist";journal;"08876274, 15389782";"Lippincott Williams and Wilkins Ltd.";No;No;0,261;Q3;40;69;202;896;116;173;0,58;12,99;82,64;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1987-2026";"Advanced and Specialized Nursing (Q3); Assessment and Diagnosis (Q3); LPN and LVN (Q3); Leadership and Management (Q4)";"Nursing"
11;11000153729;"Professional Case Management";journal;"19328095, 19328087";"Lippincott Williams and Wilkins Ltd.";No;No;0,219;Q4;27;70;205;617;94;199;0,31;8,81;72,34;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2007-2026";"Care Planning (Q3); Assessment and Diagnosis (Q4); Health Policy (Q4); Leadership and Management (Q4)";"Medicine; Nursing"
12;28818;"Nursing";journal;"03604039, 15388689";"Lippincott Williams and Wilkins Ltd.";No;No;0,189;Q4;30;172;521;1899;196;454;0,31;11,04;80,84;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1971-2026";"Advanced and Specialized Nursing (Q3); Emergency Nursing (Q3); Assessment and Diagnosis (Q4); Critical Care Nursing (Q4); LPN and LVN (Q4)";"Nursing"
13;4700152779;"Nursing Made Incredibly Easy";journal;"15522032, 15445186";"Lippincott Williams and Wilkins Ltd.";No;No;0,116;Q4;9;43;155;560;20;115;0,16;13,02;87,50;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2003, 2005-2025";"Assessment and Diagnosis (Q4); Fundamentals and Skills (Q4); LPN and LVN (Q4); Nurse Assisting (Q4)";"Nursing"
