Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100838541;"Nature Human Behaviour";journal;"23973374";"Nature Publishing Group";No;No;5,537;Q1;132;266;691;15570;8342;470;9,79;58,53;41,76;43;United Kingdom;Western Europe;"Nature Publishing Group";"2017-2026";"Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Social Psychology (Q1)";"Neuroscience; Psychology"
2;18045;"Neuroscience and Biobehavioral Reviews";journal;"18737528, 01497634";"Elsevier Ltd";No;No;3,076;Q1;319;381;1357;58010;12282;1290;8,00;152,26;48,37;15;United Kingdom;Western Europe;"Elsevier Ltd";"1978-2026";"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)";"Neuroscience; Psychology"
3;20695;"Brain, Behavior, and Immunity";journal;"10902139, 08891591";"Academic Press Inc.";No;No;2,704;Q1;221;429;915;28096;7258;799;7,30;65,49;50,37;6;United States;Northern America;"Academic Press Inc.";"1987-2026";"Behavioral Neuroscience (Q1); Endocrine and Autonomic Systems (Q1); Immunology (Q1)";"Immunology and Microbiology; Neuroscience"
4;21100363813;"Current Opinion in Behavioral Sciences";journal;"23521546, 23521554";"Elsevier Ltd";No;No;2,164;Q1;96;93;336;6082;2027;324;4,02;65,40;44,12;2;United Kingdom;Western Europe;"Elsevier Ltd";"2015-2026";"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
5;21101150129;"Affective Science";journal;"2662205X, 26622041";"Springer Nature";No;No;2,127;Q1;27;41;180;2110;905;158;4,71;51,46;57,64;1;Switzerland;Western Europe;"Springer Nature";"2020-2026";"Behavioral Neuroscience (Q1); Clinical Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Social Psychology (Q1)";"Neuroscience; Psychology"
6;25678;"Journal of Research on Adolescence";journal;"10508392, 15327795";"Wiley-Blackwell Publishing Ltd";No;No;2,030;Q1;127;124;285;8457;1563;277;3,82;68,20;62,38;1;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1993, 1996-2026";"Behavioral Neuroscience (Q1); Cultural Studies (Q1); Developmental and Educational Psychology (Q1); Social Sciences (miscellaneous) (Q1)";"Neuroscience; Psychology; Social Sciences"
7;19830;"Sleep";journal;"01618105, 15509109";"Oxford University Press";No;No;1,796;Q1;257;301;1004;12308;4249;794;3,46;40,89;44,67;7;United States;Northern America;"Oxford University Press";"1978-2026";"Behavioral Neuroscience (Q1); Clinical Psychology (Q1); Neurology (clinical) (Q1); Neuropsychology and Physiological Psychology (Q1); Physiology (medical) (Q1)";"Medicine; Neuroscience; Psychology"
8;16005;"Journal of Sleep Research";journal;"13652869, 09621105";"John Wiley and Sons Inc";No;No;1,525;Q1;152;283;749;13166;3239;722;4,48;46,52;48,83;6;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1992-2026";"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Neuroscience"
9;29755;"Human Factors";journal;"00187208, 15478181";"SAGE Publications Inc.";No;No;1,479;Q1;155;153;289;8183;1789;279;5,63;53,48;35,49;14;United States;Northern America;"SAGE Publications Inc.";"1958-2026";"Applied Psychology (Q1); Behavioral Neuroscience (Q1); Human Factors and Ergonomics (Q1)";"Neuroscience; Psychology; Social Sciences"
10;21100977385;"Chronic Stress";journal;"24705470";"SAGE Publications Inc.";Yes;No;1,472;Q1;34;15;74;792;359;67;4,89;52,80;64,29;1;United States;Northern America;"SAGE Publications Inc.";"2017-2026";"Behavioral Neuroscience (Q1); Clinical Psychology (Q1); Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)";"Medicine; Neuroscience; Psychology"
11;4400151511;"Behavioral and Brain Functions";journal;"17449081";"BioMed Central Ltd";Yes;No;1,360;Q1;79;34;51;2405;233;51;3,28;70,74;51,61;0;United Kingdom;Western Europe;"BioMed Central Ltd";"2005-2026";"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Medicine (miscellaneous) (Q1); Biological Psychiatry (Q2)";"Medicine; Neuroscience"
12;21100222556;"Journal of Contextual Behavioral Science";journal;"22121447";"Elsevier Inc.";No;No;1,319;Q1;58;105;263;6835;960;249;3,05;65,10;54,77;2;United States;Northern America;"Elsevier Inc.";"2012-2026";"Applied Psychology (Q1); Behavioral Neuroscience (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Health (social science) (Q1); Organizational Behavior and Human Resource Management (Q1)";"Agricultural and Biological Sciences; Business, Management and Accounting; Neuroscience; Psychology; Social Sciences"
13;21100386467;"Sleep Health";journal;"23527218";"Elsevier Inc.";No;No;1,285;Q1;58;139;337;5583;1148;302;3,07;40,17;55,34;4;United States;Northern America;"Elsevier Inc.";"2015-2026";"Behavioral Neuroscience (Q1); Health (social science) (Q1); Neuropsychology and Physiological Psychology (Q1); Social Sciences (miscellaneous) (Q1)";"Neuroscience; Psychology; Social Sciences"
14;21100199546;"Translational Behavioral Medicine";journal;"16139860, 18696716";"Oxford University Press";No;No;1,260;Q1;68;84;474;3643;1520;456;2,41;43,37;71,76;3;United States;Northern America;"Oxford University Press";"2011-2026";"Applied Psychology (Q1); Behavioral Neuroscience (Q1)";"Neuroscience; Psychology"
15;21100329539;"Journal of Eating Disorders";journal;"20502974";"BioMed Central Ltd";Yes;No;1,243;Q1;61;207;582;12390;2327;548;3,98;59,86;70,78;10;United Kingdom;Western Europe;"BioMed Central Ltd";"2013-2026";"Behavioral Neuroscience (Q1); Nutrition and Dietetics (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience; Nursing"
16;15481;"Journal of Experimental Psychology: Human Perception and Performance";journal;"00961523, 19391277";"American Psychological Association";No;No;1,202;Q1;175;80;295;5439;730;295;2,46;67,99;38,15;0;United States;Northern America;"American Psychological Association";"1975-2026";"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)";"Arts and Humanities; Medicine; Neuroscience; Psychology"
17;21101183778;"Current Research in Neurobiology";journal;"2665945X";"Elsevier B.V.";Yes;No;1,184;Q1;15;17;105;1469;314;102;2,75;86,41;40,00;0;Netherlands;Western Europe;"Elsevier B.V.";"2020-2026";"Behavioral Neuroscience (Q1); Bioengineering (Q1); Neurology (clinical) (Q1); Cognitive Neuroscience (Q2); Developmental Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)";"Chemical Engineering; Medicine; Neuroscience"
18;20000195043;"Nature and Science of Sleep";journal;"11791608";"Dove Medical Press Ltd";Yes;No;1,154;Q1;61;182;456;8746;1678;447;3,59;48,05;48,88;0;New Zealand;Pacific Region;"Dove Medical Press Ltd";"2009-2026";"Behavioral Neuroscience (Q1); Applied Psychology (Q2)";"Neuroscience; Psychology"
19;21100466871;"Review Journal of Autism and Developmental Disorders";journal;"21957177, 21957185";"Springer New York";No;No;1,150;Q1;48;99;132;7876;729;130;4,64;79,56;69,61;11;United States;Northern America;"Springer New York";"2014-2026";"Behavioral Neuroscience (Q1); Psychiatry and Mental Health (Q1); Cognitive Neuroscience (Q2); Developmental Neuroscience (Q2)";"Medicine; Neuroscience"
20;12866;"Cognitive, Affective and Behavioral Neuroscience";journal;"15307026, 1531135X";"Springer";No;No;1,139;Q1;120;81;271;5970;762;269;2,89;73,70;54,21;2;United States;Northern America;"Springer";"2001-2026";"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q2)";"Neuroscience"
21;21100228128;"Trends in Neuroscience and Education";journal;"22119493";"Elsevier GmbH";No;No;1,105;Q1;41;24;61;1457;246;59;3,67;60,71;54,02;0;Germany;Western Europe;"Elsevier GmbH";"2012-2026";"Behavioral Neuroscience (Q1); Education (Q1); Cognitive Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)";"Neuroscience; Social Sciences"
22;10600153347;"Brain Imaging and Behavior";journal;"19317565, 19317557";"Springer";No;No;1,032;Q1;76;138;556;7807;1677;555;2,83;56,57;44,64;0;United States;Northern America;"Springer";"2007-2026";"Behavioral Neuroscience (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Cellular and Molecular Neuroscience (Q2); Cognitive Neuroscience (Q2); Neurology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Neuroscience"
23;19700175166;"Frontiers in Behavioral Neuroscience";journal;"16625153";"Frontiers Media SA";Yes;No;1,007;Q2;115;163;1226;10522;3392;1110;2,53;64,55;44,09;0;Switzerland;Western Europe;"Frontiers Media SA";"2007-2026";"Neuropsychology and Physiological Psychology (Q1); Behavioral Neuroscience (Q2); Cognitive Neuroscience (Q2)";"Neuroscience; Psychology"
24;21100945900;"Health Psychology and Behavioral Medicine";journal;"21642850";"Taylor and Francis Ltd.";Yes;No;0,992;Q2;27;55;178;3329;530;176;2,57;60,53;65,76;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014, 2017-2026";"Health (social science) (Q1); Psychology (miscellaneous) (Q1); Behavioral Neuroscience (Q2)";"Neuroscience; Psychology; Social Sciences"
25;21100286315;"Brain and Behavior";journal;"21623279";"John Wiley and Sons Ltd";Yes;No;0,973;Q2;78;478;1361;23859;4166;1342;2,78;49,91;45,67;2;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2011-2026";"Behavioral Neuroscience (Q2)";"Neuroscience"
26;21197;"Pharmacology Biochemistry and Behavior";journal;"00913057, 18735177";"Elsevier Inc.";No;No;0,952;Q2;154;141;333;11636;985;327;2,61;82,52;50,72;1;United States;Northern America;"Elsevier Inc.";"1973-2026";"Toxicology (Q1); Behavioral Neuroscience (Q2); Biochemistry (Q2); Clinical Biochemistry (Q2); Pharmacology (Q2); Biological Psychiatry (Q3)";"Biochemistry, Genetics and Molecular Biology; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
27;17467;"Neurobiology of Learning and Memory";journal;"10959564, 10747427";"Academic Press Inc.";No;No;0,947;Q2;140;64;295;4288;713;291;1,95;67,00;52,42;0;United States;Northern America;"Academic Press Inc.";"1995-2026";"Behavioral Neuroscience (Q2); Cognitive Neuroscience (Q2); Experimental and Cognitive Psychology (Q2)";"Neuroscience; Psychology"
28;12001;"Journal of the Experimental Analysis of Behavior";journal;"00225002, 19383711";"Wiley-Blackwell";No;No;0,936;Q2;76;61;208;3647;362;205;1,74;59,79;38,71;0;United States;Northern America;"Wiley-Blackwell";"1958-2026";"Behavioral Neuroscience (Q2); Experimental and Cognitive Psychology (Q2)";"Neuroscience; Psychology"
