Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;24535;"Acta Numerica";journal;"14740508, 09624929";"Cambridge University Press";No;No;6,610;Q1;94;6;20;1442;389;20;11,67;240,33;7,14;0;United Kingdom;Western Europe;"Cambridge University Press";"1992-2025";"Mathematics (miscellaneous) (Q1); Numerical Analysis (Q1)";"Mathematics"
2;21100242249;"Analysis and PDE";journal;"1948206X, 21575045";"Mathematical Sciences Publishers";No;No;2,361;Q1;48;80;189;3153;385;189;1,83;39,41;15,88;0;United States;Northern America;"Mathematical Sciences Publishers";"2008-2026";"Analysis (Q1); Applied Mathematics (Q1); Numerical Analysis (Q1)";"Mathematics"
3;26421;"SIAM Journal on Numerical Analysis";journal;"00361429, 10957170";"Society for Industrial and Applied Mathematics Publications";No;No;2,312;Q1;162;111;340;4266;1046;340;2,78;38,43;20,90;0;United States;Northern America;"Society for Industrial and Applied Mathematics Publications";"1969-1972, 1974-1978, 1983-1987, 1990-2026";"Applied Mathematics (Q1); Computational Mathematics (Q1); Numerical Analysis (Q1)";"Mathematics"
4;13191;"Journal of Computational Physics";journal;"10902716, 00219991";"Academic Press Inc.";No;No;1,685;Q1;321;708;2147;38604;10363;2138;4,36;54,53;19,84;0;United States;Northern America;"Academic Press Inc.";"1966-2026";"Applied Mathematics (Q1); Computational Mathematics (Q1); Computer Science Applications (Q1); Modeling and Simulation (Q1); Numerical Analysis (Q1); Physics and Astronomy (miscellaneous) (Q1)";"Computer Science; Mathematics; Physics and Astronomy"
5;21101053588;"SMAI Journal of Computational Mathematics";journal;"24268399";"SMAI French Society for Applied and Industrial Mathematics";Yes;Yes;1,660;Q1;17;13;34;461;121;34;1,40;35,46;22,86;0;France;Western Europe;"SMAI French Society for Applied and Industrial Mathematics";"2015-2025";"Computational Mathematics (Q1); Modeling and Simulation (Q1); Numerical Analysis (Q1); Statistics and Probability (Q1)";"Mathematics"
6;28502;"Journal of Numerical Mathematics";journal;"15702820, 15693953";"Walter de Gruyter GmbH";No;No;1,638;Q1;36;18;48;724;167;48;3,74;40,22;16,36;0;Germany;Western Europe;"Walter de Gruyter GmbH";"2001-2026";"Computational Mathematics (Q1); Numerical Analysis (Q1)";"Mathematics"
7;21101062805;"Quantitative Science Studies";journal;"26413337";"MIT Press";Yes;No;1,486;Q1;38;54;185;3107;949;168;4,17;57,54;32,10;9;United States;Northern America;"MIT Press";"2020-2025";"Analysis (Q1); Cultural Studies (Q1); Library and Information Sciences (Q1); Numerical Analysis (Q1)";"Mathematics; Social Sciences"
8;23490;"Journal of Scientific Computing";journal;"08857474, 15737691";"Springer New York";No;No;1,348;Q1;103;329;1001;14389;3174;1000;3,14;43,74;29,71;0;United States;Northern America;"Springer New York";"1986-2026";"Applied Mathematics (Q1); Computational Mathematics (Q1); Computational Theory and Mathematics (Q1); Engineering (miscellaneous) (Q1); Numerical Analysis (Q1); Software (Q1); Theoretical Computer Science (Q1)";"Computer Science; Engineering; Mathematics"
9;21101040213;"Constructive Mathematical Analysis";journal;"26512939";"";Yes;Yes;1,227;Q1;19;24;67;669;129;67;1,95;27,88;18,97;0;Turkey;Middle East;"";"2018-2025";"Analysis (Q1); Applied Mathematics (Q1); Numerical Analysis (Q1)";"Mathematics"
10;21100926541;"Information and Inference";journal;"20498772";"Oxford University Press";No;No;1,220;Q1;37;41;141;2205;345;141;2,25;53,78;23,00;0;United States;Northern America;"Oxford University Press";"2012-2026";"Analysis (Q1); Applied Mathematics (Q1); Computational Theory and Mathematics (Q1); Numerical Analysis (Q1); Statistics and Probability (Q1)";"Computer Science; Mathematics"
