Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;5200152805;"Journal of Hospital Medicine";journal;"15535606, 15535592";"John Wiley and Sons Inc";No;No;0,825;Q1;91;220;664;4107;985;392;1,56;18,67;56,52;6;United States;Northern America;"John Wiley and Sons Inc";"2006-2026";"Assessment and Diagnosis (Q1); Care Planning (Q1); Fundamentals and Skills (Q1); Leadership and Management (Q1); Health Policy (Q2); Internal Medicine (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Nursing"
2;11800154595;"International Journal of Qualitative Studies on Health and Well-being";journal;"17482631, 17482623";"Taylor and Francis Ltd.";Yes;No;0,768;Q1;54;140;306;7882;750;303;2,03;56,30;79,73;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2006-2026";"Fundamentals and Skills (Q1); Issues, Ethics and Legal Aspects (Q1); Gerontology (Q2); Health Policy (Q2)";"Medicine; Nursing"
3;27689;"Evidence-Based Nursing";journal;"13676539, 14689618";"BMJ Publishing Group";No;No;0,564;Q1;38;140;379;740;194;39;0,35;5,29;50,00;5;United Kingdom;Western Europe;"BMJ Publishing Group";"1998-2026";"Fundamentals and Skills (Q1)";"Nursing"
4;21100215113;"International Journal of Nursing Knowledge";journal;"20473087, 20473095";"John Wiley and Sons Inc";No;No;0,479;Q1;34;36;109;1327;194;94;1,97;36,86;69,23;0;United States;Northern America;"John Wiley and Sons Inc";"2012-2025";"Fundamentals and Skills (Q1); Research and Theory (Q2)";"Nursing"
5;28812;"Nurse Educator";journal;"15389855, 03633624";"Lippincott Williams and Wilkins Ltd.";No;No;0,476;Q2;53;195;577;2306;858;531;1,43;11,83;85,89;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1976-2026";"Education (Q2); Fundamentals and Skills (Q2); LPN and LVN (Q2); Nursing (miscellaneous) (Q2); Review and Exam Preparation (Q2)";"Nursing; Social Sciences"
6;5000157102;"Teaching and Learning in Nursing";journal;"15573087";"Elsevier Inc.";No;No;0,475;Q2;34;168;278;3787;511;249;1,86;22,54;72,65;2;United States;Northern America;"Elsevier Inc.";"2006-2026";"Fundamentals and Skills (Q2); Leadership and Management (Q2); Research and Theory (Q2)";"Nursing"
7;12299;"Journal of Wound Care";journal;"20522916, 09690700";"MA Healthcare Ltd";No;No;0,404;Q2;87;222;686;6468;1006;554;1,24;29,14;48,45;6;United Kingdom;Western Europe;"MA Healthcare Ltd";"1995-2026";"Fundamentals and Skills (Q2); Nursing (miscellaneous) (Q2)";"Nursing"
8;3300148002;"Journal for Nurse Practitioners";journal;"15554155";"Elsevier Inc.";No;No;0,348;Q2;35;290;853;6305;774;715;1,11;21,74;77,06;4;United States;Northern America;"Elsevier Inc.";"2005-2026";"Advanced and Specialized Nursing (Q2); Fundamentals and Skills (Q2); LPN and LVN (Q2)";"Nursing"
9;27681;"Enfermeria Intensiva";journal;"11302399, 15781291";"Ediciones Doyma, S.L.";No;No;0,332;Q2;23;29;119;835;122;85;0,90;28,79;57,14;1;Spain;Western Europe;"Ediciones Doyma, S.L.";"1994-2026";"Advanced and Specialized Nursing (Q2); Critical Care and Intensive Care Medicine (Q2); Fundamentals and Skills (Q2); Critical Care Nursing (Q3)";"Medicine; Nursing"
10;27644;"Curationis";journal;"22236279, 03798577";"AOSIS (Pty) Ltd";Yes;No;0,282;Q3;33;28;82;971;103;82;1,25;34,68;65,45;1;South Africa;Africa;"AOSIS (Pty) Ltd";"1978-2026";"Nurse Assisting (Q1); Advanced and Specialized Nursing (Q2); Assessment and Diagnosis (Q3); Fundamentals and Skills (Q3); Immunology (Q4)";"Immunology and Microbiology; Nursing"
