Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;22899;"Journal of Consumer Research";journal;"00935301, 15375277";"Oxford University Press";No;No;8,562;Q1;248;78;180;4762;1565;179;8,00;61,05;41,67;5;United Kingdom;Western Europe;"Oxford University Press";"1975, 1977-1978, 1984, 1988, 1991-1992, 1996-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
2;15670;"Journal of Peasant Studies";journal;"03066150, 17439361";"Routledge";No;No;2,248;Q1;120;68;248;5926;1383;238;5,31;87,15;49,12;17;United Kingdom;Western Europe;"Routledge";"1973-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1)";"Arts and Humanities; Social Sciences"
3;15653;"Journal of Marriage and Family";journal;"17413737, 00222445";"Wiley-Blackwell Publishing Ltd";No;No;1,609;Q1;199;76;215;5875;830;213;3,85;77,30;64,12;4;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1973-1981, 1985, 1987, 1996-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)";"Arts and Humanities; Social Sciences"
4;14772;"Human Communication Research";journal;"03603989, 14682958";"Wiley-Blackwell";No;No;1,602;Q1;119;45;88;3116;409;87;4,17;69,24;57,14;3;United States;Northern America;"Wiley-Blackwell";"1974-2026";"Anthropology (Q1); Communication (Q1); Developmental and Educational Psychology (Q1); Linguistics and Language (Q1)";"Psychology; Social Sciences"
5;15564;"Journal of Language and Social Psychology";journal;"15526526, 0261927X";"SAGE Publications Inc.";No;No;1,593;Q1;72;33;103;1807;453;102;2,75;54,76;59,76;0;United States;Northern America;"SAGE Publications Inc.";"1982-2026";"Anthropology (Q1); Education (Q1); Linguistics and Language (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
6;17530;"Social Forces";journal;"15347605, 00377732";"Oxford University Press";No;No;1,566;Q1;167;70;217;5484;747;216;3,09;78,34;39,86;10;United Kingdom;Western Europe;"Oxford University Press";"1925-2026";"Anthropology (Q1); History (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Social Sciences"
7;21100779233;"Journal of Racial and Ethnic Health Disparities";journal;"21968837, 21973792";"Springer Science and Business Media Deutschland GmbH";No;No;1,460;Q1;64;341;703;17552;2682;703;3,71;51,47;63,92;15;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2014-2026";"Anthropology (Q1); Health Policy (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Sociology and Political Science (Q1)";"Medicine; Social Sciences"
8;21101097039;"Sociology of Race and Ethnicity";journal;"23326506, 23326492";"SAGE Publications Inc.";No;No;1,454;Q1;47;37;122;2115;410;111;3,11;57,16;55,74;2;United States;Northern America;"SAGE Publications Inc.";"2015-2026";"Anthropology (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
9;40751;"Evolutionary Anthropology";journal;"15206505, 10601538";"Wiley-Liss Inc.";No;No;1,405;Q1;106;26;89;2481;275;71;2,96;95,42;40,91;0;United States;Northern America;"Wiley-Liss Inc.";"1992-2026";"Anthropology (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Social Sciences"
10;18927;"Journal of Human Evolution";journal;"00472484, 10958606";"Academic Press";No;No;1,393;Q1;152;58;295;5930;842;269;2,89;102,24;31,62;0;United States;Northern America;"Academic Press";"1972-2026";"Anthropology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Education (Q1)";"Agricultural and Biological Sciences; Social Sciences"
