Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;6400153137;"Journal of Thoracic Oncology";journal;"15561380, 15560864";"Elsevier Inc.";No;No;7,948;Q1;204;243;741;5145;6647;353;7,86;21,17;38,11;9;United States;Northern America;"Elsevier Inc.";"2006-2026";"Medicine (miscellaneous) (Q1); Oncology (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
2;21100220495;"The Lancet Respiratory Medicine";journal;"22132619, 22132600";"Elsevier Ltd";No;No;6,788;Q1;212;229;908;4041;8347;409;9,36;17,65;40,05;0;United Kingdom;Western Europe;"Elsevier Ltd";"2013-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
3;18000;"American Journal of Respiratory and Critical Care Medicine";journal;"1073449X, 15354970";"American Thoracic Society";No;No;5,076;Q1;450;616;1947;14476;10928;767;5,70;23,50;40,15;0;United States;Northern America;"American Thoracic Society";"1991, 1994-2026";"Critical Care and Intensive Care Medicine (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
4;18458;"European Respiratory Journal";journal;"09031936, 13993003";"European Respiratory Society";No;No;4,502;Q1;310;352;1411;13930;10665;798;8,02;39,57;41,43;17;Switzerland;Western Europe;"European Respiratory Society";"1988-2026";"Medicine (miscellaneous) (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
5;19837;"Sleep Medicine Reviews";journal;"15322955, 10870792";"W.B. Saunders Ltd";No;No;4,209;Q1;204;102;344;7923;4031;276;9,57;77,68;49,51;5;United Kingdom;Western Europe;"W.B. Saunders Ltd";"1997-2026";"Neurology (Q1); Neurology (clinical) (Q1); Physiology (medical) (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine; Neuroscience"
6;18476;"European Respiratory Review";journal;"16000617, 09059180";"European Respiratory Society";Yes;No;3,005;Q1;115;115;314;11814;3124;295;10,07;102,73;47,26;7;Switzerland;Western Europe;"European Respiratory Society";"1992-2002, 2004-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
7;19104;"Thorax";journal;"14683296, 00406376";"BMJ Publishing Group";No;No;2,448;Q1;270;203;697;5208;3655;524;5,13;25,66;44,77;9;United Kingdom;Western Europe;"BMJ Publishing Group";"1946-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
8;21684;"Journal of Heart and Lung Transplantation";journal;"15573117, 10532498";"Elsevier Inc.";No;No;2,359;Q1;171;244;675;8031;3428;519;4,54;32,91;36,17;1;United States;Northern America;"Elsevier Inc.";"1991-2026";"Cardiology and Cardiovascular Medicine (Q1); Pulmonary and Respiratory Medicine (Q1); Surgery (Q1); Transplantation (Q1)";"Medicine"
9;21731;"Journal of Thoracic and Cardiovascular Surgery";journal;"00225223, 1097685X";"Elsevier Inc.";No;No;1,932;Q1;234;701;3421;11481;4718;915;1,38;16,38;28,76;1;United States;Northern America;"Elsevier Inc.";"1959-2026";"Cardiology and Cardiovascular Medicine (Q1); Pulmonary and Respiratory Medicine (Q1); Surgery (Q1)";"Medicine"
10;18004;"American Journal of Respiratory Cell and Molecular Biology";journal;"10441549, 15354989";"American Thoracic Society";No;No;1,841;Q1;187;158;548;5825;1772;309;2,90;36,87;40,86;0;United States;Northern America;"American Thoracic Society";"1989-2025";"Cell Biology (Q1); Clinical Biochemistry (Q1); Molecular Biology (Q1); Pulmonary and Respiratory Medicine (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
11;18429;"Chest";journal;"00123692, 19313543";"Elsevier Inc.";No;No;1,834;Q1;348;564;2193;12501;7521;1335;3,37;22,16;38,34;6;United States;Northern America;"Elsevier Inc.";"1970-2026";"Cardiology and Cardiovascular Medicine (Q1); Critical Care and Intensive Care Medicine (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
12;13900154714;"Influenza and other Respiratory Viruses";journal;"17502640, 17502659";"Wiley-Blackwell Publishing Ltd";Yes;No;1,805;Q1;86;172;413;5234;1623;382;3,94;30,43;53,79;25;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2007-2026";"Epidemiology (Q1); Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
13;25294;"Journal of Cystic Fibrosis";journal;"15691993, 18735010";"Elsevier B.V.";No;No;1,772;Q1;103;190;609;6157;2648;522;4,80;32,41;57,88;3;Netherlands;Western Europe;"Elsevier B.V.";"2002-2026";"Pediatrics, Perinatology and Child Health (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
14;12391;"Lung Cancer";journal;"01695002, 18728332";"Elsevier Ireland Ltd";No;No;1,752;Q1;160;229;774;8336;3206;700;4,19;36,40;38,00;3;Ireland;Western Europe;"Elsevier Ireland Ltd";"1985-2026";"Cancer Research (Q1); Oncology (Q1); Pulmonary and Respiratory Medicine (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
15;21100241659;"Annals of the American Thoracic Society";journal;"23256621, 23296933";"American Thoracic Society";No;No;1,652;Q1;154;281;997;8175;3299;647;3,09;29,09;43,66;0;United States;Northern America;"American Thoracic Society";"2013-2025";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
16;19062;"Respirology";journal;"14401843, 13237799";"John Wiley and Sons Inc";No;No;1,570;Q1;120;199;642;4912;1690;281;2,65;24,68;36,97;3;United States;Northern America;"John Wiley and Sons Inc";"1996-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
17;20753;"Current Allergy and Asthma Reports";journal;"15297322, 15346315";"Springer";No;No;1,556;Q1;89;60;137;4620;798;137;5,21;77,00;53,28;3;United States;Northern America;"Springer";"2001-2026";"Immunology (Q1); Immunology and Allergy (Q1); Pulmonary and Respiratory Medicine (Q1)";"Immunology and Microbiology; Medicine"
18;18640;"Respiratory Research";journal;"1465993X, 14659921";"BioMed Central Ltd";Yes;No;1,555;Q1;139;437;984;20994;4993;914;4,76;48,04;45,11;2;United Kingdom;Western Europe;"BioMed Central Ltd";"2000-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
19;21101051861;"JTO Clinical and Research Reports";journal;"26663643";"Elsevier Inc.";Yes;No;1,533;Q1;31;113;412;3003;1237;382;3,06;26,58;37,31;0;United States;Northern America;"Elsevier Inc.";"2020-2026";"Oncology (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
20;29265;"Clinical Lung Cancer";journal;"19380690, 15257304";"Elsevier Inc.";No;No;1,515;Q1;83;155;501;4392;1646;468;3,21;28,34;38,50;3;United States;Northern America;"Elsevier Inc.";"2000-2026";"Oncology (Q1); Pulmonary and Respiratory Medicine (Q1); Cancer Research (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine"
21;18440;"Clinics in Chest Medicine";journal;"02725231, 15578216";"W.B. Saunders";No;No;1,497;Q1;105;77;215;5775;764;191;3,90;75,00;43,40;0;United States;Northern America;"W.B. Saunders";"1980-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
22;21100868271;"Pulmonology";journal;"25310429, 25310437";"Taylor and Francis Ltd.";Yes;Yes;1,434;Q1;48;129;349;3533;987;147;2,48;27,39;43,70;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
23;21100782250;"ERJ Open Research";journal;"23120541";"European Respiratory Society";Yes;No;1,367;Q1;58;343;1090;12052;3543;819;3,08;35,14;44,28;8;Switzerland;Western Europe;"European Respiratory Society";"2015-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
24;21101213855;"Chinese Medical Journal Pulmonary and Critical Care Medicine";journal;"20971982, 27725588";"Elsevier Beijing Ltd";No;No;1,366;Q1;14;35;33;2848;118;27;3,58;81,37;43,33;1;China;Asiatic Region;"Elsevier Beijing Ltd";"2023-2025";"Critical Care and Intensive Care Medicine (Q1); Infectious Diseases (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine"
25;21100398775;"Clinical and Translational Allergy";journal;"20457022";"John Wiley &amp; Sons Inc.";Yes;No;1,341;Q1;60;76;271;2799;957;216;3,23;36,83;47,98;3;United Kingdom;Western Europe;"John Wiley &amp; Sons Inc.";"2011-2026";"Immunology and Allergy (Q1); Pulmonary and Respiratory Medicine (Q1); Immunology (Q2)";"Immunology and Microbiology; Medicine"
26;19700174631;"Allergy, Asthma and Immunology Research";journal;"20927355, 20927363";"Korean Academy of Asthma, Allergy and Clinical Immunology";Yes;No;1,294;Q1;71;59;217;2204;781;174;3,58;37,36;44,19;0;South Korea;Asiatic Region;"Korean Academy of Asthma, Allergy and Clinical Immunology";"2009-2026";"Immunology and Allergy (Q1); Pulmonary and Respiratory Medicine (Q1); Immunology (Q2)";"Immunology and Microbiology; Medicine"
27;19700176005;"World Allergy Organization Journal";journal;"19394551";"Elsevier Inc.";Yes;No;1,273;Q1;67;152;328;6576;1451;294;4,38;43,26;44,47;3;United States;Northern America;"Elsevier Inc.";"2010-2026";"Pulmonary and Respiratory Medicine (Q1); Immunology (Q2); Immunology and Allergy (Q2)";"Immunology and Microbiology; Medicine"
28;23326;"American Journal of Physiology - Lung Cellular and Molecular Physiology";journal;"15221504, 10400605";"American Physiological Society";No;No;1,240;Q1;190;156;511;8846;1743;468;3,28;56,71;43,89;1;United States;Northern America;"American Physiological Society";"1989-2026";"Physiology (Q1); Physiology (medical) (Q1); Pulmonary and Respiratory Medicine (Q1); Cell Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine"
29;5700165203;"Journal of Cardiopulmonary Rehabilitation and Prevention";journal;"1932751X, 19327501";"Lippincott Williams and Wilkins";Yes;No;1,233;Q1;83;88;260;2748;630;230;2,16;31,23;42,96;0;United States;Northern America;"Lippincott Williams and Wilkins";"2007-2026";"Cardiology and Cardiovascular Medicine (Q1); Pulmonary and Respiratory Medicine (Q1); Rehabilitation (Q1)";"Medicine"
30;20489;"Annals of Thoracic Surgery";journal;"15526259, 00034975";"Elsevier Inc.";No;No;1,226;Q1;236;490;2951;9032;5536;1855;1,79;18,43;26,38;8;United States;Northern America;"Elsevier Inc.";"1965-2026";"Cardiology and Cardiovascular Medicine (Q1); Pulmonary and Respiratory Medicine (Q1); Surgery (Q1)";"Medicine"
31;3900148612;"Journal of Clinical Sleep Medicine";journal;"15509397, 15509389";"Springer Nature";No;No;1,120;Q1;136;285;973;8589;2884;823;2,46;30,14;44,38;7;United States;Northern America;"Springer Nature";"2005-2026";"Neurology (Q1); Neurology (clinical) (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine; Neuroscience"
32;21100782247;"BMJ Open Respiratory Research";journal;"20524439";"BMJ Publishing Group";Yes;No;1,106;Q1;51;177;421;6923;1461;417;3,55;39,11;42,99;5;United Kingdom;Western Europe;"BMJ Publishing Group";"2014-2026";"Pulmonary and Respiratory Medicine (Q1)";"Medicine"
33;20649;"Annals of Allergy, Asthma and Immunology";journal;"15344436, 10811206";"American College of Allergy, Asthma and Immunology";No;No;1,082;Q1;137;332;1020;9002;2773;807;2,47;27,11;50,00;7;United States;Northern America;"American College of Allergy, Asthma and Immunology";"1995-2026";"Pulmonary and Respiratory Medicine (Q1); Immunology (Q2); Immunology and Allergy (Q2)";"Immunology and Microbiology; Medicine"
34;19700175010;"Journal of Asthma and Allergy";journal;"11786965";"Dove Medical Press Ltd";Yes;No;1,063;Q1;51;117;412;4542;1445;395;3,16;38,82;42,94;0;New Zealand;Pacific Region;"Dove Medical Press Ltd";"2008-2026";"Pulmonary and Respiratory Medicine (Q1); Immunology and Allergy (Q2)";"Medicine"
