Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;24668;"Journal of the American Mathematical Society";journal;"10886834, 08940347";"American Mathematical Society";No;No;7,702;Q1;120;20;64;1051;315;62;4,84;52,55;13,73;0;United States;Northern America;"American Mathematical Society";"1988-2025";"Applied Mathematics (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics"
2;28973;"Journal of Econometrics";journal;"03044076, 18726895";"Elsevier B.V.";No;No;6,575;Q1;205;185;644;9344;3219;618;4,85;50,51;22,58;16;Netherlands;Western Europe;"Elsevier B.V.";"1973-2026";"Applied Mathematics (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Mathematics"
3;21101081601;"PRX Quantum";journal;"26913399";"American Physical Society";Yes;No;5,222;Q1;82;230;651;19026;7809;648;11,84;82,72;14,65;0;United States;Northern America;"American Physical Society";"2020-2026";"Applied Mathematics (Q1); Computer Science (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Mathematical Physics (Q1); Physics and Astronomy (miscellaneous) (Q1)";"Computer Science; Engineering; Materials Science; Mathematics; Physics and Astronomy"
4;24254;"IEEE Transactions on Pattern Analysis and Machine Intelligence";journal;"01628828, 19393539";"IEEE Computer Society";No;No;4,829;Q1;460;839;2464;66008;60550;2455;22,46;78,67;26,26;0;United States;Northern America;"IEEE Computer Society";"1978-2026";"Applied Mathematics (Q1); Artificial Intelligence (Q1); Computational Theory and Mathematics (Q1); Computer Vision and Pattern Recognition (Q1); Software (Q1)";"Computer Science; Mathematics"
5;4700152228;"Molecular Systems Biology";journal;"17444292";"Springer Science and Business Media Deutschland GmbH";Yes;No;4,229;Q1;185;85;192;6470;1281;175;6,33;76,12;37,06;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2005-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Computer Science; Immunology and Microbiology; Mathematics; Medicine"
6;25820;"Communications on Pure and Applied Mathematics";journal;"00103640, 10970312";"Wiley-Liss Inc.";No;No;4,182;Q1;134;43;198;2437;861;198;3,68;56,67;12,00;0;United States;Northern America;"Wiley-Liss Inc.";"1948-2026";"Applied Mathematics (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics"
7;4000151805;"Foundations and Trends in Communications and Information Theory";journal;"15672190, 15672328";"Now Publishers Inc";No;No;3,791;Q1;33;4;13;671;122;13;6,75;167,75;25,00;0;United States;Northern America;"Now Publishers Inc";"2004-2025";"Applied Mathematics (Q1); Computer Networks and Communications (Q1)";"Computer Science; Mathematics"
8;26447;"Journal of the European Mathematical Society";journal;"14359855, 14359863";"European Mathematical Society Publishing House";Yes;Yes;3,687;Q1;73;104;272;4870;782;272;2,91;46,83;14,57;0;Germany;Western Europe;"European Mathematical Society Publishing House";"2002-2026";"Applied Mathematics (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics"
9;18933;"IEEE Transactions on Wireless Communications";journal;"15361276, 15582248";"Institute of Electrical and Electronics Engineers Inc.";No;No;3,684;Q1;277;706;2749;31543;31210;2749;11,29;44,68;27,14;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2000, 2002-2026";"Applied Mathematics (Q1); Computer Science Applications (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering; Mathematics"
10;21101021078;"Annals of PDE";journal;"21992576, 25245317";"Springer Science + Business Media";No;No;3,464;Q1;33;31;73;1703;220;73;2,51;54,94;10,45;0;Switzerland;Western Europe;"Springer Science + Business Media";"2015-2026";"Analysis (Q1); Applied Mathematics (Q1); Geometry and Topology (Q1); Mathematical Physics (Q1); Physics and Astronomy (miscellaneous) (Q1)";"Mathematics; Physics and Astronomy"
