Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;4400151418;"Climate of the Past";journal;"18149332, 18149324";"Copernicus Publications";Yes;No;2,247;Q1;110;122;394;11360;1709;394;3,96;93,11;35,25;10;Germany;Western Europe;"Copernicus Publications";"2005-2026";"Global and Planetary Change (Q1); Paleontology (Q1); Stratigraphy (Q1)";"Earth and Planetary Sciences; Environmental Science"
2;21101045217;"Geochronology";journal;"26283697, 26283719";"Copernicus Publications";Yes;No;1,607;Q1;24;26;98;1576;341;98;2,67;60,62;24,37;1;Germany;Western Europe;"Copernicus Publications";"2019-2026";"Geology (Q1); Paleontology (Q1); Stratigraphy (Q1)";"Earth and Planetary Sciences"
3;21100852202;"Paleoceanography and Paleoclimatology";journal;"25724517, 25724525";"John Wiley and Sons Inc";No;No;1,587;Q1;154;103;374;9785;1271;365;3,32;95,00;36,92;0;United States;Northern America;"John Wiley and Sons Inc";"2018-2026";"Atmospheric Science (Q1); Oceanography (Q1); Paleontology (Q1)";"Earth and Planetary Sciences"
4;21101038507;"Journal of Geophysical Research: Biogeosciences";journal;"21698953, 21698961";"John Wiley and Sons Inc";No;No;1,459;Q1;97;221;804;17999;3150;780;3,75;81,44;37,68;0;United States;Northern America;"John Wiley and Sons Inc";"2010, 2012-2026";"Aquatic Science (Q1); Atmospheric Science (Q1); Ecology (Q1); Forestry (Q1); Paleontology (Q1); Soil Science (Q1); Water Science and Technology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science"
5;19900191969;"Solid Earth";journal;"18699510, 18699529";"Copernicus Publications";Yes;No;1,276;Q1;72;64;339;5245;1150;339;3,50;81,95;27,50;0;Germany;Western Europe;"Copernicus Publications";"2010-2026";"Earth-Surface Processes (Q1); Geochemistry and Petrology (Q1); Geology (Q1); Geophysics (Q1); Paleontology (Q1); Soil Science (Q1); Stratigraphy (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
6;4400151705;"Ocean Science";journal;"18120792, 18120784";"Copernicus Publications";Yes;No;1,166;Q1;80;95;273;6307;1008;273;3,91;66,39;31,87;5;Germany;Western Europe;"Copernicus Publications";"2005-2026";"Oceanography (Q1); Paleontology (Q1)";"Earth and Planetary Sciences"
7;14005;"Paleobiology";journal;"00948373, 19385331";"Cambridge University Press";No;No;1,164;Q1;110;43;108;3750;330;106;2,91;87,21;30,17;1;United Kingdom;Western Europe;"Cambridge University Press";"1975-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Paleontology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science"
8;13935;"Journal of Micropalaeontology";journal;"0262821X, 20414978";"Copernicus Publications";Yes;No;1,110;Q1;36;17;30;1271;111;30;4,29;74,76;50,67;1;Germany;Western Europe;"Copernicus Publications";"1982-2026";"Paleontology (Q1)";"Earth and Planetary Sciences"
9;14003;"Palaeontology";journal;"14754983, 00310239";"John Wiley and Sons Inc";No;No;1,093;Q1;82;42;148;3602;406;148;2,59;85,76;28,49;0;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1979-1985, 1987, 1989-1994, 1996-2026";"Ecology, Evolution, Behavior and Systematics (Q1); Paleontology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
10;21101044710;"China Geology";journal;"20965192, 25899430";"KeAi Communications Co.";Yes;Yes;1,081;Q1;35;66;206;2974;892;183;4,13;45,06;30,15;2;China;Asiatic Region;"KeAi Communications Co.";"2018-2025";"Computers in Earth Sciences (Q1); Earth-Surface Processes (Q1); Economic Geology (Q1); Geochemistry and Petrology (Q1); Geology (Q1); Geotechnical Engineering and Engineering Geology (Q1); Oceanography (Q1); Paleontology (Q1)";"Earth and Planetary Sciences"
11;13985;"Palaeogeography, Palaeoclimatology, Palaeoecology";journal;"00310182";"Elsevier B.V.";No;No;0,994;Q1;192;387;1351;38339;4132;1333;2,83;99,07;32,15;6;Netherlands;Western Europe;"Elsevier B.V.";"1965-2026";"Earth-Surface Processes (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Oceanography (Q1); Paleontology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
12;21100469659;"Swiss Journal of Palaeontology";journal;"16642376, 16642384";"Springer International Publishing AG";Yes;No;0,918;Q1;21;32;53;3192;140;52;2,81;99,75;37,29;2;Switzerland;Western Europe;"Springer International Publishing AG";"2011-2025";"Paleontology (Q1)";"Earth and Planetary Sciences"
13;17844;"Vegetation History and Archaeobotany";journal;"16176278, 09396314";"Springer Science and Business Media Deutschland GmbH";No;No;0,917;Q1;79;45;140;3659;341;138;2,23;81,31;53,57;1;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1992-2026";"Archeology (arts and humanities) (Q1); Paleontology (Q1); Plant Science (Q1)";"Agricultural and Biological Sciences; Arts and Humanities; Earth and Planetary Sciences"
14;21100867269;"PaleoAmerica";journal;"20555563, 20555571";"Taylor and Francis Ltd.";No;No;0,847;Q1;25;22;83;1615;144;82;1,84;73,41;31,03;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2026";"Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Paleontology (Q1)";"Agricultural and Biological Sciences; Arts and Humanities; Earth and Planetary Sciences"
15;5000155901;"Journal of Systematic Palaeontology";journal;"14780941, 14772019";"Taylor and Francis Ltd.";No;No;0,836;Q1;62;34;158;3204;346;155;2,13;94,24;24,65;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2003-2026";"Paleontology (Q1)";"Earth and Planetary Sciences"
16;21100399483;"Papers in Palaeontology";journal;"20562799, 20562802";"John Wiley and Sons Inc";No;No;0,833;Q1;31;55;176;6257;390;174;2,23;113,76;26,52;0;United States;Northern America;"John Wiley and Sons Inc";"2015-2026";"Paleontology (Q1)";"Earth and Planetary Sciences"
17;21101112616;"American Journal of Biological Anthropology";journal;"26927691";"John Wiley and Sons Inc";No;No;0,804;Q1;150;155;527;14131;1343;495;2,53;91,17;53,20;5;United States;Northern America;"John Wiley and Sons Inc";"2022-2026";"Anatomy (Q1); Anthropology (Q1); Archeology (Q1); Paleontology (Q1); Epidemiology (Q2); Genetics (Q2)";"Biochemistry, Genetics and Molecular Biology; Earth and Planetary Sciences; Medicine; Social Sciences"
18;24431;"Journal of Quaternary Science";journal;"02678179, 10991417";"John Wiley and Sons Ltd";No;No;0,790;Q1;111;92;280;8323;637;275;2,14;90,47;34,58;0;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1986-2026";"Arts and Humanities (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Paleontology (Q1)";"Arts and Humanities; Earth and Planetary Sciences"
