Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;19434;"MMWR Recommendations and Reports";journal;"10575987, 15458601";"Centers for Disease Control and Prevention (CDC)";Yes;No;27,974;Q1;158;2;15;110;1287;15;56,36;55,00;72,22;0;United States;Northern America;"Centers for Disease Control and Prevention (CDC)";"1990-2025";"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)";"Environmental Science; Health Professions; Medicine; Social Sciences"
2;71056;"MMWR Surveillance Summaries";journal;"15458636, 15460738";"Centers for Disease Control and Prevention (CDC)";Yes;No;14,728;Q1;121;4;28;202;1428;28;65,78;50,50;81,32;1;United States;Northern America;"Centers for Disease Control and Prevention (CDC)";"2002-2009, 2011-2025";"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)";"Environmental Science; Health Professions; Medicine; Social Sciences"
3;110092;"Morbidity and Mortality Weekly Report";journal;"01492195, 1545861X";"Centers for Disease Control and Prevention (CDC)";Yes;No;8,380;Q1;283;116;859;871;10269;699;13,10;7,51;63,41;14;United States;Northern America;"Centers for Disease Control and Prevention (CDC)";"1981-2026";"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)";"Environmental Science; Health Professions; Medicine; Social Sciences"
4;19651;"Clinical Microbiology Reviews";journal;"08938512, 10986618";"American Society for Microbiology";No;No;6,584;Q1;358;56;107;14469;2577;106;21,82;258,38;46,71;0;United States;Northern America;"American Society for Microbiology";"1988-2025";"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Immunology and Microbiology; Medicine"
5;21100369870;"The Lancet HIV";journal;"23523018";"Elsevier Ltd";No;No;4,757;Q1;101;170;519;3473;2696;220;5,32;20,43;56,05;0;United Kingdom;Western Europe;"Elsevier Ltd";"2014-2026";"Epidemiology (Q1); Immunology (Q1); Infectious Diseases (Q1); Virology (Q1)";"Immunology and Microbiology; Medicine"
6;3600148102;"Alzheimer's and Dementia";journal;"15525279, 15525260";"John Wiley and Sons Inc";No;No;4,530;Q1;194;1244;1938;72380;17963;1394;11,93;58,18;49,88;6;United States;Northern America;"John Wiley and Sons Inc";"2005-2026";"Cellular and Molecular Neuroscience (Q1); Developmental Neuroscience (Q1); Epidemiology (Q1); Geriatrics and Gerontology (Q1); Health Policy (Q1); Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
7;19370;"Journal of the American Society of Nephrology";journal;"15333450, 10466673";"Wolters Kluwer Health";No;No;3,421;Q1;342;406;696;13503;4012;486;5,19;33,26;42,45;0;United States;Northern America;"Wolters Kluwer Health";"1990-2026";"Critical Care and Intensive Care Medicine (Q1); Epidemiology (Q1); Medicine (miscellaneous) (Q1); Nephrology (Q1); Transplantation (Q1)";"Medicine"
8;21872;"Eurosurveillance";journal;"15607917, 1025496X";"European Centre for Disease Prevention and Control (ECDC)";Yes;Yes;2,810;Q1;143;232;761;6063;4434;712;6,28;26,13;59,49;3;Sweden;Western Europe;"European Centre for Disease Prevention and Control (ECDC)";"2001-2026";"Epidemiology (Q1); Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1); Virology (Q1)";"Immunology and Microbiology; Medicine"
9;21100211738;"European Journal of Preventive Cardiology";journal;"20474881, 20474873";"Oxford University Press";No;No;2,600;Q1;139;324;1132;8314;4980;625;4,42;25,66;39,07;5;United Kingdom;Western Europe;"Oxford University Press";"1999-2000, 2003-2026";"Cardiology and Cardiovascular Medicine (Q1); Epidemiology (Q1)";"Medicine"
10;13213;"European Journal of Epidemiology";journal;"03932990, 15737284";"Springer Science and Business Media B.V.";No;No;2,522;Q1;153;132;361;5613;2136;304;5,48;42,52;50,85;2;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1985-2001, 2003-2026";"Epidemiology (Q1)";"Medicine"
