Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100805354;"GeroScience";journal;"25092715, 25092723";"Springer Science and Business Media Deutschland GmbH";No;No;1,468;Q1;103;214;495;15390;3083;474;5,70;71,92;45,22;9;Switzerland;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2017-2026";"Aging (Q1); Cardiology and Cardiovascular Medicine (Q1); Complementary and Alternative Medicine (Q1); Geriatrics and Gerontology (Q1); Veterinary (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine; Veterinary"
2;17067;"Phytomedicine";journal;"09447113, 1618095X";"Elsevier GmbH";No;No;1,267;Q1;160;613;1314;37048;9266;1311;6,90;60,44;45,06;2;Germany;Western Europe;"Elsevier GmbH";"1994-2026";"Complementary and Alternative Medicine (Q1); Drug Discovery (Q1); Molecular Medicine (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
3;19700188222;"Journal of Ginseng Research";journal;"20934947, 12268453";"Elsevier B.V.";Yes;No;1,163;Q1;77;91;253;4502;1631;252;7,14;49,47;41,03;0;Netherlands;Western Europe;"Elsevier B.V.";"2010-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Biotechnology (Q1); Complementary and Alternative Medicine (Q1); Plant Science (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Medicine"
4;18134;"American Journal of Chinese Medicine";journal;"0192415X, 17936853";"World Scientific";No;No;1,025;Q1;87;96;289;6060;1666;289;5,11;63,13;44,69;0;Singapore;Asiatic Region;"World Scientific";"1974-1977, 1979-2026";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
5;21100892509;"Cannabis and Cannabinoid Research";journal;"23788763";"Mary Ann Liebert Inc.";No;No;0,932;Q1;52;118;194;6088;850;183;4,05;51,59;45,59;21;United States;Northern America;"Mary Ann Liebert Inc.";"2016-2025";"Complementary and Alternative Medicine (Q1); Pharmacology (medical) (Q1); Pharmacology (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
6;6400153120;"Chinese Medicine (United Kingdom)";journal;"17498546, 19910150";"BioMed Central Ltd";Yes;No;0,877;Q1;75;158;408;11276;2121;405;5,30;71,37;42,26;0;United Kingdom;Western Europe;"BioMed Central Ltd";"2006-2026";"Complementary and Alternative Medicine (Q1); Pharmacology (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
7;21172;"Complementary Therapies in Medicine";journal;"18736963, 09652299";"Elsevier Ltd";Yes;No;0,851;Q1;93;91;570;4089;2286;540;3,56;44,93;46,61;5;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2026";"Advanced and Specialized Nursing (Q1); Complementary and Alternative Medicine (Q1); Complementary and Manual Therapy (Q1)";"Health Professions; Medicine; Nursing"
8;23053;"Journal of Natural Products";journal;"01633864, 15206025";"American Chemical Society";No;No;0,802;Q1;173;281;1064;11701;4787;1055;3,49;41,64;39,35;2;United States;Northern America;"American Chemical Society";"1949, 1971, 1973, 1978-2026";"Analytical Chemistry (Q1); Complementary and Alternative Medicine (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Drug Discovery (Q2); Molecular Medicine (Q2); Pharmacology (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
9;21100258397;"Journal of Integrative Medicine";journal;"20954964";"Elsevier (Singapore) Pte Ltd";No;No;0,791;Q1;55;61;194;3907;875;177;4,32;64,05;47,06;2;Singapore;Asiatic Region;"Elsevier (Singapore) Pte Ltd";"2013-2026";"Complementary and Alternative Medicine (Q1)";"Medicine"
10;59665;"Chinese Journal of Natural Medicines";journal;"18755364, 20956975";"China Pharmaceutical University";No;No;0,788;Q1;60;91;293;4341;1238;285;4,01;47,70;45,00;0;China;Asiatic Region;"China Pharmaceutical University";"2004-2026";"Complementary and Alternative Medicine (Q1); Drug Discovery (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
