Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21101045217;"Geochronology";journal;"26283697, 26283719";"Copernicus Publications";Yes;No;2,107;Q1;24;42;62;2668;335;62;5,38;63,52;26,56;2;Germany;Western Europe;"Copernicus Publications";"2019-2026";"Geology (Q1); Paleontology (Q1); Stratigraphy (Q1)";"Earth and Planetary Sciences"
2;4400151418;"Climate of the Past";journal;"18149332, 18149324";"Copernicus Publications";Yes;No;2,025;Q1;110;131;374;12472;1716;374;4,46;95,21;34,67;9;Germany;Western Europe;"Copernicus Publications";"2005-2026";"Global and Planetary Change (Q1); Paleontology (Q1); Stratigraphy (Q1)";"Earth and Planetary Sciences; Environmental Science"
3;21100852202;"Paleoceanography and Paleoclimatology";journal;"25724517, 25724525";"John Wiley and Sons Inc";No;No;1,721;Q1;154;100;401;10583;1495;393;3,43;105,83;39,89;0;United States;Northern America;"John Wiley and Sons Inc";"2018-2026";"Atmospheric Science (Q1); Oceanography (Q1); Paleontology (Q1)";"Earth and Planetary Sciences"
4;19900191969;"Solid Earth";journal;"18699510, 18699529";"Copernicus Publications";Yes;No;1,350;Q1;72;86;366;7869;1363;366;3,64;91,50;25,24;5;Germany;Western Europe;"Copernicus Publications";"2010-2026";"Earth-Surface Processes (Q1); Geochemistry and Petrology (Q1); Geology (Q1); Geophysics (Q1); Paleontology (Q1); Soil Science (Q1); Stratigraphy (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
5;21101038507;"Journal of Geophysical Research: Biogeosciences";journal;"21698953, 21698961";"John Wiley and Sons Inc";No;No;1,285;Q1;97;250;795;20693;3324;778;3,71;82,77;34,64;0;United States;Northern America;"John Wiley and Sons Inc";"2010, 2012-2026";"Aquatic Science (Q1); Atmospheric Science (Q1); Ecology (Q1); Forestry (Q1); Paleontology (Q1); Soil Science (Q1); Water Science and Technology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science"
6;21100867269;"PaleoAmerica";journal;"20555563, 20555571";"Taylor and Francis Ltd.";No;No;1,280;Q1;25;27;87;1929;147;87;2,00;71,44;24,77;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2026";"Ecology, Evolution, Behavior and Systematics (Q1); Paleontology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
7;4400151705;"Ocean Science";journal;"18120792, 18120784";"Copernicus Publications";Yes;No;1,278;Q1;80;89;290;6489;1189;290;3,29;72,91;30,61;15;Germany;Western Europe;"Copernicus Publications";"2005-2026";"Oceanography (Q1); Paleontology (Q1)";"Earth and Planetary Sciences"
8;13985;"Palaeogeography, Palaeoclimatology, Palaeoecology";journal;"00310182";"Elsevier B.V.";No;No;1,097;Q1;192;409;1387;41136;4593;1366;3,29;100,58;32,89;4;Netherlands;Western Europe;"Elsevier B.V.";"1965-2026";"Earth-Surface Processes (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Oceanography (Q1); Paleontology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
9;14005;"Paleobiology";journal;"00948373, 19385331";"Cambridge University Press";No;No;1,063;Q1;110;35;111;3522;301;109;2,63;100,63;28,78;1;United Kingdom;Western Europe;"Cambridge University Press";"1975-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Paleontology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science"
10;14003;"Palaeontology";journal;"14754983, 00310239";"John Wiley and Sons Inc";No;No;1,058;Q1;82;41;161;4101;466;159;2,65;100,02;26,73;1;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1979-1985, 1987, 1989-1994, 1996-2026";"Ecology, Evolution, Behavior and Systematics (Q1); Paleontology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
11;22634;"Holocene";journal;"14770911, 09596836";"SAGE Publications Ltd";No;No;1,025;Q1;140;115;431;9648;1271;426;2,64;83,90;44,56;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1991-2026";"Archeology (arts and humanities) (Q1); Earth-Surface Processes (Q1); Ecology (Q1); Paleontology (Q1); Global and Planetary Change (Q2)";"Arts and Humanities; Earth and Planetary Sciences; Environmental Science"
12;17844;"Vegetation History and Archaeobotany";journal;"16176278, 09396314";"Springer Science and Business Media Deutschland GmbH";No;No;1,015;Q1;79;40;149;3535;428;146;2,82;88,38;47,44;1;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1992-2026";"Archeology (arts and humanities) (Q1); Paleontology (Q1); Plant Science (Q1)";"Agricultural and Biological Sciences; Arts and Humanities; Earth and Planetary Sciences"
13;24431;"Journal of Quaternary Science";journal;"02678179, 10991417";"John Wiley and Sons Ltd";No;No;0,987;Q1;111;98;240;9090;713;235;2,69;92,76;38,15;3;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1986-2026";"Arts and Humanities (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Paleontology (Q1)";"Arts and Humanities; Earth and Planetary Sciences"
14;21100399483;"Papers in Palaeontology";journal;"20562799, 20562802";"John Wiley and Sons Inc";No;No;0,869;Q1;31;58;151;6279;357;149;2,49;108,26;29,46;1;United States;Northern America;"John Wiley and Sons Inc";"2015-2026";"Paleontology (Q1)";"Earth and Planetary Sciences"
