Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;27682;"European Journal of Cardiovascular Nursing";journal;"14745151, 18731953";"Oxford University Press";No;No;0,898;Q1;71;126;328;3882;917;273;2,60;30,81;54,92;9;United Kingdom;Western Europe;"Oxford University Press";"2002-2025";"Advanced and Specialized Nursing (Q1); Medical and Surgical Nursing (Q1); Medicine (miscellaneous) (Q1); Cardiology and Cardiovascular Medicine (Q2)";"Medicine; Nursing"
2;21100322088;"BMJ Supportive and Palliative Care";journal;"2045435X, 20454368";"BMJ Publishing Group";No;No;0,631;Q1;57;210;519;5454;1010;466;1,78;25,97;56,47;19;United Kingdom;Western Europe;"BMJ Publishing Group";"2011-2026";"Medical and Surgical Nursing (Q1); Medicine (miscellaneous) (Q2); Oncology (nursing) (Q2)";"Medicine; Nursing"
3;28222;"Journal of Neuroscience Nursing";journal;"08880395";"Lippincott Williams and Wilkins Ltd.";No;No;0,588;Q1;54;51;192;1003;289;163;1,37;19,67;72,34;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1986-2026";"Medical and Surgical Nursing (Q1); Surgery (Q2); Endocrine and Autonomic Systems (Q3); Neurology (clinical) (Q3)";"Medicine; Neuroscience; Nursing"
4;21743;"Journal of Wound, Ostomy and Continence Nursing";journal;"15283976, 10715754";"Lippincott Williams and Wilkins";No;No;0,579;Q1;67;93;290;1825;448;235;1,21;19,62;71,21;0;United States;Northern America;"Lippincott Williams and Wilkins";"1977-1979, 1982-2026";"Advanced and Specialized Nursing (Q1); Medical and Surgical Nursing (Q1)";"Nursing"
5;28241;"Journal of Perianesthesia Nursing";journal;"15328473, 10899472";"W.B. Saunders";No;No;0,408;Q1;44;172;469;4639;613;404;1,17;26,97;67,63;1;United States;Northern America;"W.B. Saunders";"1996-2026";"Medical and Surgical Nursing (Q1)";"Nursing"
6;28257;"Journal of Vascular Nursing";journal;"15326578, 10620303";"Elsevier Inc.";No;No;0,324;Q1;29;51;101;1285;106;88;0,76;25,20;56,05;2;United States;Northern America;"Elsevier Inc.";"1990-2026";"Medical and Surgical Nursing (Q1)";"Nursing"
7;5100155097;"ACTA Paulista de Enfermagem";journal;"19820194, 01032100";"Departamento de Enfermagem/Universidade Federal de Sao Paulo";Yes;No;0,323;Q1;31;142;351;4500;366;350;0,96;31,69;79,61;0;Brazil;Latin America;"Departamento de Enfermagem/Universidade Federal de Sao Paulo";"2006-2025";"Medical and Surgical Nursing (Q1); Advanced and Specialized Nursing (Q2)";"Nursing"
8;13153;"Wounds";journal;"19432704, 10447946";"Cliggott Publishing Co.";No;No;0,301;Q2;54;107;273;2462;269;237;0,86;23,01;42,09;0;United States;Northern America;"Cliggott Publishing Co.";"1996-2025";"Medical and Surgical Nursing (Q2); Medicine (miscellaneous) (Q3); Surgery (Q3)";"Medicine; Nursing"
9;21100916528;"Wound Management and Prevention";journal;"26405237, 26405245";"HMP Global";No;No;0,278;Q2;63;26;198;568;151;148;0,53;21,85;55,70;0;United States;Northern America;"HMP Global";"2019-2024";"Advanced and Specialized Nursing (Q2); Medical and Surgical Nursing (Q2); Gastroenterology (Q3); Internal Medicine (Q3); Medicine (miscellaneous) (Q3); Nursing (miscellaneous) (Q3)";"Medicine; Nursing"
10;26729;"Journal of the American Association of Nurse Anesthetists";journal;"00946354, 21625239";"AANA Publishing Inc.";No;No;0,276;Q2;38;71;216;1291;161;187;0,70;18,18;61,66;0;United States;Northern America;"AANA Publishing Inc.";"1973-2026";"Medical and Surgical Nursing (Q2); Advanced and Specialized Nursing (Q3); Anesthesiology and Pain Medicine (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Nursing"
