Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;17649;"Communication Research";journal;"00936502, 15523810";"SAGE Publications Inc.";No;No;2,779;Q1;140;45;150;2946;1019;149;7,77;65,47;45,45;9;United States;Northern America;"SAGE Publications Inc.";"1974-2026";"Communication (Q1); Linguistics and Language (Q1)";"Social Sciences"
2;15613;"Journal of Communication";journal;"00219916, 14602466";"Wiley-Blackwell";No;No;2,605;Q1;180;37;102;2318;627;101;6,15;62,65;47,41;9;United States;Northern America;"Wiley-Blackwell";"1951-2025";"Communication (Q1); Linguistics and Language (Q1)";"Social Sciences"
3;144971;"Linguistic Inquiry";journal;"15309150, 00243892";"MIT Press";No;No;2,564;Q1;95;42;100;2082;172;90;1,31;49,57;40,32;0;United States;Northern America;"MIT Press";"1996, 1998-2025";"Linguistics and Language (Q1)";"Social Sciences"
4;24141;"Artificial Intelligence Review";journal;"02692821, 15737462";"Springer Netherlands";No;No;2,490;Q1;169;159;439;19013;6773;438;14,96;119,58;26,22;12;Netherlands;Western Europe;"Springer Netherlands";"1986-2026";"Artificial Intelligence (Q1); Linguistics and Language (Q1)";"Computer Science; Social Sciences"
5;100147338;"Modern Language Journal";journal;"15404781, 00267902";"Wiley-Blackwell";No;No;2,463;Q1;131;50;166;3123;1090;131;3,47;62,46;42,68;1;United States;Northern America;"Wiley-Blackwell";"1916-1996, 1998-2002, 2004-2026";"Linguistics and Language (Q1)";"Social Sciences"
6;22497;"Journal of Second Language Writing";journal;"10603743";"Elsevier Ltd";No;No;2,314;Q1;121;37;103;1378;581;87;5,55;37,24;58,54;0;United Kingdom;Western Europe;"Elsevier Ltd";"1992-2026";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
7;23145;"Language Learning";journal;"14679922, 00238333";"Wiley-Blackwell Publishing Ltd";No;No;2,195;Q1;148;39;127;2772;746;119;4,75;71,08;57,47;0;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1948-1953, 1955-1956, 1958-2026";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
8;25004;"Natural Language and Linguistic Theory";journal;"0167806X, 15730859";"Springer Netherlands";No;No;2,156;Q1;72;35;91;2627;211;91;2,20;75,06;35,09;0;Netherlands;Western Europe;"Springer Netherlands";"1983-2001, 2003-2026";"Linguistics and Language (Q1)";"Social Sciences"
9;22478;"Journal of Memory and Language";journal;"10960821, 0749596X";"Academic Press Inc.";Yes;No;2,104;Q1;185;42;191;3003;826;189;4,51;71,50;49,09;0;United States;Northern America;"Academic Press Inc.";"1985-2026";"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)";"Computer Science; Psychology; Social Sciences"
10;3900148216;"Studies in Second Language Acquisition";journal;"02722631, 14701545";"Cambridge University Press";No;No;2,077;Q1;128;61;160;3820;814;142;4,26;62,62;52,48;0;United Kingdom;Western Europe;"Cambridge University Press";"1978-2026";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
