Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;27085;"American Journal of Surgical Pathology";journal;"15320979, 01475185";"Wolters Kluwer Health";No;No;2,064;Q1;254;192;616;7109;3705;558;5,70;37,03;43,45;0;United Kingdom;Western Europe;"Wolters Kluwer Health";"1977-2026";"Anatomy (Q1); Pathology and Forensic Medicine (Q1); Surgery (Q1)";"Medicine"
2;16101;"Human Brain Mapping";journal;"10659471, 10970193";"Wiley-Liss Inc.";Yes;No;1,688;Q1;231;369;1156;27736;6169;1148;4,76;75,17;42,99;11;United States;Northern America;"Wiley-Liss Inc.";"1993-2026";"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Health Professions; Medicine; Neuroscience"
3;12100154911;"Anatomical Sciences Education";journal;"19359772, 19359780";"John Wiley &amp; Sons Inc.";No;No;1,456;Q1;83;94;246;7018;1622;197;7,20;74,66;41,92;0;United States;Northern America;"John Wiley &amp; Sons Inc.";"2008-2026";"Anatomy (Q1); Embryology (Q1); Histology (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
4;26906;"Advances in Anatomic Pathology";journal;"10724109, 15334031";"Lippincott Williams and Wilkins";No;No;1,450;Q1;97;44;107;2832;697;104;6,92;64,36;45,05;0;United States;Northern America;"Lippincott Williams and Wilkins";"1995-2026";"Anatomy (Q1); Pathology and Forensic Medicine (Q1)";"Medicine"
5;6600153204;"Brain Structure and Function";journal;"18632653, 18632661";"Springer Science and Business Media Deutschland GmbH";No;No;1,168;Q1;125;203;589;15853;1988;580;2,90;78,09;44,01;5;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2007-2026";"Anatomy (Q1); Histology (Q1); Neuroscience (miscellaneous) (Q2)";"Medicine; Neuroscience"
6;14352;"Brain Topography";journal;"15736792, 08960267";"Springer";No;No;1,149;Q1;92;51;206;3326;731;201;2,62;65,22;37,46;1;United States;Northern America;"Springer";"1988-2026";"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Health Professions; Medicine; Neuroscience"
7;19700175116;"Frontiers in Neuroanatomy";journal;"16625129";"Frontiers Media SA";Yes;No;1,143;Q1;95;134;320;9376;1045;306;2,68;69,97;43,75;2;Switzerland;Western Europe;"Frontiers Media SA";"2007-2026";"Anatomy (Q1); Cellular and Molecular Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)";"Medicine; Neuroscience"
8;18566;"Journal of Histochemistry and Cytochemistry";journal;"00221554, 15515044";"Histochemical Society Inc.";No;No;0,973;Q1;146;47;180;2328;645;170;3,42;49,53;42,13;0;United States;Northern America;"Histochemical Society Inc.";"1953-2026";"Anatomy (Q1); Histology (Q1)";"Medicine"
9;29542;"Journal of Anatomy";journal;"14697580, 00218782";"John Wiley and Sons Inc";No;No;0,788;Q1;145;195;546;12386;1539;533;2,57;63,52;38,10;1;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1945-2026";"Anatomy (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Developmental Biology (Q2); Histology (Q2); Cell Biology (Q3); Molecular Biology (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Medicine"
10;12602;"American Journal of Human Biology";journal;"10420533, 15206300";"Wiley-Liss Inc.";No;No;0,744;Q1;103;182;352;11128;1095;326;3,45;61,14;51,03;7;United States;Northern America;"Wiley-Liss Inc.";"1989-2026";"Anatomy (Q1); Anthropology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q2)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Medicine; Social Sciences"
11;27472;"Annals of Anatomy";journal;"16180402, 09409602";"Elsevier GmbH";No;No;0,714;Q1;71;140;342;6956;975;338;2,58;49,69;38,55;1;Germany;Western Europe;"Elsevier GmbH";"1992-2026";"Anatomy (Q1); Medicine (miscellaneous) (Q2); Developmental Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine"
12;29301;"Clinical Anatomy";journal;"10982353, 08973806";"Wiley-Liss Inc.";No;No;0,686;Q1;99;146;482;4929;1304;436;2,69;33,76;30,85;2;United States;Northern America;"Wiley-Liss Inc.";"1988-2026";"Anatomy (Q1); Histology (Q2); Medicine (miscellaneous) (Q2)";"Medicine"
13;33784;"American Journal of Physical Anthropology";journal;"10968644, 00029483";"John Wiley and Sons Inc";No;No;0,651;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"John Wiley and Sons Inc";"1918-2021, 2023";"Anthropology (Q1); Anatomy (Q2)";"Medicine; Social Sciences"
14;21100902910;"Journal of Functional Morphology and Kinesiology";journal;"24115142";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,581;Q2;38;116;270;5482;712;263;2,73;47,26;25,20;3;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2016-2026";"Anatomy (Q2); Histology (Q2); Orthopedics and Sports Medicine (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rheumatology (Q3)";"Health Professions; Medicine"
15;15300154803;"Anatomical Record";journal;"19328486, 19328494";"John Wiley &amp; Sons Inc.";No;No;0,554;Q2;109;210;630;15014;1266;594;2,02;71,50;37,11;6;United States;Northern America;"John Wiley &amp; Sons Inc.";"2007-2026";"Anatomy (Q2); Biotechnology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Histology (Q2)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Medicine"
16;20920;"Microscopy Research and Technique";journal;"10970029, 1059910X";"Wiley-Liss Inc.";No;No;0,552;Q2;139;343;674;16120;2448;672;3,37;47,00;45,18;1;United States;Northern America;"Wiley-Liss Inc.";"1992-2026";"Medical Laboratory Technology (Q1); Anatomy (Q2); Histology (Q2); Instrumentation (Q2)";"Health Professions; Medicine; Physics and Astronomy"
17;29166;"Cells Tissues Organs";journal;"14226421, 14226405";"S. Karger AG";No;No;0,492;Q2;94;45;135;3077;319;130;2,11;68,38;43,50;3;Switzerland;Western Europe;"S. Karger AG";"1889, 1945-1997, 1999-2026";"Anatomy (Q2); Histology (Q3)";"Medicine"
