Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;24379;"Journal of Financial Economics";journal;"0304405X";"Elsevier B.V.";No;No;17,669;Q1;355;111;499;6352;6906;494;11,31;57,23;17,33;55;Netherlands;Western Europe;"Elsevier B.V.";"1974-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
2;20206;"Academy of Management Review";journal;"03637425";"Academy of Management";No;No;14,402;Q1;334;51;135;5354;2282;126;9,43;104,98;28,18;1;United States;Northern America;"Academy of Management";"1976-1991, 1993-2025";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
3;20191;"Academy of Management Journal";journal;"00014273";"Academy of Management";No;No;10,528;Q1;410;59;233;6497;2548;225;8,95;110,12;41,67;6;United States;Northern America;"Academy of Management";"1961, 1966-1968, 1973, 1975-2025";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
4;22330;"Organizational Research Methods";journal;"15527425, 10944281";"SAGE Publications Inc.";No;No;10,181;Q1;158;24;86;1816;1697;83;26,07;75,67;25,68;0;United States;Northern America;"SAGE Publications Inc.";"1998-2026";"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
5;23157;"Strategic Management Journal";journal;"10970266, 01432095";"John Wiley and Sons Ltd";No;No;10,176;Q1;370;94;302;8183;3489;298;9,45;87,05;27,75;10;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1980-2026";"Business and International Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
6;20635;"Journal of Management";journal;"01492063, 15571211";"SAGE Publications Inc.";No;No;8,636;Q1;315;114;245;13220;4257;230;11,70;115,96;36,51;13;United States;Northern America;"SAGE Publications Inc.";"1975-2026";"Finance (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
7;22324;"Organization Science";journal;"15265455, 10477039";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;8,026;Q1;308;103;279;12206;2190;279;7,01;118,50;38,46;7;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1992-1994, 1996-2026";"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
8;21101186818;"Organization Theory";journal;"26317877";"SAGE Publications Ltd";Yes;Yes;6,872;Q1;43;22;77;1780;769;75;7,16;80,91;46,51;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"2020-2025";"Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
9;24870;"Journal of Human Resources";journal;"15488004, 0022166X";"University of Wisconsin Press";No;No;6,588;Q1;135;71;145;4232;826;145;5,55;59,61;40,21;1;United States;Northern America;"University of Wisconsin Press";"1976-1982, 1988, 1990, 1992-2025";"Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
10;21307;"Management Science";journal;"00251909, 15265501";"INFORMS Inst.for Operations Res.and the Management Sciences";Yes;No;5,720;Q1;321;463;1217;29092;8269;1209;6,38;62,83;27,16;90;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1965-1966, 1968-2025";"Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
11;20650;"Journal of Management Studies";journal;"00222380, 14676486";"Wiley-Blackwell Publishing Ltd";No;No;5,465;Q1;246;139;244;14290;2840;208;8,82;102,81;34,29;5;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1964-2026";"Business and International Management (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
12;11800154593;"Strategic Organization";journal;"1741315X, 14761270";"SAGE Publications Ltd";No;No;5,210;Q1;88;42;120;3426;976;109;5,16;81,57;27,47;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"2003-2026";"Business and International Management (Q1); Education (Q1); Industrial Relations (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
13;24392;"Journal of International Business Studies";journal;"00472506, 14786990";"Palgrave Macmillan";No;No;5,078;Q1;254;82;265;5149;2843;222;9,18;62,79;32,29;4;United Kingdom;Western Europe;"Palgrave Macmillan";"1975-2026";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
14;4700152287;"Academy of Management Perspectives";journal;"15589080";"Academy of Management";No;No;5,063;Q1;177;20;92;2059;807;89;5,35;102,95;33,33;4;United States;Northern America;"Academy of Management";"1988, 1990, 1992-1993, 2006-2025";"Business and International Management (Q1); Marketing (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
15;28312;"Organization Studies";journal;"17413044, 01708406";"SAGE Publications Ltd";No;No;5,032;Q1;197;67;269;5663;1848;241;5,27;84,52;38,99;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"1980-2026";"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
16;19169;"Journal of Operations Management";journal;"18731317, 02726963";"John Wiley &amp; Sons Inc.";No;No;4,520;Q1;238;53;137;4624;1381;122;9,71;87,25;29,69;3;Netherlands;Western Europe;"John Wiley &amp; Sons Inc.";"1980-1991, 1993-2026";"Computer Science Applications (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering"
17;21789;"Manufacturing and Service Operations Management";journal;"15265498, 15234614";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;4,486;Q1;123;107;453;5816;2550;448;5,20;54,36;21,33;0;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"1999-2026";"Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
18;27069;"Human Relations";journal;"00187267, 1741282X";"SAGE Publications Ltd";No;No;4,148;Q1;181;62;231;5582;1826;225;7,54;90,03;48,35;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"1947-2026";"Arts and Humanities (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Social Sciences (miscellaneous) (Q1); Strategy and Management (Q1)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
19;16547;"Tourism Management";journal;"02615177, 18793193";"Elsevier Ltd";No;No;4,146;Q1;296;119;452;9657;7323;452;14,83;81,15;42,94;4;United Kingdom;Western Europe;"Elsevier Ltd";"1982-2026";"Development (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1); Transportation (Q1)";"Business, Management and Accounting; Social Sciences"
20;20037;"International Journal of Management Reviews";journal;"14608545, 14682370";"Wiley-Blackwell Publishing Ltd";No;No;4,054;Q1;151;28;88;4241;1365;85;14,19;151,46;40,23;2;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1999-2002, 2004-2026";"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
21;21101041823;"Strategy Science";journal;"23332077, 23332050";"INFORMS Inst.for Operations Res.and the Management Sciences";No;No;3,806;Q1;37;28;87;2600;388;82;2,95;92,86;21,31;4;United States;Northern America;"INFORMS Inst.for Operations Res.and the Management Sciences";"2016-2025";"Business and International Management (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
22;24718;"Human Resource Management";journal;"00904848, 1099050X";"Wiley-Liss Inc.";No;No;3,663;Q1;133;54;140;5338;1384;139;10,15;98,85;41,95;9;United States;Northern America;"Wiley-Liss Inc.";"1961-2026";"Applied Psychology (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Psychology"
23;23406;"Business Strategy and the Environment";journal;"10990836, 09644733";"John Wiley and Sons Ltd";No;No;3,609;Q1;199;465;832;46222;15843;823;17,61;99,40;37,09;28;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1992-2026";"Business and International Management (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Environmental Science; Social Sciences"
24;27679;"Journal of Product Innovation Management";journal;"15405885, 07376782";"Wiley-Blackwell Publishing Ltd";No;No;3,598;Q1;189;51;118;5456;1622;101;8,16;106,98;30,43;2;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1984-2026";"Engineering (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Engineering"
25;20550;"Journal of Business Research";journal;"01482963";"Elsevier Inc.";No;No;3,499;-;322;498;2789;48101;42443;2754;12,01;96,59;40,00;10;United States;Northern America;"Elsevier Inc.";"1973-2026";"Marketing (Q1)";"Business, Management and Accounting"
26;21100409642;"Global Strategy Journal";journal;"20425805";"John Wiley &amp; Sons Inc.";No;No;3,471;Q1;60;25;89;2629;861;88;6,92;105,16;30,88;1;United States;Northern America;"John Wiley &amp; Sons Inc.";"2014-2026";"Business and International Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
27;22900;"Research Policy";journal;"00487333";"Elsevier B.V.";No;No;3,443;Q1;318;138;519;12107;5403;513;9,07;87,73;31,27;47;Netherlands;Western Europe;"Elsevier B.V.";"1971-2026";"Engineering (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
