Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21101039059;"Annals of K-Theory";journal;"23791691, 23791683";"Mathematical Sciences Publishers";No;No;1,021;Q1;11;19;63;566;49;63;0,66;29,79;11,43;1;United States;Northern America;"Mathematical Sciences Publishers";"2016-2025";"Analysis (Q1); Assessment and Diagnosis (Q1); Geometry and Topology (Q1)";"Mathematics; Nursing"
2;5200152805;"Journal of Hospital Medicine";journal;"15535606, 15535592";"John Wiley and Sons Inc";No;No;0,936;Q1;91;202;654;4006;1208;428;1,67;19,83;50,47;13;United States;Northern America;"John Wiley and Sons Inc";"2006-2026";"Assessment and Diagnosis (Q1); Care Planning (Q1); Fundamentals and Skills (Q1); Health Policy (Q1); Leadership and Management (Q1); Medicine (miscellaneous) (Q1); Internal Medicine (Q2)";"Medicine; Nursing"
3;17845;"Radiography";journal;"15322831, 10788174";"W.B. Saunders Ltd";No;No;0,521;Q2;48;184;431;6131;1017;395;2,52;33,32;44,68;14;United Kingdom;Western Europe;"W.B. Saunders Ltd";"1995-2026";"Assessment and Diagnosis (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Research and Theory (Q2)";"Health Professions; Medicine; Nursing"
4;27644;"Curationis";journal;"22236279, 03798577";"AOSIS (Pty) Ltd";Yes;No;0,416;-;33;34;81;1230;196;81;1,06;36,18;55,13;2;South Africa;Africa;"AOSIS (Pty) Ltd";"1978-2026";"Medicine (miscellaneous) (Q3)";"Medicine"
5;21100898964;"Iranian Journal of Nursing and Midwifery Research";journal;"17359066, 22285504";"Wolters Kluwer Medknow Publications";Yes;No;0,338;Q2;41;94;262;2759;374;241;1,13;29,35;61,46;1;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2014-2026";"Advanced and Specialized Nursing (Q2); Assessment and Diagnosis (Q2); Maternity and Midwifery (Q2); Nursing (miscellaneous) (Q3); Issues, Ethics and Legal Aspects (Q4)";"Nursing"
6;12100155517;"Journal of Medical Imaging and Radiation Sciences";journal;"18767982, 19398654";"Elsevier Inc.";No;No;0,286;-;32;153;366;3680;581;280;1,20;24,05;53,14;5;United States;Northern America;"Elsevier Inc.";"2008-2026";"Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)";"Health Professions; Medicine"
7;22492;"Blood Pressure Monitoring";journal;"14735725, 13595237";"Lippincott Williams and Wilkins";No;No;0,280;Q2;70;95;203;1763;248;188;1,14;18,56;37,10;0;United States;Northern America;"Lippincott Williams and Wilkins";"1996-2026";"Advanced and Specialized Nursing (Q2); Assessment and Diagnosis (Q2); Cardiology and Cardiovascular Medicine (Q3); Internal Medicine (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Nursing"
8;11000153729;"Professional Case Management";journal;"19328095, 19328087";"Lippincott Williams and Wilkins Ltd.";No;No;0,271;Q3;27;78;194;993;138;185;0,62;12,73;75,63;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2007-2026";"Assessment and Diagnosis (Q3); Care Planning (Q3); Health Policy (Q3); Leadership and Management (Q3)";"Medicine; Nursing"
9;27598;"Clinical Nurse Specialist";journal;"08876274, 15389782";"Lippincott Williams and Wilkins Ltd.";No;No;0,216;Q3;40;69;204;1015;133;161;0,74;14,71;80,71;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1987-2026";"Advanced and Specialized Nursing (Q3); Assessment and Diagnosis (Q3); LPN and LVN (Q3); Leadership and Management (Q4)";"Nursing"
10;28818;"Nursing";journal;"03604039, 15388689";"Lippincott Williams and Wilkins Ltd.";No;No;0,190;Q4;30;174;562;2340;265;423;0,41;13,45;82,10;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1971-2026";"Advanced and Specialized Nursing (Q3); Emergency Nursing (Q3); LPN and LVN (Q3); Assessment and Diagnosis (Q4); Critical Care Nursing (Q4)";"Nursing"
11;4700152779;"Nursing Made Incredibly Easy";journal;"15522032, 15445186";"Lippincott Williams and Wilkins Ltd.";No;No;0,108;Q4;9;55;188;472;33;144;0,19;8,58;86,00;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2003, 2005-2025";"Assessment and Diagnosis (Q4); Fundamentals and Skills (Q4); LPN and LVN (Q4); Nurse Assisting (Q4)";"Nursing"
12;21101133344;"AJO-DO Clinical Companion";journal;"26664305";"Elsevier Inc.";No;No;;-;8;66;38;1598;14;28;0,37;24,21;40,31;0;United States;Northern America;"Elsevier Inc.";"2021-2026";"Assessment and Diagnosis; Oral Surgery; Orthodontics";"Dentistry; Nursing"
13;21101215100;"Communications Medicine";journal;"2730664X";"Springer Nature";Yes;No;;-;40;157;61;7110;319;41;5,23;45,29;42,33;26;United Kingdom;Western Europe;"Springer Nature";"2021-2026";"Assessment and Diagnosis; Epidemiology; Internal Medicine; Medicine (miscellaneous); Public Health, Environmental and Occupational Health";"Medicine; Nursing"
