Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;19136;"Annals of the Rheumatic Diseases";journal;"00034967, 14682060";"Elsevier B.V.";Yes;No;6,138;Q1;315;411;1446;10530;11138;601;7,69;25,62;42,98;39;Netherlands;Western Europe;"Elsevier B.V.";"1945-1948, 1950-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
2;17800156710;"Nature Reviews Rheumatology";journal;"17594790, 17594804";"Nature Research";No;No;4,818;Q1;214;172;526;7834;4878;289;8,49;45,55;42,44;4;United Kingdom;Western Europe;"Nature Research";"2009-2026";"Rheumatology (Q1)";"Medicine"
3;21100942855;"The Lancet Rheumatology";journal;"26659913";"Elsevier Ltd";Yes;No;3,717;Q1;66;146;589;2773;2712;201;4,63;18,99;39,74;0;United Kingdom;Western Europe;"Elsevier Ltd";"2019-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
4;21100297606;"Arthritis and Rheumatology";journal;"23265191, 23265205";"John Wiley and Sons Ltd";No;No;3,708;Q1;373;285;972;8763;6327;624;6,89;30,75;47,98;13;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2014-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
5;19732;"Osteoarthritis and Cartilage";journal;"10634584, 15229653";"W.B. Saunders Ltd";No;No;2,113;Q1;206;177;529;7447;3413;463;6,33;42,07;43,75;6;United Kingdom;Western Europe;"W.B. Saunders Ltd";"1993-2026";"Biomedical Engineering (Q1); Orthopedics and Sports Medicine (Q1); Rheumatology (Q1)";"Engineering; Medicine"
6;21100779230;"RMD Open";journal;"20565933";"BMJ Publishing Group";Yes;No;1,739;Q1;74;295;522;10964;2529;494;4,69;37,17;47,20;27;United Kingdom;Western Europe;"BMJ Publishing Group";"2015-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
7;19771;"Rheumatology";journal;"14620324, 14620332";"Oxford University Press";No;No;1,721;Q1;212;676;2508;19329;8939;1731;3,48;28,59;47,99;53;United Kingdom;Western Europe;"Oxford University Press";"1952-1995, 1998-2026";"Pharmacology (medical) (Q1); Rheumatology (Q1)";"Medicine"
8;19783;"Seminars in Arthritis and Rheumatism";journal;"00490172, 1532866X";"W.B. Saunders";No;No;1,721;Q1;147;179;583;7955;2683;516;4,34;44,44;51,15;15;United States;Northern America;"W.B. Saunders";"1971-2026";"Anesthesiology and Pain Medicine (Q1); Rheumatology (Q1)";"Medicine"
9;19143;"Arthritis Care and Research";journal;"2151464X, 21514658";"John Wiley and Sons Inc";No;No;1,561;Q1;207;315;766;10947;3010;694;3,95;34,75;56,74;18;United States;Northern America;"John Wiley and Sons Inc";"1988-1992, 1994, 1996-2026";"Rheumatology (Q1)";"Medicine"
10;19212;"Current Rheumatology Reports";journal;"15346307, 15233774";"Springer";No;No;1,551;Q1;98;28;209;2428;1172;209;5,72;86,71;42,31;0;United States;Northern America;"Springer";"1999-2026";"Rheumatology (Q1)";"Medicine"
11;27592;"Arthritis Research and Therapy";journal;"14786354, 14786362";"BioMed Central Ltd";Yes;No;1,518;Q1;194;235;848;9623;3947;825;4,29;40,95;43,83;5;United Kingdom;Western Europe;"BioMed Central Ltd";"2003-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
12;19209;"Current Opinion in Rheumatology";journal;"15316963, 10408711";"Lippincott Williams and Wilkins";No;No;1,467;Q1;137;57;213;3377;1074;204;5,24;59,25;44,14;0;United States;Northern America;"Lippincott Williams and Wilkins";"1989-2026";"Rheumatology (Q1)";"Medicine"
13;19160;"Best Practice and Research: Clinical Rheumatology";journal;"15216942, 15321770";"Bailliere Tindall Ltd";No;No;1,419;Q1;129;63;161;4843;819;144;4,25;76,87;47,83;2;United Kingdom;Western Europe;"Bailliere Tindall Ltd";"1995, 1999-2026";"Medicine (miscellaneous) (Q1); Rheumatology (Q1)";"Medicine"
14;19700201642;"Rheumatology (Bulgaria)";journal;"13100505, 2738831X";"";No;No;1,360;Q1;34;41;71;1295;16;71;0,30;31,59;50,86;0;Bulgaria;Eastern Europe;"";"1996-2025";"Rheumatology (Q1)";"Medicine"
15;21100428281;"Lupus Science and Medicine";journal;"20538790";"BMJ Publishing Group";Yes;No;1,278;Q1;49;75;216;2658;709;204;3,29;35,44;53,72;2;United Kingdom;Western Europe;"BMJ Publishing Group";"2014-2026";"Medicine (miscellaneous) (Q1); Rheumatology (Q1); Immunology (Q2)";"Immunology and Microbiology; Medicine"
16;17600155056;"Biologics: Targets and Therapy";journal;"11775491, 11775475";"Dove Medical Press Ltd";Yes;No;1,276;Q1;53;17;69;681;316;69;5,04;40,06;50,00;0;New Zealand;Pacific Region;"Dove Medical Press Ltd";"1988, 2007-2026";"Gastroenterology (Q1); Oncology (Q1); Pharmacology (medical) (Q1); Rheumatology (Q1); Immunology and Allergy (Q2)";"Medicine"
17;21101094825;"ACR Open Rheumatology";journal;"25785745";"John Wiley and Sons Inc";Yes;No;1,161;Q1;32;97;358;2610;991;319;2,41;26,91;53,67;7;United States;Northern America;"John Wiley and Sons Inc";"2019-2026";"Rheumatology (Q1)";"Medicine"
