Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21101369929;"Russian Musicology";journal;"30343836";"Gnesins Russian Academy of Music";Yes;No;1,760;Q1;1;46;1;725;1;1;1,00;15,76;67,39;0;Russian Federation;Eastern Europe;"Gnesins Russian Academy of Music";"2024-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q1); Music (Q1); Religious Studies (Q1); Visual Arts and Performing Arts (Q1)";"Arts and Humanities; Social Sciences"
2;21101114532;"Ijtihad: Jurnal Wacana Hukum Islam dan Kemanusiaan";journal;"14119544, 24778036";"Faculty of Sharia State Islamic University of Salatiga";Yes;No;1,515;Q1;17;13;40;992;291;40;7,68;76,31;30,77;0;Indonesia;Asiatic Region;"Faculty of Sharia State Islamic University of Salatiga";"2019-2025";"Law (Q1); Religious Studies (Q1); Social Sciences (miscellaneous) (Q1)";"Arts and Humanities; Social Sciences"
3;17700156745;"Psychology of Religion and Spirituality";journal;"19431562, 19411022";"American Psychological Association";No;No;1,283;Q1;58;46;175;2246;590;175;3,05;48,83;41,48;0;United States;Northern America;"American Psychological Association";"2009-2025";"Applied Psychology (Q1); Religious Studies (Q1); Social Psychology (Q1)";"Arts and Humanities; Psychology"
4;18140;"Sociology of Religion";journal;"10694404";"Association for the Sociology of Religion";No;No;1,235;Q1;63;21;55;1507;160;55;2,64;71,76;45,95;1;United States;Northern America;"Association for the Sociology of Religion";"1964-1975, 1977-1978, 1980-1984, 1986-1996, 1998-2025";"Religious Studies (Q1); Social Sciences (miscellaneous) (Q1)";"Arts and Humanities; Social Sciences"
5;21101183612;"Al-Manahij: Jurnal Kajian Hukum Islam";journal;"19786670, 25794167";"Universitas Islam Negeri Profesor Kiai Haji Saifuddin Zuhri Purwokerto";Yes;No;1,088;Q1;15;21;60;1322;305;60;6,41;62,95;20,93;0;Indonesia;Asiatic Region;"Universitas Islam Negeri Profesor Kiai Haji Saifuddin Zuhri Purwokerto";"2019-2025";"Law (Q1); Religious Studies (Q1); Social Sciences (miscellaneous) (Q1)";"Arts and Humanities; Social Sciences"
6;27285;"Journal for the Scientific Study of Religion";journal;"14685906, 00218294";"John Wiley and Sons Inc";No;No;1,068;Q1;91;32;143;2050;386;143;2,41;64,06;43,75;0;United States;Northern America;"John Wiley and Sons Inc";"1977, 1979-1980, 1983-1984, 1987-1988, 1996-2001, 2003-2026";"Religious Studies (Q1)";"Arts and Humanities"
7;28811;"Journal of Health Care Chaplaincy";journal;"15286916, 08854726";"Routledge";No;No;1,005;Q1;29;25;100;1045;300;99;2,86;41,80;65,91;0;United States;Northern America;"Routledge";"1987-1994, 1997-2002, 2004, 2008, 2010-2026";"Clinical Psychology (Q1); Health (social science) (Q1); Religious Studies (Q1)";"Arts and Humanities; Psychology; Social Sciences"
8;21101138552;"Juris: Jurnal Ilmiah Syariah";journal;"25802763, 14126109";"Universitas Islam Negeri Mahmud Yunus Batusangkar";Yes;No;0,999;Q1;16;30;79;1899;334;79;4,22;63,30;21,62;0;Indonesia;Asiatic Region;"Universitas Islam Negeri Mahmud Yunus Batusangkar";"2019-2025";"Law (Q1); Religious Studies (Q1)";"Arts and Humanities; Social Sciences"
9;21100244224;"Religion, Brain and Behavior";journal;"2153599X, 21535981";"Taylor and Francis Ltd.";No;No;0,961;Q1;37;81;176;3999;262;57;1,56;49,37;34,38;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011-2025";"Religious Studies (Q1); Experimental and Cognitive Psychology (Q2)";"Arts and Humanities; Psychology"
10;21101196455;"Al-Ahkam";journal;"08544603, 25023209";"State Islamic University Walisongo Semarang";Yes;No;0,946;Q1;12;16;40;925;176;40;4,54;57,81;22,73;0;Indonesia;Asiatic Region;"State Islamic University Walisongo Semarang";"2020-2025";"Law (Q1); Religious Studies (Q1)";"Arts and Humanities; Social Sciences"
11;21101210522;"Journal of Islamic Law";journal;"27215032, 27215040";"Institut Agama Islam Negeri Pontianak";Yes;No;0,914;Q1;13;17;38;1395;160;38;4,85;82,06;27,27;0;Indonesia;Asiatic Region;"Institut Agama Islam Negeri Pontianak";"2020-2025";"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Religious Studies (Q1); Social Sciences (miscellaneous) (Q1)";"Arts and Humanities; Social Sciences"
12;21101055891;"Ahkam: Jurnal Ilmu Syariah";journal;"24078646, 14124734";"Syarif Hidayatullah State Islamic University (UIN) Jakarta";Yes;Yes;0,896;Q1;16;21;68;1406;234;68;3,46;66,95;28,85;0;Indonesia;Asiatic Region;"Syarif Hidayatullah State Islamic University (UIN) Jakarta";"2012-2025";"Law (Q1); Religious Studies (Q1)";"Arts and Humanities; Social Sciences"
13;21101198446;"De Jure: Jurnal Hukum dan Syar'iah";journal;"20851618, 25281658";"Maulana Malik Ibrahim State Islamic University of Malang";No;No;0,853;Q1;13;25;70;1523;269;70;4,52;60,92;39,39;0;Indonesia;Asiatic Region;"Maulana Malik Ibrahim State Islamic University of Malang";"2020-2025";"Gender Studies (Q1); Law (Q1); Political Science and International Relations (Q1); Religious Studies (Q1)";"Arts and Humanities; Social Sciences"
14;27339;"Journal of Religion and Health";journal;"15736571, 00224197";"Springer";No;No;0,851;Q1;70;351;791;17322;2365;773;2,63;49,35;57,42;2;United States;Northern America;"Springer";"1961-2026";"Nursing (miscellaneous) (Q1); Religious Studies (Q1); Medicine (miscellaneous) (Q2)";"Arts and Humanities; Medicine; Nursing"
15;16800154737;"Archive for the Psychology of Religion";journal;"00846724, 15736121";"Sage Publications";No;No;0,829;Q1;24;31;47;2337;127;47;2,53;75,39;41,76;0;Netherlands;Western Europe;"Sage Publications";"1914, 1921, 1929, 1936, 1964, 1967, 1976, 1980, 1982-1983, 1985, 1988, 1990, 1992, 1997, 2000, 2003-2026";"Philosophy (Q1); Religious Studies (Q1); Psychology (miscellaneous) (Q2)";"Arts and Humanities; Psychology"
16;21101059716;"Al-Ihkam: Jurnal Hukum dan Pranata Sosial";journal;"24423084, 1907591X";"Faculty of Shariah Institut Agama Islam Negeri Madura";Yes;No;0,795;Q1;15;15;74;709;304;74;3,13;47,27;47,22;0;Indonesia;Asiatic Region;"Faculty of Shariah Institut Agama Islam Negeri Madura";"2018-2026";"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Philosophy (Q1); Religious Studies (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1); Social Psychology (Q2)";"Arts and Humanities; Psychology; Social Sciences"
17;24810;"Journal of Moral Education";journal;"14653877, 03057240";"Routledge";No;No;0,782;Q1;58;96;127;5217;380;120;3,07;54,34;60,40;0;United Kingdom;Western Europe;"Routledge";"1971-2026";"Education (Q1); Religious Studies (Q1)";"Arts and Humanities; Social Sciences"
18;26843;"International Journal for the Psychology of Religion";journal;"10508619, 15327582";"Routledge";No;No;0,770;Q1;43;30;54;1754;146;52;2,53;58,47;40,30;0;United States;Northern America;"Routledge";"1991-1995, 2007-2026";"Religious Studies (Q1); Psychology (miscellaneous) (Q2)";"Arts and Humanities; Psychology"
19;5700160451;"Politics and Religion";journal;"17550483";"Cambridge University Press";Yes;No;0,741;Q1;33;26;100;2209;224;98;2,27;84,96;40,48;0;United Kingdom;Western Europe;"Cambridge University Press";"2008-2026";"Religious Studies (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Social Sciences"
20;21101266482;"MILRev: Metro Islamic Law Review";journal;"2986528X";"Faculty of Sharia, IAIN Metro";Yes;No;0,698;Q1;9;55;51;2467;177;51;4,71;44,85;22,76;0;Indonesia;Asiatic Region;"Faculty of Sharia, IAIN Metro";"2022-2026";"Law (Q1); Religious Studies (Q1); Social Sciences (miscellaneous) (Q1)";"Arts and Humanities; Social Sciences"
21;21101163250;"Ufa Archaeological Herald";journal;"27822842, 18141692";"Ufa Federal Research Center of the Russian Academy of Sciences";Yes;Yes;0,689;Q1;4;53;82;2016;39;82;0,48;38,04;36,67;0;Russian Federation;Eastern Europe;"Ufa Federal Research Center of the Russian Academy of Sciences";"2023-2025";"Archeology (Q1); Archeology (arts and humanities) (Q1); History (Q1); History and Philosophy of Science (Q1); Religious Studies (Q1)";"Arts and Humanities; Social Sciences"
22;21101196160;"Syariah: Jurnal Hukum dan Pemikiran";journal;"14126303, 2549001X";"State Islamic University Antasari";Yes;Yes;0,634;Q1;10;17;61;1000;164;61;2,89;58,82;32,56;0;Indonesia;Asiatic Region;"State Islamic University Antasari";"2019-2025";"Arts and Humanities (miscellaneous) (Q1); Religious Studies (Q1)";"Arts and Humanities"
23;21100929579;"Secularism and Nonreligion";journal;"20536712";"Ubiquity Press";Yes;No;0,613;Q1;9;6;13;366;22;13;2,00;61,00;33,33;0;United Kingdom;Western Europe;"Ubiquity Press";"2019-2025";"Anthropology (Q1); Gender Studies (Q1); History (Q1); Philosophy (Q1); Religious Studies (Q1); Sociology and Political Science (Q2)";"Arts and Humanities; Social Sciences"
24;21101209992;"Al-'Adalah";journal;"08541272, 2614171X";"Universitas Islam Negeri Raden Intan Lampung";Yes;Yes;0,606;Q1;7;18;60;998;158;60;3,35;55,44;40,00;0;Indonesia;Asiatic Region;"Universitas Islam Negeri Raden Intan Lampung";"2020-2025";"Law (Q1); Religious Studies (Q1); Gender Studies (Q2)";"Arts and Humanities; Social Sciences"
25;21100208046;"Politics, Religion and Ideology";journal;"21567697, 21567689";"Taylor and Francis Ltd.";No;No;0,605;Q1;21;23;72;717;96;72;1,14;31,17;23,53;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011, 2013-2026";"Philosophy (Q1); Religious Studies (Q1); Molecular Biology (Q3)";"Arts and Humanities; Biochemistry, Genetics and Molecular Biology"
26;21101162682;"Al-Istinbath: Jurnal Hukum Islam";journal;"25483374, 25483382";"State Institute for Islamic Studies Curup";Yes;Yes;0,604;Q1;12;39;102;1742;261;102;2,69;44,67;41,49;0;Indonesia;Asiatic Region;"State Institute for Islamic Studies Curup";"2019-2025";"Law (Q1); Religious Studies (Q1); Social Sciences (miscellaneous) (Q1)";"Arts and Humanities; Social Sciences"
27;21101152733;"Legality: Jurnal Ilmiah Hukum";journal;"08546509, 25494600";"University of Muhammadiyah Malang";No;No;0,576;Q1;13;30;65;1707;206;65;3,64;56,90;29,23;0;Indonesia;Asiatic Region;"University of Muhammadiyah Malang";"2019-2025";"Law (Q1); Religious Studies (Q1); Social Sciences (miscellaneous) (Q1); Political Science and International Relations (Q2)";"Arts and Humanities; Social Sciences"
28;21100322122;"Al-Jami'ah";journal;"2338557X, 0126012X";"UIN Sunan Kalijaga";Yes;Yes;0,561;Q1;19;7;54;376;104;54;1,79;53,71;12,50;0;Indonesia;Asiatic Region;"UIN Sunan Kalijaga";"2003, 2010, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q1); Religious Studies (Q1)";"Arts and Humanities"
29;30063;"Journal of Psychology and Theology";journal;"23281162, 00916471";"Rosemead School of Psychology";No;No;0,556;Q1;44;29;101;1529;148;100;1,76;52,72;51,61;0;United States;Northern America;"Rosemead School of Psychology";"1990, 1992, 1996-2026";"Religious Studies (Q1); Psychology (miscellaneous) (Q2)";"Arts and Humanities; Psychology"
30;29632;"Review of Religious Research";journal;"22114866, 0034673X";"SAGE Publications Ltd";No;No;0,548;Q1;52;46;94;2470;161;91;1,13;53,70;45,56;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1977, 1979, 1985, 1989-1990, 1992, 1996-2026";"Philosophy (Q1); Religious Studies (Q1)";"Arts and Humanities"
31;21100854445;"Open Theology";journal;"23006579";"Walter de Gruyter GmbH";Yes;No;0,531;Q1;14;24;89;1360;73;84;0,67;56,67;35,48;0;Poland;Eastern Europe;"Walter de Gruyter GmbH";"2015-2025";"Religious Studies (Q1)";"Arts and Humanities"
32;16400154714;"British Journal of Religious Education";journal;"17407931, 01416200";"Routledge";No;No;0,523;Q1;35;93;127;4756;217;115;1,52;51,14;43,60;0;United Kingdom;Western Europe;"Routledge";"1978-2026";"Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
33;19700181331;"International Journal of Children's Spirituality";journal;"14698455, 1364436X";"Routledge";No;No;0,517;Q1;27;21;27;1064;54;26;2,06;50,67;72,09;0;United Kingdom;Western Europe;"Routledge";"1996-2026";"Philosophy (Q1); Religious Studies (Q1); Education (Q2); Developmental and Educational Psychology (Q3)";"Arts and Humanities; Psychology; Social Sciences"
34;21101096410;"Journal of Pentecostal and Charismatic Christianity";journal;"27691624";"Routledge";No;No;0,515;Q1;5;17;39;690;24;33;0,70;40,59;22,22;0;United States;Northern America;"Routledge";"2022-2026";"Religious Studies (Q1)";"Arts and Humanities"
35;5700153823;"Religious Studies";journal;"1469901X, 00344125";"Cambridge University Press";No;No;0,510;Q1;30;112;202;4570;173;197;0,69;40,80;13,51;0;United Kingdom;Western Europe;"Cambridge University Press";"1965-2026";"Philosophy (Q1); Religious Studies (Q1)";"Arts and Humanities"
36;19700181415;"Journal of Beliefs and Values";journal;"13617672, 14699362";"Routledge";No;No;0,509;Q1;29;82;142;4079;221;137;1,75;49,74;57,50;1;United Kingdom;Western Europe;"Routledge";"1984-2026";"Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
37;200147136;"Religion, State and Society";journal;"14653974, 09637494";"Routledge";No;No;0,493;Q1;30;31;112;1548;140;77;1,05;49,94;51,52;0;United Kingdom;Western Europe;"Routledge";"1992-2026";"Religious Studies (Q1); Sociology and Political Science (Q2)";"Arts and Humanities; Social Sciences"
38;21101210514;"Jurnal Studi Ilmu-ilmu al-Qur'an dan Hadis";journal;"14116855, 25484737";"State Islamic University Sunan Kalijaga Faculty of Ushuluddin and Islamic Thought";Yes;Yes;0,487;Q1;7;22;54;1237;122;54;3,17;56,23;17,65;0;Indonesia;Asiatic Region;"State Islamic University Sunan Kalijaga Faculty of Ushuluddin and Islamic Thought";"2022-2026";"Cultural Studies (Q1); History (Q1); Philosophy (Q1); Religious Studies (Q1)";"Arts and Humanities; Social Sciences"
