Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;19136;"Annals of the Rheumatic Diseases";journal;"00034967, 14682060";"Elsevier B.V.";Yes;No;7,286;Q1;315;333;1060;12115;10708;560;11,22;36,38;48,17;4;Netherlands;Western Europe;"Elsevier B.V.";"1945-1948, 1950-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
2;17800156710;"Nature Reviews Rheumatology";journal;"17594790, 17594804";"Nature Research";No;No;6,768;Q1;214;129;455;7670;5340;231;10,45;59,46;47,85;0;United Kingdom;Western Europe;"Nature Research";"2009-2026";"Rheumatology (Q1)";"Medicine"
3;21100942855;"The Lancet Rheumatology";journal;"26659913";"Elsevier Ltd";Yes;No;6,167;Q1;66;184;496;3400;4032;191;11,45;18,48;42,38;0;United Kingdom;Western Europe;"Elsevier Ltd";"2019-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
4;21100297606;"Arthritis and Rheumatology";journal;"23265191, 23265205";"John Wiley and Sons Ltd";No;No;4,061;Q1;373;292;834;7734;5781;541;6,69;26,49;50,19;1;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2014-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
5;19732;"Osteoarthritis and Cartilage";journal;"10634584, 15229653";"W.B. Saunders Ltd";No;No;2,818;Q1;206;176;524;7148;4533;432;7,00;40,61;41,59;0;United Kingdom;Western Europe;"W.B. Saunders Ltd";"1993-2026";"Biomedical Engineering (Q1); Orthopedics and Sports Medicine (Q1); Rheumatology (Q1)";"Engineering; Medicine"
6;19160;"Best Practice and Research: Clinical Rheumatology";journal;"15216942, 15321770";"Bailliere Tindall Ltd";No;No;1,941;Q1;129;57;160;4321;1069;146;6,69;75,81;37,43;0;United Kingdom;Western Europe;"Bailliere Tindall Ltd";"1995, 1999-2026";"Medicine (miscellaneous) (Q1); Rheumatology (Q1)";"Medicine"
7;21100779230;"RMD Open";journal;"20565933";"BMJ Publishing Group";Yes;No;1,798;Q1;74;246;824;8894;3830;770;4,61;36,15;46,32;1;United Kingdom;Western Europe;"BMJ Publishing Group";"2015-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
8;19771;"Rheumatology";journal;"14620324, 14620332";"Oxford University Press";No;No;1,751;Q1;212;969;2093;27293;7702;1541;3,70;28,17;48,61;11;United Kingdom;Western Europe;"Oxford University Press";"1952-1995, 1998-2026";"Pharmacology (medical) (Q1); Rheumatology (Q1)";"Medicine"
9;21101287788;"Gout, Urate, and Crystal Deposition Disease";journal;"28134583";"Multidisciplinary Digital Publishing Institute (MDPI)";No;No;1,723;Q1;9;20;40;1194;184;38;4,60;59,70;48,61;0;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2023-2025";"Medicine (miscellaneous) (Q1); Rheumatology (Q1)";"Medicine"
10;19143;"Arthritis Care and Research";journal;"2151464X, 21514658";"John Wiley and Sons Inc";No;No;1,605;Q1;207;207;772;7165;2882;689;3,74;34,61;56,44;0;United States;Northern America;"John Wiley and Sons Inc";"1988-1992, 1994, 1996-2026";"Rheumatology (Q1)";"Medicine"
