Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;15506;"Journal of Fluency Disorders";journal;"0094730X, 1873801X";"Elsevier Inc.";No;No;1,296;Q1;72;11;74;576;200;74;2,35;52,36;51,92;0;United States;Northern America;"Elsevier Inc.";"1974, 1977-2026";"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q1)";"Health Professions; Neuroscience; Nursing; Psychology; Social Sciences"
2;14183;"Aphasiology";journal;"14645041, 02687038";"Routledge";No;No;0,775;Q1;88;70;224;4803;526;220;2,37;68,61;74,21;5;United Kingdom;Western Europe;"Routledge";"1987-2026";"Linguistics and Language (Q1); LPN and LVN (Q1); Otorhinolaryngology (Q1); Developmental and Educational Psychology (Q2); Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience; Nursing; Psychology; Social Sciences"
3;15428;"Journal of Communication Disorders";journal;"00219924, 18737994";"Elsevier Inc.";No;No;0,669;Q1;84;69;180;4950;375;171;1,81;71,74;70,07;3;United States;Northern America;"Elsevier Inc.";"1967-2026";"Linguistics and Language (Q1); LPN and LVN (Q1); Experimental and Cognitive Psychology (Q2); Speech and Hearing (Q2); Cognitive Neuroscience (Q3)";"Health Professions; Neuroscience; Nursing; Psychology; Social Sciences"
4;14000155897;"International Journal of Speech-Language Pathology";journal;"17549507, 17549515";"Informa Healthcare";No;No;0,661;Q1;62;63;189;2749;388;184;1,85;43,63;86,76;5;United Kingdom;Western Europe;"Informa Healthcare";"1999-2006, 2008-2026";"Linguistics and Language (Q1); LPN and LVN (Q1); Research and Theory (Q1); Otorhinolaryngology (Q2); Speech and Hearing (Q2)";"Health Professions; Medicine; Nursing; Social Sciences"
5;13783;"Journal of Voice";journal;"08921997, 18734588";"Elsevier Inc.";No;No;0,573;Q2;119;219;657;7661;1147;632;1,50;34,98;46,94;5;United States;Northern America;"Elsevier Inc.";"1987-2026";"LPN and LVN (Q2); Otorhinolaryngology (Q2); Speech and Hearing (Q2)";"Health Professions; Medicine; Nursing"
6;14367;"Seminars in Speech and Language";journal;"10989056, 07340478";"Thieme Medical Publishers, Inc.";No;No;0,488;Q2;58;31;100;1394;163;95;1,11;44,97;69,70;0;United States;Northern America;"Thieme Medical Publishers, Inc.";"1984-1991, 1994-2026";"LPN and LVN (Q2); Speech and Hearing (Q2)";"Health Professions; Nursing"
7;28812;"Nurse Educator";journal;"15389855, 03633624";"Lippincott Williams and Wilkins Ltd.";No;No;0,472;Q2;53;187;552;2171;798;500;1,37;11,61;87,25;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1976-2026";"Review and Exam Preparation (Q1); Education (Q2); Fundamentals and Skills (Q2); LPN and LVN (Q2); Nursing (miscellaneous) (Q2)";"Nursing; Social Sciences"
8;13701;"Folia Phoniatrica et Logopaedica";journal;"14219972, 10217762";"S. Karger AG";No;No;0,438;Q2;60;36;138;1696;185;132;1,21;47,11;58,82;1;Switzerland;Western Europe;"S. Karger AG";"1949-1956, 1958-2026";"Linguistics and Language (Q1); LPN and LVN (Q2); Speech and Hearing (Q2)";"Health Professions; Nursing; Social Sciences"
9;13805;"Logopedics Phoniatrics Vocology";journal;"16512022, 14015439";"Informa Healthcare";No;No;0,388;Q2;44;36;67;1555;85;67;1,35;43,19;60,56;1;United Kingdom;Western Europe;"Informa Healthcare";"1991-2026";"Arts and Humanities (miscellaneous) (Q2); LPN and LVN (Q2); Speech and Hearing (Q2); Medicine (miscellaneous) (Q3)";"Arts and Humanities; Health Professions; Medicine; Nursing"
10;3300148002;"Journal for Nurse Practitioners";journal;"15554155";"Elsevier Inc.";No;No;0,247;Q3;35;262;849;5333;604;707;0,73;20,35;75,17;6;United States;Northern America;"Elsevier Inc.";"2005-2026";"Advanced and Specialized Nursing (Q2); Fundamentals and Skills (Q3); LPN and LVN (Q3)";"Nursing"
