Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;25491;"Diabetes Care";journal;"19355548, 01495992";"American Diabetes Association Inc.";No;No;6,008;Q1;449;491;1466;16726;18381;1133;12,88;34,07;46,57;66;United States;Northern America;"American Diabetes Association Inc.";"1978-2026";"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Medicine; Nursing"
2;20618;"Stroke";journal;"15244628, 00392499";"Wolters Kluwer Health";No;No;2,746;Q1;382;569;2207;19636;12306;1710;5,27;34,51;38,37;0;United Kingdom;Western Europe;"Wolters Kluwer Health";"1970-2026";"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)";"Medicine; Neuroscience; Nursing"
3;21100936973;"Palliative Care and Social Practice";journal;"26323524";"SAGE Publications Ltd";Yes;No;0,908;Q1;20;41;51;1596;189;45;2,55;38,93;69,08;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"2019-2026";"Advanced and Specialized Nursing (Q1)";"Nursing"
4;21100823212;"Echo Research and Practice";journal;"20550464";"BioMed Central Ltd";Yes;No;0,875;Q1;31;11;77;204;225;69;3,49;18,55;29,55;1;United Kingdom;Western Europe;"BioMed Central Ltd";"2014-2026";"Advanced and Specialized Nursing (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Health Professions; Medicine; Nursing"
5;27682;"European Journal of Cardiovascular Nursing";journal;"14745151, 18731953";"Oxford University Press";No;No;0,851;Q1;71;112;308;3767;860;255;2,55;33,63;57,43;6;United Kingdom;Western Europe;"Oxford University Press";"2002-2025";"Advanced and Specialized Nursing (Q1); Medical and Surgical Nursing (Q1); Cardiology and Cardiovascular Medicine (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Nursing"
6;21172;"Complementary Therapies in Medicine";journal;"18736963, 09652299";"Elsevier Ltd";Yes;No;0,652;Q1;93;104;751;4800;2827;721;3,68;46,15;47,17;9;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2026";"Advanced and Specialized Nursing (Q1); Complementary and Alternative Medicine (Q1); Complementary and Manual Therapy (Q1)";"Health Professions; Medicine; Nursing"
7;21743;"Journal of Wound, Ostomy and Continence Nursing";journal;"15283976, 10715754";"Lippincott Williams and Wilkins";No;No;0,635;Q1;67;92;292;1816;509;228;1,61;19,74;74,74;0;United States;Northern America;"Lippincott Williams and Wilkins";"1977-1979, 1982-2026";"Advanced and Specialized Nursing (Q1); Medical and Surgical Nursing (Q1)";"Nursing"
8;21792;"Journal of the Association of Nurses in AIDS Care";journal;"15526917, 10553290";"Lippincott Williams and Wilkins";No;No;0,604;Q1;60;77;259;2656;418;216;1,59;34,49;59,12;0;United States;Northern America;"Lippincott Williams and Wilkins";"1991-2026";"Advanced and Specialized Nursing (Q1)";"Nursing"
9;19016;"Methods of Information in Medicine";journal;"00261270, 2511705X";"Georg Thieme Verlag";No;No;0,595;Q1;77;45;96;1771;247;91;2,23;39,36;32,65;4;Germany;Western Europe;"Georg Thieme Verlag";"1962-2026";"Advanced and Specialized Nursing (Q1); Health Informatics (Q3); Health Information Management (Q3)";"Health Professions; Medicine; Nursing"
10;23849;"Journal of Cardiovascular Nursing";journal;"08894655, 15505049";"Lippincott Williams and Wilkins Ltd.";No;No;0,590;Q1;76;98;252;3205;505;229;1,58;32,70;64,98;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1986-2026";"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q2)";"Medicine; Nursing"
11;4100151711;"Journal of Hospice and Palliative Nursing";journal;"15222179, 15390705";"Lippincott Williams and Wilkins Ltd.";No;No;0,552;Q1;36;88;257;2308;473;240;1,54;26,23;80,68;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1999-2026";"Advanced and Specialized Nursing (Q1); Community and Home Care (Q2)";"Nursing"
12;21101091651;"Journal of Pediatric Hematology/Oncology Nursing";journal;"27527549, 27527530";"SAGE Publications Inc.";No;No;0,515;Q1;64;35;114;1444;289;113;2,00;41,26;76,92;1;United States;Northern America;"SAGE Publications Inc.";"2022-2026";"Advanced and Specialized Nursing (Q1); Pediatrics (Q1); Medicine (miscellaneous) (Q2); Oncology (nursing) (Q2)";"Medicine; Nursing"
13;21937;"Pain Management Nursing";journal;"15249042, 15328635";"W.B. Saunders";No;No;0,486;Q1;66;122;293;4941;631;269;1,66;40,50;68,12;5;United States;Northern America;"W.B. Saunders";"2000-2026";"Advanced and Specialized Nursing (Q1)";"Nursing"
14;20528;"Perfusion (United Kingdom)";journal;"1477111X, 02676591";"SAGE Publications Ltd";No;No;0,475;Q1;58;126;410;2735;613;352;1,34;21,71;29,25;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1986-2026";"Advanced and Specialized Nursing (Q1); Radiology, Nuclear Medicine and Imaging (Q2); Safety Research (Q2); Cardiology and Cardiovascular Medicine (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Nursing; Social Sciences"
