Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;26465;"Progress in Polymer Science";journal;"00796700";"Elsevier Ltd";No;No;6,250;Q1;358;50;142;13580;4466;140;31,74;271,60;34,30;0;United Kingdom;Western Europe;"Elsevier Ltd";"1967, 1970-1971, 1975, 1977-1978, 1980-1986, 1988-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1); Surfaces and Interfaces (Q1)";"Chemistry; Materials Science; Physics and Astronomy"
2;21101175791;"Nature Synthesis";journal;"27310582";"Nature Publishing Group";No;No;6,180;Q1;60;254;636;9469;7083;455;10,55;37,28;28,43;0;United Kingdom;Western Europe;"Nature Publishing Group";"2022-2026";"Chemistry (miscellaneous) (Q1); Inorganic Chemistry (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1)";"Chemistry; Materials Science"
3;21100242403;"Redox Biology";journal;"22132317";"Elsevier B.V.";Yes;No;4,059;Q1;180;484;1153;36833;17508;1149;15,10;76,10;44,23;0;Netherlands;Western Europe;"Elsevier B.V.";"2013-2026";"Biochemistry (Q1); Clinical Biochemistry (Q1); Organic Chemistry (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemistry"
4;21101080172;"Chem Catalysis";journal;"26671093, 26671107";"Cell Press";No;No;3,304;Q1;61;200;812;10290;6089;501;6,12;51,45;31,67;0;United States;Northern America;"Cell Press";"2021-2026";"Chemistry (miscellaneous) (Q1); Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1)";"Chemistry"
5;21101132410;"JACS Au";journal;"26913704";"American Chemical Society";Yes;No;2,382;Q1;68;563;1012;37963;8689;986;8,02;67,43;33,90;0;United States;Northern America;"American Chemical Society";"2021-2026";"Analytical Chemistry (Q1); Chemistry (miscellaneous) (Q1); Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1)";"Chemistry"
6;26968;"Journal of Photochemistry and Photobiology C: Photochemistry Reviews";journal;"13895567";"Elsevier B.V.";No;No;2,206;Q1;121;15;67;2849;900;65;11,71;189,93;50,00;0;Netherlands;Western Europe;"Elsevier B.V.";"2000-2026";"Catalysis (Q1); Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1)";"Chemical Engineering; Chemistry"
7;26371;"Natural Product Reports";journal;"02650568, 14604752";"Royal Society of Chemistry";No;No;2,187;Q1;225;79;219;14607;2740;217;12,22;184,90;37,70;0;United Kingdom;Western Europe;"Royal Society of Chemistry";"1984-2026";"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Pharmacology, Toxicology and Pharmaceutics"
8;21101021575;"Journal of Bioresources and Bioproducts";journal;"23699698";"KeAi Communications Co.";Yes;No;2,151;Q1;52;45;108;3342;1796;105;17,51;74,27;35,50;0;China;Asiatic Region;"KeAi Communications Co.";"2019-2026";"Biochemistry (Q1); Biomaterials (Q1); Forestry (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Chemistry; Materials Science"
9;25801;"Carbohydrate Polymers";journal;"18791344, 01448617";"Elsevier Ltd";No;No;2,012;Q1;315;1479;3278;98427;47058;3275;14,38;66,55;42,30;0;United Kingdom;Western Europe;"Elsevier Ltd";"1981-2026";"Materials Chemistry (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1)";"Chemistry; Materials Science"
10;19958;"Archives of Pharmacal Research";journal;"19763786, 02536269";"Pharmaceutical Society of Korea";No;No;1,840;Q1;118;64;156;7423;1440;156;8,64;115,98;40,29;0;South Korea;Asiatic Region;"Pharmaceutical Society of Korea";"1978-2026";"Drug Discovery (Q1); Molecular Medicine (Q1); Organic Chemistry (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Pharmacology, Toxicology and Pharmaceutics"
11;13517;"Ultrasonics Sonochemistry";journal;"13504177, 18732828";"Elsevier B.V.";Yes;No;1,691;Q1;197;535;1254;31842;14524;1241;10,94;59,52;39,69;1;Netherlands;Western Europe;"Elsevier B.V.";"1994-2026";"Acoustics and Ultrasonics (Q1); Chemical Engineering (miscellaneous) (Q1); Environmental Chemistry (Q1); Inorganic Chemistry (Q1); Organic Chemistry (Q1); Radiology, Nuclear Medicine and Imaging (Q1)";"Chemical Engineering; Chemistry; Environmental Science; Medicine; Physics and Astronomy"
12;16313;"Fuel";journal;"00162361, 18737153";"Elsevier B.V.";No;No;1,477;Q1;289;2783;10259;167464;86657;10245;8,64;60,17;31,12;3;Netherlands;Western Europe;"Elsevier B.V.";"1922, 1970-2026";"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Organic Chemistry (Q1)";"Chemical Engineering; Chemistry; Energy"
13;7700153108;"International Journal of Nanomedicine";journal;"11782013, 11769114";"Dove Medical Press Ltd";Yes;No;1,414;Q1;209;765;1538;73956;13658;1518;8,75;96,67;45,16;0;New Zealand;Pacific Region;"Dove Medical Press Ltd";"2006-2026";"Bioengineering (Q1); Biomaterials (Q1); Biophysics (Q1); Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Chemistry; Materials Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
14;21101180668;"ACS Polymers Au";journal;"26942453";"American Chemical Society";Yes;No;1,390;Q1;17;72;82;6263;580;76;7,07;86,99;32,95;0;United States;Northern America;"American Chemical Society";"2023-2026";"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Polymers and Plastics (Q1)";"Chemical Engineering; Chemistry; Materials Science"
15;25879;"International Journal of Molecular Sciences";journal;"14220067, 16616596";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;1,316;Q1;365;12133;47483;979256;292954;46340;5,82;80,71;49,78;6;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2000-2026";"Catalysis (Q1); Computer Science Applications (Q1); Inorganic Chemistry (Q1); Medicine (miscellaneous) (Q1); Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Spectroscopy (Q1); Molecular Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Chemistry; Computer Science; Medicine"
16;21100779404;"Macromolecules";journal;"00249297, 15205835";"American Chemical Society";No;No;1,257;Q1;356;1142;2998;67618;16507;2990;5,40;59,21;32,24;0;United States;Northern America;"American Chemical Society";"1968-2026";"Inorganic Chemistry (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1)";"Chemistry; Materials Science"
17;13261;"Progress in Organic Coatings";journal;"03009440";"Elsevier B.V.";No;No;1,197;Q1;149;648;1954;37399;15909;1951;8,08;57,71;37,75;1;Netherlands;Western Europe;"Elsevier B.V.";"1972-2026";"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Surfaces, Coatings and Films (Q1)";"Chemical Engineering; Chemistry; Materials Science"
18;17464;"European Journal of Medicinal Chemistry";journal;"02235234, 17683254";"Elsevier Masson s.r.l.";No;No;1,152;Q1;225;975;2554;69655;17444;2550;6,96;71,44;43,43;0;France;Western Europe;"Elsevier Masson s.r.l.";"1974-2026";"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Organic Chemistry (Q1); Pharmacology (Q1)";"Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
19;21100209317;"ACS Macro Letters";journal;"21611653";"American Chemical Society";No;No;1,128;Q1;136;266;723;12402;3600;720;4,82;46,62;30,50;0;United States;Northern America;"American Chemical Society";"2012-2026";"Inorganic Chemistry (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1)";"Chemistry; Materials Science"
20;25854;"European Polymer Journal";journal;"00143057";"Elsevier Ltd";No;No;1,058;Q1;194;626;2103;41069;14885;2100;7,11;65,61;38,95;0;United Kingdom;Western Europe;"Elsevier Ltd";"1965-2026";"Materials Chemistry (Q1); Organic Chemistry (Q1); Physics and Astronomy (miscellaneous) (Q1); Polymers and Plastics (Q1)";"Chemistry; Materials Science; Physics and Astronomy"
21;21101136300;"Food Chemistry Advances";journal;"2772753X";"Elsevier Ltd";Yes;No;1,055;Q1;43;322;827;18590;6383;826;7,50;57,73;40,27;0;United Kingdom;Western Europe;"Elsevier Ltd";"2022-2026";"Food Science (Q1); Organic Chemistry (Q1)";"Agricultural and Biological Sciences; Chemistry"
22;21100924771;"Natural Products and Bioprospecting";journal;"21922209, 21922195";"Springer Singapore";Yes;Yes;1,051;Q1;47;67;152;4649;1058;150;6,30;69,39;41,25;0;Singapore;Asiatic Region;"Springer Singapore";"2011-2026";"Analytical Chemistry (Q1); Food Science (Q1); Organic Chemistry (Q1); Pharmacology (Q1); Plant Science (Q1); Toxicology (Q1); Biochemistry (Q2)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Chemistry; Pharmacology, Toxicology and Pharmaceutics"
23;26396;"Organic Letters";journal;"15237052, 15237060";"American Chemical Society";No;No;1,007;Q1;268;2452;5486;105911;24372;5469;4,53;43,19;34,09;0;United States;Northern America;"American Chemical Society";"1999-2026";"Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Biochemistry (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemistry"
24;21101176795;"RSC Sustainability";journal;"27538125";"Royal Society of Chemistry";Yes;Yes;1,007;Q1;27;306;549;25409;3452;528;6,29;83,04;38,06;1;United Kingdom;Western Europe;"Royal Society of Chemistry";"2023-2026";"Analytical Chemistry (Q1); Chemistry (miscellaneous) (Q1); Electrochemistry (Q1); Organic Chemistry (Q1)";"Chemistry"
25;14464;"Polymer Testing";journal;"01429418";"Elsevier Ltd";Yes;No;1,001;Q1;139;318;970;17073;6641;970;6,48;53,69;31,08;0;United Kingdom;Western Europe;"Elsevier Ltd";"1980-1988, 1990-2026";"Organic Chemistry (Q1); Polymers and Plastics (Q1)";"Chemistry; Materials Science"
26;21100398885;"Carbon Letters";journal;"22334998, 19764251";"";No;No;0,962;Q1;49;201;502;13977;3283;502;6,27;69,54;34,06;0;Singapore;Asiatic Region;"";"2014-2026";"Ceramics and Composites (Q1); Energy Engineering and Power Technology (Q1); Inorganic Chemistry (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Process Chemistry and Technology (Q1); Renewable Energy, Sustainability and the Environment (Q2)";"Chemical Engineering; Chemistry; Energy; Materials Science"
27;16876;"Bioconjugate Chemistry";journal;"15204812, 10431802";"American Chemical Society";No;No;0,947;Q1;204;236;649;12936;2727;640;4,30;54,81;41,14;0;United States;Northern America;"American Chemical Society";"1973, 1990-2026";"Organic Chemistry (Q1); Pharmaceutical Science (Q1); Bioengineering (Q2); Biomedical Engineering (Q2); Biotechnology (Q2); Pharmacology (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Chemistry; Engineering; Pharmacology, Toxicology and Pharmaceutics"
28;21100914882;"Gels";journal;"23102861";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,945;Q1;79;1008;2656;75196;18345;2616;6,71;74,60;46,45;1;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2015-2026";"Organic Chemistry (Q1); Polymers and Plastics (Q1); Bioengineering (Q2); Biomaterials (Q2)";"Chemical Engineering; Chemistry; Materials Science"
29;21101178118;"Journal of Chemical Reviews";journal;"26764938, 26766868";"Sami Publishing Company";No;No;0,933;Q1;28;27;65;3366;547;65;9,63;124,67;44,09;0;France;Western Europe;"Sami Publishing Company";"2019-2025";"Chemistry (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Organic Chemistry (Q1); Biochemistry (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Environmental Science"
30;26370;"Molecules";journal;"14203049";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,915;Q1;296;4790;23193;314829;138722;23040;5,55;65,73;46,90;1;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"1996-2026";"Analytical Chemistry (Q1); Chemistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Physical and Theoretical Chemistry (Q1); Drug Discovery (Q2); Molecular Medicine (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
31;21101130465;"ACS Organic and Inorganic Au";journal;"2694247X";"American Chemical Society";Yes;No;0,914;Q1;21;55;161;3160;705;152;4,71;57,45;36,80;0;United States;Northern America;"American Chemical Society";"2021-2026";"Inorganic Chemistry (Q1); Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1)";"Chemistry"
