Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;20313;"Nature Reviews Microbiology";journal;"17401534, 17401526";"Nature Research";No;No;13,861;Q1;421;122;498;8764;15713;315;29,80;71,84;39,84;10;United Kingdom;Western Europe;"Nature Research";"2003-2026";"Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (Q1)";"Immunology and Microbiology; Medicine"
2;5300152732;"Cell Host and Microbe";journal;"19346069, 19313128";"Cell Press";No;No;7,067;Q1;270;214;608;12589;7574;447;11,53;58,83;44,13;4;United States;Northern America;"Cell Press";"2007-2026";"Cancer Research (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
3;19651;"Clinical Microbiology Reviews";journal;"08938512, 10986618";"American Society for Microbiology";No;No;5,594;Q1;358;54;97;14821;1991;97;19,09;274,46;39,87;4;United States;Northern America;"American Society for Microbiology";"1988-2025";"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Immunology and Microbiology; Medicine"
4;17435;"EMBO Journal";journal;"02614189, 14602075";"Springer Science and Business Media Deutschland GmbH";Yes;No;4,821;Q1;450;293;911;20204;7924;839;7,12;68,96;42,05;2;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1982-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Neuroscience"
5;4700152228;"Molecular Systems Biology";journal;"17444292";"Springer Science and Business Media Deutschland GmbH";Yes;No;4,783;Q1;185;72;207;5158;1662;194;7,11;71,64;40,70;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2005-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Computer Science; Immunology and Microbiology; Mathematics; Medicine"
6;21100242814;"eLife";journal;"2050084X";"eLife Sciences Publications Ltd";Yes;No;3,379;Q1;246;0;5627;0;34949;5440;5,58;0,00;0,00;0;United Kingdom;Western Europe;"eLife Sciences Publications Ltd";"2012-2025";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Neuroscience"
7;20278;"Microbiology and Molecular Biology Reviews";journal;"10985557, 10922172";"American Society for Microbiology";No;No;3,165;Q1;293;47;85;10476;864;83;8,45;222,89;42,94;1;United States;Northern America;"American Society for Microbiology";"1997-2025";"Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
8;12977;"PLOS Biology";journal;"15449173, 15457885";"Public Library of Science";Yes;No;2,691;Q1;328;480;1194;33148;7121;1169;5,43;69,06;41,24;13;United States;Northern America;"Public Library of Science";"2003-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Neuroscience"
9;21101039610;"Current Protocols";journal;"26911299";"John Wiley and Sons Inc";No;No;1,598;Q1;157;232;871;8277;3096;867;2,07;35,68;44,00;2;United States;Northern America;"John Wiley and Sons Inc";"2021-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Health Informatics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medical Laboratory Technology (Q1); Neuroscience (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Immunology and Microbiology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
10;130030;"Proceedings of the Royal Society B: Biological Sciences";journal;"14712954, 09628452";"Royal Society Publishing";No;No;1,450;Q1;313;560;1762;39858;6503;1717;3,27;71,18;38,64;16;United Kingdom;Western Europe;"Royal Society Publishing";"1946-1947, 1949-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Environmental Science; Immunology and Microbiology; Medicine"
