Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;17777;"Equine Veterinary Journal";journal;"20423306, 04251644";"Wiley-Blackwell";No;No;0,801;Q1;108;232;377;9800;894;333;2,27;42,24;58,39;1;United States;Northern America;"Wiley-Blackwell";"1968-2026";"Equine (Q1)";"Veterinary"
2;18903;"Theriogenology";journal;"0093691X, 18793231";"Elsevier Inc.";No;No;0,780;Q1;160;329;1147;17017;3495;1146;2,93;51,72;43,81;0;United States;Northern America;"Elsevier Inc.";"1974-2026";"Animal Science and Zoology (Q1); Equine (Q1); Food Animals (Q1); Small Animals (Q1)";"Agricultural and Biological Sciences; Veterinary"
3;18296;"Journal of Equine Veterinary Science";journal;"15427412, 07370806";"W.B. Saunders";No;No;0,419;Q1;54;162;557;5652;805;526;1,38;34,89;51,00;0;United States;Northern America;"W.B. Saunders";"1981-2026";"Equine (Q1)";"Veterinary"
4;17776;"Equine Veterinary Education";journal;"20423292, 09577734";"John Wiley &amp; Sons Inc.";No;No;0,390;Q1;43;196;514;5092;492;388;0,88;25,98;56,12;0;United States;Northern America;"John Wiley &amp; Sons Inc.";"1989-2026";"Equine (Q1)";"Veterinary"
5;19510;"Veterinary Clinics of North America - Equine Practice";journal;"15584224, 07490739";"W.B. Saunders";No;No;0,380;Q2;68;47;139;2440;195;120;1,18;51,91;69,49;0;United States;Northern America;"W.B. Saunders";"1985-2026";"Equine (Q2)";"Veterinary"
6;21101149381;"Egyptian Journal of Veterinary Science";journal;"11100222, 2357089X";"National Information and Documentation Centre";No;No;0,252;Q2;12;397;395;18242;585;395;1,56;45,95;46,59;0;Egypt;Africa/Middle East;"National Information and Documentation Centre";"1977, 1979-1980, 2012-2013, 2015-2026";"Equine (Q2); Small Animals (Q2); Animal Science and Zoology (Q3); Food Animals (Q3); Veterinary (miscellaneous) (Q3)";"Agricultural and Biological Sciences; Veterinary"
7;27969;"Journal of Equine Science";journal;"13477501, 13403516";"Japanese Society of Equine Science";Yes;No;0,206;Q2;24;15;39;504;29;29;0,67;33,60;26,67;0;Japan;Asiatic Region;"Japanese Society of Equine Science";"1994-2025";"Equine (Q2)";"Veterinary"
8;21101149807;"Assiut Veterinary Medical Journal (Egypt)";journal;"23145226, 10125973";"Assiut University, Faculty of Veterinary Medicine";Yes;No;0,204;Q3;8;189;217;8799;171;217;0,79;46,56;51,48;0;Egypt;Africa/Middle East;"Assiut University, Faculty of Veterinary Medicine";"1974-1977, 1979-2026";"Equine (Q3); Food Animals (Q3); Small Animals (Q3); Veterinary (miscellaneous) (Q3)";"Veterinary"
9;21101259364;"Letters in Animal Biology";journal;"25840479";"";Yes;No;0,201;Q3;6;32;30;2589;43;30;1,65;80,91;47,55;0;India;Asiatic Region;"";"2021-2025";"Equine (Q3); Food Animals (Q3); Small Animals (Q3); Veterinary (miscellaneous) (Q3)";"Veterinary"
10;21101124073;"Archives of Veterinary Medicine";journal;"18209955, 26834138";"Scientific Veterinary Institute Novi Sad";Yes;Yes;0,179;Q3;6;16;42;530;28;42;0,62;33,13;52,17;0;Serbia;Eastern Europe;"Scientific Veterinary Institute Novi Sad";"2019-2025";"Equine (Q3); Small Animals (Q3); Food Animals (Q4); Veterinary (miscellaneous) (Q4)";"Veterinary"
11;18821;"Pferdeheilkunde";journal;"01777726";"Hippiatrika Verlagsgesellschaf";No;No;0,143;Q3;28;0;125;0;28;125;0,26;0,00;0,00;0;Germany;Western Europe;"Hippiatrika Verlagsgesellschaf";"1996-2024";"Equine (Q3)";"Veterinary"
12;21101292925;"Tanzania Veterinary Journal";journal;"08561451, 2714206X";"Tanzania Veterinary Association";No;No;0,126;Q4;2;14;29;525;7;29;0,27;37,50;32,00;0;Tanzania;Africa;"Tanzania Veterinary Association";"2021-2025";"Equine (Q4); Food Animals (Q4); Small Animals (Q4); Veterinary (miscellaneous) (Q4)";"Veterinary"
13;21101152871;"Analecta Veterinaria";journal;"15142590, 03655148";"National University of la Plata Faculty of Veterinary Sciences";Yes;Yes;0,124;Q4;3;11;27;458;4;25;0,11;41,64;56,41;0;Argentina;Latin America;"National University of la Plata Faculty of Veterinary Sciences";"2019-2025";"Equine (Q4); Food Animals (Q4); Small Animals (Q4); Veterinary (miscellaneous) (Q4)";"Veterinary"
14;21101266459;"Journal of Economic Animal";journal;"10077448";"";No;No;0,108;Q4;3;51;160;2446;19;160;0,13;47,96;43,92;0;China;Asiatic Region;"";"2020-2025";"Equine (Q4); Food Animals (Q4); Small Animals (Q4); Veterinary (miscellaneous) (Q4)";"Veterinary"
