Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;26953;"Journal of Membrane Science";journal;"18733123, 03767388";"Elsevier B.V.";No;No;1,935;Q1;318;868;2861;49849;26229;2854;8,92;57,43;37,03;0;Netherlands;Western Europe;"Elsevier B.V.";"1976-2026";"Biochemistry (Q1); Filtration and Separation (Q1); Materials Science (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Chemistry; Materials Science"
2;14292;"Separation and Purification Technology";journal;"13835866, 18733794";"Elsevier B.V.";No;No;1,697;Q1;226;2928;6658;177173;62946;6650;9,63;60,51;37,66;6;Netherlands;Western Europe;"Elsevier B.V.";"1997-2026";"Analytical Chemistry (Q1); Filtration and Separation (Q1)";"Chemical Engineering; Chemistry"
3;21101081612;"Green Chemical Engineering";journal;"26669528, 20969147";"KeAi Communications Co.";Yes;No;1,490;Q1;37;48;135;3567;1080;130;7,20;74,31;42,97;1;China;Asiatic Region;"KeAi Communications Co.";"2020-2026";"Catalysis (Q1); Chemical Engineering (miscellaneous) (Q1); Filtration and Separation (Q1); Process Chemistry and Technology (Q1)";"Chemical Engineering"
4;21101130829;"Advanced Membranes";journal;"27728234";"KeAi Communications Co.";Yes;No;1,376;Q1;26;23;52;1923;435;51;8,95;83,61;35,00;0;China;Asiatic Region;"KeAi Communications Co.";"2021-2026";"Chemical Engineering (miscellaneous) (Q1); Filtration and Separation (Q1); Materials Science (miscellaneous) (Q1); Process Chemistry and Technology (Q1)";"Chemical Engineering; Materials Science"
5;21100933196;"ChemBioEng Reviews";journal;"21969744";"Wiley-Blackwell Publishing Ltd";No;No;1,086;Q1;54;54;128;8372;942;125;7,00;155,04;34,02;1;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2014-2026";"Bioengineering (Q1); Chemical Engineering (miscellaneous) (Q1); Filtration and Separation (Q1); Industrial and Manufacturing Engineering (Q1); Process Chemistry and Technology (Q1); Biochemistry (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Engineering"
6;24513;"Separation and Purification Reviews";journal;"15422119, 15422127";"Taylor and Francis Ltd.";No;No;1,064;Q2;76;26;69;3462;510;69;7,64;133,15;28,18;0;United States;Northern America;"Taylor and Francis Ltd.";"1972-1995, 2003-2026";"Analytical Chemistry (Q1); Filtration and Separation (Q2)";"Chemical Engineering; Chemistry"
7;21101055130;"Water Reuse";journal;"27096092, 27096106";"IWA Publishing";Yes;No;0,843;Q2;39;42;125;2593;542;121;3,85;61,74;41,97;1;United Kingdom;Western Europe;"IWA Publishing";"2021-2025";"Water Science and Technology (Q1); Filtration and Separation (Q2)";"Chemical Engineering; Environmental Science"
8;21100810716;"South African Journal of Chemical Engineering";journal;"10269185";"Elsevier B.V.";Yes;No;0,833;Q2;52;156;295;8885;1887;293;6,21;56,96;37,37;0;Netherlands;Western Europe;"Elsevier B.V.";"2016-2026";"Education (Q1); Fluid Flow and Transfer Processes (Q1); Catalysis (Q2); Energy (miscellaneous) (Q2); Filtration and Separation (Q2); Process Chemistry and Technology (Q2)";"Chemical Engineering; Energy; Social Sciences"
9;21101095580;"Journal of Membrane Science Letters";journal;"27724212";"Elsevier B.V.";Yes;No;0,771;Q2;19;21;62;692;284;61;4,67;32,95;30,19;0;Netherlands;Western Europe;"Elsevier B.V.";"2021-2026";"Physical and Theoretical Chemistry (Q1); Biochemistry (Q2); Filtration and Separation (Q2); Materials Science (miscellaneous) (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Chemistry; Materials Science"
10;94216;"Membranes";journal;"20770375";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,646;Q3;93;277;3187;17995;12429;3113;3,78;64,96;37,99;1;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2010-2026";"Chemical Engineering (miscellaneous) (Q2); Process Chemistry and Technology (Q2); Filtration and Separation (Q3)";"Chemical Engineering"
11;21101056928;"AWWA Water Science";journal;"25778161";"John Wiley and Sons Inc";No;No;0,600;Q3;23;32;139;1674;294;138;1,72;52,31;36,29;1;United States;Northern America;"John Wiley and Sons Inc";"2019-2026";"Environmental Engineering (Q2); Ocean Engineering (Q2); Oceanography (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Filtration and Separation (Q3)";"Chemical Engineering; Earth and Planetary Sciences; Engineering; Environmental Science"
12;24063;"Journal of Separation Science";journal;"16159314, 16159306";"John Wiley and Sons Inc";No;No;0,523;Q3;124;258;1065;13596;3353;1058;3,16;52,70;46,03;0;Germany;Western Europe;"John Wiley and Sons Inc";"2000-2026";"Analytical Chemistry (Q2); Filtration and Separation (Q3)";"Chemical Engineering; Chemistry"
13;21100921044;"Separations";journal;"22978739";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,491;Q3;47;362;1295;19004;3832;1260;2,95;52,50;45,19;4;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2016-2026";"Analytical Chemistry (Q2); Filtration and Separation (Q3)";"Chemical Engineering; Chemistry"
14;24515;"Separation Science and Technology";journal;"15205754, 01496395";"Taylor and Francis Ltd.";No;No;0,443;Q3;98;121;689;6756;1655;683;2,35;55,83;39,70;0;United States;Northern America;"Taylor and Francis Ltd.";"1978-2026";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Filtration and Separation (Q3); Process Chemistry and Technology (Q3)";"Chemical Engineering; Chemistry"
15;21100855906;"Journal of Membrane Science and Research";journal;"24765406";"Amirkabir University of Technology - Membrane Processes Research Laboratory";Yes;Yes;0,374;Q4;28;22;93;1595;146;91;1,31;72,50;34,09;0;Iran;Middle East;"Amirkabir University of Technology - Membrane Processes Research Laboratory";"2015-2025";"Materials Science (miscellaneous) (Q3); Surfaces, Coatings and Films (Q3); Filtration and Separation (Q4)";"Chemical Engineering; Materials Science"
16;21101133224;"Separation Science Plus";journal;"25731815";"John Wiley and Sons Inc";No;No;0,267;Q4;18;141;187;4930;290;187;1,61;34,96;42,38;0;United States;Northern America;"John Wiley and Sons Inc";"2018-2026";"Analytical Chemistry (Q3); Filtration and Separation (Q4)";"Chemical Engineering; Chemistry"
17;21100857889;"Journal of the Society of Powder Technology, Japan";journal;"03866157, 18837239";"Society of Powder Technology";No;No;0,143;Q4;6;67;188;1128;24;178;0,09;16,84;12,41;0;Japan;Asiatic Region;"Society of Powder Technology";"2017-2026";"Catalysis (Q4); Filtration and Separation (Q4); Fluid Flow and Transfer Processes (Q4); Process Chemistry and Technology (Q4)";"Chemical Engineering"
18;21101319257;"Discover Chemical Engineering";journal;"27307700";"Springer Nature";Yes;No;;-;12;33;35;2310;103;35;2,62;70,00;25,00;0;Switzerland;Western Europe;"Springer Nature";"2021-2026";"Chemical Engineering (miscellaneous); Environmental Engineering; Filtration and Separation; Process Chemistry and Technology";"Chemical Engineering; Environmental Science"
