Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;20313;"Nature Reviews Microbiology";journal;"17401534, 17401526";"Nature Research";No;No;13,861;Q1;421;122;498;8764;15713;315;29,80;71,84;39,84;10;United Kingdom;Western Europe;"Nature Research";"2003-2026";"Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (Q1)";"Immunology and Microbiology; Medicine"
2;20798;"Immunity";journal;"10974180, 10747613";"Cell Press";No;No;12,163;Q1;498;232;691;17039;12846;559;17,45;73,44;41,27;0;United States;Northern America;"Cell Press";"1994-2026";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)";"Immunology and Microbiology; Medicine"
3;3500148004;"Cellular and Molecular Immunology";journal;"20420226, 16727681";"Springer Nature";No;No;5,916;Q1;153;129;619;9921;8329;412;12,06;76,91;43,72;1;United Kingdom;Western Europe;"Springer Nature";"2004-2026";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
4;19651;"Clinical Microbiology Reviews";journal;"08938512, 10986618";"American Society for Microbiology";No;No;5,594;Q1;358;54;97;14821;1991;97;19,09;274,46;39,87;4;United States;Northern America;"American Society for Microbiology";"1988-2025";"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Immunology and Microbiology; Medicine"
5;22471;"The Lancet Infectious Diseases";journal;"14744457, 14733099";"Elsevier Ltd";No;No;5,446;Q1;317;498;1504;7763;11987;656;8,74;15,59;42,30;0;United Kingdom;Western Europe;"Elsevier Ltd";"2001-2026";"Infectious Diseases (Q1)";"Medicine"
6;12611;"Drug Resistance Updates";journal;"13687646, 15322084";"Churchill Livingstone";No;No;5,282;Q1;148;101;121;8979;2794;119;21,41;88,90;39,04;1;United Kingdom;Western Europe;"Churchill Livingstone";"1998-2026";"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
7;21101041613;"The Lancet Microbe";journal;"26665247";"Elsevier Ltd";Yes;No;5,262;Q1;67;201;495;5253;3781;234;8,04;26,13;50,69;1;United Kingdom;Western Europe;"Elsevier Ltd";"2020-2026";"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)";"Immunology and Microbiology; Medicine"
8;21100369870;"The Lancet HIV";journal;"23523018";"Elsevier Ltd";No;No;4,506;Q1;101;167;498;3538;2409;231;4,34;21,19;41,69;0;United Kingdom;Western Europe;"Elsevier Ltd";"2014-2026";"Epidemiology (Q1); Immunology (Q1); Infectious Diseases (Q1); Virology (Q1)";"Immunology and Microbiology; Medicine"
9;19700175861;"Gut Microbes";journal;"19490984, 19490976";"Taylor and Francis Ltd.";Yes;No;3,609;Q1;147;387;748;33107;10026;736;10,99;85,55;46,29;2;United States;Northern America;"Taylor and Francis Ltd.";"2010-2026";"Gastroenterology (Q1); Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)";"Immunology and Microbiology; Medicine"
10;19708;"FEMS Microbiology Reviews";journal;"01686445, 15746976";"Oxford University Press";Yes;No;3,408;Q1;273;32;209;6943;2631;205;12,22;216,97;47,74;1;United Kingdom;Western Europe;"Oxford University Press";"1986, 1989-1990, 1992-2026";"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1)";"Immunology and Microbiology; Medicine"
