Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;26465;"Progress in Polymer Science";journal;"00796700";"Elsevier Ltd";No;No;6,250;Q1;358;50;142;13580;4466;140;31,74;271,60;34,30;0;United Kingdom;Western Europe;"Elsevier Ltd";"1967, 1970-1971, 1975, 1977-1978, 1980-1986, 1988-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1); Surfaces and Interfaces (Q1)";"Chemistry; Materials Science; Physics and Astronomy"
2;21101118502;"Advanced Powder Materials";journal;"2772834X";"KeAi Communications Co.";Yes;No;4,495;Q1;54;59;140;5774;3467;138;25,94;97,86;34,87;0;China;Asiatic Region;"KeAi Communications Co.";"2022-2026";"Catalysis (Q1); Ceramics and Composites (Q1); Energy (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1)";"Chemical Engineering; Energy; Materials Science"
3;21100464567;"Journal of Advanced Ceramics";journal;"22278508, 22264108";"Tsinghua University Press";Yes;No;2,861;Q1;93;204;482;13100;7496;482;14,15;64,22;35,36;0;China;Asiatic Region;"Tsinghua University Press";"2012-2026";"Ceramics and Composites (Q1); Electronic, Optical and Magnetic Materials (Q1)";"Materials Science"
4;28200;"Biomaterials";journal;"01429612, 18785905";"Elsevier Ltd";Yes;No;2,853;Q1;464;617;1196;44506;17604;1195;14,08;72,13;41,64;0;United Kingdom;Western Europe;"Elsevier Ltd";"1980-2026";"Bioengineering (Q1); Biomaterials (Q1); Biophysics (Q1); Ceramics and Composites (Q1); Mechanics of Materials (Q1); Nanoscience and Nanotechnology (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Engineering; Materials Science"
5;28583;"Acta Materialia";journal;"13596454";"Acta Materialia Inc";No;No;2,825;Q1;405;973;2348;63525;25799;2348;10,81;65,29;27,05;0;United Kingdom;Western Europe;"Acta Materialia Inc";"1996-2026";"Ceramics and Composites (Q1); Electronic, Optical and Magnetic Materials (Q1); Metals and Alloys (Q1); Polymers and Plastics (Q1)";"Materials Science"
6;12330;"Journal of Materials Science and Technology";journal;"10050302";"Chinese Society of Metals";No;No;2,825;Q1;167;941;2516;63638;39405;2442;16,50;67,63;32,90;0;China;Asiatic Region;"Chinese Society of Metals";"1993-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Metals and Alloys (Q1); Polymers and Plastics (Q1)";"Engineering; Materials Science"
7;28635;"Composites Part B: Engineering";journal;"13598368";"Elsevier Ltd";No;No;2,592;Q1;248;890;1929;54939;29306;1926;15,35;61,73;31,28;0;United Kingdom;Western Europe;"Elsevier Ltd";"1996-2026";"Ceramics and Composites (Q1); Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)";"Engineering; Materials Science"
8;21101049063;"Advanced Composites and Hybrid Materials";journal;"25220128, 25220136";"Springer Science and Business Media B.V.";No;No;2,557;Q1;104;449;727;39062;11292;727;15,98;87,00;34,03;0;Germany;Western Europe;"Springer Science and Business Media B.V.";"2018-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Materials Science (miscellaneous) (Q1); Polymers and Plastics (Q1)";"Materials Science"
9;20972;"Journal of Materials Processing Technology";journal;"09240136, 18734774";"Elsevier Ltd";No;No;1,836;Q1;247;383;1045;18840;9530;1042;8,49;49,19;25,36;0;United Kingdom;Western Europe;"Elsevier Ltd";"1990-2026";"Ceramics and Composites (Q1); Computer Science Applications (Q1); Industrial and Manufacturing Engineering (Q1); Metals and Alloys (Q1); Modeling and Simulation (Q1)";"Computer Science; Engineering; Materials Science; Mathematics"
10;15995;"Composites Science and Technology";journal;"02663538";"Elsevier B.V.";No;No;1,724;Q1;269;365;1475;17815;14833;1474;10,22;48,81;32,14;0;United Kingdom;Western Europe;"Elsevier B.V.";"1985-2026";"Ceramics and Composites (Q1); Engineering (miscellaneous) (Q1)";"Engineering; Materials Science"
11;21100833818;"Biomaterials Research";journal;"20557124";"American Association for the Advancement of Science";Yes;No;1,661;Q1;65;163;336;10581;3308;336;9,30;64,91;39,68;0;United States;Northern America;"American Association for the Advancement of Science";"2014-2026";"Biomaterials (Q1); Biomedical Engineering (Q1); Ceramics and Composites (Q1); Medicine (miscellaneous) (Q1)";"Engineering; Materials Science; Medicine"
12;15063;"Composite Structures";journal;"02638223";"Elsevier B.V.";No;No;1,660;Q1;226;1002;3088;54432;26626;3054;8,70;54,32;25,07;0;Netherlands;Western Europe;"Elsevier B.V.";"1981, 1983-2026";"Ceramics and Composites (Q1); Civil and Structural Engineering (Q1)";"Engineering; Materials Science"
13;20540;"Composites Part A: Applied Science and Manufacturing";journal;"1359835X";"Elsevier Ltd";No;No;1,517;Q1;240;642;1519;34666;14016;1518;8,95;54,00;29,11;0;United Kingdom;Western Europe;"Elsevier Ltd";"1996-2026";"Ceramics and Composites (Q1); Mechanics of Materials (Q1)";"Engineering; Materials Science"
14;21100792556;"Composites Communications";journal;"24522139";"Elsevier Ltd";No;No;1,361;Q1;82;490;1009;23820;8260;1008;9,00;48,61;33,80;0;United Kingdom;Western Europe;"Elsevier Ltd";"2016-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Mechanics of Materials (Q1); Polymers and Plastics (Q1)";"Engineering; Materials Science"
15;12278;"Superconductor Science and Technology";journal;"09532048, 13616668";"IOP Publishing Ltd.";No;No;1,344;Q1;129;262;776;12508;2672;762;3,18;47,74;23,79;0;United Kingdom;Western Europe;"IOP Publishing Ltd.";"1988-2025";"Ceramics and Composites (Q1); Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Materials Chemistry (Q1); Metals and Alloys (Q1)";"Engineering; Materials Science; Physics and Astronomy"
16;21101040668;"npj Materials Degradation";journal;"23972106";"Nature Publishing Group";Yes;No;1,294;Q1;57;163;317;10492;2823;314;6,97;64,37;30,01;0;United Kingdom;Western Europe;"Nature Publishing Group";"2017-2026";"Ceramics and Composites (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Materials Science (miscellaneous) (Q1)";"Chemistry; Materials Science"
17;21100383742;"Journal of Materials Research and Technology";journal;"22387854, 22140697";"Elsevier Editora Ltda";Yes;No;1,286;Q1;141;3237;8353;176254;66626;8347;7,85;54,45;28,50;0;Brazil;Latin America;"Elsevier Editora Ltda";"2012-2026";"Biomaterials (Q1); Ceramics and Composites (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1)";"Materials Science"
18;21101045704;"Composites Part C: Open Access";journal;"26666820";"Elsevier B.V.";Yes;No;1,182;Q1;46;134;313;8298;2759;311;7,71;61,93;16,24;0;Netherlands;Western Europe;"Elsevier B.V.";"2020-2026";"Ceramics and Composites (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)";"Engineering; Materials Science"
19;21548;"Journal of the European Ceramic Society";journal;"1873619X, 09552219";"Elsevier B.V.";No;No;1,154;Q1;199;771;2443;38950;16681;2439;6,91;50,52;33,11;0;Netherlands;Western Europe;"Elsevier B.V.";"1989-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1)";"Materials Science"
20;16259;"Journal of Composites for Construction";journal;"10900268, 19435614";"American Society of Civil Engineers (ASCE)";No;No;1,144;Q1;145;71;281;3339;1188;279;4,15;47,03;20,97;0;United States;Northern America;"American Society of Civil Engineers (ASCE)";"1997-2026";"Building and Construction (Q1); Ceramics and Composites (Q1); Civil and Structural Engineering (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)";"Engineering; Materials Science"
21;21101248991;"Hybrid Advances";journal;"2773207X";"Elsevier B.V.";Yes;No;1,134;Q1;32;224;322;17845;3336;320;10,57;79,67;25,59;0;Netherlands;Western Europe;"Elsevier B.V.";"2022-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Mechanics of Materials (Q1); Polymers and Plastics (Q1); Surfaces and Interfaces (Q1); Surfaces, Coatings and Films (Q1)";"Engineering; Materials Science; Physics and Astronomy"
22;21101302942;"Surface Science and Technology";journal;"20973624, 27317838";"Springer";No;No;1,077;Q1;11;42;60;2843;404;58;6,73;67,69;31,13;0;Singapore;Asiatic Region;"Springer";"2023-2026";"Ceramics and Composites (Q1); Materials Science (miscellaneous) (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1)";"Materials Science"
23;21100868089;"Journal of Science: Advanced Materials and Devices";journal;"24682284, 24682179";"Elsevier B.V.";Yes;Yes;1,057;Q1;69;211;332;14309;2522;332;7,07;67,82;31,79;0;Netherlands;Western Europe;"Elsevier B.V.";"2016-2026";"Ceramics and Composites (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Science (miscellaneous) (Q1); Biomaterials (Q2)";"Materials Science"
24;12219;"International Journal of Refractory Metals and Hard Materials";journal;"22133917, 02634368";"Elsevier B.V.";No;No;1,023;Q1;118;416;1018;18491;5570;1015;5,12;44,45;29,50;0;Netherlands;Western Europe;"Elsevier B.V.";"1982-1993, 1995-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Metals and Alloys (Q1)";"Engineering; Materials Science"
25;21100468817;"Journal of Sustainable Cement-Based Materials";journal;"21650373, 21650381";"Taylor and Francis Ltd.";No;No;1,023;Q1;46;177;270;11722;1188;265;4,35;66,23;27,43;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2026";"Ceramics and Composites (Q1); Waste Management and Disposal (Q2)";"Environmental Science; Materials Science"
26;21100823385;"Defence Technology";journal;"20963459, 22149147";"KeAi Communications Co.";Yes;Yes;1,010;Q1;69;311;702;17068;4964;700;6,97;54,88;27,40;1;China;Asiatic Region;"KeAi Communications Co.";"2013-2026";"Ceramics and Composites (Q1); Computational Mechanics (Q1); Mechanical Engineering (Q1); Metals and Alloys (Q1)";"Engineering; Materials Science"
27;21100398885;"Carbon Letters";journal;"22334998, 19764251";"";No;No;0,962;Q1;49;201;502;13977;3283;502;6,27;69,54;34,06;0;Singapore;Asiatic Region;"";"2014-2026";"Ceramics and Composites (Q1); Energy Engineering and Power Technology (Q1); Inorganic Chemistry (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Process Chemistry and Technology (Q1); Renewable Energy, Sustainability and the Environment (Q2)";"Chemical Engineering; Chemistry; Energy; Materials Science"
28;21522;"Ceramics International";journal;"02728842";"Elsevier Ltd";No;No;0,961;Q1;185;6238;13527;326901;81706;13510;6,08;52,40;33,98;1;United Kingdom;Western Europe;"Elsevier Ltd";"1981-2026";"Ceramics and Composites (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Surfaces, Coatings and Films (Q1); Process Chemistry and Technology (Q2)";"Chemical Engineering; Materials Science"
29;21101288812;"ASEAN Journal for Science and Engineering in Materials";journal;"28289951, 2828920X";"Yayasan Bumi Publikasi Nusantara";No;No;0,941;Q1;13;21;45;910;171;45;4,57;43,33;31,37;0;Indonesia;Asiatic Region;"Yayasan Bumi Publikasi Nusantara";"2022-2026";"Ceramics and Composites (Q1); Chemical Engineering (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Mechanical Engineering (Q1)";"Chemical Engineering; Engineering; Materials Science"
30;22781;"Chemical Communications";journal;"1364548X, 13597345";"Royal Society of Chemistry";No;No;0,907;Q1;397;2690;7851;125349;31249;7835;4,08;46,60;35,12;1;United Kingdom;Western Europe;"Royal Society of Chemistry";"1965-1968, 1996-2026";"Ceramics and Composites (Q1); Chemistry (miscellaneous) (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1); Catalysis (Q2)";"Chemical Engineering; Chemistry; Materials Science"
31;21100798653;"FlatChem";journal;"24522627";"Elsevier B.V.";No;No;0,906;Q1;52;145;356;11301;2199;355;5,98;77,94;34,51;0;Netherlands;Western Europe;"Elsevier B.V.";"2017-2026";"Ceramics and Composites (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Surfaces, Coatings and Films (Q1)";"Materials Science"
32;98028;"Journal of Biomedical Materials Research - Part A";journal;"15493296, 15524965";"John Wiley and Sons Inc";No;No;0,805;Q1;186;243;462;14950;2147;456;4,50;61,52;44,31;0;United States;Northern America;"John Wiley and Sons Inc";"2003-2026";"Ceramics and Composites (Q1); Metals and Alloys (Q1); Biomaterials (Q2); Biomedical Engineering (Q2)";"Engineering; Materials Science"
33;14433;"Polymer Composites";journal;"02728397, 15480569";"John Wiley &amp; Sons Inc.";No;No;0,762;Q1;115;1576;2520;81195;14012;2517;5,53;51,52;30,74;0;United States;Northern America;"John Wiley &amp; Sons Inc.";"1980-2026";"Ceramics and Composites (Q1); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2)";"Chemistry; Materials Science"
34;20982;"Journal of the American Ceramic Society";journal;"15512916, 00027820";"Wiley-Blackwell";No;No;0,752;Q2;241;819;2022;44447;8443;2012;4,27;54,27;31,05;0;United States;Northern America;"Wiley-Blackwell";"1918-2026";"Ceramics and Composites (Q2); Materials Chemistry (Q2)";"Materials Science"
35;21101278532;"RSC Applied Interfaces";journal;"27553701";"Royal Society of Chemistry";Yes;No;0,742;Q2;12;118;151;7986;664;150;4,40;67,68;32,07;0;United Kingdom;Western Europe;"Royal Society of Chemistry";"2024-2026";"Ceramics and Composites (Q2); Materials Chemistry (Q2); Materials Science (miscellaneous) (Q2); Surfaces, Coatings and Films (Q2)";"Materials Science"
36;21100847432;"Fibers";journal;"20796439";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,739;Q2;57;166;330;10084;1673;328;4,60;60,75;32,75;0;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2026";"Civil and Structural Engineering (Q1); Mechanics of Materials (Q1); Biomaterials (Q2); Ceramics and Composites (Q2)";"Engineering; Materials Science"
37;21162;"Journal of Materials Science";journal;"15734803, 00222461";"Springer";No;No;0,730;Q2;238;1374;3816;88665;17149;3757;4,46;64,53;33,84;0;United States;Northern America;"Springer";"1966-2026";"Mechanical Engineering (Q1); Mechanics of Materials (Q1); Ceramics and Composites (Q2); Materials Science (miscellaneous) (Q2); Polymers and Plastics (Q2)";"Engineering; Materials Science"
