Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100228540;"JAMA Pediatrics";journal;"21686211, 21686203";"American Medical Association";Yes;No;5,109;Q1;243;351;1183;6675;7361;375;6,60;19,02;53,87;110;United States;Northern America;"American Medical Association";"2013-2026";"Pediatrics, Perinatology and Child Health (Q1)";"Medicine"
2;21100834316;"The Lancet Child and Adolescent Health";journal;"23524642";"Elsevier B.V.";No;No;4,179;Q1;91;183;649;3736;5228;266;10,50;20,42;53,35;0;Netherlands;Western Europe;"Elsevier B.V.";"2017-2026";"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1)";"Medicine; Psychology"
3;15402;"Journal of Child Psychology and Psychiatry and Allied Disciplines";journal;"00219630, 14697610";"Wiley-Blackwell Publishing Ltd";No;No;3,025;Q1;265;177;455;7997;3329;352;6,83;45,18;61,48;44;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1960-2026";"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
4;15756;"Pediatrics";journal;"00314005, 10984275";"American Academy of Pediatrics";No;No;2,864;Q1;422;703;2502;26730;14463;1868;5,51;38,02;59,81;115;United States;Northern America;"American Academy of Pediatrics";"1948-2026";"Pediatrics, Perinatology and Child Health (Q1)";"Medicine"
5;13900154713;"Child Development Perspectives";journal;"17508606, 17508592";"Wiley-Blackwell Publishing Ltd";No;No;2,844;Q1;112;30;119;1322;822;119;6,06;44,07;70,11;7;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2007-2025";"Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1); Pediatrics, Perinatology and Child Health (Q1)";"Medicine; Psychology; Social Sciences"
6;13502;"Developmental Review";journal;"02732297, 10902406";"Elsevier Inc.";No;No;2,649;Q1;130;23;67;3188;508;67;6,08;138,61;64,18;5;United States;Northern America;"Elsevier Inc.";"1981-2026";"Developmental and Educational Psychology (Q1); Education (Q1); Experimental and Cognitive Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology; Social Sciences"
7;12841;"Clinical Child and Family Psychology Review";journal;"15732827, 10964037";"Kluwer Academic Publishers";No;No;2,466;Q1;131;37;97;3751;775;96;6,82;101,38;68,84;8;United States;Northern America;"Kluwer Academic Publishers";"1998-2026";"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology; Social Sciences"
8;15357;"Journal of Adolescent Health";journal;"1054139X, 18791972";"Elsevier Inc.";No;No;2,175;Q1;214;307;1069;9896;5683;860;5,47;32,23;69,67;80;United States;Northern America;"Elsevier Inc.";"1991-2026";"Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine"
9;21101041899;"The Lancet Regional Health - Western Pacific";journal;"26666065";"Elsevier Ltd";Yes;No;2,168;Q1;57;267;290;7703;1331;168;4,59;28,85;44,78;64;United Kingdom;Western Europe;"Elsevier Ltd";"2020-2026";"Geriatrics and Gerontology (Q1); Health Policy (Q1); Infectious Diseases (Q1); Internal Medicine (Q1); Obstetrics and Gynecology (Q1); Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine"
10;24456;"Child Development";journal;"14678624, 00093920";"Wiley-Blackwell Publishing Ltd";No;No;2,135;Q1;309;166;656;10735;3627;646;4,79;64,67;64,24;27;United States;Northern America;"Wiley-Blackwell Publishing Ltd";"1945-1948, 1950-2025";"Developmental and Educational Psychology (Q1); Education (Q1); Pediatrics, Perinatology and Child Health (Q1); Social Work (Q1)";"Medicine; Psychology; Social Sciences"
