Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;4000148502;"Rural and Remote Health";journal;"14456354";"James Cook University";Yes;Yes;0,521;Q1;57;87;394;2970;498;386;1,03;34,14;59,95;0;Australia;Pacific Region;"James Cook University";"2005-2026";"Emergency Medical Services (Q1); Health (social science) (Q2); Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3)";"Health Professions; Medicine; Social Sciences"
2;21101017909;"Archives of Academic Emergency Medicine";journal;"26454904";"Shaheed Beheshti University of Medical Sciences and Health Services";Yes;No;0,494;Q1;29;71;214;2462;427;206;2,01;34,68;38,95;0;Iran;Middle East;"Shaheed Beheshti University of Medical Sciences and Health Services";"2019-2026";"Emergency Medical Services (Q1); Emergency Medicine (Q2); Emergency Nursing (Q2)";"Health Professions; Medicine; Nursing"
3;145061;"Healthcare Quarterly";journal;"17102774";"Longwoods Publishing Corp.";No;No;0,285;Q1;43;45;167;719;121;150;0,61;15,98;70,99;0;Canada;Northern America;"Longwoods Publishing Corp.";"2004-2025";"Emergency Medical Services (Q1); Health Policy (Q3)";"Health Professions; Medicine"
4;21101067700;"Radiation Medicine and Protection";journal;"20970439, 26665557";"Elsevier B.V.";Yes;No;0,280;Q1;14;44;98;1939;113;95;1,17;44,07;44,03;1;China;Asiatic Region;"Elsevier B.V.";"2020-2025";"Emergency Medical Services (Q1); Public Health, Environmental and Occupational Health (Q3); Radiological and Ultrasound Technology (Q3); Radiology, Nuclear Medicine and Imaging (Q3)";"Health Professions; Medicine"
5;21101146384;"Health in Emergencies and Disasters Quarterly";journal;"23454210";"Negah Institute for Social Research and Scientific Communication";Yes;Yes;0,248;Q2;9;32;103;1120;88;87;0,80;35,00;42,06;0;Iran;Middle East;"Negah Institute for Social Research and Scientific Communication";"2019-2026";"Emergency Medical Services (Q2); Building and Construction (Q3); Civil and Structural Engineering (Q3); Emergency Medicine (Q3); Social Sciences (miscellaneous) (Q3)";"Engineering; Health Professions; Medicine; Social Sciences"
6;21101184585;"Paramedicine";journal;"27536386";"SAGE Publications Inc.";No;No;0,244;Q2;21;28;92;1184;76;82;1,23;42,29;41,67;1;United States;Northern America;"SAGE Publications Inc.";"2023-2026";"Emergency Medical Services (Q2); Emergency Medicine (Q3); Emergency Nursing (Q3)";"Health Professions; Medicine; Nursing"
7;21101034371;"Medicina Katastrof";journal;"20701004, 26867966";"A.I. Burnazyan Federal Medical Biophysical Center";Yes;Yes;0,241;Q2;9;47;151;736;55;151;0,40;15,66;34,92;0;Russian Federation;Eastern Europe;"A.I. Burnazyan Federal Medical Biophysical Center";"2019-2025";"Emergency Medical Services (Q2); Health Professions (miscellaneous) (Q2); Emergency Medicine (Q3); Public Health, Environmental and Occupational Health (Q3)";"Health Professions; Medicine"
8;21100976770;"Medico-Biological and Socio-Psychological Issues of Safety in Emergency Situations";journal;"25417487, 19954441";"Nikiforov Russian Center of Emergency and Radiation Medicine, EMERCOM of Russia";Yes;No;0,238;Q2;7;40;127;721;78;127;0,73;18,03;36,89;0;Russian Federation;Eastern Europe;"Nikiforov Russian Center of Emergency and Radiation Medicine, EMERCOM of Russia";"2019-2025";"Emergency Medical Services (Q2); Emergency Medicine (Q3); Public Health, Environmental and Occupational Health (Q3); Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)";"Health Professions; Medicine; Psychology"
9;21101073950;"Annals of Critical Care";journal;"1818474X, 17269806";"Practical Medicine Publishing House LLC";Yes;Yes;0,210;Q2;11;58;129;2318;145;126;1,00;39,97;36,06;0;Russian Federation;Eastern Europe;"Practical Medicine Publishing House LLC";"2017-2026";"Emergency Medical Services (Q2); Anesthesiology and Pain Medicine (Q3); Critical Care and Intensive Care Medicine (Q3); Emergency Medicine (Q3); Law (Q3)";"Health Professions; Medicine; Social Sciences"
10;5700154403;"Australian Journal of Emergency Management";journal;"13241540";"Australian Institute for Disaster Resilience";Yes;No;0,209;Q3;34;80;147;1281;90;147;0,59;16,01;57,14;4;Australia;Pacific Region;"Australian Institute for Disaster Resilience";"1998-2026";"Health Professions (miscellaneous) (Q2); Emergency Medical Services (Q3); Safety Research (Q4)";"Health Professions; Social Sciences"
11;21101022219;"Disaster and Emergency Medicine Journal";journal;"25435957, 24514691";"Via Medica";No;No;0,192;Q3;11;35;111;753;83;85;0,86;21,51;39,74;0;Poland;Eastern Europe;"Via Medica";"2019-2025";"Critical Care and Intensive Care Medicine (Q3); Emergency Medical Services (Q3); Emergency Medicine (Q3)";"Health Professions; Medicine"
12;21101038514;"Russian Journal of Anesthesiology and Reanimatology /Anesteziologiya i Reanimatologiya";journal;"02017563, 24104698";"Media Sphera Publishing Group";No;No;0,182;Q3;13;72;231;2130;166;219;0,72;29,58;42,24;0;Russian Federation;Eastern Europe;"Media Sphera Publishing Group";"1976-2016, 2018-2025";"Anesthesiology and Pain Medicine (Q3); Critical Care and Intensive Care Medicine (Q3); Emergency Medical Services (Q3); Emergency Medicine (Q3); Law (Q3); Pathology and Forensic Medicine (Q4)";"Health Professions; Medicine; Social Sciences"
13;21101058281;"Frontiers in Emergency Medicine";journal;"27173593";"Tehran University of Medical Sciences";No;No;0,172;Q3;9;39;147;857;84;118;0,59;21,97;32,86;0;Iran;Middle East;"Tehran University of Medical Sciences";"2021-2025";"Emergency Medical Services (Q3); Emergency Medicine (Q3); Emergency Nursing (Q3)";"Health Professions; Medicine; Nursing"
14;21101149697;"Emergency Care Journal";journal;"22822054, 18269826";"Page Press Publications";Yes;Yes;0,159;Q4;3;56;54;1123;23;39;0,43;20,05;41,15;0;Italy;Western Europe;"Page Press Publications";"2022-2025";"Emergency Medical Services (Q4); Emergency Medicine (Q4); Emergency Nursing (Q4)";"Health Professions; Medicine; Nursing"
15;21101186835;"Regional Anesthesia and Acute Pain Management";journal;"19936508, 26871394";"Eco-Vector LLC";No;No;0,122;Q4;4;30;87;1079;14;84;0,21;35,97;40,00;0;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2021-2025";"Anesthesiology and Pain Medicine (Q4); Emergency Medical Services (Q4); Emergency Medicine (Q4)";"Health Professions; Medicine"
16;21101162629;"Telehealth and Medicine Today";journal;"24716960";"Partners in Digital Health";No;No;0,121;Q4;4;33;26;616;10;23;0,38;18,67;43,75;0;United States;Northern America;"Partners in Digital Health";"2020-2021, 2023-2025";"Emergency Medical Services (Q4); Health Informatics (Q4); Health Information Management (Q4); Health Professions (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine"
17;21101195782;"Ukrainian Journal of Cardiology";journal;"1608635X, 26644479";"National Scientific Center Academician M D Strazhesko Institute of Cardiology of the National Academy of Medical Sciences of Ukraine";No;No;0,113;Q4;4;37;80;947;13;80;0,09;25,59;50,60;0;Ukraine;Eastern Europe;"National Scientific Center Academician M D Strazhesko Institute of Cardiology of the National Academy of Medical Sciences of Ukraine";"2019-2025";"Cardiology and Cardiovascular Medicine (Q4); Education (Q4); Emergency Medical Services (Q4); Internal Medicine (Q4)";"Health Professions; Medicine; Social Sciences"
18;21101284607;"Journal of Inonu University Vocational School of Health Services";journal;"21477892";"Inonu University";Yes;No;;-;3;72;62;2626;15;62;0,24;36,47;66,15;0;Turkey;Middle East;"Inonu University";"2023-2026";"Emergency Medical Services; Health Professions (miscellaneous); Physical Therapy, Sports Therapy and Rehabilitation";"Health Professions"
