Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;15090;"Progress in Retinal and Eye Research";journal;"13509462, 18731635";"Elsevier Ltd";No;No;5,181;Q1;215;63;148;18100;2883;148;17,64;287,30;39,31;0;United Kingdom;Western Europe;"Elsevier Ltd";"1994-2026";"Ophthalmology (Q1); Sensory Systems (Q1)";"Medicine; Neuroscience"
2;13736;"British Journal of Ophthalmology";journal;"14682079, 00071161";"BMJ Publishing Group";No;No;1,800;Q1;192;302;795;9217;4120;780;5,19;30,52;44,87;1;United Kingdom;Western Europe;"BMJ Publishing Group";"1941-2026";"Cellular and Molecular Neuroscience (Q1); Ophthalmology (Q1); Sensory Systems (Q1)";"Medicine; Neuroscience"
3;14478;"Journal of Cataract and Refractive Surgery";journal;"18734502, 08863350";"Lippincott Williams and Wilkins";No;No;1,415;Q1;176;258;809;5004;2353;594;2,94;19,40;33,78;0;United States;Northern America;"Lippincott Williams and Wilkins";"1986-2026";"Ophthalmology (Q1); Sensory Systems (Q1); Surgery (Q1)";"Medicine; Neuroscience"
4;19700175165;"Frontiers in Neural Circuits";journal;"16625110";"Frontiers Media SA";Yes;No;1,381;Q1;94;57;300;4429;925;272;2,72;77,70;29,08;0;Switzerland;Western Europe;"Frontiers Media SA";"2007-2026";"Cognitive Neuroscience (Q1); Neuroscience (miscellaneous) (Q1); Sensory Systems (Q1); Cellular and Molecular Neuroscience (Q2)";"Neuroscience"
5;13945;"Investigative Ophthalmology and Visual Science";journal;"01460404, 15525783";"Association for Research in Vision and Ophthalmology Inc.";Yes;No;1,274;Q1;268;811;1326;42023;5652;1308;4,17;51,82;45,23;1;United States;Northern America;"Association for Research in Vision and Ophthalmology Inc.";"1963, 1977-2026";"Ophthalmology (Q1); Sensory Systems (Q1); Cellular and Molecular Neuroscience (Q2)";"Medicine; Neuroscience"
6;13867;"Eye (Basingstoke)";journal;"0950222X, 14765454";"Springer Nature";No;No;1,246;Q1;140;770;1762;17807;5688;1357;3,25;23,13;41,79;1;United Kingdom;Western Europe;"Springer Nature";"1987-2026";"Arts and Humanities (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Ophthalmology (Q1); Sensory Systems (Q1)";"Arts and Humanities; Medicine; Neuroscience"
7;14604;"Ophthalmic and Physiological Optics";journal;"02755408, 14751313";"Springer Nature";No;No;1,117;Q1;93;207;465;8818;1526;412;3,44;42,60;50,99;0;United Kingdom;Western Europe;"Springer Nature";"1981-2026";"Ophthalmology (Q1); Optometry (Q1); Sensory Systems (Q1)";"Health Professions; Medicine; Neuroscience"
8;19959;"Visual Neuroscience";journal;"14698714, 09525238";"Maximum Academic Press";Yes;No;1,116;Q1;92;27;19;1757;74;19;4,83;65,07;46,24;0;United States;Northern America;"Maximum Academic Press";"1988-2026";"Sensory Systems (Q1); Physiology (Q2)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
9;19700175114;"Frontiers in Integrative Neuroscience";journal;"16625145";"Frontiers Media SA";Yes;No;1,079;Q1;86;25;269;2092;928;233;2,53;83,68;45,83;0;Switzerland;Western Europe;"Frontiers Media SA";"2007-2026";"Sensory Systems (Q1); Cellular and Molecular Neuroscience (Q2); Cognitive Neuroscience (Q2)";"Neuroscience"
10;13904;"Graefe's Archive for Clinical and Experimental Ophthalmology";journal;"0721832X, 1435702X";"Springer Science and Business Media Deutschland GmbH";No;No;1,073;Q1;121;397;1233;13354;3546;1128;3,06;33,64;38,48;1;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1870-1944, 1947-1965, 1982-2026";"Ophthalmology (Q1); Sensory Systems (Q1); Cellular and Molecular Neuroscience (Q2)";"Medicine; Neuroscience"
11;14900;"Clinical Neurophysiology";journal;"13882457, 18728952";"Elsevier Ireland Ltd";No;No;1,070;Q1;237;307;783;15332;2511;617;2,85;49,94;38,45;0;Ireland;Western Europe;"Elsevier Ireland Ltd";"1999-2026";"Neurology (Q1); Neurology (clinical) (Q1); Sensory Systems (Q1); Physiology (medical) (Q2)";"Medicine; Neuroscience"
12;17500155126;"Attention, Perception, and Psychophysics";journal;"1943393X, 19433921";"Springer New York";No;No;0,920;Q2;145;166;588;9391;1163;587;1,87;56,57;40,17;1;United States;Northern America;"Springer New York";"2009-2026";"Linguistics and Language (Q1); Experimental and Cognitive Psychology (Q2); Sensory Systems (Q2)";"Neuroscience; Psychology; Social Sciences"
13;13707;"Hearing Research";journal;"18785891, 03785955";"Elsevier B.V.";No;No;0,891;Q2;145;206;432;12051;1435;426;3,13;58,50;39,47;0;Netherlands;Western Europe;"Elsevier B.V.";"1978-2026";"Sensory Systems (Q2)";"Neuroscience"
14;13866;"Experimental Eye Research";journal;"00144835, 10960007";"Academic Press";No;No;0,887;Q2;162;416;942;23813;3415;925;3,32;57,24;45,76;0;United States;Northern America;"Academic Press";"1961-2026";"Ophthalmology (Q1); Sensory Systems (Q2); Cellular and Molecular Neuroscience (Q3)";"Medicine; Neuroscience"
15;14630;"Ophthalmic Research";journal;"14230259, 00303747";"S. Karger AG";Yes;No;0,881;Q2;68;46;294;1922;771;292;2,26;41,78;42,61;0;Switzerland;Western Europe;"S. Karger AG";"1970-2026";"Ophthalmology (Q1); Medicine (miscellaneous) (Q2); Sensory Systems (Q2); Cellular and Molecular Neuroscience (Q3)";"Medicine; Neuroscience"
16;13744;"JARO - Journal of the Association for Research in Otolaryngology";journal;"14387573, 15253961";"Springer";No;No;0,821;Q2;91;46;148;3131;391;138;2,86;68,07;37,62;0;United States;Northern America;"Springer";"2000-2026";"Otorhinolaryngology (Q1); Sensory Systems (Q2)";"Medicine; Neuroscience"
