Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;18795;"Water Research";journal;"00431354, 18792448";"Elsevier Ltd";No;No;3,701;Q1;417;1769;4102;108126;58858;4090;13,68;61,12;38,55;16;United Kingdom;Western Europe;"Elsevier Ltd";"1967-2026";"Civil and Structural Engineering (Q1); Ecological Modeling (Q1); Environmental Engineering (Q1); Pollution (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1)";"Engineering; Environmental Science"
2;21100217611;"Methods in Ecology and Evolution";journal;"2041210X";"British Ecological Society";Yes;No;2,606;Q1;191;232;674;13251;5053;668;6,48;57,12;37,73;0;United Kingdom;Western Europe;"British Ecological Society";"2011-2026";"Ecological Modeling (Q1); Ecology, Evolution, Behavior and Systematics (Q1)";"Agricultural and Biological Sciences; Environmental Science"
3;23269;"Computers, Environment and Urban Systems";journal;"01989715";"Elsevier Ltd";No;No;2,174;Q1;128;90;292;6170;3275;292;9,30;68,56;35,58;1;United Kingdom;Western Europe;"Elsevier Ltd";"1980-1986, 1988-2026";"Ecological Modeling (Q1); Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1); Urban Studies (Q1)";"Environmental Science; Social Sciences"
4;21100897159;"Water Research X";journal;"25899147";"Elsevier Ltd";Yes;No;1,826;Q1;41;170;132;10294;1020;129;7,39;60,55;38,46;1;United Kingdom;Western Europe;"Elsevier Ltd";"2018-2026";"Ecological Modeling (Q1); Pollution (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1)";"Environmental Science"
5;3100147401;"Ecological Informatics";journal;"15749541";"Elsevier B.V.";Yes;No;1,770;Q1;101;599;1310;46694;12283;1291;9,60;77,95;31,57;4;Netherlands;Western Europe;"Elsevier B.V.";"2006-2026";"Applied Mathematics (Q1); Computational Theory and Mathematics (Q1); Computer Science Applications (Q1); Ecological Modeling (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Modeling and Simulation (Q1)";"Agricultural and Biological Sciences; Computer Science; Environmental Science; Mathematics"
6;21101256250;"Waste Management Bulletin";journal;"29497507";"Elsevier B.V.";Yes;No;1,372;Q1;22;109;155;8290;1579;155;10,19;76,06;36,56;1;Netherlands;Western Europe;"Elsevier B.V.";"2023-2026";"Ecological Modeling (Q1); Environmental Science (miscellaneous) (Q1); Waste Management and Disposal (Q1)";"Environmental Science"
7;23295;"Environmental Modelling and Software";journal;"18736726, 13648152";"Elsevier Ltd";No;No;1,344;Q1;190;398;685;25340;4124;680;5,95;63,67;30,86;3;United Kingdom;Western Europe;"Elsevier Ltd";"1997-2026";"Ecological Modeling (Q1); Environmental Engineering (Q1); Modeling and Simulation (Q1); Software (Q1)";"Computer Science; Environmental Science; Mathematics"
8;21100823286;"Ecological Processes";journal;"21921709";"Springer International Publishing AG";Yes;No;1,282;Q1;59;90;214;6739;1126;211;4,88;74,88;38,21;0;Switzerland;Western Europe;"Springer International Publishing AG";"2012-2026";"Ecological Modeling (Q1); Ecology (Q1)";"Environmental Science"
9;21101215111;"Environmental Systems Research";journal;"21932697";"Springer Medizin";Yes;No;1,199;Q1;40;43;121;3210;806;120;6,10;74,65;30,72;0;Germany;Western Europe;"Springer Medizin";"2012-2026";"Ecological Modeling (Q1); Environmental Science (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)";"Environmental Science; Materials Science"
10;21101097218;"Climate Change Ecology";journal;"26669005";"Elsevier Inc.";Yes;No;1,084;Q1;16;14;40;1368;168;38;3,22;97,71;47,27;0;United States;Northern America;"Elsevier Inc.";"2021-2026";"Ecological Modeling (Q1); Ecology (Q1); Environmental Science (miscellaneous) (Q1); Global and Planetary Change (Q2)";"Environmental Science"
11;144980;"Multiscale Modeling and Simulation";journal;"15403459, 15403467";"Society for Industrial and Applied Mathematics Publications";No;No;1,055;Q1;80;57;164;2543;323;164;2,04;44,61;22,08;0;United States;Northern America;"Society for Industrial and Applied Mathematics Publications";"2003-2026";"Chemistry (miscellaneous) (Q1); Computer Science Applications (Q1); Ecological Modeling (Q1); Modeling and Simulation (Q1); Physics and Astronomy (miscellaneous) (Q1)";"Chemistry; Computer Science; Environmental Science; Mathematics; Physics and Astronomy"
12;23274;"Ecological Modelling";journal;"18727026, 03043800";"Elsevier B.V.";No;No;0,859;Q1;197;332;793;22713;3001;787;3,99;68,41;33,87;6;Netherlands;Western Europe;"Elsevier B.V.";"1975-2026";"Ecological Modeling (Q1); Ecology (Q1)";"Environmental Science"
13;21100464918;"NeoBiota";journal;"16190033, 13142488";"Pensoft Publishers";Yes;No;0,839;Q2;46;130;257;10276;864;255;3,19;79,05;40,47;1;Bulgaria;Eastern Europe;"Pensoft Publishers";"2015-2026";"Animal Science and Zoology (Q1); Aquatic Science (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Insect Science (Q1); Plant Science (Q1); Ecological Modeling (Q2)";"Agricultural and Biological Sciences; Environmental Science"
14;95143;"Fungal Ecology";journal;"17545048";"Elsevier B.V.";No;No;0,812;Q2;83;43;149;3220;495;147;3,51;74,88;39,70;0;Netherlands;Western Europe;"Elsevier B.V.";"2008-2026";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Plant Science (Q1); Ecological Modeling (Q2)";"Agricultural and Biological Sciences; Environmental Science"
15;21100776051;"Conservation Physiology";journal;"20511434";"Oxford University Press";Yes;No;0,729;Q2;64;91;281;6736;715;277;2,42;74,02;48,00;0;United States;Northern America;"Oxford University Press";"2013-2026";"Nature and Landscape Conservation (Q1); Ecological Modeling (Q2); Management, Monitoring, Policy and Law (Q2); Physiology (Q2)";"Biochemistry, Genetics and Molecular Biology; Environmental Science"
16;24554;"Water, Air, and Soil Pollution";journal;"00496979, 15732932";"Springer Nature";No;No;0,727;Q2;146;1014;2137;71979;8327;2135;3,99;70,99;38,69;2;Switzerland;Western Europe;"Springer Nature";"1971-2026";"Ecological Modeling (Q2); Environmental Chemistry (Q2); Environmental Engineering (Q2); Pollution (Q2); Water Science and Technology (Q2)";"Environmental Science"
17;21101319256;"Environmental Research: Ecology";journal;"2752664X";"Institute of Physics";Yes;No;0,711;Q2;9;33;52;2722;150;52;2,78;82,48;37,21;0;United Kingdom;Western Europe;"Institute of Physics";"2022-2026";"Nature and Landscape Conservation (Q1); Ecological Modeling (Q2); Ecology (Q2); Global and Planetary Change (Q3)";"Environmental Science"
18;22651;"Human and Ecological Risk Assessment";journal;"10807039, 15497860";"Taylor and Francis Ltd.";No;No;0,671;Q2;97;73;173;4643;601;168;3,81;63,60;41,67;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2026";"Ecological Modeling (Q2); Health, Toxicology and Mutagenesis (Q2); Pollution (Q2)";"Environmental Science"
19;24563;"Water Environment Research";journal;"10614303, 15547531";"";No;No;0,651;Q2;94;240;443;14785;1263;442;2,97;61,60;35,74;1;United States;Northern America;"";"1992-2026";"Ecological Modeling (Q2); Environmental Chemistry (Q2); Pollution (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2)";"Environmental Science"
20;21564;"Environmetrics";journal;"1099095X, 11804009";"John Wiley and Sons Ltd";No;No;0,639;Q2;73;77;148;3525;300;140;1,61;45,78;36,12;1;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1990-2026";"Ecological Modeling (Q2); Statistics and Probability (Q2)";"Environmental Science; Mathematics"
21;23655;"Silva Fennica";journal;"22424075, 00375330";"Finnish Society of Forest Science";Yes;No;0,636;Q2;75;29;113;1408;232;98;1,75;48,55;32,71;0;Finland;Western Europe;"Finnish Society of Forest Science";"1976, 1978, 1981-2026";"Forestry (Q1); Ecological Modeling (Q2)";"Agricultural and Biological Sciences; Environmental Science"
22;6000187990;"Diversity";journal;"14242818";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,603;Q2;70;869;3128;60073;8253;3073;2,48;69,13;39,68;2;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2009-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecological Modeling (Q2); Ecology (Q2); Nature and Landscape Conservation (Q2)";"Agricultural and Biological Sciences; Environmental Science"
23;20289;"Ecological Complexity";journal;"1476945X";"Elsevier B.V.";No;No;0,543;Q2;74;13;56;727;176;54;1,97;55,92;31,48;0;Netherlands;Western Europe;"Elsevier B.V.";"2004-2026";"Ecological Modeling (Q2); Ecology, Evolution, Behavior and Systematics (Q2)";"Agricultural and Biological Sciences; Environmental Science"
24;21101045045;"Advances in Science and Research";journal;"19920636, 19920628";"Copernicus Publications";Yes;No;0,536;Q2;14;11;34;406;63;34;2,10;36,91;17,50;0;Germany;Western Europe;"Copernicus Publications";"2019-2026";"Ecological Modeling (Q2); Geophysics (Q2); Pollution (Q2); Atmospheric Science (Q3)";"Earth and Planetary Sciences; Environmental Science"
25;21100814040;"Environmental Geotechnics";journal;"2051803X";"ICE Publishing";No;No;0,510;Q3;33;46;105;2405;211;81;1,58;52,28;38,41;1;United Kingdom;Western Europe;"ICE Publishing";"2014-2025";"Environmental Engineering (Q2); Geochemistry and Petrology (Q2); Geotechnical Engineering and Engineering Geology (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2); Pollution (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Ecological Modeling (Q3); Environmental Chemistry (Q3)";"Earth and Planetary Sciences; Environmental Science"
26;11200153506;"Theoretical Ecology";journal;"18741738, 18741746";"Springer Science and Business Media B.V.";No;No;0,477;Q3;48;32;73;1922;99;72;1,18;60,06;28,40;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2008-2026";"Ecology (Q2); Ecological Modeling (Q3)";"Environmental Science"
27;21101023769;"U.S. Geological Survey Techniques and Methods";journal;"23287047, 23287055";"US Geological Survey";No;No;0,467;Q3;8;6;32;395;46;31;1,43;65,83;27,59;0;United States;Northern America;"US Geological Survey";"2019-2025";"Computers in Earth Sciences (Q2); Geology (Q2); Water Science and Technology (Q2); Ecological Modeling (Q3)";"Earth and Planetary Sciences; Environmental Science"
