Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21101049051;"Nature Reviews Earth and Environment";journal;"2662138X";"Springer International Publishing";No;No;9,521;Q1;109;121;344;8353;7574;228;20,59;69,03;34,96;30;Switzerland;Western Europe;"Springer International Publishing";"2020-2026";"Atmospheric Science (Q1); Earth-Surface Processes (Q1); Nature and Landscape Conservation (Q1); Pollution (Q1)";"Earth and Planetary Sciences; Environmental Science"
2;21101153191;"Carbon Research";journal;"27316696";"Springer Nature";Yes;No;4,585;Q1;33;49;30;4105;609;29;20,30;83,78;34,63;2;China;Asiatic Region;"Springer Nature";"2022-2026";"Earth-Surface Processes (Q1); Engineering (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1)";"Earth and Planetary Sciences; Engineering; Environmental Science"
3;27470;"Antipode";journal;"00664812, 14678330";"Wiley-Blackwell Publishing Ltd";No;No;2,263;Q1;136;95;265;6946;1493;264;4,89;73,12;54,69;12;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1969-2026";"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)";"Earth and Planetary Sciences; Social Sciences"
4;11700154363;"Cryosphere";journal;"19940416, 19940424";"Copernicus Publications";Yes;No;2,132;Q1;130;282;821;19265;4338;821;4,76;68,32;28,29;20;Germany;Western Europe;"Copernicus Publications";"2007-2026";"Earth-Surface Processes (Q1); Water Science and Technology (Q1)";"Earth and Planetary Sciences; Environmental Science"
5;39563;"International Journal of Applied Earth Observation and Geoinformation";journal;"1872826X, 15698432";"Elsevier B.V.";Yes;No;2,108;Q1;157;439;1057;23777;9044;1056;8,28;54,16;30,91;18;Netherlands;Western Europe;"Elsevier B.V.";"1998-2026";"Computers in Earth Sciences (Q1); Earth-Surface Processes (Q1); Global and Planetary Change (Q1); Management, Monitoring, Policy and Law (Q1)";"Earth and Planetary Sciences; Environmental Science"
6;21101034454;"Geography and Sustainability";journal;"20967438, 26666839";"Beijing Normal University Press";Yes;No;1,800;Q1;44;40;109;2851;1106;105;9,53;71,28;36,62;5;China;Asiatic Region;"Beijing Normal University Press";"2020-2026";"Earth-Surface Processes (Q1); Ecology (Q1); Geography, Planning and Development (Q1); Nature and Landscape Conservation (Q1)";"Earth and Planetary Sciences; Environmental Science; Social Sciences"
7;130037;"Biogeosciences";journal;"17264189, 17264170";"Copernicus Publications";Yes;No;1,767;Q1;182;269;974;23092;4663;974;4,00;85,84;36,29;21;Germany;Western Europe;"Copernicus Publications";"2004-2026";"Earth-Surface Processes (Q1); Ecology, Evolution, Behavior and Systematics (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
8;38003;"Soil and Tillage Research";journal;"01671987";"Elsevier B.V.";No;No;1,732;Q1;197;260;862;17711;6758;858;7,19;68,12;30,88;6;Netherlands;Western Europe;"Elsevier B.V.";"1980, 1982-2026";"Agronomy and Crop Science (Q1); Earth-Surface Processes (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
9;29214;"Transactions of the Institute of British Geographers";journal;"00202754, 14755661";"Wiley-Blackwell Publishing Ltd";No;No;1,600;Q1;141;59;221;4219;929;218;3,82;71,51;49,04;4;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1976-2026";"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)";"Earth and Planetary Sciences; Social Sciences"
10;35824;"Agricultural Water Management";journal;"18732283, 03783774";"Elsevier B.V.";Yes;No;1,579;Q1;189;574;1709;36724;12664;1703;6,92;63,98;32,82;36;Netherlands;Western Europe;"Elsevier B.V.";"1976-1977, 1979-2026";"Agronomy and Crop Science (Q1); Earth-Surface Processes (Q1); Soil Science (Q1); Water Science and Technology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science"
