Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;17915;"Proceedings of the IEEE";journal;"15582256, 00189219";"Institute of Electrical and Electronics Engineers Inc.";No;No;6,247;Q1;352;62;245;12001;9722;239;29,32;193,56;22,74;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1963-2026";"Computer Science (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
2;23038;"ACM Computing Surveys";journal;"03600300, 15577341";"Association for Computing Machinery";No;No;5,797;Q1;260;424;714;72042;28514;714;41,88;169,91;25,38;30;United States;Northern America;"Association for Computing Machinery";"1969-2025";"Computer Science (miscellaneous) (Q1); Theoretical Computer Science (Q1)";"Computer Science; Mathematics"
3;21101081601;"PRX Quantum";journal;"26913399";"American Physical Society";Yes;No;5,341;Q1;82;242;642;20656;7914;639;11,08;85,36;16,00;0;United States;Northern America;"American Physical Society";"2020-2026";"Applied Mathematics (Q1); Computer Science (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Mathematical Physics (Q1); Physics and Astronomy (miscellaneous) (Q1)";"Computer Science; Engineering; Materials Science; Mathematics; Physics and Astronomy"
4;19700170610;"IEEE Transactions on Smart Grid";journal;"19493061, 19493053";"Institute of Electrical and Electronics Engineers Inc.";No;No;4,608;Q1;270;467;1272;19010;16887;1272;12,20;40,71;26,69;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2010-2026";"Computer Science (miscellaneous) (Q1)";"Computer Science"
5;21100338322;"IEEE Geoscience and Remote Sensing Magazine";journal;"24732397, 21686831";"Institute of Electrical and Electronics Engineers Inc.";No;No;3,662;Q1;78;59;152;5161;2356;149;16,24;87,47;30,04;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2013-2026";"Computer Science (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Instrumentation (Q1)";"Computer Science; Earth and Planetary Sciences; Engineering; Physics and Astronomy"
6;21101076096;"Nature Computational Science";journal;"26628457";"Springer Nature";No;No;3,472;Q1;56;157;531;4956;3659;259;6,38;31,57;27,31;6;United States;Northern America;"Springer Nature";"2021-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1)";"Computer Science"
7;17645;"Computers and Education";journal;"03601315";"Elsevier Ltd";No;No;3,343;Q1;267;114;532;9220;7536;532;12,91;80,88;44,53;9;United Kingdom;Western Europe;"Elsevier Ltd";"1976-2026";"Computer Science (miscellaneous) (Q1); Education (Q1); E-learning (Q1)";"Computer Science; Social Sciences"
8;8000153138;"Computer Science Review";journal;"15740137";"Elsevier Ireland Ltd";No;No;3,276;Q1;102;59;165;9202;3989;163;18,96;155,97;23,91;3;Ireland;Western Europe;"Elsevier Ireland Ltd";"2007-2026";"Computer Science (miscellaneous) (Q1); Theoretical Computer Science (Q1)";"Computer Science; Mathematics"
9;21100827946;"npj Quantum Information";journal;"20566387";"Nature Partner Journals";Yes;No;2,730;Q1;91;130;434;7635;3724;432;7,98;58,73;16,56;0;United Kingdom;Western Europe;"Nature Partner Journals";"2015-2026";"Computational Theory and Mathematics (Q1); Computer Networks and Communications (Q1); Computer Science (miscellaneous) (Q1); Statistical and Nonlinear Physics (Q1)";"Computer Science; Physics and Astronomy"
10;22489;"European Journal of Operational Research";journal;"03772217";"Elsevier B.V.";No;No;2,239;Q1;333;603;2003;33311;15285;1994;7,03;55,24;26,21;9;Netherlands;Western Europe;"Elsevier B.V.";"1977-2026";"Computer Science (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Information Systems and Management (Q1); Management Science and Operations Research (Q1); Modeling and Simulation (Q1)";"Computer Science; Decision Sciences; Engineering; Mathematics"
