Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;26465;"Progress in Polymer Science";journal;"00796700";"Elsevier Ltd";No;No;6,211;Q1;358;50;158;14572;4458;154;26,11;291,44;37,50;1;United Kingdom;Western Europe;"Elsevier Ltd";"1967, 1970-1971, 1975, 1977-1978, 1980-1986, 1988-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1); Surfaces and Interfaces (Q1)";"Chemistry; Materials Science; Physics and Astronomy"
2;21101118502;"Advanced Powder Materials";journal;"2772834X";"KeAi Communications Co.";Yes;No;6,197;Q1;54;42;42;2751;1216;40;28,95;65,50;33,22;1;China;Asiatic Region;"KeAi Communications Co.";"2022-2026";"Catalysis (Q1); Ceramics and Composites (Q1); Energy (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1)";"Chemical Engineering; Energy; Materials Science"
3;21101049063;"Advanced Composites and Hybrid Materials";journal;"25220128, 25220136";"Springer Science and Business Media B.V.";No;No;3,623;Q1;104;228;430;15069;9017;430;22,65;66,09;35,04;0;Germany;Western Europe;"Springer Science and Business Media B.V.";"2018-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Materials Science (miscellaneous) (Q1); Polymers and Plastics (Q1)";"Materials Science"
4;21100464567;"Journal of Advanced Ceramics";journal;"22278508, 22264108";"Tsinghua University Press";Yes;No;3,457;Q1;93;164;320;10333;5292;320;17,80;63,01;33,85;0;China;Asiatic Region;"Tsinghua University Press";"2012-2026";"Ceramics and Composites (Q1); Electronic, Optical and Magnetic Materials (Q1)";"Materials Science"
5;28200;"Biomaterials";journal;"01429612, 18785905";"Elsevier Ltd";Yes;No;3,016;Q1;464;387;1790;26819;24503;1790;12,90;69,30;40,58;1;United Kingdom;Western Europe;"Elsevier Ltd";"1980-2026";"Bioengineering (Q1); Biomaterials (Q1); Biophysics (Q1); Ceramics and Composites (Q1); Mechanics of Materials (Q1); Nanoscience and Nanotechnology (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Engineering; Materials Science"
6;28583;"Acta Materialia";journal;"13596454";"Acta Materialia Inc";No;No;2,916;Q1;405;747;2359;46717;22389;2359;8,55;62,54;24,30;6;United Kingdom;Western Europe;"Acta Materialia Inc";"1996-2026";"Ceramics and Composites (Q1); Electronic, Optical and Magnetic Materials (Q1); Metals and Alloys (Q1); Polymers and Plastics (Q1)";"Materials Science"
7;28635;"Composites Part B: Engineering";journal;"13598368";"Elsevier Ltd";No;No;2,802;Q1;248;553;2151;34020;29709;2144;13,31;61,52;30,37;4;United Kingdom;Western Europe;"Elsevier Ltd";"1996-2026";"Ceramics and Composites (Q1); Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)";"Engineering; Materials Science"
8;12330;"Journal of Materials Science and Technology";journal;"10050302";"Chinese Society of Metals";No;No;2,309;Q1;167;803;2400;54802;27250;2335;11,58;68,25;32,54;5;China;Asiatic Region;"Chinese Society of Metals";"1993-2026";"Ceramics and Composites (Q1); Materials Chemistry (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Metals and Alloys (Q1); Polymers and Plastics (Q1)";"Engineering; Materials Science"
9;15995;"Composites Science and Technology";journal;"02663538";"Elsevier B.V.";No;No;1,800;Q1;269;402;1500;18583;13626;1498;8,77;46,23;30,20;0;United Kingdom;Western Europe;"Elsevier B.V.";"1985-2026";"Ceramics and Composites (Q1); Engineering (miscellaneous) (Q1)";"Engineering; Materials Science"
10;20540;"Composites Part A: Applied Science and Manufacturing";journal;"1359835X";"Elsevier Ltd";No;No;1,688;Q1;240;459;1267;24935;11651;1266;8,86;54,32;28,72;0;United Kingdom;Western Europe;"Elsevier Ltd";"1996-2026";"Ceramics and Composites (Q1); Mechanics of Materials (Q1)";"Engineering; Materials Science"
