Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100886132;"Science Robotics";journal;"24709476";"American Association for the Advancement of Science";No;No;5,883;Q1;143;130;318;6018;6541;294;15,72;46,29;23,04;1;United States;Northern America;"American Association for the Advancement of Science";"2016-2026";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Control and Optimization (Q1); Mechanical Engineering (Q1)";"Computer Science; Engineering; Mathematics"
2;21100367773;"IEEE/CAA Journal of Automatica Sinica";journal;"23299266, 23299274";"IEEE Advancing Technology for Humanity";No;No;3,805;Q1;112;263;700;11147;10247;533;13,38;42,38;30,64;0;United States;Northern America;"IEEE Advancing Technology for Humanity";"2014-2026";"Artificial Intelligence (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Information Systems (Q1)";"Computer Science; Engineering; Mathematics"
3;21100976127;"IEEE Transactions on Intelligent Vehicles";journal;"23798858";"Institute of Electrical and Electronics Engineers Inc.";No;No;2,868;Q1;91;383;1200;20558;14072;1187;11,16;53,68;25,10;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2016-2026";"Artificial Intelligence (Q1); Automotive Engineering (Q1); Control and Optimization (Q1)";"Computer Science; Engineering; Mathematics"
4;21100358105;"IEEE Transactions on Control of Network Systems";journal;"23255870";"Institute of Electrical and Electronics Engineers Inc.";No;No;2,076;Q1;85;298;539;11198;3139;537;5,78;37,58;24,85;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2014-2026";"Computer Networks and Communications (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Signal Processing (Q1)";"Computer Science; Engineering; Mathematics"
5;21100976672;"IEEE Transactions on Emerging Topics in Computational Intelligence";journal;"2471285X";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,653;Q1;65;398;594;21484;5103;586;8,58;53,98;28,54;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2017-2026";"Artificial Intelligence (Q1); Computational Mathematics (Q1); Computer Science Applications (Q1); Control and Optimization (Q1)";"Computer Science; Mathematics"
6;21100900379;"IEEE Robotics and Automation Letters";journal;"23773766";"Institute of Electrical and Electronics Engineers Inc.";Yes;No;1,589;Q1;152;1664;4206;53204;28944;4204;6,22;31,97;22,83;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2016-2026";"Artificial Intelligence (Q1); Biomedical Engineering (Q1); Computer Science Applications (Q1); Computer Vision and Pattern Recognition (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Human-Computer Interaction (Q1); Mechanical Engineering (Q1)";"Computer Science; Engineering; Mathematics"
7;21101123946;"Open Journal of Mathematical Optimization";journal;"27775860";"Universite de Montpellier III";Yes;Yes;1,466;Q1;6;11;25;457;111;25;1,19;41,55;22,22;0;France;Western Europe;"Universite de Montpellier III";"2020-2025";"Control and Optimization (Q1); Management Science and Operations Research (Q1)";"Decision Sciences; Mathematics"
8;26405;"SIAM Journal on Control and Optimization";journal;"10957138, 03630129";"Society for Industrial and Applied Mathematics Publications";No;No;1,378;Q1;138;166;442;6530;1225;440;2,79;39,34;19,80;0;United States;Northern America;"Society for Industrial and Applied Mathematics Publications";"1969, 1976-2026";"Applied Mathematics (Q1); Control and Optimization (Q1)";"Mathematics"
9;28976;"Journal of Economic Dynamics and Control";journal;"01651889";"Elsevier B.V.";No;No;1,324;Q1;110;132;424;6763;1020;414;2,10;51,23;22,78;7;Netherlands;Western Europe;"Elsevier B.V.";"1979-2026";"Applied Mathematics (Q1); Control and Optimization (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Mathematics"
10;21100885366;"IEEE Control Systems Letters";journal;"24751456";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,231;Q1;56;528;1834;11712;4994;1828;2,37;22,18;18,89;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2017-2026";"Control and Optimization (Q1); Control and Systems Engineering (Q1)";"Engineering; Mathematics"
11;28459;"Computational Optimization and Applications";journal;"15732894, 09266003";"Springer Netherlands";No;No;1,102;Q1;97;126;279;5213;785;275;2,60;41,37;25,67;0;Netherlands;Western Europe;"Springer Netherlands";"1992-2026";"Applied Mathematics (Q1); Computational Mathematics (Q1); Control and Optimization (Q1)";"Mathematics"
12;18661;"Structural and Multidisciplinary Optimization";journal;"16151488, 1615147X";"Springer Verlag";No;No;1,072;Q1;157;261;821;13416;4040;819;4,67;51,40;20,58;0;Germany;Western Europe;"Springer Verlag";"1999-2026";"Computer Graphics and Computer-Aided Design (Q1); Computer Science Applications (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Software (Q1)";"Computer Science; Engineering; Mathematics"
13;21100970266;"IEEE Transactions on Sustainable Computing";journal;"23773782";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,025;Q1;42;107;205;5558;1089;199;5,33;51,94;22,79;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2016-2026";"Computational Theory and Mathematics (Q1); Control and Optimization (Q1); Hardware and Architecture (Q1); Software (Q1); Renewable Energy, Sustainability and the Environment (Q2)";"Computer Science; Energy; Mathematics"
14;21101060161;"IEEE Transactions on Medical Robotics and Bionics";journal;"25763202";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,018;Q1;37;162;355;7237;1691;349;4,74;44,67;24,66;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2019-2026";"Artificial Intelligence (Q1); Biomedical Engineering (Q1); Computer Science Applications (Q1); Control and Optimization (Q1); Human-Computer Interaction (Q2)";"Computer Science; Engineering; Mathematics"
15;21101018848;"SAE International Journal of Vehicle Dynamics, Stability, and NVH";journal;"23802170, 23802162";"SAE International";No;No;0,961;Q1;28;37;94;1833;640;92;8,11;49,54;22,14;0;United States;Northern America;"SAE International";"2016-2026";"Automotive Engineering (Q1); Computational Mechanics (Q1); Control and Optimization (Q1); Mechanical Engineering (Q1)";"Engineering; Mathematics"
16;19202;"Mathematics of Control, Signals, and Systems";journal;"09324194, 1435568X";"Springer London";No;No;0,931;Q1;46;37;86;1299;169;84;1,76;35,11;19,10;0;United Kingdom;Western Europe;"Springer London";"1988-2026";"Applied Mathematics (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Signal Processing (Q1)";"Computer Science; Engineering; Mathematics"
17;19900193816;"Numerical Mathematics";journal;"20797338, 10048979";"Global Science Press";No;No;0,916;Q1;30;37;132;1241;234;130;1,14;33,54;33,98;0;Hong Kong;Asiatic Region;"Global Science Press";"2010-2025";"Applied Mathematics (Q1); Computational Mathematics (Q1); Control and Optimization (Q1); Modeling and Simulation (Q1)";"Mathematics"
18;25179;"Applied Mathematics and Optimization";journal;"00954616, 14320606";"Springer New York";No;No;0,906;Q1;60;149;365;5689;744;365;2,11;38,18;19,82;0;United States;Northern America;"Springer New York";"1974-1977, 1979-2026";"Applied Mathematics (Q1); Control and Optimization (Q1)";"Mathematics"
19;21100803572;"Systems Science and Control Engineering";journal;"21642583";"Taylor and Francis Ltd.";Yes;No;0,898;Q1;43;85;244;3829;1261;244;6,55;45,05;30,68;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2026";"Control and Optimization (Q1); Control and Systems Engineering (Q1); Artificial Intelligence (Q2)";"Computer Science; Engineering; Mathematics"
20;21100379294;"Operations Research Perspectives";journal;"22147160";"Elsevier Ltd";Yes;No;0,888;Q1;41;49;88;2736;513;87;4,06;55,84;21,80;0;United Kingdom;Western Europe;"Elsevier Ltd";"2014-2026";"Control and Optimization (Q1); Statistics and Probability (Q1); Management Science and Operations Research (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Decision Sciences; Mathematics"
21;21100830709;"Journal of Sensor and Actuator Networks";journal;"22242708";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,886;Q1;55;118;254;7709;1749;245;7,42;65,33;25,44;0;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2012-2025";"Computer Networks and Communications (Q1); Control and Optimization (Q1); Instrumentation (Q1)";"Computer Science; Mathematics; Physics and Astronomy"
22;25955;"ESAIM - Control, Optimisation and Calculus of Variations";journal;"12623377, 12928119";"EDP Sciences";No;No;0,847;Q1;72;102;261;3844;403;261;1,36;37,69;21,19;0;France;Western Europe;"EDP Sciences";"1996-2026";"Computational Mathematics (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q2)";"Engineering; Mathematics"
23;21100415545;"International Journal for Uncertainty Quantification";journal;"21525080, 21525099";"Begell House Inc.";No;No;0,834;Q1;31;23;72;938;140;72;1,55;40,78;20,78;0;United States;Northern America;"Begell House Inc.";"2014-2025";"Control and Optimization (Q1); Discrete Mathematics and Combinatorics (Q1); Modeling and Simulation (Q1); Statistics and Probability (Q2)";"Mathematics"
24;14523;"Multibody System Dynamics";journal;"13845640, 1573272X";"Springer Netherlands";No;No;0,819;Q1;80;144;178;5957;753;173;4,47;41,37;13,38;0;Netherlands;Western Europe;"Springer Netherlands";"1997-2026";"Aerospace Engineering (Q1); Control and Optimization (Q1); Mechanical Engineering (Q1); Modeling and Simulation (Q1); Computer Science Applications (Q2)";"Computer Science; Engineering; Mathematics"
25;88345;"Journal of Global Optimization";journal;"09255001, 15732916";"Springer Netherlands";No;No;0,808;Q1;105;144;376;6201;804;373;2,06;43,06;26,59;0;Netherlands;Western Europe;"Springer Netherlands";"1991-2026";"Applied Mathematics (Q1); Business, Management and Accounting (miscellaneous) (Q1); Control and Optimization (Q1); Computer Science Applications (Q2); Management Science and Operations Research (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences; Mathematics"
26;21101242571;"Bangmod International Journal of Mathematical and Computational Science";journal;"2408154X";"Center of Excellence in Theoretical and Computational Science";No;No;0,760;Q1;7;20;20;619;55;20;2,92;30,95;18,92;0;Thailand;Asiatic Region;"Center of Excellence in Theoretical and Computational Science";"2020-2025";"Computational Mathematics (Q1); Control and Optimization (Q1); Mathematics (miscellaneous) (Q1); Applied Mathematics (Q2)";"Mathematics"
27;23966;"Journal of Optimization Theory and Applications";journal;"00223239, 15732878";"Springer New York";No;No;0,759;Q1;111;266;615;9665;1203;614;1,84;36,33;24,84;0;United States;Northern America;"Springer New York";"1967-2026";"Control and Optimization (Q1); Applied Mathematics (Q2); Management Science and Operations Research (Q2)";"Decision Sciences; Mathematics"
28;19700175286;"Evolving Systems";journal;"18686486, 18686478";"";No;No;0,754;Q1;47;129;242;6087;1284;242;5,43;47,19;34,49;0;Germany;Western Europe;"";"2010-2026";"Control and Optimization (Q1); Modeling and Simulation (Q1); Computer Science Applications (Q2); Control and Systems Engineering (Q2)";"Computer Science; Engineering; Mathematics"
29;28500;"Journal of Complexity";journal;"0885064X, 10902708";"Academic Press Inc.";No;No;0,754;Q1;59;39;126;1335;235;125;1,84;34,23;15,00;0;United States;Northern America;"Academic Press Inc.";"1985-2026";"Algebra and Number Theory (Q1); Control and Optimization (Q1); Mathematics (miscellaneous) (Q1); Numerical Analysis (Q1); Applied Mathematics (Q2); Statistics and Probability (Q2)";"Mathematics"
30;27989;"Optimization";journal;"10294945, 02331934";"Taylor and Francis Ltd.";No;No;0,753;Q1;69;319;499;11191;966;489;2,01;35,08;26,87;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1985-2026";"Control and Optimization (Q1); Applied Mathematics (Q2); Management Science and Operations Research (Q2)";"Decision Sciences; Mathematics"
31;62932;"Energies";journal;"19961073";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,748;Q1;201;6606;24199;347355;108343;23781;4,61;52,58;27,78;13;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2008-2026";"Control and Optimization (Q1); Engineering (miscellaneous) (Q1); Electrical and Electronic Engineering (Q2); Energy Engineering and Power Technology (Q2); Energy (miscellaneous) (Q2); Fuel Technology (Q2); Renewable Energy, Sustainability and the Environment (Q2)";"Energy; Engineering; Mathematics"
32;21101060462;"Results in Control and Optimization";journal;"26667207";"Elsevier B.V.";Yes;No;0,737;Q1;28;122;363;5316;1881;363;5,32;43,57;22,60;0;Netherlands;Western Europe;"Elsevier B.V.";"2020-2026";"Control and Optimization (Q1); Modeling and Simulation (Q1); Applied Mathematics (Q2); Artificial Intelligence (Q2); Control and Systems Engineering (Q2)";"Computer Science; Engineering; Mathematics"
33;21100833833;"Robotics";journal;"22186581";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,737;Q1;59;190;502;9871;2281;497;4,49;51,95;21,03;0;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2012-2026";"Control and Optimization (Q1); Mechanical Engineering (Q1); Artificial Intelligence (Q2)";"Computer Science; Engineering; Mathematics"
34;21100935201;"ACM Transactions on Cyber-Physical Systems";journal;"23789638, 2378962X";"Association for Computing Machinery";No;No;0,734;Q1;32;44;112;2311;412;107;3,58;52,52;20,00;0;United States;Northern America;"Association for Computing Machinery";"2017-2025";"Control and Optimization (Q1); Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Hardware and Architecture (Q2); Human-Computer Interaction (Q2)";"Computer Science; Mathematics"
35;21101157925;"Communications in Analysis and Mechanics";journal;"28363310";"American Institute of Mathematical Sciences";Yes;Yes;0,701;Q1;9;40;81;1295;135;81;1,67;32,38;25,00;0;United States;Northern America;"American Institute of Mathematical Sciences";"2023-2026";"Control and Optimization (Q1); Applied Mathematics (Q2); Computer Networks and Communications (Q2); Geometry and Topology (Q2); Mechanics of Materials (Q2)";"Computer Science; Engineering; Mathematics"
