Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100237403;"The Lancet Diabetes and Endocrinology";journal;"22138595, 22138587";"Elsevier Ltd";No;No;10,247;Q1;207;194;574;4605;7115;221;12,58;23,74;41,93;0;United Kingdom;Western Europe;"Elsevier Ltd";"2013-2026";"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
2;21100932733;"Nature Metabolism";journal;"25225812";"Nature Research";No;No;7,192;Q1;113;221;516;10133;6317;396;10,79;45,85;40,97;6;United Kingdom;Western Europe;"Nature Research";"2019-2026";"Cell Biology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
3;25491;"Diabetes Care";journal;"19355548, 01495992";"American Diabetes Association Inc.";No;No;5,694;Q1;449;403;1515;14007;16648;1188;11,36;34,76;45,45;38;United States;Northern America;"American Diabetes Association Inc.";"1978-2026";"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Medicine; Nursing"
4;21101053562;"The Lancet Regional Health - Europe";journal;"26667762";"Elsevier Ltd";Yes;No;4,955;Q1;69;225;489;6706;4024;268;8,23;29,80;49,74;74;United Kingdom;Western Europe;"Elsevier Ltd";"2021-2026";"Health Policy (Q1); Internal Medicine (Q1); Oncology (Q1)";"Medicine"
5;21100228546;"JAMA Internal Medicine";journal;"21686114, 21686106";"American Medical Association";No;No;4,363;Q1;415;387;1367;5479;7541;444;4,75;14,16;41,92;73;United States;Northern America;"American Medical Association";"2013-2026";"Internal Medicine (Q1)";"Medicine"
6;21101037196;"JHEP Reports";journal;"25895559";"Elsevier B.V.";Yes;No;3,409;Q1;65;208;313;10081;2661;273;8,31;48,47;42,54;17;Netherlands;Western Europe;"Elsevier B.V.";"2019-2026";"Gastroenterology (Q1); Hepatology (Q1); Immunology and Allergy (Q1); Internal Medicine (Q1)";"Medicine"
7;25584;"Diabetologia";journal;"0012186X, 14320428";"Springer Science and Business Media Deutschland GmbH";No;No;3,355;Q1;276;199;710;9204;5743;646;7,36;46,25;51,82;17;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1965-2026";"Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)";"Medicine"
8;26574;"Annals of Internal Medicine";journal;"15393704, 00034819";"American College of Physicians";No;No;3,337;Q1;457;604;2302;8551;11127;1017;4,38;14,16;43,23;0;United States;Northern America;"American College of Physicians";"1930, 1943-2026";"Internal Medicine (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
9;21101082055;"The Lancet Regional Health - Americas";journal;"2667193X";"Elsevier Ltd";Yes;No;2,951;Q1;50;236;362;7628;1983;252;5,48;32,32;50,97;53;United Kingdom;Western Europe;"Elsevier Ltd";"2021-2026";"Health Policy (Q1); Internal Medicine (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine"
10;26656;"Journal of Internal Medicine";journal;"09546820, 13652796";"Wiley-Blackwell Publishing Ltd";No;No;2,895;Q1;202;144;532;7932;4129;378;6,87;55,08;40,04;16;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1989-2026";"Internal Medicine (Q1)";"Medicine"
