Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100873499;"Nature Sustainability";journal;"23989629";"Nature Publishing Group";Yes;No;7,366;Q1;174;251;511;9291;10779;375;18,61;37,02;34,29;98;United Kingdom;Western Europe;"Nature Publishing Group";"2018-2026";"Ecology (Q1); Food Science (Q1); Geography, Planning and Development (Q1); Global and Planetary Change (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1); Renewable Energy, Sustainability and the Environment (Q1); Urban Studies (Q1)";"Agricultural and Biological Sciences; Energy; Environmental Science; Social Sciences"
2;24406;"Journal of Urban Economics";journal;"10959068, 00941190";"Academic Press Inc.";No;No;4,314;Q1;148;59;155;2670;1025;151;5,57;45,25;19,26;36;United States;Northern America;"Academic Press Inc.";"1974-2026";"Economics and Econometrics (Q1); Urban Studies (Q1)";"Economics, Econometrics and Finance; Social Sciences"
3;19041;"Landscape and Urban Planning";journal;"01692046";"Elsevier B.V.";No;No;2,358;Q1;243;213;607;15700;5945;606;9,04;73,71;42,04;39;Netherlands;Western Europe;"Elsevier B.V.";"1986-2026";"Ecology (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1); Urban Studies (Q1)";"Environmental Science; Social Sciences"
4;13934;"Journal of the American Planning Association";journal;"01944363";"Taylor and Francis Ltd.";No;No;2,228;Q1;125;46;168;3038;753;117;2,90;66,04;54,46;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1935-2026";"Development (Q1); Geography, Planning and Development (Q1); Urban Studies (Q1)";"Social Sciences"
5;23269;"Computers, Environment and Urban Systems";journal;"01989715";"Elsevier Ltd";No;No;1,861;Q1;128;90;306;5976;2579;306;8,50;66,40;32,76;8;United Kingdom;Western Europe;"Elsevier Ltd";"1980-1986, 1988-2026";"Ecological Modeling (Q1); Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1); Urban Studies (Q1)";"Environmental Science; Social Sciences"
6;29684;"Urban Studies";journal;"00420980, 1360063X";"SAGE Publications Ltd";No;No;1,806;Q1;195;172;543;10925;2996;536;4,80;63,52;41,44;35;United Kingdom;Western Europe;"SAGE Publications Ltd";"1964-2026";"Environmental Science (miscellaneous) (Q1); Urban Studies (Q1)";"Environmental Science; Social Sciences"
7;16956;"Cities";journal;"02642751";"Elsevier Ltd";No;No;1,733;Q1;162;475;1317;36112;9635;1310;6,76;76,03;42,74;49;United Kingdom;Western Europe;"Elsevier Ltd";"1983-2026";"Development (Q1); Sociology and Political Science (Q1); Tourism, Leisure and Hospitality Management (Q1); Urban Studies (Q1)";"Business, Management and Accounting; Social Sciences"
8;16448;"Journal of Urban Health";journal;"10993460, 14682869";"Springer Science and Business Media Deutschland GmbH";No;No;1,673;Q1;120;106;262;4478;1247;238;4,15;42,25;54,53;16;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1988, 1998-2026";"Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Urban Studies (Q1)";"Medicine; Social Sciences"
9;13892;"International Journal of Urban and Regional Research";journal;"03091317, 14682427";"Wiley-Blackwell Publishing Ltd";No;No;1,636;Q1;146;61;201;3825;755;190;3,18;62,70;47,32;2;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1977-2026";"Development (Q1); Sociology and Political Science (Q1); Urban Studies (Q1)";"Social Sciences"
10;13760;"Habitat International";journal;"01973975";"Elsevier Ltd";No;No;1,630;Q1;140;160;353;11965;2743;352;6,78;74,78;35,99;5;United Kingdom;Western Europe;"Elsevier Ltd";"1970, 1976-1980, 1982-2026";"Nature and Landscape Conservation (Q1); Urban Studies (Q1)";"Environmental Science; Social Sciences"
11;29655;"Urban Geography";journal;"02723638, 19382847";"Routledge";No;No;1,591;Q1;100;125;267;7951;1180;258;3,82;63,61;48,05;13;United Kingdom;Western Europe;"Routledge";"1980-2026";"Geography, Planning and Development (Q1); Urban Studies (Q1)";"Social Sciences"
12;21100943534;"Transportation Research Interdisciplinary Perspectives";journal;"25901982";"Elsevier Ltd";Yes;No;1,484;Q1;68;228;596;13828;4363;592;4,88;60,65;36,06;33;United Kingdom;Western Europe;"Elsevier Ltd";"2019-2026";"Automotive Engineering (Q1); Civil and Structural Engineering (Q1); Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1); Management Science and Operations Research (Q1); Transportation (Q1); Urban Studies (Q1)";"Decision Sciences; Engineering; Environmental Science; Social Sciences"
13;15139;"Regional Science and Urban Economics";journal;"18792308, 01660462";"Elsevier B.V.";No;No;1,412;Q1;106;70;219;3194;718;214;3,43;45,63;18,47;32;Netherlands;Western Europe;"Elsevier B.V.";"1975-2026";"Economics and Econometrics (Q1); Urban Studies (Q1)";"Economics, Econometrics and Finance; Social Sciences"
14;14723;"Urban Education";journal;"00420859, 15528340";"SAGE Publications Inc.";No;No;1,384;Q1;82;87;183;6356;582;183;2,37;73,06;59,13;11;United States;Northern America;"SAGE Publications Inc.";"1965-2026";"Education (Q1); Urban Studies (Q1)";"Social Sciences"
