Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;24004;"Physiological Reviews";journal;"15221210, 00319333";"American Physiological Society";No;No;13,693;Q1;417;46;122;17428;6246;119;33,30;378,87;30,87;1;United States;Northern America;"American Physiological Society";"1945-2026";"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
2;22581;"Circulation";journal;"00097322, 15244539";"Lippincott Williams and Wilkins";No;No;7,800;Q1;712;557;2311;20499;33766;1463;14,63;36,80;31,06;0;United States;Northern America;"Lippincott Williams and Wilkins";"1950-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (medical) (Q1)";"Medicine"
3;21100932733;"Nature Metabolism";journal;"25225812";"Nature Research";No;No;7,045;Q1;113;190;466;8778;6198;342;12,98;46,20;40,20;3;United Kingdom;Western Europe;"Nature Research";"2019-2026";"Cell Biology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
4;19837;"Sleep Medicine Reviews";journal;"15322955, 10870792";"W.B. Saunders Ltd";No;No;3,053;Q1;204;105;320;8288;3164;249;9,07;78,93;49,09;23;United Kingdom;Western Europe;"W.B. Saunders Ltd";"1997-2026";"Neurology (Q1); Neurology (clinical) (Q1); Physiology (medical) (Q1); Pulmonary and Respiratory Medicine (Q1)";"Medicine; Neuroscience"
5;19300156817;"Circulation: Arrhythmia and Electrophysiology";journal;"19413084, 19413149";"Lippincott Williams and Wilkins";No;No;2,985;Q1;149;101;476;2963;2793;404;5,87;29,34;25,84;0;United States;Northern America;"Lippincott Williams and Wilkins";"2008-2026";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Physiology (medical) (Q1)";"Medicine"
6;21100415950;"JACC: Clinical Electrophysiology";journal;"24055018, 2405500X";"Elsevier Inc.";No;No;2,562;Q1;87;255;765;4990;2767;448;3,64;19,57;21,59;23;United States;Northern America;"Elsevier Inc.";"2015-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (medical) (Q1)";"Medicine"
7;22570;"Cardiovascular Research";journal;"17553245, 00086363";"Oxford University Press";No;No;2,481;Q1;262;321;922;21918;6276;653;7,10;68,28;36,96;16;United Kingdom;Western Europe;"Oxford University Press";"1967-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
8;23246;"Heart Rhythm";journal;"15475271, 15563871";"Elsevier B.V.";No;No;2,256;Q1;173;346;1021;7289;4569;808;4,39;21,07;25,84;32;Netherlands;Western Europe;"Elsevier B.V.";"2004-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (medical) (Q1)";"Medicine"
9;21100204914;"Journal of Cachexia, Sarcopenia and Muscle";journal;"21905991, 21906009";"Wiley-Blackwell";Yes;No;2,159;Q1;130;261;442;11720;4285;394;8,43;44,90;39,91;19;United States;Northern America;"Wiley-Blackwell";"2010-2026";"Orthopedics and Sports Medicine (Q1); Physiology (medical) (Q1)";"Medicine"
10;21100203113;"Comprehensive Physiology";journal;"20404603";"John Wiley and Sons Inc";No;No;2,140;Q1;140;49;128;17837;1086;128;6,17;364,02;38,77;1;United States;Northern America;"John Wiley and Sons Inc";"1984, 2000, 2011-2026";"Medicine (miscellaneous) (Q1); Physiology (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
11;22488;"Basic Research in Cardiology";journal;"03008428, 14351803";"Springer Science and Business Media Deutschland GmbH";No;No;2,022;Q1;118;60;189;4253;1584;178;8,08;70,88;36,52;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1973-2026";"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
