Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;14604;"Ophthalmic and Physiological Optics";journal;"02755408, 14751313";"Springer Nature";No;No;0,976;Q1;93;146;275;5627;805;232;2,87;38,54;50,14;7;United Kingdom;Western Europe;"Springer Nature";"1981-2026";"Ophthalmology (Q1); Optometry (Q1); Sensory Systems (Q1)";"Health Professions; Medicine; Neuroscience"
2;13795;"Contact Lens and Anterior Eye";journal;"14765411, 13670484";"Elsevier B.V.";No;No;0,972;Q1;73;97;331;4245;1012;300;3,13;43,76;46,44;9;Netherlands;Western Europe;"Elsevier B.V.";"1997-2026";"Medicine (miscellaneous) (Q1); Ophthalmology (Q1); Optometry (Q1)";"Health Professions; Medicine"
3;13777;"Clinical and Experimental Optometry";journal;"14440938, 08164622";"Taylor and Francis Ltd.";No;No;0,733;Q1;79;153;411;5436;992;338;1,91;35,53;46,38;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1986-2026";"Optometry (Q1); Ophthalmology (Q2)";"Health Professions; Medicine"
4;18200156708;"Journal of Optometry";journal;"19891342, 18884296";"Spanish Council of Optometry";Yes;No;0,573;Q2;40;53;123;1736;302;115;2,43;32,75;32,07;3;Spain;Western Europe;"Spanish Council of Optometry";"2008-2026";"Optometry (Q2)";"Health Professions"
5;14654;"Optometry and Vision Science";journal;"15389235, 10405488";"Lippincott Williams and Wilkins Ltd.";No;No;0,545;Q2;123;134;494;3510;811;439;1,27;26,19;49,91;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1905, 1924-2025";"Ophthalmology (Q2); Optometry (Q2)";"Health Professions; Medicine"
6;21100945704;"Vision (Switzerland)";journal;"24115150";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,482;Q2;24;61;172;3137;263;170;1,30;51,43;39,76;1;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2017-2025";"Ophthalmology (Q2); Optometry (Q2); Cognitive Neuroscience (Q3); Sensory Systems (Q3); Cell Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Neuroscience"
7;11900154333;"Expert Review of Ophthalmology";journal;"17469899, 17469902";"Taylor and Francis Ltd.";No;No;0,372;Q3;34;49;113;2769;134;103;0,89;56,51;28,39;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2006-2026";"Biomedical Engineering (Q3); Ophthalmology (Q3); Optometry (Q3)";"Engineering; Health Professions; Medicine"
8;21101039234;"British and Irish Orthoptic Journal";journal;"25163590, 17439868";"White Rose University Press";Yes;Yes;0,286;Q3;11;15;47;358;41;47;0,79;23,87;71,43;1;United Kingdom;Western Europe;"White Rose University Press";"2019-2025";"Ophthalmology (Q3); Optometry (Q3)";"Health Professions; Medicine"
9;21100976869;"Medical Hypothesis, Discovery, and Innovation in Ophthalmology";journal;"23224436, 23223219";"International Virtual Ophthalmic Research Center";Yes;No;0,283;Q3;16;25;102;914;170;101;1,00;36,56;41,58;0;United States;Northern America;"International Virtual Ophthalmic Research Center";"2019-2025";"Ophthalmology (Q3); Optometry (Q3)";"Health Professions; Medicine"
10;21100887653;"African Vision and Eye Health";journal;"24101516, 24133183";"AOSIS (Pty) Ltd";Yes;No;0,248;Q4;17;41;104;1322;71;100;0,59;32,24;48,54;1;South Africa;Africa;"AOSIS (Pty) Ltd";"2015-2026";"Ophthalmology (Q3); Optometry (Q4)";"Health Professions; Medicine"
11;19700186276;"The Australasian journal of optometry";journal;"0817881X";"Optometrists Association Australia";No;No;0,131;Q4;1;2;1;0;0;1;0,00;0,00;0,00;0;Australia;Pacific Region;"Optometrists Association Australia";"1920-1942, 1944-1959, 2018, 2020, 2022-2024";"Medicine (miscellaneous) (Q4); Ophthalmology (Q4); Optometry (Q4)";"Health Professions; Medicine"
12;21100810708;"Advances in Ophthalmology and Optometry";journal;"24521760";"Elsevier Inc.";No;No;0,130;Q4;8;27;72;1218;27;68;0,43;45,11;56,72;0;United States;Northern America;"Elsevier Inc.";"2016-2025";"Ophthalmology (Q4); Optometry (Q4)";"Health Professions; Medicine"
13;21101241165;"Eye Glaz";journal;"22224408, 26868083";"Academy of Medical Optics and Optometry Non-State Educational Private Institution of Continuing Professional Education LLC";No;No;;-;4;24;53;451;6;52;0,11;18,79;48,65;0;Russian Federation;Eastern Europe;"Academy of Medical Optics and Optometry Non-State Educational Private Institution of Continuing Professional Education LLC";"2020-2025";"Ophthalmology; Optometry";"Health Professions; Medicine"
14;21101303299;"Journal of Health and Rehabilitation Sciences";journal;"28205480";"Alma Mater Europaea University";No;No;;-;3;6;0;202;0;0;0,00;33,67;62,50;0;Slovenia;Eastern Europe;"Alma Mater Europaea University";"2022-2026";"Health Professions (miscellaneous); Occupational Therapy; Optometry; Physical Therapy, Sports Therapy and Rehabilitation";"Health Professions"
15;21101146512;"Open Access Journal of Sports Medicine";journal;"11791543";"Dove Medical Press Ltd";Yes;No;;-;15;9;52;588;150;52;2,65;65,33;18,37;0;United Kingdom;Western Europe;"Dove Medical Press Ltd";"2013-2015, 2019-2026";"Complementary and Manual Therapy; Occupational Therapy; Optometry; Orthopedics and Sports Medicine; Physical Therapy, Sports Therapy and Rehabilitation; Podiatry";"Health Professions; Medicine"
