Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;26529;"Fuzzy Sets and Systems";journal;"01650114";"Elsevier B.V.";No;No;1,212;Q1;197;298;626;11419;2627;617;4,09;38,32;25,68;0;Netherlands;Western Europe;"Elsevier B.V.";"1978-2026";"Artificial Intelligence (Q1); Logic (Q1)";"Computer Science; Mathematics"
2;24207;"Fuzzy Optimization and Decision Making";journal;"15732908, 15684539";"Springer New York";No;No;1,152;Q1;71;24;72;692;353;72;5,00;28,83;27,59;0;United States;Northern America;"Springer New York";"2002-2026";"Logic (Q1); Software (Q1); Artificial Intelligence (Q2)";"Computer Science; Mathematics"
3;24726;"Annals of Pure and Applied Logic";journal;"01680072";"Elsevier B.V.";No;No;0,918;Q1;55;73;197;1710;165;195;0,78;23,42;16,03;0;Netherlands;Western Europe;"Elsevier B.V.";"1974, 1983-2026";"Logic (Q1)";"Mathematics"
4;12000154480;"Journal of Mathematical Logic";journal;"17936691, 02190613";"World Scientific Publishing Co. Pte Ltd";No;No;0,878;Q1;18;20;63;425;62;63;0,82;21,25;15,79;0;Singapore;Asiatic Region;"World Scientific Publishing Co. Pte Ltd";"2007-2026";"Logic (Q1)";"Mathematics"
5;23974;"Journal of Symbolic Logic";journal;"19435886, 00224812";"Cambridge University Press";No;No;0,742;Q1;51;70;227;1704;156;227;0,67;24,34;12,70;0;United Kingdom;Western Europe;"Cambridge University Press";"1938, 1958, 1987, 1996-2026";"Logic (Q1); Philosophy (Q1)";"Arts and Humanities; Mathematics"
6;25207;"Archive for Mathematical Logic";journal;"14320665, 09335846";"Springer New York";No;No;0,692;Q1;34;50;155;940;90;154;0,40;18,80;11,39;0;United States;Northern America;"Springer New York";"1988-2026";"Logic (Q1); Philosophy (Q1)";"Arts and Humanities; Mathematics"
7;144635;"Algebra and Logic";journal;"15738302, 00025232";"Springer";No;No;0,666;Q1;31;45;128;649;65;128;0,54;14,42;25,81;0;United States;Northern America;"Springer";"1968-2025";"Logic (Q1); Algebra and Number Theory (Q2); Analysis (Q2)";"Mathematics"
8;4700152618;"Erkenntnis";journal;"15728420, 01650106";"Springer Netherlands";No;No;0,663;Q1;55;137;235;5756;266;233;1,07;42,01;13,25;1;Netherlands;Western Europe;"Springer Netherlands";"1919-1921, 1924-1925, 1928-1932, 1934-1937, 1939, 1975-2002, 2004-2026";"Logic (Q1); Philosophy (Q1)";"Arts and Humanities; Mathematics"
9;19700175752;"Logical Methods in Computer Science";journal;"18605974";"Logical Methods in Computer Science";Yes;Yes;0,635;-;45;116;292;4643;294;292;1,05;40,03;14,68;0;Germany;Western Europe;"Logical Methods in Computer Science";"2005-2026";"Computer Science (miscellaneous) (Q2); Theoretical Computer Science (Q2)";"Computer Science; Mathematics"
10;23051;"ACM Transactions on Computational Logic";journal;"15293785, 1557945X";"Association for Computing Machinery";No;No;0,618;Q1;55;27;76;1031;111;76;1,44;38,19;14,29;0;United States;Northern America;"Association for Computing Machinery";"2000-2026";"Logic (Q1); Computational Mathematics (Q2); Computer Science (miscellaneous) (Q2); Theoretical Computer Science (Q2)";"Computer Science; Mathematics"
11;19700167702;"Notre Dame Journal of Formal Logic";journal;"00294527, 19390726";"Duke University Press";No;No;0,617;Q1;36;27;98;664;58;98;0,58;24,59;13,33;0;United States;Northern America;"Duke University Press";"1960-2025";"Logic (Q1)";"Mathematics"
12;24577;"Mathematical Logic Quarterly";journal;"09425616, 15213870";"Wiley-VCH Verlag";No;No;0,608;Q2;30;38;120;657;46;117;0,32;17,29;15,52;0;Germany;Western Europe;"Wiley-VCH Verlag";"1955-2025";"Logic (Q2)";"Mathematics"
13;25620;"Journal of Logic and Computation";journal;"0955792X, 1465363X";"Oxford University Press";No;No;0,561;Q2;59;75;210;2619;211;198;0,96;34,92;25,83;0;United Kingdom;Western Europe;"Oxford University Press";"1990-2026";"Arts and Humanities (miscellaneous) (Q1); Hardware and Architecture (Q2); Logic (Q2); Software (Q2); Theoretical Computer Science (Q3)";"Arts and Humanities; Computer Science; Mathematics"
14;19800188078;"Review of Symbolic Logic";journal;"17550211, 17550203";"Cambridge University Press";No;No;0,557;Q2;36;38;104;1204;78;104;0,56;31,68;15,49;0;United Kingdom;Western Europe;"Cambridge University Press";"2008-2026";"Philosophy (Q1); Logic (Q2); Mathematics (miscellaneous) (Q2)";"Arts and Humanities; Mathematics"
15;144951;"Studia Logica";journal;"15728730, 00393215";"Springer Netherlands";No;No;0,532;Q2;48;48;139;1237;125;136;0,73;25,77;13,33;0;Netherlands;Western Europe;"Springer Netherlands";"1953, 1955-1958, 1960-2002, 2004-2026";"History and Philosophy of Science (Q1); Logic (Q2)";"Arts and Humanities; Mathematics"
16;25301;"Bulletin of Symbolic Logic";journal;"10798986, 19435894";"Cambridge University Press";No;No;0,505;Q2;44;16;79;609;29;62;0,26;38,06;7,41;0;United Kingdom;Western Europe;"Cambridge University Press";"1995-2025";"Philosophy (Q1); Logic (Q2)";"Arts and Humanities; Mathematics"
17;21100864379;"Neutrosophic Sets and Systems (discontinued)";journal;"23316055, 2331608X";"University of New Mexico";Yes;Yes;0,466;Q2;42;211;602;6556;1406;602;2,36;31,07;32,05;0;United States;Northern America;"University of New Mexico";"2018-2025";"Applied Mathematics (Q2); Logic (Q2)";"Mathematics"
18;21100403130;"Journal of Logical and Algebraic Methods in Programming";journal;"23522208, 23522216";"Elsevier Inc.";No;No;0,465;Q2;55;46;166;1630;198;152;1,19;35,43;26,73;0;United States;Northern America;"Elsevier Inc.";"2014-2026";"Cultural Studies (Q1); Political Science and International Relations (Q1); Computational Theory and Mathematics (Q2); Logic (Q2); Sociology and Political Science (Q2); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Mathematics; Social Sciences"
19;21100205762;"Journal of Applied Non-Classical Logics";journal;"19585780, 11663081";"Taylor and Francis Inc.";No;No;0,421;Q2;34;13;44;399;42;44;0,73;30,69;5,26;0;United States;Northern America;"Taylor and Francis Inc.";"1991-2026";"Philosophy (Q1); Logic (Q2)";"Arts and Humanities; Mathematics"
20;24618;"Algebra Universalis";journal;"14208911, 00025240";"Springer International Publishing";No;No;0,418;Q2;34;41;177;878;100;177;0,59;21,41;25,93;0;Switzerland;Western Europe;"Springer International Publishing";"1971-2026";"Logic (Q2); Algebra and Number Theory (Q3)";"Mathematics"
21;5000154601;"Logic Journal of the IGPL";journal;"13689894, 13670751";"Oxford University Press";No;No;0,411;Q3;33;64;150;1530;154;142;1,03;23,91;21,86;0;United Kingdom;Western Europe;"Oxford University Press";"1993-1995, 1998, 2005-2026";"Philosophy (Q1); Logic (Q3)";"Arts and Humanities; Mathematics"
22;21100830706;"Axioms (discontinued)";journal;"20751680";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,388;Q3;45;746;626;25653;1286;616;2,09;34,39;30,64;2;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2012-2023, 2025";"Algebra and Number Theory (Q3); Analysis (Q3); Geometry and Topology (Q3); Logic (Q3); Mathematical Physics (Q3)";"Mathematics"
23;21101066571;"International Journal of Neutrosophic Science (discontinued)";journal;"26906805, 26926148";"American Scientific Publishing Group (ASPG)";No;No;0,375;Q3;32;126;164;3176;358;164;2,18;25,21;32,96;0;United States;Northern America;"American Scientific Publishing Group (ASPG)";"2020-2025";"Applied Mathematics (Q3); Logic (Q3); Mathematics (miscellaneous) (Q3)";"Mathematics"
24;21100925611;"Journal of Applied Logics";journal;"26319829, 26319810";"College Publications";Yes;No;0,353;Q3;12;30;188;1044;150;176;0,60;34,80;11,32;0;United Kingdom;Western Europe;"College Publications";"2018-2026";"Applied Mathematics (Q3); Logic (Q3)";"Mathematics"
