Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21318;"Nature Reviews Immunology";journal;"14741741, 14741733";"Nature Research";No;No;17,458;Q1;511;134;475;10035;11693;257;23,07;74,89;36,80;0;United Kingdom;Western Europe;"Nature Research";"2001-2026";"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
2;20798;"Immunity";journal;"10974180, 10747613";"Cell Press";No;No;12,163;Q1;498;232;691;17039;12846;559;17,45;73,44;41,27;0;United States;Northern America;"Cell Press";"1994-2026";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)";"Immunology and Microbiology; Medicine"
3;21315;"Nature Immunology";journal;"15292908, 15292916";"Nature Research";No;No;10,390;Q1;468;317;820;11783;10495;536;12,21;37,17;43,04;3;United Kingdom;Western Europe;"Nature Research";"2000-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
4;21100860945;"Science Immunology";journal;"24709468";"American Association for the Advancement of Science";No;No;8,220;Q1;136;162;533;9854;7169;523;13,04;60,83;43,61;0;United States;Northern America;"American Association for the Advancement of Science";"2016-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
5;3500148004;"Cellular and Molecular Immunology";journal;"20420226, 16727681";"Springer Nature";No;No;5,916;Q1;153;129;619;9921;8329;412;12,06;76,91;43,72;1;United Kingdom;Western Europe;"Springer Nature";"2004-2026";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
6;21272;"Journal of Experimental Medicine";journal;"00221007, 15409538";"Rockefeller University Press";No;No;5,834;Q1;513;191;753;12285;7212;716;8,20;64,32;47,44;1;United States;Northern America;"Rockefeller University Press";"1896-1902, 1905-2026";"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
7;19136;"Annals of the Rheumatic Diseases";journal;"00034967, 14682060";"Elsevier B.V.";Yes;No;5,731;Q1;315;175;1347;7063;9959;615;7,62;40,36;44,55;15;Netherlands;Western Europe;"Elsevier B.V.";"1945-1948, 1950-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
8;21100466864;"Journal for ImmunoTherapy of Cancer";journal;"20511426";"BMJ Publishing Group";Yes;No;4,220;Q1;155;466;1519;20747;14234;1489;9,04;44,52;43,33;4;United Kingdom;Western Europe;"BMJ Publishing Group";"2013-2026";"Cancer Research (Q1); Immunology (Q1); Immunology and Allergy (Q1); Molecular Medicine (Q1); Oncology (Q1); Pharmacology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
9;21267;"Journal of Allergy and Clinical Immunology";journal;"10976825, 00916749";"Elsevier Inc.";No;No;3,935;Q1;364;366;1318;17970;10491;972;7,70;49,10;47,37;13;United States;Northern America;"Elsevier Inc.";"1963-1965, 1971-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
10;21365;"Trends in Immunology";journal;"14714906, 14714981";"Elsevier Ltd";No;No;3,895;Q1;275;112;336;6987;3148;327;8,87;62,38;43,71;1;United Kingdom;Western Europe;"Elsevier Ltd";"1987-1990, 1993-1994, 2001-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
11;21100942855;"The Lancet Rheumatology";journal;"26659913";"Elsevier Ltd";Yes;No;3,837;Q1;66;163;538;3809;2743;193;5,38;23,37;49,93;0;United Kingdom;Western Europe;"Elsevier Ltd";"2019-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
12;21100297606;"Arthritis and Rheumatology";journal;"23265191, 23265205";"John Wiley and Sons Ltd";No;No;3,784;Q1;373;245;947;7337;6607;616;6,59;29,95;46,18;11;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2014-2026";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Immunology and Microbiology; Medicine"
