Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;5200152805;"Journal of Hospital Medicine";journal;"15535606, 15535592";"John Wiley and Sons Inc";No;No;0,825;Q1;91;220;664;4107;985;392;1,56;18,67;56,52;6;United States;Northern America;"John Wiley and Sons Inc";"2006-2026";"Assessment and Diagnosis (Q1); Care Planning (Q1); Fundamentals and Skills (Q1); Leadership and Management (Q1); Health Policy (Q2); Internal Medicine (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Nursing"
2;13384;"Health Care Manager";journal;"15255794, 1550512X";"Lippincott Williams and Wilkins Ltd.";No;No;0,687;Q1;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1982-1989, 1993, 1995, 1998-2020";"Care Planning (Q1); Leadership and Management (Q1); Health Policy (Q2); Health (social science) (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Nursing; Social Sciences"
3;21101021774;"Technical Innovations and Patient Support in Radiation Oncology";journal;"24056324";"Elsevier Ireland Ltd";Yes;No;0,664;Q1;24;29;126;745;316;119;2,38;25,69;48,53;2;United Kingdom;Western Europe;"Elsevier Ireland Ltd";"2017-2026";"Care Planning (Q1); Health Policy (Q2); Oncology (nursing) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)";"Medicine; Nursing"
4;19900193221;"Primary Health Care Research and Development";journal;"14634236, 14771128";"Cambridge University Press";Yes;No;0,608;Q2;43;73;219;3131;390;213;1,59;42,89;64,43;0;United Kingdom;Western Europe;"Cambridge University Press";"2000-2026";"Care Planning (Q2); Public Health, Environmental and Occupational Health (Q2)";"Medicine; Nursing"
5;19700170191;"Quality in Ageing and Older Adults";journal;"20428766, 14717794";"Emerald Group Publishing Ltd.";No;No;0,443;Q2;25;17;60;538;79;51;0,91;31,65;74,47;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2025";"Care Planning (Q2); Community and Home Care (Q2); Gerontology (Q3)";"Nursing"
6;21101093582;"Health and Social Care Delivery Research";journal;"27550079, 27550060";"NIHR Journals Library";Yes;Yes;0,337;Q3;12;28;37;3742;53;37;1,43;133,64;64,04;0;United Kingdom;Western Europe;"NIHR Journals Library";"2022-2026";"Care Planning (Q3); Health Policy (Q3); Health (social science) (Q3)";"Medicine; Nursing; Social Sciences"
7;14847;"Quality Management in Health Care";journal;"15505154, 10638628";"Lippincott Williams and Wilkins Ltd.";No;No;0,313;Q3;41;52;134;1043;138;124;1,02;20,06;51,71;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1992-2026";"Care Planning (Q3); Health Policy (Q3); Health (social science) (Q3); Leadership and Management (Q3)";"Medicine; Nursing; Social Sciences"
8;11000153729;"Professional Case Management";journal;"19328095, 19328087";"Lippincott Williams and Wilkins Ltd.";No;No;0,295;Q3;27;57;208;623;100;199;0,44;10,93;79,55;0;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2007-2026";"Assessment and Diagnosis (Q3); Care Planning (Q3); Health Policy (Q3); Leadership and Management (Q3)";"Medicine; Nursing"
9;21101113606;"Journal of Client-Centered Nursing Care";journal;"24764132, 24764124";"Iran University of Medical Sciences";Yes;Yes;0,229;Q4;9;33;95;1378;67;94;0,52;41,76;64,95;0;Iran;Middle East;"Iran University of Medical Sciences";"2019-2025";"Community and Home Care (Q3); Critical Care Nursing (Q3); Care Planning (Q4); Issues, Ethics and Legal Aspects (Q4)";"Nursing"
10;21101041819;"International Journal for Human Caring";journal;"25782304, 10915710";"International Association for Human Caring";No;No;0,174;Q4;5;31;62;769;24;56;0,39;24,81;82,05;0;United States;Northern America;"International Association for Human Caring";"2017-2019, 2021-2026";"Care Planning (Q4); Community and Home Care (Q4); Nursing (miscellaneous) (Q4)";"Nursing"
11;21100981168;"International Journal of Body, Mind and Culture";journal;"23455802";"Behi Academy Publications";Yes;Yes;0,170;-;8;67;113;2202;69;106;0,65;32,87;44,23;0;Iran;Middle East;"Behi Academy Publications";"2019-2026";"Applied Psychology (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Psychology"
12;21101290583;"Frontiers in Dementia";journal;"28133919";"Frontiers Media SA";Yes;No;;-;5;2;0;114;0;0;0,00;57,00;58,70;0;Switzerland;Western Europe;"Frontiers Media SA";"2023-2026";"Care Planning; Cognitive Neuroscience; Neurology; Neuroscience (miscellaneous)";"Neuroscience; Nursing"
