Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100820630;"Translation Spaces (The Netherlands)";journal;"22113711, 2211372X";"John Benjamins Publishing Company";No;No;1,607;Q1;24;15;45;822;160;43;1,70;54,80;57,14;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2016-2026";"Communication (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
2;19700170231;"Criminology and Public Policy";journal;"17459133, 15386473";"Wiley-Blackwell Publishing Ltd";No;No;1,445;Q1;57;34;123;2664;534;119;3,48;78,35;39,08;3;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2006-2007, 2009, 2012-2026";"Law (Q1); Literature and Literary Theory (Q1); Public Administration (Q1)";"Arts and Humanities; Social Sciences"
3;21100793182;"Anuario Lope de Vega";journal;"20148860";"Universitat Autonoma de Barcelona";Yes;Yes;1,222;Q1;8;23;58;767;33;57;0,85;33,35;26,09;0;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2015-2026";"Linguistics and Language (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
4;21100217021;"Journal of Writing Research";journal;"22943307, 20301006";"University of Antwerp";Yes;Yes;1,214;Q1;37;18;45;1040;210;45;2,50;57,78;68,97;0;Belgium;Western Europe;"University of Antwerp";"2008-2026";"Education (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
5;144973;"Men and Masculinities";journal;"15526828, 1097184X";"SAGE Publications Inc.";No;No;1,130;Q1;82;39;130;1847;430;128;3,49;47,36;50,00;0;United States;Northern America;"SAGE Publications Inc.";"1998-2026";"Gender Studies (Q1); History (Q1); Literature and Literary Theory (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Social Sciences"
6;25642;"Perspectives: Studies in Translation Theory and Practice";journal;"0907676X, 17476623";"Routledge";No;No;0,929;Q1;45;71;180;3157;360;168;1,88;44,46;57,78;0;United Kingdom;Western Europe;"Routledge";"1996-2026";"Cultural Studies (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
7;17409;"Poetics";journal;"0304422X";"Elsevier B.V.";No;No;0,858;Q1;86;37;188;2627;452;184;2,33;71,00;38,24;1;Netherlands;Western Europe;"Elsevier B.V.";"1971-2026";"Communication (Q1); Cultural Studies (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Social Sciences"
8;144794;"Written Communication";journal;"07410883, 15528472";"SAGE Publications Inc.";No;No;0,752;Q1;70;37;57;2599;157;57;1,78;70,24;61,97;0;United States;Northern America;"SAGE Publications Inc.";"1984-2026";"Communication (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
9;29346;"South Atlantic Quarterly";journal;"15278026, 00382876";"Duke University Press";No;No;0,629;Q1;58;57;179;1678;333;172;1,78;29,44;46,03;1;United States;Northern America;"Duke University Press";"1904-1905, 1907, 1912-1913, 1919, 1926, 1941, 1959-1960, 1962-1964, 1970-1971, 1973, 1977-1981, 1984, 1986-1987, 1999, 2001-2025";"Cultural Studies (Q1); Literature and Literary Theory (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Social Sciences"
10;21101046167;"Journal of Cultural Analytics";journal;"23714549";"Department of Languages, Literatures, and Cultures, McGill University";Yes;Yes;0,586;Q1;13;14;75;669;132;74;0,95;47,79;37,50;0;Canada;Northern America;"Department of Languages, Literatures, and Cultures, McGill University";"2019-2025";"Arts and Humanities (miscellaneous) (Q1); History (Q1); Literature and Literary Theory (Q1); Computer Science (miscellaneous) (Q2)";"Arts and Humanities; Computer Science"
11;19700200987;"Translation and Interpreting Studies";journal;"19322798, 18762700";"John Benjamins Publishing Company";No;No;0,501;Q1;24;23;72;1178;98;69;1,10;51,22;59,26;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2011-2026";"Linguistics and Language (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
12;21100945718;"Revista Tradumatica";journal;"15787559";"Universitat Autonoma de Barcelona";Yes;Yes;0,488;Q1;10;12;40;559;47;40;1,17;46,58;45,00;0;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2019-2024, 2026";"Linguistics and Language (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
13;21101032142;"International Journal of Language Education";journal;"25488457, 25488465";"Universitas Negeri Makassar- Faculty of Languages and Literature";No;No;0,477;Q1;18;54;114;2522;252;114;2,46;46,70;42,42;0;Indonesia;Asiatic Region;"Universitas Negeri Makassar- Faculty of Languages and Literature";"2017-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
14;19700200913;"Translation and Interpreting";journal;"18369324";"University of Western Sydneys";Yes;Yes;0,463;Q1;28;24;52;1152;62;52;1,23;48,00;61,54;0;Australia;Pacific Region;"University of Western Sydneys";"2011-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
15;5700158829;"Empirical Studies of the Arts";journal;"15414493, 02762374";"SAGE Publications Inc.";No;No;0,454;Q1;25;27;49;1489;87;46;2,57;55,15;40,30;2;United States;Northern America;"SAGE Publications Inc.";"1995, 2010-2026";"Literature and Literary Theory (Q1); Music (Q1); Visual Arts and Performing Arts (Q1)";"Arts and Humanities"
16;21100860053;"eTropic";journal;"14482940";"James Cook University";Yes;Yes;0,446;Q1;10;23;67;1207;88;67;1,53;52,48;50,00;1;Australia;Pacific Region;"James Cook University";"2018-2025";"Cultural Studies (Q1); History (Q1); Literature and Literary Theory (Q1); Arts and Humanities (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Urban Studies (Q2)";"Arts and Humanities; Social Sciences"
17;21100945725;"Studia Aurea";journal;"24626813, 19881088";"Universitat Autonoma de Barcelona";Yes;Yes;0,429;Q1;5;24;72;1329;31;70;0,40;55,38;45,45;0;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2018-2025";"History (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities"
18;19700201330;"Anthropology and Humanism";journal;"15481409, 15599167";"John Wiley and Sons Ltd";No;No;0,422;Q1;25;92;115;767;89;87;0,49;8,34;54,76;0;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1993-2026";"Anthropology (Q1); Literature and Literary Theory (Q1); Philosophy (Q1)";"Arts and Humanities; Social Sciences"
19;19900191944;"OCNOS";journal;"22549099, 1885446X";"Centro de Estudios de Promoción de la Lectura y Literatura Infantil, Universidad de Castilla-La Manc";Yes;Yes;0,409;Q1;18;20;69;799;87;69;1,19;39,95;62,50;0;Spain;Western Europe;"Centro de Estudios de Promoción de la Lectura y Literatura Infantil, Universidad de Castilla-La Manc";"2009-2026";"Literature and Literary Theory (Q1); Education (Q2); Social Psychology (Q3)";"Arts and Humanities; Psychology; Social Sciences"
20;5600155552;"Journal of African Cultural Studies";journal;"13696815, 14699346";"Routledge";No;No;0,405;Q1;26;36;135;1241;110;93;0,79;34,47;70,00;0;United Kingdom;Western Europe;"Routledge";"2009-2026";"Cultural Studies (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1); Music (Q1); Visual Arts and Performing Arts (Q1)";"Arts and Humanities; Social Sciences"
21;19700170279;"English in Education";journal;"17548845, 04250494";"Taylor and Francis Ltd.";No;No;0,402;Q1;29;29;96;920;87;75;0,82;31,72;70,27;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1964-2026";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
